Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Condition,Accuracy,ImgID,Liking,RT_liking,ImgEmo,SbjAge,SbjSex
2,Human,Object,98,1.60014414565,1.204,0.482758620689655,Liking before confidence,Error,hum_unpleas1.jpg,0,2.617,Unpleasant,21,m
2,Object,Object,96,2.11738600443,1.087,0.931034482758621,Liking before confidence,Correct,ship06.jpg,0,3.025,Pleasant,21,m
2,Animal,Animal,100,1.31669997179,1.537,0.793103448275862,Liking before confidence,Correct,5628166714_358416e798_z.jpg,0,2.067,Pleasant,21,m
2,Object,Human,99,1.28323891363,1.387,0.586206896551724,Liking before confidence,Error,bag1.jpg,0,2.251,Pleasant,21,m
2,Animal,Animal,100,1.1001908258,1.788,0.862068965517241,Liking before confidence,Correct,P074.jpg,5,2.434,Pleasant,21,m
2,Object,Human,99,1.7499066397,1.721,0.813559322033898,Liking before confidence,Error,gorch_fock2.jpg,1,2.684,Pleasant,21,m
2,Object,Object,96,2.71666408436,1.471,0.344827586206897,Liking before confidence,Correct,unpleas_obj1.jpg,2,1.951,Unpleasant,21,m
2,Animal,Animal,96,1.18326228681,1.088,0.96551724137931,Liking before confidence,Correct,happy-sheep-daily-5-omg-cute-things-080212-03.jpg,4,1.784,Pleasant,21,m
2,Human,Human,97,1.06673440254,1.371,0.758620689655172,Liking before confidence,Correct,students_pos.jpg,0,1.684,Pleasant,21,m
2,Object,Object,98,1.13323805286,1.537,0.896551724137931,Liking before confidence,Correct,bike.jpg,0,1.851,Pleasant,21,m
2,Object,Object,98,1.25005197719,1.137,0.96551724137931,Liking before confidence,Correct,car-neg.jpg,1,1.784,Unpleasant,21,m
2,Human,Human,95,1.08341510636,1.437,0.96551724137931,Liking before confidence,Correct,hobo.jpg,3,2.417,Unpleasant,21,m
2,Object,Object,99,1.31673440254,1.304,0.793103448275862,Liking before confidence,Correct,fountain.jpg,0,1.651,Pleasant,21,m
2,Object,Object,96,1.69997576605,1.004,0.551724137931035,Liking before confidence,Correct,Delicious-looking-food-meals31.jpg,2,2.101,Pleasant,21,m
2,Human,Human,99,1.16674678437,1.104,0.931034482758621,Liking before confidence,Correct,man_turk3.jpg,1,1.734,Unpleasant,21,m
