Subj_idx,Block,Trial,RT_stop,Stimulus,Response,Error,Confidence,RT_confidence,ErrorDirectionJudgment,RT_directionJudgment
5,1,23,4.51337868480726,11,11,0,1,1.35871015302837,-1,1.25911580212414
5,1,24,4.3653514739229,11,11,0,2,1.50478349626064,-1,1.35068498924375
5,1,25,3.97786848072562,11,10,-1,2,1.42081057652831,-1,1.08462836034596
5,1,26,3.69632653061224,11,10,-1,2,1.83872753940523,-1,3.53714824840426
5,1,27,4.56562358276644,11,13,2,1,1.22589675523341,-1,1.38015328161418
5,1,28,3.87337868480726,11,10,-1,3,1.25380000285804,-1,0.388810608536005
5,1,29,3.85015873015873,11,9,-2,3,1.39911125972867,-1,1.15542765893042
5,1,30,5.09678004535147,11,12,1,2,0.938047979027033,-1,0.469186911359429
5,1,31,5.07936507936508,11,12,1,2,1.23976246453822,-1,0.79172502271831
5,1,32,4.42775510204082,11,12,1,2,2.09578400850296,-1,0.854071768000722
5,1,33,4.61641723356009,11,13,2,2,1.51363524980843,-1,1.92740637250245
5,1,34,6.05750566893424,11,14,3,1,1.1061599124223,-1,1.23207164928317
5,1,35,4.70784580498866,11,12,1,3,2.12836084328592,-1,0.452931785956025
5,1,36,6.38258503401361,11,15,4,3,1.41755321994424,-1,1.31580179743469
5,1,37,5.30866213151927,11,14,3,2,1.80986898764968,-1,1.54055579565465
5,1,38,5.07356009070295,11,13,2,2,1.19325207918882,-1,2.1329305972904
5,1,39,5.08226757369615,11,13,2,1,1.40617405623198,-1,0.598746202886105
5,1,40,5.91818594104308,11,14,3,1,1.1500037573278,-1,0.403531806543469
5,1,41,4.93859410430839,11,12,1,2,1.3626544047147,-1,3.26196363382041
5,1,42,5.3275283446712,11,13,2,3,1.37779471836984,-1,0.0862078852951527
5,1,43,5.56843537414966,11,14,3,3,0.843752091750503,-1,0.563967114314437
5,1,44,6.00671201814059,11,16,5,3,1.63315362296999,-1,0.360608169808984
5,1,45,5.31736961451247,11,13,2,1,0.538298033177853,-1,1.43272726424038
5,1,46,4.6831746031746,11,11,0,2,0.771145297214389,-1,1.19960010237992
5,1,47,4.94294784580499,11,12,1,1,1.65207014232874,-1,0.34730170853436
5,1,48,4.64544217687075,11,11,0,3,1.65236541628838,-1,0.92255968041718
5,1,49,5.41460317460317,11,15,4,2,0.824201289564371,-1,1.14669627510011
5,1,50,4.89650793650794,11,12,1,2,2.164441306144,-1,1.58249346911907
5,1,51,6.841179138322,11,16,5,3,2.35168611630797,-1,0.953029273077846
5,1,52,5.16643990929705,11,14,3,2,1.55363302305341,-1,1.77398945949972
5,1,53,4.75718820861678,11,12,1,2,1.09643584489822,-1,0.62985472753644
5,1,54,4.18394557823129,11,10,-1,3,1.56021603569388,-1,0.613017426803708
5,1,55,5.89351473922903,11,15,4,1,0.580568853765726,-1,0.935589415952563
5,1,56,4.08526077097506,11,10,-1,2,2.2681151535362,-1,1.48293896764517
5,1,57,4.41034013605442,11,12,1,3,1.43230770155787,-1,0.703943394124508
5,1,58,4.18104308390023,11,10,-1,3,1.34712147340178,-1,2.4552811216563
5,1,59,4.12154195011338,11,10,-1,3,0.76835735142231,-1,0.501103088259697
5,1,60,3.70648526077097,11,11,0,3,2.57662017829716,-1,0.755711644887924
5,1,61,4.72816326530612,11,13,2,3,3.11365901678801,-1,0.708152379840612
5,1,62,4.97197278911565,11,12,1,2,2.586784042418,-1,1.53196503221989
5,1,63,4.15927437641723,11,10,-1,2,1.12170083262026,-1,0.270388051867485
5,1,64,3.97496598639456,11,10,-1,2,1.26094668731093,-1,0.237045228481293
5,1,65,3.44961451247166,11,9,-2,2,0.745532486587763,-1,0.895083412528038
5,1,66,4.47274376417234,11,12,1,1,1.64039836637676,-1,0.480863559991121
5,1,67,4.23473922902494,11,10,-1,1,0.655806606635451,-1,0.513830317184329
5,1,68,3.27691609977324,11,9,-2,2,0.864100506529212,-1,0.559763416647911
5,1,69,3.33641723356009,11,9,-2,3,1.09061058051884,-1,1.05078729242086
5,1,70,3.45977324263039,11,9,-2,2,0.813554694876075,-1,1.64728518202901
5,1,71,1.6021768707483,11,5,-6,1,1.08216872066259,-1,0.313634289428592
5,1,72,3.4162358276644,11,8,-3,2,1.06892410665751,-1,0.235109070315957
5,1,73,3.88498866213152,11,9,-2,2,0.36769432015717,-1,0.156573930755258
5,1,74,3.58893424036281,11,9,-2,3,0.923386860638857,-1,0.408360589295626
5,1,75,4.86893424036281,11,11,0,1,1.15667114779353,-1,0.192202443256974
5,1,76,4.79056689342404,11,12,1,3,1.38838269561529,-1,0.15226187184453
5,1,77,3.81823129251701,11,10,-1,2,1.2706572022289,-1,0.73465527407825
5,1,78,3.70938775510204,11,9,-2,2,0.723280657082796,-1,0.336844429373741
5,1,79,4.42775510204082,11,10,-1,1,0.380964791402221,-1,0.16031570546329
5,1,80,4.85442176870748,11,12,1,3,0.572400184348226,-1,0.696601156145334
5,1,81,3.58893424036281,11,10,-1,2,0.972173675894737,-1,0.239953665062785
5,2,1,2.92426303854875,7,7,0,3,0.933237127959728,-1,1.57125231251121
5,2,2,3.57297052154195,7,8,1,3,0.944131156429648,-1,0.316825855523348
5,2,3,2.61659863945578,7,7,0,3,0.641499593853951,-1,0.746192831546068
5,2,4,2.93877551020408,7,7,0,3,0.779418591409922,-1,0.671312425285578
5,2,5,2.49324263038549,7,7,0,3,0.928625121712685,-1,0.661149926483631
5,2,6,2.17541950113379,7,7,0,2,1.20471362955868,-1,0.077380632981658
5,2,7,2.60643990929705,7,8,1,3,1.2391232252121,-1,0.266236998140812
5,2,8,3.61360544217687,7,10,3,2,1.09613962844014,-1,0.41428603976965
5,2,9,3.11147392290249,7,8,1,1,1.02839426323771,-1,0.747571529820561
5,2,10,2.52517006802721,7,8,1,2,0.604383479803801,-1,0.343843061476946
5,2,11,2.73269841269841,7,7,0,2,0.606194088235497,-1,0.818802824243903
5,2,12,2.27990929705215,7,7,0,2,0.507741674780846,-1,0.850993800908327
5,2,13,2.98666666666667,7,8,1,2,0.921931993216276,-1,0.725152060389519
5,2,14,2.92136054421769,7,7,0,3,0.541044268757105,-1,0.369745559990406
5,2,15,2.07092970521542,7,6,-1,3,0.843511078506708,-1,0.405004892498255
5,2,16,2.84154195011338,7,8,1,3,1.08307583071291,-1,0.850158760324121
5,2,17,2.06657596371882,7,6,-1,2,0.70792505517602,-1,0.969919288530946
5,2,18,2.83283446712018,7,7,0,2,0.647840272635221,-1,0.361051576212049
5,2,19,3.05777777777778,7,8,1,1,0.518207263201475,-1,0.325322650372982
5,2,20,2.49759637188209,7,7,0,1,1.18631380051374,-1,0.206538846716285
5,2,21,2.49904761904762,7,7,0,3,0.568440048024058,-1,1.31510754488409
5,2,22,2.38585034013605,7,7,0,2,1.27888748422265,-1,0.319873565807939
5,2,23,2.99537414965986,7,8,1,3,1.18368666060269,-1,0.0158775150775909
5,2,24,2.89814058956916,7,8,1,3,1.09322481788695,-1,0.203887781128287
5,2,25,3.41768707482993,7,9,2,1,0.362731095403433,-1,0.279721589758992
5,2,26,1.98675736961451,7,5,-2,3,0.432997770607471,-1,0.26644486002624
5,2,27,2.47292517006803,7,6,-1,3,0.881495194509625,-1,0.0163662601262331
5,2,28,2.73850340136054,7,7,0,1,0.419104602187872,-1,0.605818262323737
5,2,29,2.90104308390023,7,8,1,1,0.633245099335909,-1,0.194838747382164
5,2,30,2.04770975056689,7,6,-1,3,1.43617084622383,-1,0.676434442400932
5,2,31,4.49741496598639,7,12,5,1,1.53715841658413,-1,0.325476219877601
5,2,32,2.47002267573696,7,6,-1,3,1.08975309692323,-1,0.257032532244921
5,2,33,2.14639455782313,7,7,0,2,0.701947109773755,-1,0.0764667708426714
5,2,34,2.8778231292517,7,7,0,1,0.750244669616222,-1,0.338319960981607
5,2,35,2.2552380952381,7,6,-1,3,0.706867247819901,-1,0.983769010752439
5,2,36,4.17378684807256,7,10,3,1,0.801407355815172,-1,0.187153665348887
5,2,37,3.33931972789116,7,8,1,2,1.56612428091466,-1,0.577137872576714
5,2,38,2.61804988662132,7,6,-1,3,1.47438680753112,-1,0.273083690553904
5,2,39,2.71238095238095,7,7,0,1,0.795545566827059,-1,0.277713071554899
5,2,40,2.15074829931973,7,6,-1,3,1.07399774156511,-1,0.560546552762389
5,2,41,2.15655328798186,7,6,-1,2,1.29940436780453,-1,0.0727205909788609
5,2,42,2.95909297052154,7,7,0,3,0.842155931517482,-1,0.139698008075356
5,2,43,2.59482993197279,7,7,0,3,0.856485277414322,-1,1.00151693634689
5,2,44,2.40907029478458,7,7,0,3,0.642296044155955,-1,0.388173066079617
5,2,45,2.25959183673469,7,6,-1,3,0.554798617959023,-1,0.240033788606524
5,2,46,2.56145124716553,7,6,-1,3,0.994532652199268,-1,0.406484777107835
5,2,47,1.94321995464853,7,6,-1,2,1.07135131768882,-1,0.0167509596794844
5,2,48,2.64997732426304,7,7,0,1,0.652564909309149,-1,0.0347206480801105
5,2,49,2.59337868480726,7,7,0,3,0.785565230995417,-1,0.0167731679975986
5,2,50,2.50049886621315,7,6,-1,2,0.753723235800862,-1,0.0708808936178684
5,2,51,2.69931972789116,7,8,1,2,1.51421793177724,-1,0.736350728198886
5,2,52,2.94458049886621,7,7,0,1,0.614737469702959,-1,0.0395913124084473
5,2,53,2.88798185941043,7,8,1,2,1.01386079005897,-1,0.182716669514775
5,2,54,2.83428571428571,7,7,0,2,0.543697925284505,-1,0.228917369619012
5,2,55,2.79655328798186,7,7,0,2,1.55155209265649,-1,0.0834109280258417
5,2,56,1.96934240362812,7,6,-1,3,1.05349236354232,-1,0.254063304513693
5,2,57,1.86630385487528,7,6,-1,3,1.13093455135822,-1,0.0161802917718887
5,2,58,2.56,7,7,0,2,0.661181347444654,-1,0.652424631640315
5,2,59,2.69206349206349,7,8,1,3,0.75557248853147,-1,0.616874754428864
5,2,60,2.4453514739229,7,7,0,3,0.661943759769201,-1,0.958313399925828
5,2,61,2.81977324263039,7,8,1,2,0.965423179790378,-1,0.241162428632379
5,2,62,2.80235827664399,7,7,0,3,1.416404126212,-1,0.258973335847259
5,2,63,2.339410430839,7,7,0,2,1.57756776362658,-1,0.676218088716269
5,2,64,2.58902494331066,7,7,0,1,0.353039709851146,-1,0.229252969846129
5,2,65,2.26104308390023,7,7,0,1,1.01962511986494,-1,0.190706202760339
5,2,66,2.3568253968254,7,6,-1,2,0.669881729409099,-1,0.133000183850527
5,2,67,3.0809977324263,7,7,0,3,0.950556211173534,-1,0.121819853782654
5,2,68,2.87927437641723,7,8,1,2,0.884505545720458,-1,0.115047605708241
5,2,69,1.57460317460317,7,6,-1,3,0.598060376942158,-1,0.0166993141174316
5,2,70,2.41922902494331,7,7,0,1,0.345826286822557,-1,0.0630383919924498
5,2,71,2.45551020408163,7,7,0,3,0.532520273700356,-1,0.129635665565729
5,2,72,3.36399092970522,7,9,2,1,0.659113058820367,-1,0.138043962419033
5,2,73,2.28426303854875,7,6,-1,3,0.338233821094036,-1,0.0159838274121284
5,2,74,2.70222222222222,7,7,0,2,0.68603902310133,-1,0.0542223118245602
5,2,75,2.41922902494331,7,6,-1,2,1.57418961077929,-1,0.761072335764766
5,2,76,2.81541950113379,7,8,1,2,2.17892140336335,-1,1.25335080549121
5,2,77,2.77913832199547,7,7,0,3,0.610885571688414,-1,1.13235931284726
5,2,78,3.73696145124717,7,9,2,1,1.11747863888741,-1,0.1530402880162
5,2,79,2.07238095238095,7,6,-1,3,0.405932065099478,-1,0.111340237781405
5,2,80,3.57006802721088,7,9,2,1,0.153080219402909,-1,0.341863378882408
