Subj_idx,Stimulus,Response,Confidence,RT_dec,Coherence,Accuracy
9,1,1,4.129904467,1.137675859,0.56,1
9,1,1,4.025069142,2.596545239,0.56,1
9,1,1,2.509111262,2.545477168,0.53,1
9,1,2,2.149524361,2.030638355,0.53,0
9,1,1,2.383906601,2.13868519,0.56,1
9,2,2,3.89442765,2.771815399,0.56,1
9,1,1,4.167390897,1.007243014,0.53,1
9,2,2,4.078115984,1.107991068,0.53,1
9,2,2,2.649581274,2.398279161,0.5,1
9,2,1,4.348592565,1.187108396,0.5,0
9,1,2,1,3.789975824,0.53,0
9,1,1,4.229121158,0.878227791,0.56,1
9,1,1,1.79469725,2.479145189,0.56,1
9,1,1,4.195040995,0.761529459,0.53,1
9,1,1,1.635413735,2.141556953,0.53,1
9,1,2,2.727765302,2.230095805,0.5,0
9,2,2,5.646540544,0.688299281,0.53,1
9,2,2,3.960986509,1.958074504,0.53,1
9,1,2,5.032043935,0.7650978,0.5,0
9,1,1,3.926598832,1.249105283,0.53,1
10,2,1,2.772764752,0.724359603,0.7,0
10,2,1,4.176303639,3.889185216,0.73,0
10,2,1,4.269937794,3.443260141,0.76,0
10,1,1,4.784383403,2.04608485,0.79,1
10,2,2,4.983350738,2.124971593,0.79,1
10,2,2,4.593689507,1.488867869,0.76,1
10,2,2,5.149987095,0.719769568,0.76,1
10,2,2,5.498465941,0.812677687,0.73,1
10,2,2,5.013250731,2.453204753,0.73,1
10,2,2,5.970829566,0.876171149,0.7,1
10,1,1,5.019227954,0.867130898,0.7,1
10,2,2,4.119326389,1.104289557,0.67,1
10,2,2,4.861029442,1.790876737,0.67,1
10,2,2,2.973261207,4.303741857,0.64,1
10,1,1,2.842055317,3.775351836,0.64,1
10,1,1,2.100536109,4.680681183,0.61,1
10,1,1,4.403415762,2.208808876,0.61,1
10,1,1,2.736487428,3.659183243,0.58,1
10,2,2,3.561559838,5.074521812,0.58,1
10,2,1,3.029340944,1.276091788,0.55,0
10,1,1,5.752012364,0.728820796,0.58,1
10,2,2,5.570121729,1.610798796,0.58,1
10,2,1,2.54952824,1.63125508,0.55,0
10,1,1,3.516322424,1.714234485,0.58,1
10,2,1,4.672125707,2.0771891,0.58,0
10,2,1,4.874564251,1.719031919,0.61,0
10,2,1,5.204647739,1.185484296,0.64,0
10,1,1,5.140833384,2.884831114,0.67,1
10,2,2,4.992024124,1.604682515,0.67,1
10,1,1,6,0.52033591,0.64,1
10,1,1,5.705831263,0.406637104,0.64,1
10,2,1,5.900700391,3.531254366,0.61,0
10,2,2,6,0.506251621,0.64,1
10,2,2,6,1.341756623,0.64,1
10,1,1,5.117583873,0.70721589,0.61,1
10,1,1,4.295643981,2.968944879,0.61,1
10,2,2,5.247446812,0.505927747,0.58,1
10,2,1,4.245340066,2.781686706,0.58,0
10,1,2,4.447305326,3.001460519,0.61,0
10,1,1,4.138008475,0.636497754,0.64,1
10,1,2,4.569117964,5.225553429,0.64,0
10,2,2,4.988124127,1.91308545,0.67,1
10,1,1,4.40944076,0.92285635,0.67,1
10,2,1,5.138563037,1.253865292,0.64,0
10,2,1,3.07988798,5.381086945,0.67,0
10,2,2,6,0.501905201,0.7,1
10,2,2,6,0.856754574,0.7,1
10,2,2,6,0.165549519,0.67,1
10,2,2,5.146980162,0.416267711,0.67,1
10,1,1,4.88910334,2.808481897,0.64,1
10,1,1,6,0.225817713,0.64,1
10,1,1,5.688743961,1.280755808,0.61,1
10,1,1,5.66641932,0.836455941,0.61,1
10,2,1,4.764299879,3.434042703,0.58,0
10,1,1,4.909891992,1.887679145,0.61,1
10,1,1,6,0.737076312,0.61,1
10,2,2,4.727217612,7.934411471,0.58,1
10,2,1,4.786583944,2.354762621,0.58,0
10,1,2,4.712756049,2.131328161,0.61,0
10,2,2,6,0.288233248,0.64,1
10,2,2,5.727594265,1.515802782,0.64,1
10,2,2,6,0.467235063,0.61,1
10,2,2,6,0.507259917,0.61,1
10,2,2,5.378310224,2.998311849,0.58,1
10,1,1,5.704169154,1.517565889,0.58,1
10,1,1,5.800943897,0.865960896,0.55,1
10,2,1,4.764469642,4.957169153,0.55,0
10,2,2,4.921908743,0.239507035,0.58,1
10,1,1,5.857036851,1.52756563,0.58,1
10,1,1,5.321024057,0.933529153,0.55,1
10,1,1,6,0.214593865,0.55,1
10,1,1,6,0.430986237,0.52,1
10,2,1,4.290789624,1.659484662,0.52,0
10,1,1,4.945586284,1.245360513,0.55,1
10,1,1,4.146966463,0.814433773,0.55,1
10,1,2,4.2046527,1.513092097,0.52,0
10,2,2,2.59217558,2.698181685,0.55,1
10,2,1,3.551572871,2.323292172,0.55,0
10,2,1,4.261211834,1.935597165,0.58,0
10,1,2,2.802567037,1.98928565,0.61,0
10,1,1,5.107812618,2.000697826,0.64,1
10,1,1,2.856478922,0.990988533,0.64,1
10,1,2,4.810266799,0.706082704,0.61,0
10,1,1,4.502240535,0.99534355,0.64,1
10,1,1,6,0.218319739,0.64,1
10,2,1,5.2745545,4.101956917,0.61,0
10,2,1,2.527135799,5.570117873,0.64,0
10,1,1,4.746335799,1.108419018,0.67,1
10,2,2,2.62413986,0.560706235,0.67,1
10,2,2,4.824393838,0.238645816,0.64,1
10,2,2,6,0.143227229,0.64,1
10,1,1,5.308266695,0.915095221,0.61,1
10,1,2,1.805633052,3.612591151,0.61,0
10,1,2,5.067370664,1.869625107,0.64,0
10,2,2,4.901300445,0.517185614,0.67,1
10,2,1,2.957409796,4.306501309,0.67,0
10,2,1,2.371696344,2.369886597,0.7,0
10,1,1,5.625969114,1.144095435,0.73,1
10,2,2,5.769098843,1.323806162,0.73,1
10,1,1,1.834834971,1.968571342,0.7,1
10,1,1,6,0.254039974,0.7,1
10,1,2,2.285030029,2.283270939,0.67,0
10,2,2,3.816096942,1.371965275,0.7,1
10,2,2,4.509345138,2.069686988,0.7,1
10,2,2,4.096575262,1.266847775,0.67,1
10,2,1,2.200665276,0.763970635,0.67,0
10,2,1,2.910210512,1.625451405,0.7,0
10,2,1,4.428469898,3.129099108,0.73,0
10,2,2,4.967616156,0.418076112,0.76,1
10,2,1,4.603379465,0.930902712,0.76,0
10,2,2,5.613318966,0.677893356,0.79,1
10,1,1,6,0.012110671,0.79,1
10,2,2,6,0.2148559,0.76,1
10,1,1,6,0.16521508,0.76,1
10,1,1,5.582180258,0.896255211,0.73,1
10,2,2,6,0.594362271,0.73,1
10,2,2,5.822886771,0.877488416,0.7,1
10,2,2,6,0.699462345,0.7,1
10,2,2,4.998606854,0.92131984,0.67,1
10,2,2,3.228430865,3.242740513,0.67,1
10,2,1,1.505351556,1.469261971,0.64,0
10,1,1,5.315895938,0.440289258,0.67,1
10,2,1,2.142339889,0.621044134,0.67,0
10,1,1,5.604719124,0.992692418,0.7,1
10,2,1,2.665444774,2.902551837,0.7,0
10,2,2,6,0.280699846,0.73,1
10,2,2,6,0.413812436,0.73,1
10,1,1,6,0.383323562,0.7,1
10,1,1,5.05159717,2.822376181,0.7,1
10,2,1,2.860838822,1.939569524,0.67,0
10,2,2,5.527074667,0.694803983,0.7,1
10,2,2,5.413838229,0.969614136,0.7,1
10,2,1,2.121582029,2.730802688,0.67,0
10,1,1,6,0.278855631,0.7,1
10,2,2,5.157046534,0.354026649,0.7,1
10,1,1,5.451337679,0.364136166,0.67,1
10,2,2,4.9251844,0.355610921,0.67,1
10,2,1,2.829890131,4.084242397,0.64,0
10,1,1,3.290352828,1.470508168,0.67,1
10,2,2,6,1.477396764,0.67,1
10,2,2,2.657969376,1.437801867,0.64,1
10,2,2,5.20744028,0.277822065,0.64,1
10,1,1,4.103095295,1.312302096,0.61,1
10,1,1,5.789964992,0.815035183,0.61,1
10,1,1,5.421141753,0.277534327,0.58,1
10,2,2,2.307936761,2.258665305,0.58,1
10,2,1,3.15209214,3.454456219,0.55,0
10,1,1,5.33375168,0.581924596,0.58,1
10,2,2,2.641876403,0.228403745,0.58,1
10,2,1,5.051356092,0.697039909,0.55,0
10,1,1,5.691964814,0.241419041,0.58,1
10,1,1,2.136178531,0.798644643,0.58,1
10,1,1,5.753168668,0.238561814,0.55,1
10,1,1,5.117598236,0.466433677,0.55,1
10,2,2,3.319815483,0.248644862,0.52,1
10,1,2,1.973863456,1.14309226,0.52,0
10,1,1,4.353418947,0.328925651,0.55,1
10,1,1,2.813265357,1.523834734,0.55,1
10,2,2,5.0757077,0.564726501,0.52,1
10,1,1,2.981080127,0.523462185,0.52,1
10,1,2,2.989272229,1.058023725,0.5,0
10,2,2,4.79447056,0.645303877,0.53,1
10,1,1,5.056434957,0.881078252,0.53,1
10,2,1,5.633599981,0.306039863,0.5,0
10,2,1,2.660417024,3.364076963,0.53,0
10,2,2,4.940850262,0.191203205,0.56,1
10,2,1,4.978877435,1.084884792,0.56,0
10,2,2,4.975548844,0.18800036,0.59,1
10,1,1,2.487108086,0.46876292,0.59,1
10,2,2,5.040922936,0.527416256,0.56,1
10,1,2,5.165524064,1.207047584,0.56,0
10,2,2,5.857036851,0.200790303,0.59,1
10,2,1,4.874123802,0.647591032,0.59,0
10,2,2,4.35817502,0.494345401,0.62,1
10,2,2,5.025699297,1.071190539,0.62,1
10,2,2,5.129506934,0.238669431,0.59,1
10,2,1,5.166560153,1.991003137,0.59,0
10,2,2,5.174469419,0.652642711,0.62,1
10,1,1,6,0.705976004,0.62,1
10,2,2,2.929457317,1.053240469,0.59,1
11,1,1,5.136415417,0.653993669,0.7,1
11,1,1,3.557582968,0.386778024,0.7,1
11,1,1,3.767183084,1.977919797,0.67,1
11,1,1,4.052745344,0.299970231,0.67,1
11,2,2,4.665216065,0.301910337,0.64,1
11,2,2,5.299140614,0.622224416,0.64,1
11,2,2,5.125348314,0.210064357,0.61,1
11,2,2,5.316719765,1.561242045,0.61,1
11,1,1,4.809982622,0.532964811,0.58,1
11,1,1,4.663554149,0.891721526,0.58,1
11,1,1,2.559390241,0.714249493,0.55,1
11,2,2,4.643887921,0.445286644,0.55,1
11,2,2,4.923721578,0.208926449,0.52,1
11,2,2,4.691899869,0.312529763,0.52,1
11,1,2,2.791453082,1.393836908,0.5,0
11,1,1,4.973178191,0.64081297,0.53,1
11,2,2,4.350522696,1.112943725,0.53,1
11,1,2,4.739048326,0.206681954,0.5,0
11,2,2,4.620661264,0.231530536,0.53,1
11,1,1,4.040559583,0.544579741,0.53,1
11,2,2,5.079322668,1.105055153,0.5,1
11,2,1,5.294545723,0.219787228,0.5,0
11,2,2,5.367588079,0.106131256,0.53,1
11,2,1,5.185411539,0.71397173,0.53,0
11,2,2,5.263326487,0.197343418,0.56,1
11,2,2,4.674562616,0.211580076,0.56,1
11,1,1,4.362207765,0.591287607,0.53,1
11,1,1,5.160624245,0.948077,0.53,1
11,1,2,4.991655488,0.286911111,0.5,0
11,2,2,5.039701532,0.01221865,0.53,1
11,2,2,5.081034136,0.168649565,0.53,1
11,1,1,4.98013931,0.297548997,0.5,1
11,1,2,4.989789259,0.180932847,0.5,0
11,1,2,2.904881778,1.555753269,0.53,0
11,2,2,4.010704414,0.194766524,0.56,1
11,2,1,2.859377248,0.833589829,0.56,0
11,2,2,2.530726799,0.193632108,0.59,1
11,1,1,5.204231799,0.222735855,0.59,1
11,2,2,4.204430034,2.173512587,0.56,1
11,1,1,4.15821368,0.466419554,0.56,1
11,1,1,3.036711539,0.572357834,0.53,1
11,2,2,3.227330846,0.824707807,0.53,1
11,2,2,5.384422823,0.222811033,0.5,1
11,1,1,3.841387211,0.945596518,0.5,1
11,2,2,1.991307142,1.134917291,0.5,1
11,1,1,2.891369081,0.678683377,0.5,1
11,2,2,5.198329897,0.169414259,0.5,1
11,1,2,4.902882608,0.129166252,0.5,0
11,2,2,4.981296729,0.182812115,0.53,1
11,2,2,2.348734685,0.388215278,0.53,1
11,1,2,3.614015291,1.17523252,0.5,0
11,1,1,4.586245255,0.301633341,0.53,1
11,1,1,1.965123635,1.483315686,0.53,1
11,2,1,3.552229674,0.525232012,0.5,0
11,2,1,4.019379851,0.25923579,0.53,0
11,2,2,3.473781914,0.894555227,0.56,1
11,2,2,3.95973753,0.324903964,0.56,1
11,1,1,5.06873651,0.181117189,0.53,1
11,2,1,4.745330629,0.797334154,0.53,0
11,2,1,4.930023726,0.222202396,0.56,0
11,1,1,4.718953671,0.832856394,0.59,1
11,2,1,2.91132614,0.885592765,0.59,0
11,1,1,4.664080442,0.204347452,0.62,1
11,1,1,5.14987079,0.206904026,0.62,1
11,1,1,4.027055022,0.18251764,0.59,1
11,2,1,4.392265956,0.208876135,0.59,0
11,1,1,4.674490524,0.206787436,0.62,1
11,2,2,4.08188334,0.298750471,0.62,1
11,2,2,5.133406482,0.051303553,0.59,1
11,1,1,3.043920194,1.012253114,0.59,1
11,1,2,4.906017972,0.377861326,0.56,0
11,1,1,4.769539863,0.603579762,0.59,1
11,2,2,1.967200592,1.28297435,0.59,1
11,1,2,4.425304615,1.022773679,0.56,0
11,1,1,4.843523357,0.167763949,0.59,1
11,2,2,4.876841498,0.866979464,0.59,1
11,1,1,4.77699638,0.5080381,0.56,1
11,1,1,4.815217487,0.102749678,0.56,1
11,1,1,4.573168118,0.232064737,0.53,1
11,1,1,4.517654066,1.120284936,0.53,1
11,2,2,4.836536819,0.218524518,0.5,1
11,2,1,4.006432106,1.436598195,0.5,0
11,1,2,1.404285183,1.614337921,0.53,0
11,2,1,4.378812252,1.03425838,0.56,0
11,2,2,4.573741441,0.272140417,0.59,1
11,2,2,4.279010085,0.310295539,0.59,1
11,2,1,4.457634799,0.64892612,0.56,0
11,2,2,3.980931818,0.491050632,0.59,1
11,1,1,5.181945957,0.235419918,0.59,1
11,2,2,4.475508288,0.298392915,0.56,1
11,1,1,4.088796693,0.737256252,0.56,1
11,1,2,3.79288183,0.973437069,0.53,0
11,2,1,4.490548253,1.420005235,0.56,0
11,2,2,4.631426452,0.181746001,0.59,1
11,1,1,4.870538394,0.377438938,0.59,1
11,1,2,3.655118464,1.085064848,0.56,0
11,1,1,4.604047525,0.516216518,0.59,1
11,2,1,4.857438534,0.206059949,0.59,0
11,1,1,4.58739623,0.231611176,0.62,1
11,1,1,4.594127545,0.321743021,0.62,1
11,1,1,4.963499111,0.478807975,0.59,1
11,1,1,5.034790345,1.173263218,0.59,1
11,2,2,5.42821863,0.25878228,0.56,1
11,2,2,4.941257764,0.179990921,0.56,1
11,1,1,3.285515974,1.174706072,0.53,1
11,2,1,4.86364858,0.40397864,0.53,0
11,1,1,4.980368918,0.207639169,0.56,1
11,2,2,5.508154719,0.16907701,0.56,1
11,2,1,1.488121704,1.152625065,0.53,0
11,1,1,4.904622198,0.090779792,0.56,1
11,2,2,4.813643707,0.428165953,0.56,1
11,1,1,4.972648365,1.353254474,0.53,1
11,1,1,4.564925974,2.155654906,0.53,1
11,1,2,4.855452697,0.314244174,0.5,0
11,1,1,3.066070722,1.129008068,0.53,1
11,2,2,5.263669141,0.36197706,0.53,1
11,2,2,4.670849806,1.24124087,0.5,1
11,1,2,4.758076008,0.220140121,0.5,0
11,2,2,5.141611164,0.296845847,0.53,1
11,2,2,3.509581036,0.337027866,0.53,1
11,1,2,3.757874393,0.338718044,0.5,0
11,1,1,3.131838662,0.501175199,0.53,1
11,1,1,5.327013918,0.234141546,0.53,1
11,1,1,5.043840106,0.285127243,0.5,1
11,1,1,3.047011266,1.587011185,0.5,1
11,1,1,1.924951773,0.913635127,0.5,1
11,1,2,4.609677591,0.180694265,0.5,0
11,1,1,2.426771318,0.898489747,0.53,1
11,1,2,4.728431224,0.166655341,0.53,0
11,2,2,3.835778136,0.285316696,0.56,1
11,2,2,4.42984344,0.116234347,0.56,1
11,1,2,4.37576135,0.102687493,0.53,0
11,1,1,1.717016809,1.337454371,0.56,1
11,2,2,4.06650214,0.206150902,0.56,1
11,2,1,1.358078232,0.450962429,0.53,0
11,1,1,5.581162599,0.182364942,0.56,1
11,2,1,4.788041702,0.20721047,0.56,0
11,1,1,4.745038731,0.308517587,0.59,1
11,2,2,5.057969604,0.636409093,0.59,1
11,1,2,2.587860447,0.597074481,0.56,0
11,1,1,1.851738356,0.308468011,0.59,1
11,2,2,6,0.093141214,0.59,1
11,1,1,5.353621368,1.375585058,0.56,1
11,1,1,5.364452652,0.592298623,0.56,1
11,1,1,2.261399297,1.394526426,0.53,1
11,2,2,2.02082889,1.259458608,0.53,1
11,2,1,1.965152057,1.032853681,0.5,0
11,1,1,4.662862098,0.702424877,0.53,1
11,2,2,4.405637687,0.390884075,0.53,1
11,2,1,4.949692555,1.294129548,0.5,0
11,2,1,4.732909014,0.012260591,0.53,0
11,2,2,4.63863828,0.286406755,0.56,1
11,1,1,5.218608591,0.242122882,0.56,1
11,2,1,4.160021347,0.49232188,0.53,0
11,2,1,4.081664662,0.468554429,0.56,0
11,2,1,1.7501,0.456002583,0.59,0
11,1,1,5.291444037,0.298207358,0.62,1
11,1,1,5.937442683,0.141212678,0.62,1
11,2,1,4.53139354,0.714217613,0.59,0
11,2,2,2.420773689,0.193479286,0.62,1
11,2,2,5.08355869,0.194644116,0.62,1
11,2,2,4.930981735,0.592431774,0.59,1
11,1,1,4.703488712,0.675005701,0.59,1
11,1,1,4.968906386,0.219223383,0.56,1
11,2,1,6,0.205929806,0.56,0
11,2,2,2.077440416,1.182496427,0.59,1
11,1,1,5.475801789,0.232579041,0.59,1
11,1,1,5.269488347,0.194360881,0.56,1
11,2,2,5.212020988,0.105938752,0.56,1
11,1,1,5.047591334,0.453891419,0.53,1
11,2,2,3.212804381,0.611548414,0.53,1
11,1,2,5.424661326,0.194604226,0.5,0
11,2,2,5.634459255,0.234524741,0.53,1
11,2,2,5.391682989,0.196390036,0.53,1
11,1,2,1.288424097,0.834763564,0.5,0
11,1,2,5.070302457,0.606320134,0.53,0
11,1,2,4.980755432,6.746519905,0.56,0
11,1,1,4.789066417,0.194451344,0.59,1
11,1,1,4.418163178,0.206409508,0.59,1
11,1,2,1.710499455,1.634131419,0.56,0
12,1,1,5.095129798,0.910029564,0.7,1
12,2,2,3.60499252,2.431249095,0.7,1
12,2,2,2.382318894,3.694296265,0.67,1
12,2,2,5.797452972,0.849553769,0.67,1
12,2,2,2.743110375,1.969061181,0.64,1
12,1,1,5.327968854,0.961711655,0.64,1
12,1,1,1.368660666,3.063454958,0.61,1
12,2,2,4.014762292,2.152338886,0.61,1
12,2,1,2.678196073,2.760515965,0.58,0
12,1,1,4.792256082,0.849933776,0.61,1
12,1,1,3.043807793,0.657564852,0.61,1
12,1,1,3.166223212,2.295856484,0.58,1
12,1,1,5.728609407,1.923608655,0.58,1
12,2,1,2.440781512,2.134891844,0.55,0
12,1,1,4.711711436,0.608762069,0.58,1
12,1,2,1,3.745686802,0.58,0
12,1,1,6,0.26180313,0.61,1
12,1,1,5.303073871,0.49399993,0.61,1
12,2,2,5.534326173,0.305616939,0.58,1
12,1,1,4.006659343,0.418078787,0.58,1
12,2,2,6,0.308475925,0.55,1
12,1,1,2.812956679,0.316130215,0.55,1
12,1,1,1,0.215330202,0.52,1
12,2,2,6,0.266747664,0.52,1
12,1,1,4.925265382,0.301678365,0.5,1
12,1,2,1.776018484,1.79298505,0.5,0
12,2,1,3.026428289,1.408340978,0.53,0
12,1,1,5.474095173,0.31142926,0.56,1
12,1,1,2.995350162,0.242476384,0.56,1
12,2,1,1.27367566,1.837980911,0.53,0
12,1,1,6,0.089308609,0.56,1
12,1,1,2.239919085,1.999757059,0.56,1
12,1,1,6,0.175590509,0.53,1
12,1,2,3.24829241,1.567165031,0.53,0
12,2,2,4.156918464,0.476131535,0.56,1
12,2,2,2.937322872,0.891772328,0.56,1
12,2,1,1,0.467904328,0.53,0
12,1,1,5.250691306,0.124495565,0.56,1
12,2,1,2.894799623,1.774106229,0.56,0
12,2,1,3.774289424,1.384033654,0.59,0
12,2,2,4.495379865,0.137240133,0.62,1
12,1,1,5.559385334,0.148615898,0.62,1
12,2,2,4.737639394,0.777071342,0.59,1
12,2,1,1.591237996,1.996225548,0.59,0
12,1,1,5.602594223,0.205860887,0.62,1
12,2,2,4.63361452,0.938783124,0.62,1
12,1,1,6,0.175315064,0.59,1
12,1,1,5.327161114,0.3452742,0.59,1
12,1,1,4.290089225,0.114565478,0.56,1
12,2,2,4.24437474,0.139833969,0.56,1
12,1,1,5.514862327,0.166175607,0.53,1
12,2,1,3.569847975,0.51924073,0.53,0
12,1,1,2.552471321,1.082931008,0.56,1
12,1,1,5.481614448,0.113896968,0.56,1
12,1,1,3.926237316,0.392400736,0.53,1
12,2,2,3.021357648,1.362510721,0.53,1
12,2,1,1.955822555,0.202683298,0.5,0
12,1,2,1,1.982424221,0.53,0
12,1,1,1.521078442,0.806436371,0.56,1
12,2,2,1,3.383871393,0.56,1
12,1,2,1.748908068,1.867573943,0.53,0
12,2,2,2.021757551,3.441886514,0.56,1
12,2,2,1.911456565,3.730304417,0.56,1
12,2,1,2.061247267,1.831197082,0.53,0
12,1,1,3.814642651,0.506503031,0.56,1
12,2,1,4.324900034,1.252183904,0.56,0
12,1,1,5.700879215,0.304927195,0.59,1
12,1,1,4.917371256,0.138701502,0.59,1
12,1,1,4.033190638,0.23036505,0.56,1
12,1,1,4.830848703,0.175104554,0.56,1
12,2,1,5.10604654,0.615012158,0.53,0
12,2,2,2.535021369,1.623056225,0.56,1
12,1,1,3.608995774,0.353825316,0.56,1
12,2,1,1.397684737,0.921752935,0.53,0
12,1,1,6,0.201108792,0.56,1
12,2,1,2.907312992,0.331722219,0.56,0
12,1,1,5.427165921,0.190287311,0.59,1
12,2,2,5.254007446,0.113477138,0.59,1
12,2,1,1,2.57495516,0.56,0
12,1,1,6,0.288301077,0.59,1
12,2,2,5.63857446,0.516380918,0.59,1
12,1,1,4.502992428,0.126443826,0.56,1
12,2,2,1.524710697,1.518951193,0.56,1
12,1,1,6,0.137940277,0.53,1
12,1,1,4.813951168,0.165926692,0.53,1
12,2,1,4.668132524,0.190400654,0.5,0
12,1,2,1.831778451,0.377029969,0.53,0
12,2,2,4.886022649,0.190197768,0.56,1
12,1,1,2.855115205,0.350754494,0.56,1
12,1,1,1.858269036,3.327365454,0.53,1
12,1,1,2.567860572,1.166942407,0.53,1
12,2,1,1.985912281,1.796487654,0.5,0
12,2,2,2.537487558,0.653430773,0.53,1
12,1,1,1.33358068,2.417462789,0.53,1
12,2,1,1.337685469,0.630559537,0.5,0
12,2,2,1,0.648261304,0.53,1
12,2,1,1.692537445,1.451276642,0.53,0
12,1,1,2.993533195,1.925449576,0.56,1
12,2,1,3.270785717,0.36547789,0.56,0
12,2,2,2.327216732,0.578696795,0.59,1
12,1,1,3.769155257,0.345509724,0.59,1
12,1,1,4.64728749,0.719085426,0.56,1
12,1,1,3.978262485,0.088861566,0.56,1
12,2,1,2.685946167,1.397535165,0.53,0
12,2,1,3.778858214,0.423760185,0.56,0
12,1,2,2.602682905,0.699159402,0.59,0
12,1,1,5.018448827,0.139528723,0.62,1
12,2,2,4.543107722,0.14960159,0.62,1
12,1,1,4.639479487,0.175167066,0.59,1
12,1,1,4.013674726,0.974877128,0.59,1
12,2,1,3.902453503,0.696098965,0.56,0
12,2,1,1.778793863,0.965317402,0.59,0
12,1,1,6,0.307067132,0.62,1
12,2,2,5.025216936,0.190968257,0.62,1
12,2,2,5.295883986,0.302907887,0.59,1
12,1,1,3.860015116,0.470795389,0.59,1
12,1,1,3.805216568,0.302091065,0.56,1
12,2,2,2.850279052,1.539090018,0.56,1
12,1,1,4.416944463,0.201052441,0.53,1
12,2,1,2.510495219,0.358542122,0.53,0
12,2,1,3.971896451,1.5987078,0.56,0
12,2,2,4.170558783,0.370449617,0.59,1
12,2,1,3.691839395,0.24419067,0.59,0
12,2,2,5.784858842,0.214052929,0.62,1
12,1,1,6,0.277146662,0.62,1
12,1,1,5.389406008,0.228028656,0.59,1
12,1,1,5.775182216,0.153107564,0.59,1
12,1,1,3.893419025,0.863996556,0.56,1
12,2,2,4.374797799,0.178263529,0.56,1
12,1,1,2.707377457,0.174743722,0.53,1
12,1,1,4.223461962,0.137514015,0.53,1
12,1,2,1,0.250703564,0.5,0
12,1,1,2.895171698,0.279731343,0.53,1
12,1,1,2.945693414,0.16508984,0.53,1
12,1,2,1.968080291,0.190417293,0.5,0
12,1,1,1.593521662,0.458669415,0.53,1
12,1,1,1,1.097741832,0.53,1
12,2,2,1.68247522,0.334043555,0.5,1
12,1,2,1.327781301,1.185210425,0.5,0
12,2,1,3.077889312,0.165413739,0.53,0
12,1,1,1.921466978,0.179864232,0.56,1
12,2,1,3.0271767,0.282126975,0.56,0
12,2,1,2.531082017,0.251419051,0.59,0
12,2,2,4.825574232,0.1656733,0.62,1
12,1,1,5.026680742,0.189650602,0.62,1
12,1,1,2.703986418,0.249733821,0.59,1
12,1,1,4.134271252,0.239393591,0.59,1
12,1,1,2.723655016,0.947804003,0.56,1
12,1,1,5.069820294,0.188024161,0.56,1
12,1,1,4.226133247,0.140273744,0.53,1
12,1,1,4.334105858,0.162793451,0.53,1
12,1,1,5.116239017,0.126131589,0.5,1
12,2,2,2.25226277,1.299250681,0.5,1
12,2,2,6,0.18622814,0.5,1
12,1,1,2.998877685,0.152389697,0.5,1
12,1,1,5.004822072,0.201265303,0.5,1
12,1,2,4.34158089,0.178643288,0.5,0
12,1,1,4.635726893,0.21799893,0.53,1
12,1,1,4.155005603,0.287684157,0.53,1
12,2,1,5.177613785,0.176674923,0.5,0
12,2,2,5.468923356,0.188349911,0.53,1
12,2,1,1,0.597051528,0.53,0
12,1,1,2.93887247,0.218391587,0.56,1
12,1,1,3.607856113,0.358131367,0.56,1
12,2,1,4.034755567,0.139631879,0.53,0
12,1,1,5.828576837,0.168606754,0.56,1
12,2,2,1.434413738,2.453688037,0.56,1
12,2,1,2.389036571,0.607826239,0.53,0
12,2,2,1.889103465,0.189879588,0.56,1
12,2,2,3.074545383,0.292858707,0.56,1
12,1,1,3.637610464,1.011537718,0.53,1
12,2,1,1.135302891,0.592018031,0.53,0
12,2,1,3.10381174,0.366508315,0.56,0
12,1,1,4.037086959,0.25254451,0.59,1
12,2,2,1.372136624,0.615704414,0.59,1
12,1,1,2.629060179,0.194032909,0.56,1
12,2,2,2.034738793,0.138288094,0.56,1
12,1,1,5.161418318,0.012490723,0.53,1
12,2,1,2.665334055,0.548679078,0.53,0
12,1,1,5.225721487,0.162375471,0.56,1
13,2,1,4.381259001,0.660245205,0.7,0
13,1,1,4.261888641,0.826535141,0.73,1
13,1,2,4.136216202,1.384287679,0.73,0
13,2,1,4.037388947,1.263132027,0.76,0
13,2,1,4.560035866,1.665647421,0.79,0
13,1,2,3.783865457,1.663286585,0.82,0
13,1,1,4.407604476,1.083060689,0.85,1
13,2,2,4.26927231,0.331957722,0.85,1
13,1,1,4.114355474,0.483668023,0.82,1
13,2,2,4.454847712,0.505637085,0.82,1
13,2,2,4.092468722,0.505346382,0.79,1
13,2,2,3.931299234,0.731427745,0.79,1
13,2,2,4.0924274,0.817745649,0.76,1
13,1,1,4.128799321,0.511654321,0.76,1
13,1,1,4.315533779,0.794279016,0.73,1
13,1,1,4.063193562,0.363081368,0.73,1
13,2,2,3.851218821,0.718351269,0.7,1
13,2,2,3.83883502,0.683319391,0.7,1
13,2,1,3.976474732,0.548549365,0.67,0
13,2,2,3.982734789,0.616228356,0.7,1
13,2,2,3.866151429,0.986100309,0.7,1
13,2,1,3.719113776,1.13672771,0.67,0
13,1,1,3.905187995,0.79737076,0.7,1
13,2,2,3.855380743,0.243095239,0.7,1
13,1,1,4.408313837,0.639682165,0.67,1
13,1,1,4.292014977,0.865632222,0.67,1
13,1,1,3.905489829,0.51047413,0.64,1
13,1,1,3.866320314,1.201498832,0.64,1
13,1,2,4.139884692,0.218937129,0.61,0
13,1,1,4.093100963,0.218711659,0.64,1
