Subj_idx,Stimulus,Response,Confidence,RT_decConf,Coherence,Session,Gender,Age,Training
1,2,2,1,1.99093222362,0.256,1,male,21,0
1,2,2,1,1.96593344266,0.128,1,male,21,0
1,1,1,1,1.9992506076,0.256,1,male,21,0
1,1,2,0.285725185016,1.9742839068,0.016,1,male,21,0
1,1,1,1,2.15781703533,0.256,1,male,21,0
1,1,1,0.34126802472,3.22409559629,0.128,1,male,21,0
1,2,2,-0.835965514611,2.59082180373,0.032,1,male,21,0
1,2,2,-0.617212176699,2.23258143868,0.064,1,male,21,0
1,1,1,0.857145037003,2.16589578056,0.064,1,male,21,0
1,1,2,-0.351583123522,2.224243165,0.032,1,male,21,0
1,1,1,-0.773464560922,2.84100915183,0.016,1,male,21,0
1,1,1,0.738094148165,2.09091226976,0.128,1,male,21,0
1,1,2,-0.437521934844,2.45760383063,0.032,1,male,21,0
1,1,2,0.452384222171,2.72446836768,0.016,1,male,21,0
1,1,1,-0.218768596933,2.79944193364,0.032,1,male,21,0
1,2,1,-0.250019073777,2.66593427675,0.016,1,male,21,0
1,2,2,1,2.16614055214,0.128,1,male,21,0
1,1,2,-0.109391927977,3.48247204535,0.016,1,male,21,0
1,2,2,-0.625024795911,2.31613195466,0.032,1,male,21,0
1,1,1,0.904753185321,2.22425022264,0.128,1,male,21,0
1,2,2,-0.593774319066,2.37419382573,0.032,1,male,21,0
1,2,2,-0.468772411688,2.39927858149,0.064,1,male,21,0
1,2,2,-0.617212176699,2.2492714597,0.064,1,male,21,0
1,1,1,0.674586099031,2.09091002415,0.128,1,male,21,0
1,2,2,1,2.00757733242,0.256,1,male,21,0
1,1,1,-0.546898603799,3.41581429697,0.064,1,male,21,0
1,2,2,-1,2.84921268886,0.016,1,male,21,0
1,1,1,-0.679713130388,2.59922648332,0.016,1,male,21,0
1,1,1,0.785702296483,2.08259099857,0.128,1,male,21,0
1,1,1,-0.789089799344,2.7742176292,0.064,1,male,21,0
1,1,1,1,2.20761185067,0.128,1,male,21,0
1,2,1,-1,9.44040052714,0.016,1,male,21,0
1,2,2,1,2.94941793768,0.064,1,male,21,0
1,1,2,1,2.34090809934,0.064,1,male,21,0
1,2,2,1,2.35779188449,0.128,1,male,21,0
1,1,2,0.174608987564,2.1409168893,0.032,1,male,21,0
1,2,2,1,2.16611681282,0.128,1,male,21,0
1,1,1,1,2.45755378559,0.256,1,male,21,0
1,1,1,-0.617212176699,2.2242434858,0.064,1,male,21,0
1,2,2,-0.484397650111,2.24917233202,0.016,1,male,21,0
1,2,1,-0.664087891966,2.07424919607,0.032,1,male,21,0
1,1,2,-0.359395742733,2.15780516567,0.016,1,male,21,0
1,2,2,0.499992370489,2.12445207097,0.064,1,male,21,0
1,1,1,0.373006790265,2.26592907976,0.064,1,male,21,0
1,2,2,-0.375020981155,2.32412023385,0.032,1,male,21,0
1,2,2,-0.351583123522,2.03254499562,0.032,1,male,21,0
1,1,1,0.888883802548,2.37421724424,0.064,1,male,21,0
1,2,2,1,1.99926343966,0.064,1,male,21,0
1,2,1,-0.109391927977,2.07426876497,0.016,1,male,21,0
1,2,2,1,1.96602230469,0.256,1,male,21,0
1,1,1,0.365072098878,2.30757874395,0.064,1,male,21,0
1,1,1,0.301594567788,1.95760928425,0.016,1,male,21,0
1,2,2,0.706324864576,2.11592035396,0.064,1,male,21,0
1,1,1,0.238086518654,1.95759998101,0.032,1,male,21,0
1,2,2,1,2.39913742881,0.128,1,male,21,0
1,2,2,1,1.98263020051,0.256,1,male,21,0
1,2,2,0.920622568093,2.01982489369,0.128,1,male,21,0
1,1,2,0.603173876555,1.89092298453,0.016,1,male,21,0
1,1,1,-0.968780041199,2.3161207266,0.016,1,male,21,0
1,2,2,1,2.47424444821,0.064,1,male,21,0
1,2,2,0.984100099184,2.01596757595,0.064,1,male,21,0
1,1,2,-0.359395742733,2.41593844717,0.032,1,male,21,0
1,2,2,1,2.14949929295,0.128,1,male,21,0
1,1,1,0.76983291371,2.59091066575,0.128,1,male,21,0
1,2,2,0.817441062028,2.6659240111,0.128,1,male,21,0
1,1,1,1,2.36591490033,0.128,1,male,21,0
1,1,1,1,2.17424945271,0.256,1,male,21,0
1,1,2,-0.664087891966,4.82412055465,0.032,1,male,21,0
1,1,1,1,2.12448318872,0.128,1,male,21,0
1,2,2,1,1.94929827871,0.128,1,male,21,0
1,2,2,-1,2.77418073702,0.032,1,male,21,0
1,1,1,-0.882841229877,2.3574598549,0.016,1,male,21,0
1,1,1,0.238086518654,2.47422423771,0.128,1,male,21,0
1,2,2,0.619043259327,2.29092753991,0.064,1,male,21,0
1,2,2,-1,2.71586864075,0.016,1,male,21,0
1,2,2,-0.570336461433,2.67421223973,0.064,1,male,21,0
1,2,2,-0.687525749599,2.30758323517,0.128,1,male,21,0
1,2,2,0.976165407797,2.22425984668,0.256,1,male,21,0
1,2,1,-0.945342183566,4.96571497681,0.016,1,male,21,0
1,1,1,1,2.02449865135,0.256,1,male,21,0
1,1,1,1,3.11585651445,0.256,1,male,21,0
1,1,1,-0.687525749599,2.63254685627,0.064,1,male,21,0
1,1,1,0.444449530785,2.9408705014,0.128,1,male,21,0
1,2,2,-0.734401464866,2.55757585673,0.032,1,male,21,0
1,2,2,-0.601586938277,2.40759536147,0.032,1,male,21,0
1,1,1,-1,3.37405106904,0.016,1,male,21,0
1,1,1,-0.625024795911,2.73254069688,0.032,1,male,21,0
1,1,1,1,1.93261724013,0.256,1,male,21,0
1,2,1,-1,2.67402553324,0.016,1,male,21,0
1,2,1,-0.609399557488,2.12447035665,0.032,1,male,21,0
1,1,1,0.6349126421,2.45778989552,0.064,1,male,21,0
1,1,1,-0.679713130388,2.29088711892,0.032,1,male,21,0
1,1,1,1,1.94924791287,0.256,1,male,21,0
1,1,1,0.349202716106,2.49912196618,0.064,1,male,21,0
1,2,2,1,2.07427068977,0.256,1,male,21,0
1,1,1,0.936491950866,1.95759356498,0.128,1,male,21,0
1,2,2,-0.742214084077,2.17424560309,0.064,1,male,21,0
1,1,1,-0.750026703288,1.9242680592,0.064,1,male,21,0
1,2,2,-0.468772411688,1.86592003316,0.032,1,male,21,0
1,2,1,-1.52590218967e-05,2.17424143267,0.032,1,male,21,0
1,2,2,0.47618829633,3.01609397175,0.064,1,male,21,0
1,1,2,-0.97659266041,2.88251702173,0.016,1,male,21,0
1,1,1,-1,3.50775762289,0.032,1,male,21,0
1,2,2,0.944426642252,2.67417438515,0.128,1,male,21,0
1,2,2,1,2.10768281197,0.128,1,male,21,0
1,2,2,-1,2.44923283519,0.032,1,male,21,0
1,2,2,-0.812527656977,2.14093357098,0.016,1,male,21,0
1,1,2,-0.750026703288,2.04095737446,0.064,1,male,21,0
1,1,2,-0.992217898833,2.54118193554,0.016,1,male,21,0
1,2,2,1,2.54938066054,0.256,1,male,21,0
1,2,2,-0.648462653544,2.12431893833,0.016,1,male,21,0
1,1,1,0.912687876707,2.17428409928,0.256,1,male,21,0
1,1,1,0.277759975586,2.62422045225,0.064,1,male,21,0
1,1,1,1,2.00763315189,0.256,1,male,21,0
1,2,2,1,2.35769371922,0.064,1,male,21,0
1,2,2,1,2.05760504967,0.256,1,male,21,0
1,1,2,-0.492210269322,2.21591194896,0.032,1,male,21,0
1,2,2,0.920622568093,2.00781665037,0.128,1,male,21,0
1,1,1,0.650782024872,2.49922141466,0.064,1,male,21,0
1,2,2,1,1.99097424862,0.256,1,male,21,0
1,1,1,1,2.26591400209,0.128,1,male,21,0
1,1,2,-0.632837415122,2.28256296051,0.032,1,male,21,0
1,1,2,-1,2.99107882992,0.016,1,male,21,0
1,1,1,0.611108567941,2.09952129994,0.064,1,male,21,0
1,2,2,0.968230716411,2.08260254742,0.256,1,male,21,0
1,2,2,0.142870222019,1.96592991385,0.016,1,male,21,0
1,2,2,1,1.95759452738,0.256,1,male,21,0
1,2,1,-1,2.36592420358,0.016,1,male,21,0
1,2,2,1,2.22448184135,0.256,1,male,21,0
1,1,1,-1,3.99079620376,0.016,1,male,21,0
1,2,2,-0.945342183566,2.33248770047,0.064,1,male,21,0
1,1,1,1,1.90757739658,0.256,1,male,21,0
1,2,2,-0.468772411688,2.34923739057,0.016,1,male,21,0
1,2,2,-0.703150988022,3.36581577266,0.032,1,male,21,0
1,1,2,-1,2.94917958214,0.032,1,male,21,0
1,1,1,1,2.14113407195,0.128,1,male,21,0
1,2,2,0.777767605097,2.31165773555,0.128,1,male,21,0
1,1,2,-0.359395742733,2.29925939756,0.032,1,male,21,0
1,1,1,-0.851590753033,2.40779618323,0.064,1,male,21,0
1,1,1,1,1.96594370831,0.256,1,male,21,0
1,2,2,-0.3359578851,3.22418221271,0.016,1,male,21,0
1,2,1,-1,3.38250707688,0.016,1,male,21,0
1,1,2,-0.968780041199,2.20782069247,0.016,1,male,21,0
1,2,2,-0.421896696422,2.1827975306,0.064,1,male,21,0
1,1,1,0.809506370642,2.16591984068,0.128,1,male,21,0
1,1,2,-0.382833600366,2.29925041512,0.064,1,male,21,0
1,2,2,1,2.15780003285,0.128,1,male,21,0
1,2,1,-0.750026703288,2.29919491645,0.016,1,male,21,0
1,1,1,1,1.94947471956,0.256,1,male,21,0
1,1,2,-0.750026703288,2.24922686828,0.032,1,male,21,0
1,2,2,-1,2.35772162895,0.032,1,male,21,0
1,2,2,0.904753185321,2.3325781665,0.256,1,male,21,0
1,2,2,1,1.99917265282,0.256,1,male,21,0
1,2,1,-1,3.55741994718,0.032,1,male,21,0
1,2,2,-0.515648126955,4.94095198499,0.032,1,male,21,0
1,1,2,-1,2.53257611337,0.032,1,male,21,0
1,1,1,1,2.62444886295,0.128,1,male,21,0
1,1,1,-0.382833600366,2.2492509284,0.016,1,male,21,0
1,1,1,1,2.09917547588,0.128,1,male,21,0
1,1,2,-1,2.35756186979,0.032,1,male,21,0
1,2,2,1,2.31612329302,0.128,1,male,21,0
1,1,1,0.968230716411,2.13257219959,0.128,1,male,21,0
1,1,2,-1,2.64088930037,0.016,1,male,21,0
1,1,1,1,2.28279425842,0.064,1,male,21,0
1,1,1,0.444449530785,2.48255000013,0.016,1,male,21,0
1,2,1,0.746028839551,2.69088429587,0.032,1,male,21,0
1,2,2,-0.695338368811,2.87441870761,0.064,1,male,21,0
1,1,1,0.738094148165,2.35755866177,0.128,1,male,21,0
1,2,2,0.412680247196,2.0742145495,0.128,1,male,21,0
1,2,2,0.484122987716,2.66587204125,0.064,1,male,21,0
1,1,1,1,2.50754268585,0.256,1,male,21,0
1,1,2,0.031754024567,2.0492472071,0.016,1,male,21,0
1,2,2,1,4.0327265693,0.256,1,male,21,0
1,2,1,-0.570336461433,2.23182049742,0.016,1,male,21,0
1,2,2,-1,2.54950481074,0.032,1,male,21,0
1,1,1,0.817441062028,2.13259208929,0.128,1,male,21,0
1,1,2,-0.226581216144,3.79915866588,0.016,1,male,21,0
1,2,2,-0.750026703288,3.24944597574,0.064,1,male,21,0
1,2,2,-0.359395742733,4.49070509613,0.064,1,male,21,0
1,1,1,-0.250019073777,2.18262782658,0.032,1,male,21,0
1,2,2,-0.812527656977,2.94091092239,0.064,1,male,21,0
1,1,1,1,2.28257611337,0.256,1,male,21,0
1,2,2,-1,3.61583052953,0.032,1,male,21,0
1,1,1,0.452384222171,1.9826276341,0.256,1,male,21,0
1,2,1,-0.882841229877,4.02416213053,0.032,1,male,21,0
1,1,2,-0.835965514611,8.42413909698,0.032,1,male,21,0
1,1,2,-0.898466468299,6.15761332635,0.032,1,male,21,0
1,2,2,0.738094148165,2.31617494206,0.128,1,male,21,0
1,1,2,-0.523460746166,3.35749546387,0.016,1,male,21,0
1,1,2,-0.445334554055,4.69935634379,0.032,1,male,21,0
1,2,1,-0.671900511177,2.53278720079,0.016,1,male,21,0
1,2,2,0.285725185016,2.78276281987,0.128,1,male,21,0
1,2,2,-1,2.49090270987,0.064,1,male,21,0
1,1,1,0.642847333486,2.02426542863,0.128,1,male,21,0
1,1,2,-0.570336461433,2.2159000793,0.064,1,male,21,0
1,2,1,-0.445334554055,2.441120085,0.016,1,male,21,0
1,1,1,0.904753185321,1.86615485989,0.256,1,male,21,0
1,1,1,-1,2.35759106273,0.064,1,male,21,0
1,1,1,0.238086518654,3.03252863475,0.064,1,male,21,0
1,1,2,-0.2656443122,2.30754634299,0.064,1,male,21,0
1,1,1,0.968230716411,2.12446907345,0.256,1,male,21,0
1,2,2,-0.609399557488,2.12423520912,0.032,1,male,21,0
1,2,2,-0.789089799344,2.59923674897,0.016,1,male,21,0
1,1,1,-0.570336461433,2.54089417655,0.064,1,male,21,0
1,2,2,1,2.27422051641,0.256,1,male,21,0
1,2,2,1,2.19090226075,0.256,1,male,21,0
1,1,1,1,2.21590777854,0.128,1,male,21,0
1,2,2,0.00794995040818,2.05759189681,0.064,1,male,21,0
1,2,2,0.976165407797,2.44091060159,0.256,1,male,21,0
1,2,1,-0.648462653544,2.94086055655,0.016,1,male,21,0
1,2,2,0.976165407797,2.19940703043,0.256,1,male,21,0
1,2,2,0.952361333639,2.09085035506,0.128,1,male,21,0
1,2,2,1,2.01589796201,0.128,1,male,21,0
1,1,1,1,2.24925894844,0.256,1,male,21,0
1,2,2,1,1.87426921409,0.256,1,male,21,0
1,1,2,-0.562523842222,3.49084689041,0.016,1,male,21,0
1,2,2,-0.515648126955,3.22813673332,0.064,1,male,21,0
1,1,1,-0.406271458,2.07426908577,0.016,1,male,21,0
1,2,2,-1,2.38258631486,0.016,1,male,21,0
1,1,1,1,2.06592118804,0.256,1,male,21,0
1,1,1,-0.898466468299,2.11597873984,0.016,1,male,21,0
1,2,2,1,2.06591669682,0.256,1,male,21,0
1,2,2,-0.726588845655,2.18261659853,0.064,1,male,21,0
1,2,2,-0.851590753033,2.7742593334,0.016,1,male,21,0
1,2,2,0.841245136187,2.58259516899,0.128,1,male,21,0
1,1,1,-0.835965514611,3.36584175758,0.064,1,male,21,0
1,1,2,-0.367208361944,2.49086838411,0.032,1,male,21,0
1,2,2,1,2.3411082795,0.256,1,male,21,0
1,2,1,-1,3.58248545486,0.016,1,male,21,0
1,1,1,-0.851590753033,3.5160413603,0.016,1,male,21,0
1,1,1,-0.835965514611,2.79912851053,0.064,1,male,21,0
1,2,2,1,2.19090835598,0.128,1,male,21,0
1,1,1,1,2.10757149383,0.128,1,male,21,0
1,1,2,-0.539085984588,2.98254101769,0.064,1,male,21,0
1,1,2,-1,4.07435153176,0.064,1,male,21,0
1,1,1,-0.679713130388,2.41612579527,0.016,1,male,21,0
1,2,1,-1,2.90754307081,0.016,1,male,21,0
1,2,2,0.325398641947,3.07441954169,0.128,1,male,21,0
1,1,1,0.206347753109,2.78254563723,0.064,1,male,21,0
1,2,2,0.452384222171,2.1492391229,0.128,1,male,21,0
1,1,1,0.174608987564,2.06592343365,0.256,1,male,21,0
1,2,2,0.555535210193,2.08260703864,0.032,1,male,21,0
1,2,1,-0.656275272755,2.1240639011,0.064,1,male,21,0
1,1,2,0.8333104448,2.30782287392,0.032,1,male,21,0
1,2,2,1,2.75777719178,0.256,1,male,21,0
1,2,2,-1,2.54921865576,0.064,1,male,21,0
1,2,2,0.595239185168,2.32423828882,0.128,1,male,21,0
1,2,2,1,2.32421743672,0.256,1,male,21,0
1,2,1,-0.468772411688,6.0739008056,0.064,1,male,21,0
1,2,2,-0.875028610666,2.18281164587,0.064,1,male,21,0
1,2,2,0.801571679255,2.37423424672,0.256,1,male,21,0
1,2,2,-0.585961699855,2.44921198309,0.032,1,male,21,0
1,1,2,-0.4765850309,2.01591239808,0.032,1,male,21,0
1,2,2,-0.765651941711,2.89944764391,0.032,1,male,21,0
1,1,2,-1,2.41596090327,0.032,1,male,21,0
1,1,2,-1,2.39950410498,0.128,1,male,21,0
1,2,2,-1,2.29112066244,0.064,1,male,21,0
1,2,2,1,6.66557562062,0.256,1,male,21,0
1,2,2,0.658716716258,2.42412947294,0.016,1,male,21,0
1,2,2,0.904753185321,2.13267581849,0.128,1,male,21,0
1,1,1,1,2.42419267084,0.256,1,male,21,0
1,1,1,1,2.03264604811,0.256,1,male,21,0
1,1,2,-0.703150988022,2.14926991985,0.016,1,male,21,0
1,1,1,-0.648462653544,2.07448049398,0.128,1,male,21,0
1,1,1,0.531731136034,2.44083745884,0.128,1,male,21,0
1,2,2,-0.679713130388,2.18258066876,0.032,1,male,21,0
1,1,1,1,2.19926138653,0.256,1,male,21,0
1,1,1,0.24602121004,2.22427364115,0.064,1,male,21,0
1,1,1,-1,2.11584368239,0.064,1,male,21,0
1,2,2,0.706324864576,2.37422622668,0.256,1,male,21,0
1,1,1,1,2.03259247425,0.128,1,male,21,0
1,1,1,0.523796444648,2.28263674487,0.128,1,male,21,0
1,2,1,-1,2.78256488532,0.064,1,male,21,0
1,1,1,-1,2.43279913461,0.032,1,male,21,0
1,2,2,-1,2.49090463468,0.016,1,male,21,0
1,2,2,-1,2.19929827871,0.032,1,male,21,0
1,1,2,-0.546898603799,2.53257065975,0.032,1,male,21,0
1,2,1,-1,2.70781203083,0.016,1,male,21,0
1,2,2,1,2.75781536716,0.256,1,male,21,0
1,1,2,-1,2.69923764722,0.016,1,male,21,0
1,1,1,0.817441062028,2.00786316659,0.128,1,male,21,0
1,1,1,1,1.92421641015,0.256,1,male,21,0
1,2,1,-1,2.29093652236,0.032,1,male,21,0
1,1,2,-1,2.31617847088,0.032,1,male,21,0
1,1,1,0.34126802472,2.04114889298,0.064,1,male,21,0
1,2,1,-1,2.29094261759,0.016,1,male,21,0
1,2,2,1,2.29116108344,0.128,1,male,21,0
1,2,1,-0.695338368811,2.19926716096,0.032,1,male,21,0
1,2,1,-1,2.39945245593,0.032,1,male,21,0
1,1,2,-1,2.59944944039,0.016,1,male,21,0
1,1,1,1,2.08281684285,0.256,1,male,21,0
1,1,1,-1,2.42424945271,0.016,1,male,21,0
1,2,2,-0.609399557488,2.35761416044,0.128,1,male,21,0
1,1,1,0.642847333486,2.29914840023,0.256,1,male,21,0
1,1,1,-0.445334554055,2.90755846929,0.128,1,male,21,0
1,1,2,-1,2.44090258155,0.032,1,male,21,0
1,1,2,-0.929716945144,2.54501840118,0.064,1,male,21,0
1,2,2,-1,2.10779733812,0.016,1,male,21,0
1,1,1,-1,2.13262128223,0.064,1,male,21,0
1,1,2,-1,1.93251843326,0.016,1,male,21,0
1,1,1,0.626977950713,2.10782973907,0.256,1,male,21,0
1,2,2,1,2.01591817251,0.128,1,male,21,0
1,2,2,-1,2.12423809634,0.032,1,male,21,0
1,1,1,0.944426642252,2.3825734828,0.128,1,male,21,0
1,1,1,-1,2.13257893643,0.016,1,male,21,0
1,2,2,1,2.27424040611,0.256,1,male,21,0
1,1,1,-1,2.24089468984,0.032,1,male,21,0
1,2,2,1,7.16558877349,0.128,1,male,21,0
1,2,1,-0.921904325933,1.97427364115,0.016,1,male,21,0
1,2,2,0.460318913558,2.17447112658,0.064,1,male,21,0
1,1,1,-1,2.39084150094,0.032,1,male,21,0
1,2,1,-1,2.43255147582,0.064,1,male,21,0
1,1,2,-0.97659266041,2.23279701732,0.016,1,male,21,0
1,2,2,0.626977950713,2.09114260527,0.256,1,male,21,0
1,2,2,-1,3.01590758606,0.016,1,male,21,0
1,2,2,0.904753185321,2.39922276202,0.128,1,male,21,0
1,1,1,0.452384222171,2.06592856648,0.128,1,male,21,0
1,1,2,-0.773464560922,2.12422462267,0.064,1,male,21,0
1,1,1,0.817441062028,2.74109134118,0.128,1,male,21,0
1,2,2,0.944426642252,2.12425253241,0.128,1,male,21,0
1,2,2,1,2.02421217557,0.256,1,male,21,0
1,1,1,-1,2.36586517609,0.032,1,male,21,0
1,2,2,-1,2.65753280517,0.064,1,male,21,0
1,2,2,-0.97659266041,3.94081917315,0.064,1,male,21,0
1,1,1,-1,2.18261467372,0.032,1,male,21,0
1,1,1,1.52590218967e-05,2.35754871692,0.128,1,male,21,0
1,1,2,-0.929716945144,2.54087300365,0.032,1,male,21,0
1,2,2,0.912687876707,2.29112996569,0.128,1,male,21,0
1,1,1,-1,2.17424496149,0.016,1,male,21,0
1,1,1,1,2.50754878108,0.256,1,male,21,0
1,1,1,1,1.99924739958,0.256,1,male,21,0
1,2,2,1,2.53255012845,0.256,1,male,21,0
1,2,2,1,2.08257014647,0.256,1,male,21,0
1,2,1,-0.90627908751,3.30738850863,0.064,1,male,21,0
1,2,2,0.531731136034,4.732606782,0.128,1,male,21,0
1,2,1,-0.656275272755,2.26590341564,0.032,1,male,21,0
1,2,2,-1,2.65780131606,0.016,1,male,21,0
1,2,2,1,2.19929218348,0.256,1,male,21,0
1,1,1,0.896818493935,1.98260389479,0.256,1,male,21,0
1,1,1,1,1.9992721013,0.256,1,male,21,0
1,2,2,-0.718776226444,2.0909004001,0.016,1,male,21,0
1,1,2,-1,4.1157830509,0.064,1,male,21,0
1,1,1,-1,3.45769044704,0.064,1,male,21,0
1,2,2,0.555535210193,2.14095955591,0.128,1,male,21,0
1,2,2,0.8333104448,2.18258291437,0.128,1,male,21,0
1,1,1,0.174608987564,2.33255378559,0.128,1,male,21,0
1,2,2,-1,2.79084862273,0.032,1,male,21,0
1,1,1,1,2.39090758606,0.256,1,male,21,0
1,1,2,-0.421896696422,3.00749616963,0.064,1,male,21,0
1,1,2,-0.726588845655,3.92434088115,0.064,1,male,21,0
1,2,1,-1,2.52443352864,0.032,1,male,21,0
