Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difference,Condition
7,1,2,82,3.142,3.8301,0.11,3
7,2,2,38,4.708,2.5142,0.16,3
7,2,2,18,5.692,3.1305,0.16,3
7,1,1,87,2.702,1.8471,0.11,3
7,2,2,62,2.459,2.8972,0.11,3
7,2,1,48,4.159,2.5806,0.06,3
7,1,2,56,2.352,3.4303,0.11,3
7,2,1,71,2.542,2.947,0.16,3
7,2,2,53,4.808,2.3807,0.21,3
7,1,1,14,1.893,4.5967,0.21,3
7,1,NaN,NaN,NaN,NaN,0.16,3
7,1,2,93,2.392,2.1307,0.16,3
7,1,2,2,9.107,2.5473,0.21,3
7,2,NaN,NaN,NaN,NaN,0.26,3
7,2,NaN,NaN,NaN,NaN,0.26,3
7,1,1,73,2.843,2.0804,0.26,3
7,1,1,67,4.209,2.1639,0.26,3
7,2,2,44,3.875,2.4808,0.21,3
7,2,2,66,4.557,1.9142,0.21,3
7,2,2,88,1.347,1.8078,0.31,1
7,2,2,62,3.201,2.3618,0.56,2
7,2,2,83,1.833,2.0458,0.31,1
7,2,1,71,2.8,2.7799,0.51,2
7,2,2,93,1.401,2.2636,0.26,1
7,2,2,12,4.749,2.447,0.56,2
7,2,2,84,2.101,1.8641,0.26,1
7,1,1,100,1.567,1.9142,0.21,1
7,1,2,77,2.25,2.547,0.56,2
7,1,2,92,1.201,2.1803,0.21,1
7,1,1,16,2.117,1.9968,0.61,2
7,1,2,94,1.551,1.9808,0.26,1
7,1,2,54,3.351,2.747,0.61,2
7,2,2,36,2.551,2.2311,0.66,2
7,2,2,97,1.701,1.7975,0.31,1
7,1,2,92,1.251,1.3974,0.31,1
7,2,2,96,2.4,2.6806,0.66,2
7,1,2,87,1.401,1.6809,0.36,1
7,2,2,73,3.252,2.6139,0.61,2
7,2,2,82,1.151,1.9474,0.41,1
7,1,1,91,3.05,2.4804,0.41,1
7,1,NaN,NaN,NaN,NaN,0.36,1
7,2,2,66,1.251,2.1637,0.61,2
7,1,2,85,1.951,2.3807,0.36,1
7,2,1,44,5.549,2.6137,0.41,1
7,2,1,71,3.1,2.2305,0.46,1
7,1,2,57,2.167,2.8804,0.56,2
7,2,2,87,2.85,2.4137,0.51,1
7,1,1,94,1.451,2.3139,0.51,1
7,1,1,83,2.251,1.8476,0.46,1
7,2,2,65,3.2,2.6635,0.61,2
7,2,2,86,3.567,1.9973,0.61,2
7,2,2,53,2.951,2.6305,0.56,2
7,2,1,13,2.001,2.0972,0.56,2
7,1,1,14,2.834,2.2973,0.61,2
7,1,1,85,2.901,3.2307,0.46,1
7,2,2,4,3.95,2.4475,0.61,2
7,1,1,56,3.75,2.6471,0.56,2
7,1,1,0,3.434,2.8471,0.56,2
7,1,2,23,2.951,2.1639,0.51,2
7,2,2,35,4.35,2.3974,0.56,2
7,2,2,98,1.601,2.3638,0.41,1
7,2,1,31,2.1,3.0471,0.56,2
7,2,2,24,3.35,2.7471,0.61,2
7,2,2,27,1.901,3.6302,0.61,2
7,1,2,74,2.3,2.3807,0.56,2
7,2,2,92,1.95,2.547,0.41,1
7,1,1,92,2.251,2.6974,0.36,1
7,1,2,65,1.467,1.6976,0.61,2
7,1,1,88,1.651,2.0305,0.36,1
7,1,1,65,1.667,2.4973,0.66,2
7,1,1,14,2.084,2.8637,0.66,2
7,1,NaN,NaN,NaN,NaN,0.31,1
7,1,1,2,2.834,2.2806,0.61,2
7,2,1,25,1.551,2.0639,0.61,2
7,2,2,83,1.501,3.2138,0.31,1
7,1,1,86,2.301,2.0644,0.31,1
7,2,2,86,1.651,2.1644,0.26,1
7,1,1,81,2.402,2.0144,0.26,1
7,2,2,33,2.567,2.114,0.66,2
7,2,2,66,1.351,1.9639,0.66,2
7,1,NaN,NaN,NaN,NaN,0.21,1
7,1,2,63,1.634,1.9976,0.21,1
7,2,1,53,2.9,2.5972,0.61,2
7,1,2,66,3.9,2.5809,0.66,2
7,1,2,100,1.335,1.7643,0.26,1
7,2,2,100,1.001,1.9478,0.31,1
7,1,2,4,4.467,2.2138,0.71,2
7,2,1,42,4.85,2.231,0.31,1
7,1,1,72,4.05,1.9975,0.36,1
7,1,1,69,2.8,2.3973,0.36,1
7,2,1,23,3.9,2.1143,0.76,2
7,2,2,6,2.508,2.3436,0.16,3
7,1,1,75,1.759,1.9958,0.16,3
7,2,2,53,4.408,1.5297,0.11,3
7,1,2,4,2.142,2.1971,0.11,3
7,1,2,58,3.409,2.5304,0.16,3
7,2,2,69,2.502,2.031,0.21,3
7,1,1,8,1.059,3.9801,0.21,3
7,2,2,75,2.808,2.597,0.16,3
7,1,2,6,4.209,2.1304,0.16,3
7,2,1,43,3.908,4.1798,0.21,3
7,1,1,94,2.492,2.1143,0.26,3
7,1,2,78,4.342,1.8643,0.26,3
7,1,1,72,2.259,2.2639,0.31,3
7,1,1,73,2.459,1.9138,0.31,3
7,2,2,77,2.253,2.3639,0.26,3
7,2,2,74,2.459,1.6143,0.26,3
7,2,2,46,3.476,3.0968,0.21,3
7,1,NaN,NaN,NaN,NaN,0.21,3
7,1,NaN,NaN,NaN,NaN,0.21,3
7,2,2,68,3.309,2.9475,0.21,3
7,2,2,67,1.859,2.6137,0.16,3
7,1,2,88,3.042,1.7639,0.16,3
7,2,2,74,2.159,1.5642,0.21,3
7,2,2,81,5.093,2.3473,0.21,3
7,1,2,82,1.453,2.7803,0.16,3
7,2,1,14,4.059,2.0979,0.21,3
7,1,NaN,NaN,NaN,NaN,0.26,3
7,2,2,76,1.51,2.9138,0.26,3
7,1,2,66,2.003,3.4305,0.26,3
7,2,2,66,1.51,2.1141,0.31,3
7,1,2,65,2.203,2.3477,0.31,3
7,2,2,63,1.209,1.9475,0.36,3
7,2,2,75,1.859,1.9641,0.36,3
7,1,2,83,1.194,2.0311,0.31,3
7,1,NaN,NaN,NaN,NaN,0.36,3
7,2,2,57,1.753,2.214,0.36,3
7,2,2,76,1.8,1.7972,0.31,1
7,1,2,24,1.9,1.9634,0.81,2
7,2,2,13,1.801,2.4973,0.86,2
7,1,1,52,3.401,2.0978,0.31,1
7,2,2,77,1.051,1.8972,0.26,1
7,2,2,67,1.951,2.9138,0.86,2
7,2,2,98,1.051,1.6477,0.26,1
7,2,2,88,2.001,2.9976,0.21,1
7,2,2,73,1.117,1.6811,0.21,1
7,2,2,84,1.551,3.1137,0.16,1
7,1,2,72,1.901,3.1639,0.16,1
7,1,1,98,1.251,4.7633,0.81,2
7,2,1,5,4.2,2.1809,0.81,2
7,1,1,5,4.334,1.7972,0.86,2
7,2,1,74,2.818,1.6645,0.21,1
7,1,1,81,2.684,2.0808,0.86,2
7,1,1,27,1.918,2.7973,0.81,2
7,2,2,16,2.6,1.8976,0.81,2
7,2,1,38,2.451,2.1642,0.76,2
7,2,1,26,1.901,2.0973,0.81,2
7,2,2,87,1.851,1.914,0.26,1
7,1,1,74,1.201,1.864,0.26,1
7,2,2,82,1.101,2.1476,0.21,1
7,1,1,47,3.051,2.0977,0.21,1
7,1,1,64,1.834,1.764,0.86,2
7,1,2,64,1.651,1.8474,0.16,1
7,1,1,75,1.951,2.1478,0.21,1
7,1,2,32,2.45,2.3973,0.21,1
7,1,2,50,1.5,2.1309,0.26,1
7,1,2,15,2.051,1.5809,0.86,2
7,2,2,76,0.901,1.381,0.31,1
7,1,1,7,2.118,1.9144,0.91,2
7,1,2,82,0.951,1.9807,0.31,1
7,1,1,37,2.467,1.6807,0.91,2
7,2,2,77,1.901,2.1307,0.36,1
7,1,1,24,2.634,2.064,0.86,2
7,2,1,65,2.8,1.8308,0.36,1
7,2,2,64,1.95,3.0972,0.86,2
7,2,2,72,1.051,1.8142,0.81,2
7,1,2,64,2.1,2.0474,0.81,2
7,2,1,64,1.151,1.7142,0.86,2
7,2,2,26,1.701,1.7141,0.41,1
7,2,2,86,1.25,1.5142,0.41,1
7,2,2,98,2.801,1.464,0.36,1
7,2,2,85,0.951,1.7475,0.36,1
7,1,1,33,1.318,1.5312,0.91,2
7,1,NaN,NaN,NaN,NaN,0.31,1
7,1,2,13,2.717,1.831,0.91,2
7,2,1,13,2.9,2.3974,0.96,2
7,1,1,65,3.2,2.3809,0.31,1
7,2,NaN,NaN,NaN,NaN,0.31,1
7,1,1,6,3.034,1.7973,1.01,2
7,2,2,4,2.268,1.8974,1.01,2
7,2,2,16,2.9,1.6644,0.96,2
7,1,2,82,1.134,2.0477,0.31,1
7,1,1,23,2.45,1.731,0.96,2
7,1,2,78,2.05,1.6143,0.91,2
7,1,1,35,1.901,1.881,0.96,2
7,1,NaN,NaN,NaN,NaN,0.36,1
7,2,2,45,0.951,1.3477,0.96,2
7,2,2,64,1.701,1.4143,0.91,2
7,2,2,16,2.4,1.7644,0.91,2
7,1,1,15,2.902,1.7976,0.86,2
7,1,1,96,1.567,1.5308,0.36,1
7,2,2,100,1.701,1.5977,0.36,1
7,2,2,71,0.901,1.681,0.86,2
7,1,2,74,0.9,1.5476,0.81,2
7,2,2,73,1.401,1.6813,0.31,1
7,1,1,94,2.051,1.5977,0.31,1
7,2,2,89,0.901,1.4307,0.26,1
7,1,1,67,1.034,1.5475,0.26,1
7,1,1,55,1.6,1.5811,0.86,2
7,1,1,78,1.16,2.9302,0.36,3
7,1,1,96,1.153,1.7974,0.31,3
7,2,1,93,1.71,2.1637,0.31,3
7,1,1,86,2.851,1.2476,0.36,3
7,1,1,64,1.21,1.7142,0.36,3
7,1,1,88,1.103,1.6808,0.31,3
7,1,1,84,1.359,1.7808,0.31,3
7,2,2,77,1.759,2.0309,0.26,3
7,2,2,62,1.06,1.5474,0.26,3
7,1,2,36,2.502,1.5978,0.21,3
7,2,2,72,2.152,1.8474,0.26,3
7,2,2,77,2.109,1.5642,0.26,3
7,2,2,76,1.36,1.7644,0.21,3
7,1,2,82,2.403,1.4477,0.21,3
7,2,2,74,1.402,1.3976,0.26,3
7,2,2,74,2.309,1.4976,0.26,3
7,2,2,75,2.859,2.064,0.21,3
7,1,2,7,3.059,2.264,0.21,3
7,1,1,56,1.859,1.8976,0.26,3
7,2,2,87,1.16,1.4479,0.26,3
7,2,2,82,1.759,1.8476,0.21,3
7,1,1,86,2.859,2.2806,0.21,3
7,1,1,85,1.343,2.1308,0.16,3
7,2,2,90,2.592,1.7311,0.16,3
7,1,2,88,1.504,1.7809,0.11,3
7,2,2,88,1.659,1.3143,0.16,3
7,2,2,85,1.559,1.964,0.16,3
7,1,2,27,1.659,1.5143,0.11,3
7,1,2,62,1.753,1.5146,0.16,3
7,1,1,39,2.959,1.7977,0.21,3
7,2,2,72,1.46,1.9307,0.21,3
7,1,2,63,1.703,2.0311,0.16,3
7,1,2,47,2.059,2.0972,0.21,3
7,2,2,73,1.443,1.4314,0.26,3
7,2,2,66,1.709,1.5644,0.26,3
7,2,2,84,1.009,1.7476,0.21,3
8,1,NaN,NaN,NaN,NaN,0.96,2
8,1,NaN,NaN,NaN,NaN,0.96,2
8,1,NaN,NaN,NaN,NaN,0.96,1
8,1,NaN,NaN,NaN,NaN,0.96,1
8,2,NaN,NaN,NaN,NaN,0.96,2
8,2,NaN,NaN,NaN,NaN,0.96,1
8,1,NaN,NaN,NaN,NaN,0.96,2
8,2,2,100,1.551,3.0307,0.96,1
8,2,2,56,3.501,2.5804,0.96,2
8,1,NaN,NaN,NaN,NaN,0.91,2
8,2,NaN,NaN,NaN,NaN,0.91,2
8,1,NaN,NaN,NaN,NaN,0.91,2
8,2,2,63,3.4,2.5636,0.91,2
8,2,NaN,NaN,NaN,NaN,0.91,2
8,1,NaN,NaN,NaN,NaN,0.86,2
8,1,NaN,NaN,NaN,NaN,0.91,1
8,1,NaN,NaN,NaN,NaN,0.86,2
8,2,2,89,1.851,2.297,0.86,2
8,1,NaN,NaN,NaN,NaN,0.91,1
8,2,2,81,1.651,2.7303,0.86,2
8,2,NaN,NaN,NaN,NaN,0.81,2
8,2,2,99,2.101,2.8474,0.91,1
8,2,2,93,1.402,2.0304,0.81,2
8,2,2,88,1.351,5.346,0.76,2
8,1,NaN,NaN,NaN,NaN,0.91,1
8,1,NaN,NaN,NaN,NaN,0.91,1
8,2,2,100,1.851,2.1645,0.91,1
8,2,NaN,NaN,NaN,NaN,0.86,1
8,1,NaN,NaN,NaN,NaN,0.76,2
8,2,NaN,NaN,NaN,NaN,0.86,1
8,1,NaN,NaN,NaN,NaN,0.81,1
8,2,2,100,1.301,2.4136,0.81,1
8,1,NaN,NaN,NaN,NaN,0.81,1
8,1,NaN,NaN,NaN,NaN,0.81,1
8,1,NaN,NaN,NaN,NaN,0.81,1
8,2,NaN,NaN,NaN,NaN,0.81,1
8,2,2,98,1.801,2.8135,0.76,1
8,2,2,97,2.75,3.7469,0.76,2
8,2,2,100,1.734,2.9968,0.76,1
8,2,2,100,1.202,1.5642,0.71,1
8,1,NaN,NaN,NaN,NaN,0.71,1
8,2,2,99,1.818,2.4638,0.71,1
8,1,NaN,NaN,NaN,NaN,0.71,2
8,1,NaN,NaN,NaN,NaN,0.71,2
8,1,NaN,NaN,NaN,NaN,0.71,2
8,2,2,98,1.151,2.4804,0.66,1
8,2,2,95,1.851,2.4143,0.71,2
8,1,NaN,NaN,NaN,NaN,0.66,1
8,1,NaN,NaN,NaN,NaN,0.66,1
8,2,2,100,1.651,1.8145,0.66,1
8,1,NaN,NaN,NaN,NaN,0.61,1
8,2,2,100,1.251,2.0971,0.61,1
8,1,NaN,NaN,NaN,NaN,0.71,2
8,1,NaN,NaN,NaN,NaN,0.71,2
8,1,NaN,NaN,NaN,NaN,0.61,1
8,1,NaN,NaN,NaN,NaN,0.71,2
8,2,2,99,1.651,1.8807,0.71,2
8,2,2,100,1.551,3.0304,0.61,1
8,1,NaN,NaN,NaN,NaN,0.66,2
8,2,2,99,1.201,2.3974,0.56,1
8,1,NaN,NaN,NaN,NaN,0.66,2
8,1,NaN,NaN,NaN,NaN,0.56,1
8,2,2,99,1.468,3.0806,0.56,1
8,2,2,92,2.35,2.8639,0.66,2
8,1,NaN,NaN,NaN,NaN,0.66,2
8,2,2,100,1.051,1.5144,0.51,1
8,1,NaN,NaN,NaN,NaN,0.66,2
8,2,2,99,1.951,2.8472,0.66,2
8,2,2,99,1.551,2.0142,0.51,1
8,1,NaN,NaN,NaN,NaN,0.61,2
8,1,NaN,NaN,NaN,NaN,0.61,2
8,2,2,94,2.351,1.7816,0.61,2
8,1,NaN,NaN,NaN,NaN,0.96,3
8,1,NaN,NaN,NaN,NaN,0.96,3
8,1,NaN,NaN,NaN,NaN,0.96,3
8,1,NaN,NaN,NaN,NaN,0.96,3
8,1,NaN,NaN,NaN,NaN,0.96,3
8,1,NaN,NaN,NaN,NaN,0.96,3
8,1,NaN,NaN,NaN,NaN,0.96,3
8,2,2,100,2.508,1.8976,0.96,3
8,2,2,100,3.458,1.8639,0.96,3
8,1,NaN,NaN,NaN,NaN,0.91,3
8,2,2,99,3.658,1.9807,0.91,3
8,1,NaN,NaN,NaN,NaN,0.91,3
8,2,2,100,2.958,1.6473,0.91,3
8,1,NaN,NaN,NaN,NaN,0.91,3
8,2,2,100,2.158,1.5815,0.91,3
8,2,2,100,2.758,2.0641,0.91,3
8,2,2,100,2.549,1.3811,0.91,3
8,2,2,99,3.024,2.1477,0.91,3
8,1,NaN,NaN,NaN,NaN,0.86,3
8,2,2,100,1.708,1.5139,0.86,3
8,1,NaN,NaN,NaN,NaN,0.86,3
8,2,2,100,2.775,1.5139,0.86,3
8,2,2,100,2.208,1.4479,0.81,3
8,2,2,100,2.208,1.731,0.81,3
8,2,2,100,1.808,1.1146,0.76,3
8,1,NaN,NaN,NaN,NaN,0.76,3
8,2,2,100,1.708,1.4981,0.76,3
8,1,NaN,NaN,NaN,NaN,0.76,3
8,2,2,100,2.808,1.5813,0.76,3
8,1,NaN,NaN,NaN,NaN,0.76,3
8,1,NaN,NaN,NaN,NaN,0.76,3
8,2,2,99,3.058,1.3473,0.76,3
8,2,2,100,1.7,2.1139,0.71,3
8,1,NaN,NaN,NaN,NaN,0.71,3
8,2,2,100,1.658,1.5315,0.71,3
8,1,NaN,NaN,NaN,NaN,0.71,3
8,1,NaN,NaN,NaN,NaN,0.61,2
8,1,NaN,NaN,NaN,NaN,0.61,2
8,1,NaN,NaN,NaN,NaN,0.61,2
8,2,2,89,2.45,1.8472,0.46,1
8,1,NaN,NaN,NaN,NaN,0.56,2
8,2,2,100,1.251,3.0798,0.46,1
8,1,NaN,NaN,NaN,NaN,0.56,2
8,2,NaN,NaN,NaN,NaN,0.41,1
8,1,1,88,2.7,2.2305,0.41,1
8,1,NaN,NaN,NaN,NaN,0.36,1
8,2,NaN,NaN,NaN,NaN,0.36,1
8,2,2,100,1.851,2.0306,0.36,1
8,2,NaN,NaN,NaN,NaN,0.31,1
8,1,NaN,NaN,NaN,NaN,0.56,2
8,1,NaN,NaN,NaN,NaN,0.31,1
8,2,NaN,NaN,NaN,NaN,0.31,1
8,1,NaN,NaN,NaN,NaN,0.56,2
8,1,NaN,NaN,NaN,NaN,0.26,1
8,2,NaN,NaN,NaN,NaN,0.26,1
8,1,NaN,NaN,NaN,NaN,0.56,2
8,2,NaN,NaN,NaN,NaN,0.56,2
8,1,NaN,NaN,NaN,NaN,0.26,1
8,2,NaN,NaN,NaN,NaN,0.26,1
8,2,2,59,3.651,1.9975,0.56,2
8,1,NaN,NaN,NaN,NaN,0.51,2
8,2,NaN,NaN,NaN,NaN,0.21,1
8,2,2,94,1.201,1.4474,0.21,1
8,2,2,90,1.001,2.1805,0.16,1
8,2,NaN,NaN,NaN,NaN,0.16,1
8,2,2,81,3.6,2.2305,0.11,1
8,1,NaN,NaN,NaN,NaN,0.51,2
8,1,NaN,NaN,NaN,NaN,0.51,2
8,2,NaN,NaN,NaN,NaN,0.11,1
8,2,2,81,1.151,1.8641,0.51,2
8,1,NaN,NaN,NaN,NaN,0.06,1
8,1,NaN,NaN,NaN,NaN,0.51,2
8,2,2,92,2.051,2.2807,0.51,2
8,1,2,67,2.701,1.714,0.46,2
8,1,2,57,2.501,1.5478,0.11,1
8,2,2,75,1.485,1.7306,0.16,1
8,2,2,63,3.318,1.8807,0.16,1
8,1,NaN,NaN,NaN,NaN,0.51,2
8,2,2,92,1.551,2.3971,0.51,2
8,1,1,56,7.399,1.6308,0.51,2
8,2,2,69,1.701,2.1139,0.46,2
8,1,1,32,4.5,2.4971,0.46,2
8,1,1,29,2.151,1.6806,0.11,1
8,1,1,28,4.45,1.9972,0.11,1
8,1,NaN,NaN,NaN,NaN,0.41,2
8,1,NaN,NaN,NaN,NaN,0.41,2
8,1,2,19,4.234,1.7136,0.06,1
8,2,2,85,2.801,2.5471,0.41,2
8,2,2,89,1.551,1.9641,0.41,2
8,1,1,50,6.599,2.4139,0.11,1
8,2,1,54,1.652,3.1639,0.11,1
8,1,NaN,NaN,NaN,NaN,0.36,2
8,1,NaN,NaN,NaN,NaN,0.36,2
8,2,2,84,1.301,2.3471,0.16,1
8,1,1,62,2.051,2.0807,0.16,1
8,2,2,64,2.051,1.8313,0.36,2
8,2,2,66,2.551,2.8638,0.11,1
8,2,2,76,3.55,1.9639,0.11,1
8,2,1,27,6.149,2.1805,0.36,2
8,2,2,82,1.851,2.3144,0.41,2
8,1,2,62,1.501,2.4477,0.06,1
8,1,2,37,4.617,2.0645,0.41,2
8,2,2,68,1.701,2.3475,0.11,1
8,2,2,93,3.2,3.0304,0.11,1
8,1,NaN,NaN,NaN,NaN,0.46,2
8,2,2,63,3.8,1.8644,0.46,2
8,1,NaN,NaN,NaN,NaN,0.46,2
8,2,2,51,3.501,2.1141,0.46,2
8,2,2,100,1.307,2.2782,0.71,3
8,2,2,100,6.265,2.4461,0.71,3
8,1,NaN,NaN,NaN,NaN,0.71,3
8,2,2,100,2.425,1.6297,0.71,3
8,2,NaN,NaN,NaN,NaN,0.71,3
8,2,2,99,3.258,1.1805,0.71,3
8,2,2,100,1.808,1.414,0.66,3
8,1,NaN,NaN,NaN,NaN,0.66,3
8,2,2,100,3.458,1.1474,0.66,3
8,1,NaN,NaN,NaN,NaN,0.66,3
8,1,NaN,NaN,NaN,NaN,0.66,3
8,2,2,100,4.457,1.6139,0.66,3
8,1,NaN,NaN,NaN,NaN,0.61,3
8,1,NaN,NaN,NaN,NaN,0.61,3
8,1,NaN,NaN,NaN,NaN,0.61,3
8,1,NaN,NaN,NaN,NaN,0.61,3
8,2,2,100,3.408,1.6809,0.61,3
8,2,2,100,1.599,1.4976,0.61,3
8,1,NaN,NaN,NaN,NaN,0.61,3
8,1,NaN,NaN,NaN,NaN,0.61,3
8,1,NaN,NaN,NaN,NaN,0.61,3
8,2,2,100,4.408,1.6974,0.61,3
8,1,NaN,NaN,NaN,NaN,0.61,3
8,2,2,100,2.408,2.6143,0.61,3
8,2,2,100,3.458,2.4139,0.61,3
8,1,NaN,NaN,NaN,NaN,0.61,3
8,1,1,100,3.608,1.6481,0.61,3
8,2,2,99,2.208,2.0976,0.56,3
8,1,NaN,NaN,NaN,NaN,0.56,3
8,2,2,100,1.867,1.4974,0.56,3
8,2,2,97,2.208,3.2307,0.51,3
8,2,2,100,2.558,1.2648,0.51,3
8,1,NaN,NaN,NaN,NaN,0.51,3
8,2,2,100,2.058,1.4314,0.51,3
8,1,NaN,NaN,NaN,NaN,0.51,3
8,1,2,72,3.358,1.897,0.51,3
8,1,1,66,3.45,2.9301,0.41,2
8,1,2,59,2.6,2.1799,0.41,2
8,1,NaN,NaN,NaN,NaN,0.46,2
8,2,2,89,1.051,2.2306,0.46,2
8,2,2,68,3.151,2.014,0.46,2
8,2,NaN,NaN,NaN,NaN,0.06,1
8,1,2,16,2.6,1.7141,0.06,1
8,1,NaN,NaN,NaN,NaN,0.11,1
8,1,2,38,5.2,1.9475,0.41,2
8,2,2,37,3.6,1.8145,0.46,2
8,1,NaN,NaN,NaN,NaN,0.16,1
8,2,2,52,2.701,2.531,0.46,2
8,2,2,41,1.601,1.781,0.16,1
8,2,2,75,2.201,2.4973,0.41,2
8,1,NaN,NaN,NaN,NaN,0.41,2
8,2,2,95,1.301,2.0812,0.41,2
8,2,NaN,NaN,NaN,NaN,0.11,1
8,2,2,96,1.101,2.6974,0.36,2
8,1,NaN,NaN,NaN,NaN,0.11,1
8,2,2,68,2.401,2.8144,0.36,2
8,2,NaN,NaN,NaN,NaN,0.31,2
8,1,2,72,3.201,2.8303,0.16,1
8,1,2,93,1.151,1.8307,0.21,1
8,1,2,64,4,2.1638,0.31,2
8,2,2,87,1.351,1.9639,0.26,1
8,2,2,61,3.301,2.2144,0.36,2
8,2,2,47,3.4,2.0304,0.36,2
8,1,1,82,1.651,2.131,0.26,1
8,2,2,93,1.251,3.5802,0.21,1
8,2,2,93,1.918,1.5641,0.21,1
8,2,2,99,1.801,1.8307,0.16,1
8,1,1,48,4.5,1.881,0.31,2
8,2,2,84,2.301,1.7309,0.16,1
8,2,2,91,1.868,2.1475,0.11,1
8,2,1,15,4.4,1.8142,0.11,1
8,1,1,34,2.451,1.4647,0.16,1
8,2,2,92,1.651,2.6644,0.16,1
8,1,1,76,2.001,1.9807,0.31,2
8,2,2,88,1.751,1.6474,0.11,1
8,1,1,77,2.018,3.0472,0.11,1
8,2,1,51,1.801,2.4143,0.06,1
8,1,1,51,1.785,3.2304,0.11,1
8,1,1,47,1.701,2.0147,0.11,1
8,1,1,9,3.1,1.6481,0.06,1
8,2,1,16,3.184,1.8981,0.06,1
8,2,2,58,1.551,1.9641,0.11,1
8,2,2,59,1.601,2.3311,0.26,2
8,2,1,23,5.3,1.8476,0.26,2
8,1,1,54,2.65,2.1472,0.31,2
8,1,1,62,1.951,2.5807,0.11,1
8,2,1,42,1.701,2.2643,0.06,1
8,1,2,61,1.301,1.6977,0.11,1
8,1,1,49,3.05,2.6805,0.31,2
8,1,1,68,2.651,1.5479,0.26,2
8,1,2,68,2.351,1.6976,0.16,1
8,1,1,66,2.134,2.414,0.21,1
8,2,2,63,3.201,3.2637,0.26,2
8,1,1,18,3.4,1.7475,0.21,2
8,2,2,63,2.201,2.1808,0.21,2
8,1,2,59,0.901,1.9808,0.16,2
8,1,2,61,3.35,2.2639,0.21,2
8,1,1,70,1.801,3.0804,0.26,2
8,2,2,95,1.202,1.931,0.21,1
8,2,2,94,2.351,2.7806,0.16,1
8,1,2,63,2.684,2.6139,0.26,2
8,1,1,70,2.067,2.8309,0.16,1
8,2,2,74,2.201,1.9645,0.31,2
8,2,2,81,1.951,2.0807,0.31,2
8,1,1,40,3.551,2.2642,0.26,2
8,1,2,62,4.15,2.5306,0.26,2
8,1,1,24,3.501,2.1976,0.31,2
8,2,2,78,1.251,2.3644,0.11,1
8,2,2,92,3.611,2.7802,0.51,3
8,2,2,100,1.766,1.8971,0.46,3
8,2,2,100,1.958,1.3648,0.46,3
8,1,1,77,2.458,1.4642,0.46,3
8,1,2,58,7.298,1.5474,0.41,3
8,1,NaN,NaN,NaN,NaN,0.46,3
8,1,1,88,5.191,2.6302,0.46,3
8,1,NaN,NaN,NaN,NaN,0.46,3
8,2,2,96,2.575,1.5808,0.46,3
8,1,2,75,2.998,1.4143,0.41,3
8,1,NaN,NaN,NaN,NaN,0.46,3
8,1,NaN,NaN,NaN,NaN,0.46,3
8,2,2,100,2.608,3.3638,0.51,3
8,2,1,97,3.325,1.181,0.51,3
8,2,2,99,3.183,1.9308,0.56,3
8,2,2,100,2.608,1.5479,0.56,3
8,1,NaN,NaN,NaN,NaN,0.56,3
8,2,2,100,2.108,1.4146,0.56,3
8,1,NaN,NaN,NaN,NaN,0.51,3
8,2,2,100,2.058,1.2976,0.51,3
8,1,NaN,NaN,NaN,NaN,0.51,3
8,2,2,100,2.658,1.6144,0.51,3
8,1,NaN,NaN,NaN,NaN,0.46,3
8,1,1,46,4.141,1.3975,0.46,3
8,2,2,86,2.549,1.4309,0.41,3
8,2,2,98,2.908,1.381,0.41,3
8,1,2,78,2.058,1.7478,0.36,3
8,2,2,91,2.558,2.2143,0.41,3
8,1,2,92,2.408,2.6307,0.41,3
8,1,NaN,NaN,NaN,NaN,0.46,3
8,1,1,58,4.357,3.0305,0.46,3
8,2,2,100,1.808,1.3315,0.41,3
8,2,2,100,1.608,1.1308,0.41,3
8,1,2,100,3.108,1.1145,0.36,3
8,2,2,100,1.55,1.1646,0.41,3
8,2,2,100,1.658,0.94769,0.41,3
9,2,1,54,2.564,2.0394,0.66,2
9,2,2,100,0.851,1.5285,0.66,1
9,2,2,100,0.95,1.5114,0.66,1
9,2,2,100,0.801,1.847,0.61,1
9,1,NaN,NaN,NaN,NaN,0.61,1
9,2,2,100,2.05,2.347,0.61,1
9,2,2,84,1.101,2.6469,0.71,2
9,1,1,100,1.601,1.647,0.71,2
9,1,1,100,1.635,2.6473,0.56,1
9,1,1,100,1.268,1.7807,0.66,2
9,1,1,100,1.501,1.6474,0.66,2
9,2,2,66,1.551,6.9957,0.61,2
9,1,1,100,1.367,1.4974,0.61,2
9,1,1,100,1.568,6.8124,0.56,1
9,1,NaN,NaN,NaN,NaN,0.51,1
9,1,NaN,NaN,NaN,NaN,0.51,1
9,1,1,100,1.534,1.597,0.56,2
9,1,1,100,1.351,1.5474,0.56,2
9,2,2,100,2.4,2.0471,0.51,1
9,1,NaN,NaN,NaN,NaN,0.51,1
9,1,1,100,2.134,1.6475,0.51,2
9,1,1,100,1.218,1.9975,0.51,2
9,1,1,100,1.118,1.5307,0.46,2
9,2,2,100,2.101,1.5978,0.51,1
9,2,2,100,0.951,2.0974,0.46,1
9,2,2,63,2.301,4.813,0.46,2
9,2,2,64,1.601,2.5809,0.41,2
9,1,NaN,NaN,NaN,NaN,0.46,1
9,2,2,100,1.517,1.664,0.46,1
9,1,1,72,1.451,2.5309,0.41,2
