Subj_idx,Stimulus,Response,Confidence,RT_decConf,SOA,Session,Gender,Age,Training
11,2,1,-1,1.66615733994,33.3,1,female,21,0
11,2,1,-1,2.03279591503,16.7,1,female,21,0
11,1,1,-1,1.93286703685,8.3,1,female,21,0
11,2,2,0.944426642252,3.51580736093,133.3,1,female,21,0
11,2,2,-1,2.22422684298,33.3,1,female,21,0
11,1,1,-0.0312657358663,2.7908707434,66.7,1,female,21,0
11,2,1,-1,2.0076129536,16.7,1,female,21,0
11,2,1,-1,1.57449007711,16.7,1,female,21,0
11,2,1,-1,1.524554029,16.7,1,female,21,0
11,1,1,-1,1.51621349634,8.3,1,female,21,0
11,2,2,-0.656275272755,2.92419351165,66.7,1,female,21,0
11,1,1,0.611108567941,2.74921074674,133.3,1,female,21,0
11,2,1,-1,2.29929388259,16.7,1,female,21,0
11,2,2,-0.765651941711,2.66608612188,66.7,1,female,21,0
11,1,2,-1,3.11582975291,16.7,1,female,21,0
11,1,1,-0.0234531166552,2.84940300341,66.7,1,female,21,0
11,2,1,-1,2.43255120723,8.3,1,female,21,0
11,2,1,-1,1.89117175197,33.3,1,female,21,0
11,1,1,-1,1.64954909667,8.3,1,female,21,0
11,2,1,-1,1.93259275109,8.3,1,female,21,0
11,1,1,0.666651407645,2.47443672773,133.3,1,female,21,0
11,2,2,0.817441062028,2.50755729444,133.3,1,female,21,0
11,2,2,0.8333104448,1.69924326003,133.3,1,female,21,0
11,2,2,-1,3.00755135961,33.3,1,female,21,0
11,2,2,-1.52590218967e-05,2.09092909729,66.7,1,female,21,0
11,2,2,0.0952315556573,2.1575558348,66.7,1,female,21,0
11,1,1,0.944426642252,2.52418767305,133.3,1,female,21,0
11,2,1,-0.703150988022,1.99924932319,33.3,1,female,21,0
11,1,1,-0.0468909742885,2.14111344619,66.7,1,female,21,0
11,1,1,-1,2.65752134857,16.7,1,female,21,0
11,2,2,0.253955901427,3.10748504982,66.7,1,female,21,0
11,2,2,-1,2.10762042829,8.3,1,female,21,0
11,1,2,-1,1.89091992235,16.7,1,female,21,0
11,1,2,-1,1.54119178606,8.3,1,female,21,0
11,2,2,-1,1.54121199659,33.3,1,female,21,0
11,1,1,-0.3359578851,3.34917860238,133.3,1,female,21,0
11,1,1,-1,1.96591927273,16.7,1,female,21,0
11,2,1,-1,1.95759253455,8.3,1,female,21,0
11,2,2,-0.742214084077,3.17441077484,66.7,1,female,21,0
11,1,2,-1,2.00757381575,8.3,1,female,21,0
11,2,2,-1,2.08282852456,33.3,1,female,21,0
11,1,2,-1,2.01587617297,8.3,1,female,21,0
11,2,2,0.690455481804,2.4410806923,133.3,1,female,21,0
11,1,2,-0.632837415122,2.64087717548,33.3,1,female,21,0
11,1,2,-1,2.12443398487,8.3,1,female,21,0
11,2,1,-0.406271458,3.02048481532,66.7,1,female,21,0
11,2,2,0.626977950713,2.73278503985,133.3,1,female,21,0
11,1,2,-1,3.60746211248,16.7,1,female,21,0
11,1,2,-1,2.14946649014,16.7,1,female,21,0
11,2,2,0.650782024872,2.62447199991,66.7,1,female,21,0
11,2,2,1,2.31588351934,133.3,1,female,21,0
11,2,2,-0.562523842222,2.40758286237,66.7,1,female,21,0
11,1,2,-0.0547035934997,1.99092996346,66.7,1,female,21,0
11,2,2,-1,2.21617535297,8.3,1,female,21,0
11,1,1,-0.710963607233,2.67420754674,66.7,1,female,21,0
11,1,1,-1,1.91592259303,33.3,1,female,21,0
11,2,1,-1,1.70751899068,33.3,1,female,21,0
11,1,1,0.0952315556573,2.27449042999,66.7,1,female,21,0
11,2,2,0.571435111009,2.59082339301,66.7,1,female,21,0
11,2,2,1,2.19921326504,133.3,1,female,21,0
11,1,1,0.944426642252,2.64921578333,133.3,1,female,21,0
11,1,1,-1,2.07421883897,8.3,1,female,21,0
11,2,1,-1,1.89919661541,8.3,1,female,21,0
11,1,1,-1,1.52459124204,16.7,1,female,21,0
11,1,1,-1,1.52428006404,16.7,1,female,21,0
11,1,1,-1,1.78256902778,33.3,1,female,21,0
11,1,1,-1,1.75759266287,33.3,1,female,21,0
11,1,1,0.650782024872,3.05753007439,133.3,1,female,21,0
11,2,2,0.841245136187,3.39075968173,133.3,1,female,21,0
11,2,2,-1,2.02424942745,8.3,1,female,21,0
11,2,2,0.587304493782,2.25761110899,133.3,1,female,21,0
11,1,1,0.563469901579,3.17416215325,133.3,1,female,21,0
11,2,1,-1,2.07424065351,33.3,1,female,21,0
11,1,1,-1,1.5161461279,8.3,1,female,21,0
11,2,1,-1,1.56594775995,33.3,1,female,21,0
11,1,1,-1,1.53300138875,16.7,1,female,21,0
11,2,2,-0.914091706722,3.16587583613,66.7,1,female,21,0
11,1,1,0.230151827268,2.81586507322,66.7,1,female,21,0
11,2,1,-1,1.87427703247,16.7,1,female,21,0
11,2,1,-0.992217898833,1.73283508497,8.3,1,female,21,0
11,1,1,-0.992217898833,4.45765557216,8.3,1,female,21,0
11,1,1,-0.992217898833,1.92426601291,16.7,1,female,21,0
11,1,1,-0.992217898833,2.07423744549,33.3,1,female,21,0
11,2,2,0.595239185168,3.70745322626,133.3,1,female,21,0
11,1,2,-1,2.19922545551,16.7,1,female,21,0
11,1,2,-1,1.89948212924,8.3,1,female,21,0
11,1,2,-1,4.44088917348,8.3,1,female,21,0
11,1,2,-1,1.92445945655,16.7,1,female,21,0
11,1,2,-1,1.58284215865,16.7,1,female,21,0
11,2,2,0.595239185168,2.2327778218,133.3,1,female,21,0
11,2,2,-1,2.40756297264,33.3,1,female,21,0
11,1,2,-1,2.31588640656,33.3,1,female,21,0
11,1,1,0.777767605097,2.77441937234,133.3,1,female,21,0
11,1,1,-1,2.48254788692,8.3,1,female,21,0
11,1,1,-0.992217898833,2.24922855126,8.3,1,female,21,0
11,1,2,-0.585961699855,2.8825184373,66.7,1,female,21,0
11,1,2,-1,2.05781366341,16.7,1,female,21,0
11,1,1,0.801571679255,2.49112805873,133.3,1,female,21,0
11,1,1,-1,2.49919302243,16.7,1,female,21,0
11,2,2,-0.539085984588,2.45754104582,66.7,1,female,21,0
11,1,2,-1,1.94921190163,33.3,1,female,21,0
11,1,1,-0.398458838788,2.92440748662,66.7,1,female,21,0
11,2,1,-1,1.96591959353,8.3,1,female,21,0
11,2,1,-1,3.08275474009,33.3,1,female,21,0
11,1,2,-0.937529564355,2.56609789531,33.3,1,female,21,0
11,1,2,-1,4.5870773874,8.3,1,female,21,0
11,1,1,0.690455481804,2.76609744619,133.3,1,female,21,0
11,1,1,-1,3.49917184949,33.3,1,female,21,0
11,2,1,-1,1.6409422983,16.7,1,female,21,0
11,2,1,-1,1.64950386358,16.7,1,female,21,0
11,2,1,-0.531273365377,3.35775107493,66.7,1,female,21,0
11,2,1,0.333333333333,2.4994377944,66.7,1,female,21,0
11,1,1,-1,2.00785227194,16.7,1,female,21,0
11,1,1,-1,1.85758826789,8.3,1,female,21,0
11,1,1,-1,1.71601062111,16.7,1,female,21,0
11,1,1,-1,1.57425557081,33.3,1,female,21,0
11,2,1,-1,1.990920981,16.7,1,female,21,0
11,1,2,-0.539085984588,3.44103930884,66.7,1,female,21,0
11,2,2,0.031754024567,2.16617931488,66.7,1,female,21,0
11,1,2,-1,2.51589301508,33.3,1,female,21,0
11,2,2,-1,1.84948737435,8.3,1,female,21,0
11,1,2,-1,2.72417567506,33.3,1,female,21,0
11,1,1,0.76983291371,2.71610878654,133.3,1,female,21,0
11,2,1,-1,2.02426161793,16.7,1,female,21,0
11,1,1,-0.171892881666,2.7244319959,66.7,1,female,21,0
11,2,1,-1,2.22424320389,8.3,1,female,21,0
11,2,1,-1,1.67448824854,33.3,1,female,21,0
11,2,1,-1,1.54949510568,16.7,1,female,21,0
11,2,2,0.650782024872,2.7244319959,133.3,1,female,21,0
11,2,1,-0.781277180133,3.25746674806,33.3,1,female,21,0
11,2,2,0.119035629816,2.72442205104,66.7,1,female,21,0
11,1,2,-1,2.13256022176,8.3,1,female,21,0
11,2,2,-1,1.54118761563,33.3,1,female,21,0
11,2,2,-1,2.00747982075,33.3,1,female,21,0
11,2,2,0.738094148165,2.31594607574,133.3,1,female,21,0
11,1,2,-1,2.91586837748,8.3,1,female,21,0
11,1,2,-1,1.52454183852,8.3,1,female,21,0
11,1,2,-1,1.52455723702,16.7,1,female,21,0
11,2,2,-0.132829785611,2.15778584987,66.7,1,female,21,0
11,1,1,0.658716716258,2.56588552435,133.3,1,female,21,0
11,1,1,-0.554711223011,2.08255680522,66.7,1,female,21,0
11,1,1,0.0952315556573,2.10746355608,66.7,1,female,21,0
11,2,1,-0.820340276188,2.31588961458,16.7,1,female,21,0
11,1,1,-1,1.94113218103,16.7,1,female,21,0
11,2,1,-1,1.85757190698,16.7,1,female,21,0
11,1,1,-1,1.56620343919,33.3,1,female,21,0
11,2,2,-0.984405279622,3.15754685234,8.3,1,female,21,0
11,2,2,0.722224765393,2.50753836712,133.3,1,female,21,0
11,1,1,1,2.46590852586,133.3,1,female,21,0
11,1,2,-0.710963607233,3.024178851,66.7,1,female,21,0
11,2,2,-1,2.04947601796,8.3,1,female,21,0
11,2,2,0.690455481804,2.19091315343,133.3,1,female,21,0
11,2,2,0.896818493935,2.05758878117,133.3,1,female,21,0
11,1,2,-1,2.62419033571,8.3,1,female,21,0
11,1,1,-1,2.4161056106,33.3,1,female,21,0
11,1,1,0.76983291371,2.23260843831,133.3,1,female,21,0
11,1,1,-0.414084077211,2.29089785117,66.7,1,female,21,0
11,1,1,-1,2.51583847873,8.3,1,female,21,0
11,2,1,-1,1.87424783948,16.7,1,female,21,0
11,1,1,0.499992370489,5.08261358718,133.3,1,female,21,0
11,1,1,0.920622568093,2.15762480724,133.3,1,female,21,0
11,2,1,-0.656275272755,3.19082557447,66.7,1,female,21,0
11,1,1,-1,1.88279785589,33.3,1,female,21,0
11,2,2,-1,2.65752776462,33.3,1,female,21,0
11,2,2,-1,2.89084549628,8.3,1,female,21,0
11,1,2,-1,3.7620277513,16.7,1,female,21,0
11,2,2,0.230151827268,2.24117289081,66.7,1,female,21,0
11,1,2,-0.804715037766,2.14924417431,8.3,1,female,21,0
11,2,1,-1,3.02438961795,33.3,1,female,21,0
11,2,2,0.587304493782,2.95773497067,133.3,1,female,21,0
11,2,2,-0.664087891966,1.99922237581,66.7,1,female,21,0
11,1,1,0.507927061875,2.91587928475,133.3,1,female,21,0
11,2,1,-1,2.02425038985,8.3,1,female,21,0
11,1,1,-0.992217898833,1.51624461413,8.3,1,female,21,0
11,1,1,-0.992217898833,1.84093864115,8.3,1,female,21,0
11,2,2,0.6349126421,2.52416553771,133.3,1,female,21,0
11,2,2,-0.632837415122,2.06590557448,33.3,1,female,21,0
11,1,2,0.555535210193,2.93251736261,66.7,1,female,21,0
11,2,2,-0.234393835355,2.16619952541,66.7,1,female,21,0
11,1,2,-1,1.99091424416,16.7,1,female,21,0
11,2,2,-0.914091706722,2.79942877986,66.7,1,female,21,0
11,1,2,-1,2.03257905284,16.7,1,female,21,0
11,1,1,0.706324864576,2.77434719187,133.3,1,female,21,0
11,1,1,-0.585961699855,2.1158592667,66.7,1,female,21,0
11,2,2,0.753963530938,2.72420615125,133.3,1,female,21,0
11,1,2,-1,1.9825753155,16.7,1,female,21,0
11,2,2,0.753963530938,2.19113611086,133.3,1,female,21,0
11,1,2,-1,2.09923081291,33.3,1,female,21,0
11,1,2,-1,1.54121327979,33.3,1,female,21,0
11,2,2,0.746028839551,2.77440012421,133.3,1,female,21,0
11,2,2,0.142870222019,2.00755905886,66.7,1,female,21,0
11,1,1,0.658716716258,2.7908402672,133.3,1,female,21,0
11,2,1,-1,2.29088533989,8.3,1,female,21,0
11,1,1,-0.968780041199,1.77444631971,8.3,1,female,21,0
11,2,2,0.682520790417,2.574192052,133.3,1,female,21,0
11,1,2,-0.617212176699,2.53247944381,16.7,1,female,21,0
11,2,2,-1,2.06613847677,33.3,1,female,21,0
11,2,2,-1,1.6326280714,33.3,1,female,21,0
11,2,2,-1,1.76591458902,16.7,1,female,21,0
11,1,2,-1,2.11588493087,33.3,1,female,21,0
11,1,2,-1,2.35776615263,16.7,1,female,21,0
11,1,2,-1,1.92453837386,8.3,1,female,21,0
11,1,1,0.682520790417,3.35766670399,133.3,1,female,21,0
11,1,1,0.801571679255,2.42419238884,133.3,1,female,21,0
11,2,1,-1,3.02422825451,8.3,1,female,21,0
11,1,1,-1,1.54938442897,16.7,1,female,21,0
11,1,1,-1,2.37423645101,16.7,1,female,21,0
11,1,1,-1,3.19083744414,8.3,1,female,21,0
11,1,2,-0.859403372244,2.96589040054,66.7,1,female,21,0
11,2,2,0.555535210193,2.7410925299,133.3,1,female,21,0
11,1,2,-1,2.23256416763,8.3,1,female,21,0
11,2,2,-0.4765850309,2.08280927644,33.3,1,female,21,0
11,1,2,-1,2.15756866688,8.3,1,female,21,0
11,2,2,-1,1.93283206943,16.7,1,female,21,0
11,1,2,-0.312520027466,3.13254514407,66.7,1,female,21,0
11,1,2,-1,1.83280085539,8.3,1,female,21,0
11,2,2,-1,1.54948933125,33.3,1,female,21,0
11,2,2,0.365072098878,2.29920502042,66.7,1,female,21,0
11,1,2,-1,2.52420724198,33.3,1,female,21,0
11,1,2,-1,2.07441228261,16.7,1,female,21,0
11,2,2,-1,1.90780180977,16.7,1,female,21,0
11,1,2,-1,1.7076004744,33.3,1,female,21,0
11,2,2,-1,1.67449145656,33.3,1,female,21,0
11,1,2,-0.601586938277,2.7992019728,66.7,1,female,21,0
11,1,2,-0.1250171664,2.72441403098,66.7,1,female,21,0
11,2,2,-1,3.73707352174,8.3,1,female,21,0
11,1,1,-0.820340276188,3.24914385951,66.7,1,female,21,0
11,1,1,0.531731136034,2.61588605368,133.3,1,female,21,0
11,1,1,0.76983291371,1.99924964399,133.3,1,female,21,0
11,2,1,-1,2.25757710397,33.3,1,female,21,0
11,1,1,-1,2.14113461913,33.3,1,female,21,0
11,1,1,-1,1.73260025786,8.3,1,female,21,0
11,1,2,-0.640650034333,2.60751953604,66.7,1,female,21,0
11,1,2,-0.640650034333,2.42446956182,66.7,1,female,21,0
11,2,2,-1,2.14944916683,16.7,1,female,21,0
11,1,2,-1,1.69922497431,33.3,1,female,21,0
11,2,2,-1,1.54122739508,33.3,1,female,21,0
11,2,2,-1,2.34922736429,16.7,1,female,21,0
11,1,2,-1,1.5658624266,16.7,1,female,21,0
11,1,2,-0.429709315633,3.20773601327,66.7,1,female,21,0
11,2,2,-1,2.17450829867,16.7,1,female,21,0
11,1,2,-1,1.99089499603,8.3,1,female,21,0
11,1,1,-1,2.54937191769,8.3,1,female,21,0
11,2,1,-1,2.39090115543,8.3,1,female,21,0
11,1,1,-1,1.60783456366,33.3,1,female,21,0
11,1,2,-0.640650034333,2.92424163196,66.7,1,female,21,0
11,2,2,-0.101579308766,2.28288902783,66.7,1,female,21,0
11,2,2,0.746028839551,2.22423133421,133.3,1,female,21,0
11,1,2,-1,2.29926212319,8.3,1,female,21,0
11,1,1,-1,2.76611701512,33.3,1,female,21,0
11,1,2,-0.539085984588,2.84916015626,66.7,1,female,21,0
11,1,1,1,3.38273963031,133.3,1,female,21,0
11,1,1,-0.703150988022,2.33254565735,66.7,1,female,21,0
11,1,1,0.238086518654,2.32424490414,133.3,1,female,21,0
11,1,1,-1,2.24089603864,16.7,1,female,21,0
11,1,2,-0.984405279622,2.29091132486,16.7,1,female,21,0
11,2,2,-0.257831692988,2.27446925706,66.7,1,female,21,0
11,1,1,0.531731136034,2.71585406971,133.3,1,female,21,0
11,1,1,1,2.6658708637,133.3,1,female,21,0
11,1,1,-1,1.91595756045,16.7,1,female,21,0
11,2,2,-0.90627908751,2.13258299871,33.3,1,female,21,0
11,2,2,0.777767605097,2.48259408242,133.3,1,female,21,0
11,2,2,-1,2.5741917312,16.7,1,female,21,0
11,2,2,-1,1.78258987991,16.7,1,female,21,0
11,1,1,0.587304493782,2.48248500972,133.3,1,female,21,0
11,2,1,-1,1.84929842194,8.3,1,female,21,0
11,2,1,-1,1.68282974361,33.3,1,female,21,0
11,2,1,-1,1.54953328113,33.3,1,female,21,0
11,2,2,0.603173876555,3.84937862246,133.3,1,female,21,0
11,1,2,-1,2.04927070465,16.7,1,female,21,0
11,1,1,-1,2.31618154445,8.3,1,female,21,0
11,2,1,-1,1.80754603429,16.7,1,female,21,0
11,2,2,-0.937529564355,2.62440366908,33.3,1,female,21,0
11,2,2,0.753963530938,2.27423122193,133.3,1,female,21,0
11,1,2,-0.789089799344,2.19920845301,66.7,1,female,21,0
11,2,2,-1,2.04947986758,33.3,1,female,21,0
11,2,1,-1,2.74917577932,8.3,1,female,21,0
11,1,2,-0.406271458,2.63277467794,66.7,1,female,21,0
11,1,2,-1,1.99941229063,8.3,1,female,21,0
11,1,2,-1,1.5245389513,16.7,1,female,21,0
11,1,2,-0.687525749599,2.59946547961,66.7,1,female,21,0
11,1,1,0.896818493935,2.3827694649,133.3,1,female,21,0
11,1,1,-1,1.89092184717,8.3,1,female,21,0
11,1,1,-1,1.70758571751,33.3,1,female,21,0
11,1,1,-1,2.15758631099,8.3,1,female,21,0
11,2,2,-1,3.15381464121,16.7,1,female,21,0
11,1,2,-1,1.94925745552,8.3,1,female,21,0
11,1,1,0.674586099031,2.76610161662,133.3,1,female,21,0
11,2,1,-1,1.92426505051,33.3,1,female,21,0
11,2,2,0.531731136034,2.63279681328,133.3,1,female,21,0
11,2,2,-1,2.14091679453,8.3,1,female,21,0
11,1,2,-1,1.58260701075,8.3,1,female,21,0
11,1,2,-1,1.52457423953,16.7,1,female,21,0
11,2,2,-1,1.5662198001,16.7,1,female,21,0
11,2,2,-0.171892881666,2.26592084466,66.7,1,female,21,0
11,2,2,-1,1.90760195009,33.3,1,female,21,0
11,2,2,-1,2.07423455827,16.7,1,female,21,0
11,1,1,0.349202716106,2.99092258501,133.3,1,female,21,0
11,1,1,-1,1.8659211013,16.7,1,female,21,0
11,2,1,-1,1.51595621309,8.3,1,female,21,0
11,1,1,-1,1.84117250585,33.3,1,female,21,0
11,1,1,-1,1.64089289478,33.3,1,female,21,0
11,2,1,-1,1.73262592203,16.7,1,female,21,0
11,2,1,-1,1.52455723702,16.7,1,female,21,0
11,2,2,0.619043259327,2.4827782228,133.3,1,female,21,0
11,1,2,-1,2.27422801391,33.3,1,female,21,0
11,2,2,0.0396887159533,2.22445589565,66.7,1,female,21,0
11,2,2,0.650782024872,1.95759253455,133.3,1,female,21,0
11,2,2,-1,2.05759134758,16.7,1,female,21,0
11,1,2,-1,1.74093565769,8.3,1,female,21,0
11,1,2,-1,2.89938396381,66.7,1,female,21,0
11,1,1,-0.351583123522,2.77447455029,66.7,1,female,21,0
11,1,1,0.150804913405,1.94086655693,66.7,1,female,21,0
11,2,2,-1,2.36587506621,33.3,1,female,21,0
11,2,2,0.357137407492,2.10757166638,66.7,1,female,21,0
11,2,2,-1,1.99096942211,8.3,1,female,21,0
11,2,2,-1,1.64926069562,16.7,1,female,21,0
11,2,2,0.706324864576,2.1158435474,133.3,1,female,21,0
11,1,1,0.920622568093,2.43254447038,133.3,1,female,21,0
11,1,1,-1,1.84928623147,33.3,1,female,21,0
11,2,2,0.6349126421,2.84072113736,133.3,1,female,21,0
11,1,2,-0.664087891966,2.3408990221,66.7,1,female,21,0
11,2,2,-0.664087891966,1.974479234,66.7,1,female,21,0
11,1,1,0.793636987869,2.67418797781,133.3,1,female,21,0
11,1,1,-1,1.95756622878,8.3,1,female,21,0
11,2,1,-1,1.57427161091,8.3,1,female,21,0
11,2,1,-1,1.85779807243,16.7,1,female,21,0
11,2,1,-1,1.51619104019,8.3,1,female,21,0
11,1,1,0.896818493935,2.70771403833,133.3,1,female,21,0
11,2,1,0.0555580987259,2.62420797982,66.7,1,female,21,0
11,2,2,-1,3.13276745989,16.7,1,female,21,0
11,1,2,-1,1.84922303346,33.3,1,female,21,0
11,1,2,-1,1.51621510035,8.3,1,female,21,0
11,1,2,-0.453147173266,2.34112326274,66.7,1,female,21,0
11,2,2,-1,2.14945847009,33.3,1,female,21,0
11,1,1,-1,2.69086038149,8.3,1,female,21,0
11,1,1,-1,1.94926002194,33.3,1,female,21,0
11,1,1,-1,1.89092505519,16.7,1,female,21,0
11,2,1,-1,1.91592355544,8.3,1,female,21,0
11,1,1,-1,1.74111209883,33.3,1,female,21,0
11,1,1,0.626977950713,2.79084732485,133.3,1,female,21,0
11,1,1,0.357137407492,2.37424318785,66.7,1,female,21,0
11,2,2,0.420614938582,2.38252116411,66.7,1,female,21,0
11,2,2,-1,1.85758441826,33.3,1,female,21,0
11,1,1,-1.52590218967e-05,2.58259129144,133.3,1,female,21,0
11,2,2,0.222217135882,3.87063384951,133.3,2,female,21,1
11,1,1,-0.382833600366,3.12411526916,66.7,2,female,21,1
11,2,1,-1,2.49920906354,33.3,2,female,21,1
11,2,1,-1,1.71617876479,16.7,2,female,21,1
11,2,1,-1,1.8577979341,8.3,2,female,21,1
11,1,1,0.499992370489,2.68274610058,133.3,2,female,21,1
11,1,1,-0.523460746166,2.9158412173,66.7,2,female,21,1
11,1,1,-1,2.03256265015,33.3,2,female,21,1
11,2,1,-1,1.74095491742,16.7,2,female,21,1
11,1,1,-1,3.47440435957,8.3,2,female,21,1
11,1,1,0.666651407645,2.47421412419,133.3,2,female,21,1
11,2,2,0.253955901427,2.62419049715,66.7,2,female,21,1
11,2,2,-1,2.37420870264,33.3,2,female,21,1
11,1,2,-1,1.89927726597,16.7,2,female,21,1
11,2,2,-1,1.51620930511,8.3,2,female,21,1
11,1,1,0.325398641947,3.33246374701,133.3,2,female,21,1
11,2,2,-0.359395742733,2.74912413131,66.7,2,female,21,1
11,1,2,-1,2.42419505253,33.3,2,female,21,1
11,1,2,-1,1.52454052382,16.7,2,female,21,1
11,2,2,-1,3.78267164252,8.3,2,female,21,1
11,1,1,-0.421896696422,4.29075472116,133.3,2,female,21,1
11,2,2,0.468253604944,2.482562987,66.7,2,female,21,1
11,1,2,-1,2.37423340437,33.3,2,female,21,1
11,1,2,-0.710963607233,2.71607899548,16.7,2,female,21,1
11,1,2,-1,3.07440865831,8.3,2,female,21,1
11,2,2,0.658716716258,2.53279090053,133.3,2,female,21,1
11,2,2,-0.609399557488,2.26584094462,66.7,2,female,21,1
11,1,1,-1,3.05748316353,33.3,2,female,21,1
11,1,1,-1,1.90756613887,16.7,2,female,21,1
11,2,1,-1,1.89924614821,8.3,2,female,21,1
11,1,1,0.40474555581,2.86609001502,133.3,2,female,21,1
11,2,2,-0.890653849088,4.3990868702,66.7,2,female,21,1
11,2,1,-0.679713130388,2.93249595549,33.3,2,female,21,1
11,2,1,-1,1.80782184986,16.7,2,female,21,1
11,1,1,-1,1.51618684899,8.3,2,female,21,1
11,2,2,0.611108567941,3.07418024754,133.3,2,female,21,1
11,1,1,-0.656275272755,2.83249630837,66.7,2,female,21,1
11,2,1,-1,2.46590856961,33.3,2,female,21,1
11,1,1,-1,1.57448773591,16.7,2,female,21,1
11,1,1,-1,2.09924736726,8.3,2,female,21,1
11,1,1,-1.52590218967e-05,3.63247199161,133.3,2,female,21,1
11,1,1,-0.757839322499,2.49911923908,66.7,2,female,21,1
11,2,1,-1,1.99091489742,33.3,2,female,21,1
11,2,1,-1,1.55787341873,16.7,2,female,21,1
11,2,1,-1,1.51619454823,8.3,2,female,21,1
11,1,1,0.428580148013,2.83275359129,133.3,2,female,21,1
11,2,2,0.373006790265,2.41588372352,66.7,2,female,21,1
11,2,2,-0.921904325933,3.07415618741,33.3,2,female,21,1
11,2,2,-1,1.92423852116,16.7,2,female,21,1
11,1,2,-1,1.66597074097,8.3,2,female,21,1
11,1,1,0.841245136187,3.07440962071,133.3,2,female,21,1
11,2,2,-0.0547035934997,2.79917720794,66.7,2,female,21,1
11,1,2,-1,2.24088450146,33.3,2,female,21,1
11,1,2,-0.914091706722,1.63282872304,16.7,2,female,21,1
11,2,2,-0.914091706722,1.80781511303,8.3,2,female,21,1
11,2,2,0.507927061875,2.56587613656,133.3,2,female,21,1
11,2,2,-0.359395742733,2.24916920394,66.7,2,female,21,1
11,1,1,-0.937529564355,3.2991491378,33.3,2,female,21,1
11,1,1,-1,1.89919578236,16.7,2,female,21,1
11,2,1,-1,2.00751991136,8.3,2,female,21,1
11,1,1,-1,2.43699824618,33.3,2,female,21,0
11,2,2,0.579369802396,3.02416310069,133.3,2,female,21,0
11,2,2,-0.945342183566,2.96582564238,33.3,2,female,21,0
11,1,2,-0.945342183566,1.96589365233,8.3,2,female,21,0
11,1,2,-0.945342183566,1.78282915612,16.7,2,female,21,0
11,1,1,0.515861753262,2.96607009323,133.3,2,female,21,0
11,2,1,-1,2.12421471767,16.7,2,female,21,0
11,2,1,-1,1.54122541737,33.3,2,female,21,0
11,2,1,-0.968780041199,2.21609262955,33.3,2,female,21,0
11,2,2,-0.429709315633,2.58278110003,66.7,2,female,21,0
11,1,2,-1,2.27420680991,8.3,2,female,21,0
11,1,1,-0.617212176699,2.73275426498,66.7,2,female,21,0
11,2,1,-1,2.25754116446,16.7,2,female,21,0
11,1,1,0.547600518807,2.79107632481,133.3,2,female,21,0
11,2,2,0.785702296483,2.43254359454,133.3,2,female,21,0
11,2,2,-0.937529564355,2.85750632541,16.7,2,female,21,0
11,1,2,-1,2.17423250613,16.7,2,female,21,0
11,1,2,-1,1.51621283393,8.3,2,female,21,0
11,2,2,-1,1.94948593141,8.3,2,female,21,0
11,1,2,-0.593774319066,4.24075361439,66.7,2,female,21,0
11,1,2,-1,2.13281412656,16.7,2,female,21,0
11,2,2,-1,2.51612076386,16.7,2,female,21,0
11,2,2,-1,2.22421949762,33.3,2,female,21,0
11,2,2,-1,1.9409221315,8.3,2,female,21,0
11,1,2,-1,1.81591856258,8.3,2,female,21,0
11,2,2,-0.585961699855,2.60777186897,66.7,2,female,21,0
11,1,2,-1,2.22426184343,16.7,2,female,21,0
11,2,2,0.412680247196,2.4244035736,133.3,2,female,21,0
11,2,2,-1,3.19082372559,16.7,2,female,21,0
11,2,2,-0.984405279622,1.94924853819,8.3,2,female,21,0
11,2,2,-0.992217898833,2.33251796249,33.3,2,female,21,0
11,1,2,-0.992217898833,1.84923798381,8.3,2,female,21,0
11,1,1,-1,2.61589392501,16.7,2,female,21,0
11,2,2,0.0555580987259,2.91584217971,66.7,2,female,21,0
11,2,2,-0.609399557488,3.29915747864,66.7,2,female,21,0
11,1,1,0.40474555581,2.76588441324,133.3,2,female,21,0
11,1,1,0.880949111162,2.65743966282,133.3,2,female,21,0
11,2,2,0.6349126421,2.44083824187,66.7,2,female,21,0
11,1,1,0.579369802396,2.4408834749,133.3,2,female,21,0
11,1,1,0.158739604791,3.01583412758,66.7,2,female,21,0
11,2,1,-1,2.11596209536,8.3,2,female,21,0
11,1,1,-1,1.5162073803,8.3,2,female,21,0
11,1,1,0.714290074006,2.60755340305,133.3,2,female,21,0
11,2,1,-0.429709315633,2.38255884866,33.3,2,female,21,0
11,1,1,-1,1.99100279707,16.7,2,female,21,0
11,2,1,-1,1.95756564163,16.7,2,female,21,0
11,2,1,-1,1.52453731581,8.3,2,female,21,0
11,2,2,0.571435111009,2.97439842474,133.3,2,female,21,0
11,1,2,-1,2.23256996443,8.3,2,female,21,0
11,1,2,-0.492210269322,2.66610740247,66.7,2,female,21,0
11,2,2,0.761898222324,2.33281534561,133.3,2,female,21,0
11,1,2,-0.398458838788,2.45752730583,66.7,2,female,21,0
11,2,2,-0.875028610666,3.54105667571,33.3,2,female,21,0
11,1,1,-1,3.45748592242,66.7,2,female,21,0
11,1,1,-1,2.17413626563,33.3,2,female,21,0
11,1,1,-1,1.69924942039,33.3,2,female,21,0
11,1,1,-1,1.68263799042,33.3,2,female,21,0
11,2,1,-1,1.66592133751,33.3,2,female,21,0
