Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Coherence,Condition,Training
1,2,1,3,0.431447677000051,0.381252345000121,0.05,1,0
1,1,1,3,0.414131212000029,0.396249934000025,0.05,0,0
1,1,1,3,0.333018247999917,0.430016224000155,0.05,1,0
1,1,1,2,0.301201098000092,0.832273039000029,0.05,0,0
1,2,1,3,0.461422482999751,0.841586605999964,0.05,1,0
1,2,1,3,0.767677619000096,0.495177014999626,0.05,1,0
1,1,1,3,0.554933856999924,0.579874231999838,0.05,1,0
1,2,2,1,0.580589615999997,0.41159057699997,0.05,0,0
1,2,1,3,0.427114810000148,0.328568693000307,0.05,1,0
1,2,2,2,1.86391952299982,0.826596887000051,0.05,0,0
1,1,1,4,0.680436881999867,0.315679664000072,0.05,1,0
1,2,2,4,0.650180393000028,0.415521313000227,0.05,1,0
1,2,2,2,0.633589403999849,0.415519522000068,0.05,0,0
1,1,1,3,0.586269166999955,0.369494018999831,0.05,0,0
1,2,2,1,0.822053962000155,0.324184701000377,0.05,0,0
1,1,2,1,0.45477517900008,0.434810451999965,0.05,0,0
1,1,1,1,0.917593198999839,0.366903167999681,0.05,0,0
1,1,2,2,0.768218495999918,0.655360814999767,0.05,1,0
1,2,2,1,0.725462311999763,0.389751895000245,0.05,0,0
1,1,1,3,0.566399576999629,1.4063750209998,0.05,1,0
1,1,1,4,0.620913008000116,0.386698274000082,0.05,1,0
1,1,1,3,0.470002825999927,0.290366525000081,0.05,0,0
1,2,2,1,0.502250104999803,0.561472086999856,0.05,0,0
1,2,2,1,1.74684889199989,0.665759196000181,0.05,0,0
1,1,1,3,0.490898560000005,0.598241465000228,0.05,1,0
1,1,2,3,0.558084964000045,0.359426273000281,0.05,1,0
1,2,2,1,0.764000451999891,1.48409416699997,0.05,1,0
1,2,1,2,1.52303623999978,0.38730968300024,0.05,1,0
1,2,2,1,0.788235463000092,0.403302628999882,0.05,0,0
1,1,1,3,0.466578479000418,0.366660473999673,0.05,1,0
1,1,1,2,0.815746388000207,0.702133624999988,0.05,0,0
1,2,2,2,0.857206099999985,1.06122088899974,0.05,0,0
1,1,2,2,1.17018120000012,0.496854025000175,0.05,0,0
1,2,2,3,0.473826435000319,0.373497731000043,0.05,0,0
1,2,2,4,0.582075823000196,0.2859504930002,0.05,1,0
1,2,2,3,1.209835699,0.406481242000154,0.05,1,0
1,2,2,3,0.446823999000117,0.459310943000219,0.05,1,0
1,1,1,3,0.468454553999891,0.544406309999886,0.05,0,0
1,1,1,1,1.80244640399997,0.399918871999944,0.05,0,0
1,2,2,3,0.415878486000111,0.446115292999821,0.05,1,0
1,1,1,3,0.491799046000324,0.806719969999904,0.05,1,0
1,1,1,2,0.852788168000188,0.480982663999839,0.05,0,0
1,2,2,2,0.51361511999994,0.636424862999775,0.05,1,0
1,2,2,1,1.64599253100005,0.377750954999556,0.05,0,0
1,1,2,1,0.470892805000403,0.466810232999705,0.05,1,0
1,2,2,3,0.35973795100017,0.343039693000264,0.05,1,0
1,1,1,1,0.729351258000406,0.362278588999743,0.05,1,0
1,1,2,2,0.627795257000344,0.873680276999949,0.05,1,0
1,1,2,2,1.13059125000018,1.05104062400005,0.05,1,0
1,2,2,2,0.76717304199974,0.687113386999954,0.05,0,0
1,2,2,3,0.418966938000267,0.529811322000114,0.05,1,0
1,2,2,3,0.504316667999774,0.41880064299994,0.05,1,0
1,1,2,3,0.353097773000172,0.225898556999709,0.05,1,0
1,1,1,1,0.745767376999993,0.122167205999631,0.05,0,0
1,1,1,1,0.709289681999962,0.247223479999775,0.05,0,0
1,1,1,3,0.581613270000162,0.236520414999632,0.05,1,0
1,2,2,2,0.507359114999872,0.357731342000079,0.05,1,0
1,1,1,3,0.479561397999987,0.218584918000033,0.05,0,0
1,2,2,1,0.56143950600017,0.265671928999836,0.05,0,0
1,2,2,1,0.51466067299998,0.316731120999975,0.05,0,0
1,1,1,3,0.350660941000115,0.208117195999876,0.05,1,0
1,2,2,1,1.14371091299972,0.295772644999943,0.05,0,0
1,1,1,1,0.540086016000259,0.22885222900004,0.05,0,0
1,2,1,1,0.668087041000035,0.255437402000098,0.05,0,0
1,2,2,1,0.629797641000096,0.555131658999926,0.05,0,0
1,1,1,3,0.420924943000045,0.210510371000055,0.05,1,0
1,2,2,2,0.762893519999579,0.362299122000422,0.05,1,0
1,2,1,2,0.440416982999977,0.117399705000025,0.05,1,0
1,1,1,2,0.572141625000313,0.0370384209995791,0.05,1,0
1,1,2,1,0.951396136999847,0.191040947000147,0.05,0,0
1,1,1,1,1.36005786299984,0.406767170000421,0.05,0,0
1,2,2,2,0.454186496999682,0.723032967000108,0.05,0,0
1,2,1,3,0.409351563999735,0.21484454099982,0.05,1,0
1,2,1,1,1.1831633060001,0.237940949999938,0.05,0,0
1,1,1,1,1.40406902400036,0.273849363999943,0.05,0,0
1,1,1,3,0.391123298000366,0.358861719999823,0.05,1,0
1,2,2,3,0.612509006999971,0.506357317000038,0.05,1,0
1,2,1,2,0.913950743999976,0.507104994999736,0.05,1,0
1,2,2,2,0.677945385000385,0.409719457999927,0.05,0,0
1,1,1,2,0.381309174000307,0.460177562000354,0.05,0,0
1,2,1,1,0.441641626000091,0.646983913999975,0.05,1,0
1,1,1,2,0.604479578999872,0.515985145000286,0.05,1,0
1,1,2,1,0.782696743000088,0.381156664999708,0.05,0,0
1,2,2,1,0.822298054000385,1.82841909499984,0.05,1,0
1,1,1,3,1.17702755999971,1.5115833750001,0.05,1,0
1,1,1,3,0.586038852999991,0.305859306000002,0.05,0,0
1,2,2,2,0.628568645000087,0.922342303999812,0.05,0,0
1,2,2,2,0.588228583999808,0.915439877999688,0.05,0,0
1,1,1,3,0.434495632000107,2.03202603299997,0.05,1,0
1,1,1,2,0.736806011000226,0.434166544999698,0.05,1,0
1,2,1,2,0.548150651000014,0.716599436999786,0.05,1,0
1,2,2,1,0.810792783000124,0.376723480000237,0.05,1,0
1,2,1,1,1.21350816200038,0.363209034999727,0.05,0,0
1,1,2,1,1.37620374300013,0.310258820999934,0.05,0,0
1,2,2,1,0.498536351999974,0.556926318000023,0.05,0,0
1,1,2,1,0.630032104000293,0.459074618999693,0.05,0,0
1,1,1,3,0.836691046999931,1.50527802600027,0.05,1,0
1,1,1,2,0.728230006999638,1.27256817899979,0.05,0,0
1,2,2,4,0.441078713000024,0.326786873999936,0.05,1,0
1,1,1,3,0.521875847000047,0.37111089300015,0.05,1,0
1,1,2,1,1.48889501199983,0.32273592699994,0.05,0,0
1,2,2,2,0.790050759000223,0.628674363999835,0.05,0,0
1,2,1,2,0.476065059000121,0.231022537000172,0.05,0,0
1,2,2,2,0.401827243999833,0.336835294000139,0.05,0,0
1,1,1,2,0.495583147999696,0.489428884000063,0.05,1,0
1,2,2,3,0.470460736999939,1.01032010299969,0.05,1,0
1,1,1,2,0.429222550000304,0.362017561999892,0.05,0,0
1,1,2,3,0.800191839000036,0.750048713000069,0.05,1,0
1,1,1,3,0.675074040999789,0.454837355000109,0.05,0,0
1,2,2,3,0.412696095000229,0.299008042999958,0.05,1,0
1,2,2,3,0.522450445000231,0.292758790999869,0.05,1,0
1,1,1,2,0.356784264999987,0.549740659000236,0.05,1,0
1,2,1,1,0.387031540000407,0.37054359900003,0.05,0,0
1,1,2,1,0.499729518999629,0.414136021000104,0.05,1,0
1,1,1,3,0.521725970999796,0.483897476000038,0.05,1,0
1,1,1,3,0.335298538000188,0.496982251999725,0.05,1,0
1,1,1,1,0.329026845000044,0.331312917000105,0.05,0,0
1,2,2,2,0.573134846999892,0.405534328000158,0.05,1,0
1,1,2,2,0.484957238999868,0.432606943999872,0.05,1,0
1,1,2,2,0.486086022000109,0.41808345499976,0.05,1,0
1,2,2,1,0.668812317000175,0.25655075099985,0.05,1,0
1,2,2,2,0.381694019999941,0.429364852000163,0.05,1,0
1,1,2,1,0.716866946000209,0.622857586999999,0.05,0,0
1,1,2,1,0.413023347000035,0.347341347999645,0.05,0,0
1,1,2,1,0.905280539000159,0.595887720000064,0.05,1,0
1,1,1,1,1.01960127499979,0.433698823999748,0.05,0,0
1,1,2,2,0.835413487000096,0.64005247499972,0.05,1,0
1,2,2,1,1.29848468799992,0.55590837300042,0.05,0,0
1,1,1,1,0.673069030000079,0.853535284000372,0.05,1,0
1,2,2,1,0.450075597999785,0.462838273000216,0.05,0,0
1,2,2,1,0.480264829000134,0.491981277999912,0.05,1,0
1,2,2,1,1.07217957600005,0.498656401999597,0.05,0,0
1,2,2,1,0.658197208999809,0.406665801000145,0.05,0,0
1,2,2,1,0.742659467000067,0.486813054000322,0.05,1,0
1,2,2,1,0.686453332000383,0.737979471000017,0.05,1,0
1,2,1,1,1.82728368400012,0.343227941999885,0.05,0,0
1,1,1,1,0.377371036000113,0.425397642999997,0.05,0,0
1,1,1,1,0.584189242999855,0.463685508000253,0.05,0,0
1,1,1,1,0.489119251000375,0.387715899999876,0.05,0,0
1,1,1,1,0.272418674999699,0.725134919000084,0.05,0,0
1,2,2,1,0.887024139999994,0.418364096999994,0.05,0,0
1,1,1,2,0.481174177999947,0.380930724999871,0.05,1,0
1,2,2,2,0.521311016999789,0.419491404000382,0.05,1,0
1,2,2,2,1.41855641599977,0.799651086999802,0.05,1,0
1,2,1,1,0.526495532000354,0.424013997999737,0.05,0,0
1,2,2,1,0.531558052000037,0.460002452000026,0.05,1,0
1,2,2,1,0.32986246099972,0.427830987000107,0.05,0,0
1,1,2,1,0.490247189999991,0.629860957999881,0.05,0,0
1,1,1,1,0.609161842000049,0.406992011000057,0.05,0,0
1,2,2,3,0.402661123000144,0.417514096000104,0.05,1,0
1,2,2,1,0.360204563000025,0.376487287000145,0.05,0,0
1,2,1,1,0.861362444999941,0.312845681999988,0.05,0,0
1,1,1,2,0.432772595000188,0.349838037000154,0.05,1,0
1,1,1,3,0.387215695000123,0.291051056000015,0.05,1,0
1,1,1,2,0.339165459000014,0.260703074000048,0.05,1,0
1,1,1,2,0.305800630000249,0.260487978000128,0.05,0,0
1,2,1,3,0.34665359499968,0.268427640000027,0.05,1,0
1,2,1,3,0.792883060999884,1.75125219999973,0.05,1,0
1,1,2,2,0.44294767700012,0.32786216400018,0.05,1,0
1,2,2,2,0.355291085999852,0.292272477000097,0.05,1,0
1,1,1,2,0.344320787000015,0.265318639999805,0.05,0,0
1,1,1,1,0.686308694999752,0.225145743000212,0.05,0,0
1,1,1,1,0.447918761999972,0.252875411000332,0.05,1,0
1,2,2,1,0.642031631999998,0.935333068000091,0.05,1,0
1,1,1,2,0.417146124000283,0.318812742000318,0.05,1,0
1,1,1,2,0.437727059999816,0.307088680000106,0.05,0,0
1,1,1,2,0.50334108900006,0.721969393000109,0.05,1,0
1,1,1,2,0.548439075999795,0.653012504999879,0.05,0,0
1,2,2,1,0.506189111999902,0.37325087499994,0.05,1,0
1,2,2,2,0.386258010999882,0.369257569000183,0.05,1,0
1,2,2,1,0.601856907000183,0.337147381999785,0.05,0,0
1,2,2,1,2.99500452300026,0.311200840999845,0.05,1,0
1,2,1,1,1.530841194,0.363223097999708,0.05,1,0
1,2,2,2,0.656135536999955,1.20493330999989,0.05,0,0
1,1,1,1,0.843538415000239,0.327674019999904,0.05,0,0
1,2,2,1,0.502172757000153,0.369017141999848,0.05,0,0
1,2,2,1,1.60241227300003,0.431625381999766,0.05,1,0
1,2,2,3,0.465834091000033,0.942041145000076,0.05,1,0
1,1,1,1,2.83929333600008,0.402473118999751,0.05,0,0
1,1,1,1,0.754189716999917,0.33811154399973,0.05,0,0
1,1,2,1,0.565049324000029,0.364503090000198,0.05,1,0
1,1,1,1,0.605876023000292,0.548311974999706,0.05,1,0
1,1,1,1,0.346233151999968,0.395047587000136,0.05,0,0
1,1,1,2,0.487501582000277,0.338898858999983,0.05,1,0
1,2,2,2,0.940836347999721,0.597916649000126,0.05,1,0
1,1,1,2,0.345850824000081,0.362303558000349,0.05,0,0
1,1,1,3,0.479913236000357,0.33140175599965,0.05,1,0
1,2,2,1,0.7908478989998,0.437881026000014,0.05,0,0
1,2,2,1,0.611929434000103,0.426103868999689,0.05,0,0
1,2,1,1,0.512484459999996,0.682627096000033,0.05,0,0
1,2,2,1,2.09864453099999,0.810719045000042,0.05,0,0
1,2,2,1,0.790536941000028,0.533541529999638,0.05,0,0
1,2,2,1,4.00341997000032,0.462216638999962,0.05,0,0
1,1,1,2,0.947257473999798,0.651410124999984,0.05,0,0
1,1,1,2,0.464746978000221,0.397800923999966,0.05,0,0
1,2,2,2,0.797684278999895,0.491970605999995,0.05,0,0
1,2,2,3,0.499930585999664,0.382591566999963,0.05,0,0
1,1,2,1,2.51078093399974,0.598031925000214,0.05,1,0
1,2,2,1,0.776098467000338,0.359164332000091,0.05,0,0
1,1,1,1,0.635999257000094,0.385236865000024,0.05,1,0
1,2,2,3,0.402115619000142,0.401089722000052,0.05,1,0
1,2,2,2,0.52465720500004,1.19066607100012,0.05,0,0
1,1,1,2,0.757426238000335,0.821363976000157,0.05,0,0
1,1,1,3,0.455522669999937,0.389018829000179,0.05,0,0
1,2,2,3,0.549485814000036,0.47752050500003,0.05,0,0
1,2,2,2,0.790645262999988,0.949780231000204,0.05,0,0
1,1,2,2,0.69037602499975,0.646209157000158,0.05,1,0
1,1,2,1,0.611871880999843,1.08116268499998,0.05,0,0
1,1,2,1,1.445064645,0.408707159999722,0.05,0,0
1,2,2,1,0.616615588000059,0.526405608000005,0.05,0,0
1,1,1,3,0.545201754000118,1.03369912100015,0.05,1,0
1,2,2,2,0.455607835000137,0.500598337000156,0.05,1,0
1,2,2,2,0.447696662999988,0.587936877999709,0.05,1,0
1,1,1,2,0.540082840000196,0.293142656999862,0.05,1,0
1,1,1,3,0.337416355000187,0.339614572999835,0.05,1,0
1,2,1,1,0.389147890999993,0.50050253299969,0.05,0,0
1,2,2,1,0.512444614999822,0.218316670999684,0.05,1,0
1,2,1,1,0.293060158000117,0.0885099000001901,0.05,1,0
1,2,1,1,0.48864217099981,0.131929004000085,0.05,0,0
1,2,1,1,0.418565117000071,0.240531852999993,0.05,1,0
1,1,1,3,0.363222709000183,0.906960565999725,0.05,1,0
1,2,1,1,1.28623046100029,0.0971112679999351,0.05,0,0
1,1,1,1,1.32542802800026,0.245996709999872,0.05,1,0
1,1,1,1,0.41206940300026,0.186284993999834,0.05,0,0
1,2,1,3,0.082692968000174,0.52648246400031,0.05,1,0
1,2,2,3,0.522166550999827,0.643719939999755,0.05,1,0
1,1,1,1,3.01758001799999,0.508620211999641,0.05,0,0
1,2,2,1,0.535622527000214,0.593686116999834,0.05,1,0
1,1,2,1,0.617833392000193,0.575445836000199,0.05,0,0
1,1,1,1,0.839333597000405,0.420505607999985,0.05,0,0
1,1,2,1,4.84737037800005,1.12782280700003,0.05,0,0
1,2,1,1,0.470181254000181,0.481381265999971,0.05,1,0
1,1,1,2,0.366309890000139,0.318488982999952,0.05,1,0
1,2,2,2,0.73306328200033,0.478369184000258,0.05,0,0
1,2,1,2,0.563425476000248,0.331021460000102,0.05,1,0
1,2,2,1,1.37427000299976,0.901269744999809,0.05,0,0
1,2,2,1,0.461072114000217,0.488757329999771,0.05,1,0
1,1,1,3,0.348394349000046,0.845961139999872,0.05,1,0
1,1,1,3,0.375059134000367,0.374711339999976,0.05,1,0
1,1,2,1,0.424198179000086,0.358174989999952,0.05,1,0
1,1,2,1,0.799408546999985,0.462000946999979,0.05,0,0
1,2,2,1,0.983603217000109,0.462711426000169,0.05,0,0
1,1,1,2,1.36837104099959,0.86272086200006,0.05,0,0
1,2,1,1,2.17962458599959,0.521388092000052,0.05,1,0
1,1,1,3,0.484885276999648,0.287699268999859,0.05,1,0
1,1,1,1,0.784566063000057,0.287768445999973,0.05,0,0
1,1,1,3,0.447564009999951,0.459985330000109,0.05,1,0
1,2,2,2,1.48940292599991,1.78055343400001,0.05,0,0
1,2,2,3,0.455466090999835,0.292621923999832,0.05,1,0
1,1,1,3,0.604364322000038,0.291751744999601,0.05,1,0
1,2,1,3,0.599592158000178,0.366699913000048,0.05,0,0
1,1,1,3,0.363102659000106,0.299497637000059,0.05,1,0
1,1,1,3,0.434476086999894,0.33595427399996,0.05,1,0
1,2,2,1,0.398525433000032,0.429296978999901,0.05,1,0
1,2,1,2,0.540552069000114,0.582312328000171,0.05,1,0
1,1,1,2,0.562051965000137,0.346017381000365,0.05,0,0
1,1,1,2,0.316541516999678,0.238429445000293,0.05,1,0
1,2,2,2,0.305003103999752,0.323637096000311,0.05,1,0
1,2,2,2,0.442947332000131,0.359745715999907,0.05,0,0
1,1,1,1,0.340690530000302,0.0704523370000061,0.05,0,0
1,1,1,2,0.404087435000292,0.0985183569996479,0.05,1,0
1,2,1,1,0.33515565200014,0.0807689030002621,0.05,0,0
1,1,1,1,0.481537226,0.0923925939996479,0.05,1,0
1,1,1,1,0.437347816000056,0.0985451990000001,0.05,1,0
1,1,1,2,0.306732686000032,0.133560318999571,0.05,0,0
1,1,1,2,0.432718911999928,0.205395444999795,0.05,0,0
1,1,1,2,0.521439923000344,0.0674486100001559,0.05,0,0
1,2,2,2,0.728254663999905,0.314009474000159,0.05,0,0
1,2,2,2,0.637036921999879,0.146597480999844,0.05,0,0
1,1,2,1,0.393557036999937,0.184087164000175,0.05,1,0
1,1,1,1,2.99989443799996,0.172397810999882,0.05,0,0
1,1,1,2,0.281426273000307,0.220987089000118,0.05,1,0
1,2,2,1,0.276451778000137,0.183264685000267,0.05,0,0
1,2,1,2,0.320064680999621,0.130123278000156,0.05,1,0
1,1,1,2,0.398169214000063,0.188590508999823,0.05,0,0
1,2,1,3,0.540969741000026,0.454173819000061,0.05,1,0
1,2,2,3,0.707980378000229,0.277766621999945,0.05,1,0
1,2,2,3,2.07486709400018,0.613325064000037,0.05,1,0
1,2,2,1,0.460279579000144,0.361136516999977,0.05,0,0
1,2,1,1,6.49018919199989,0.447405141000218,0.05,1,0
1,1,1,1,0.513751461999618,0.347641121000379,0.05,0,0
1,1,1,1,0.34583985900008,0.314559587000076,0.05,0,0
1,2,2,2,0.481794853000338,0.493842364000102,0.05,1,0
1,1,1,3,0.341534617999969,0.215642099999968,0.05,1,0
1,2,2,1,0.929903134999677,0.282735302999754,0.05,0,0
1,1,1,1,0.435101546999704,0.0962108580001768,0.05,0,0
1,2,2,1,0.829489413999909,0.0744690840001567,0.05,1,0
1,2,2,1,1.31994754400012,0.496801371999936,0.05,0,0
1,1,1,1,0.53698250799971,0.578651827000158,0.05,0,0
1,2,2,3,0.743434958999842,0.5033299239999,0.05,1,0
1,2,1,2,0.642143913000382,0.663395157000195,0.05,0,0
1,2,1,1,2.9759611569998,0.469607938000081,0.05,0,0
1,1,1,2,0.814523104999807,0.940548285999739,0.05,0,0
1,1,2,2,0.48545080599979,0.433253422999769,0.05,1,0
1,2,2,1,1.17963082400001,0.313906846999998,0.05,0,0
1,1,1,1,0.410266517000309,0.296230265999839,0.05,0,0
1,2,2,1,0.628493513000194,0.441860897999959,0.05,0,0
1,1,1,1,3.57971830199995,0.279507661000025,0.05,1,0
1,2,2,2,1.30084793700007,0.350867748999917,0.05,1,0
1,1,2,2,0.623776402999738,0.422143724999842,0.05,0,0
1,2,1,2,0.360521199000232,0.297148022999863,0.05,0,0
1,2,2,2,0.62150994600006,0.323340269000255,0.05,1,0
1,2,2,2,0.326277816000129,0.136034756000299,0.05,0,0
1,2,2,2,1.00278268300008,0.160466078000354,0.05,0,0
1,1,1,2,0.5058223179999,0.980667364000055,0.05,0,0
1,1,2,3,0.000226155000291328,1.07223003099989,0.05,1,0
1,1,2,1,3.13663204600016,0.367210865999823,0.05,0,0
1,1,1,3,0.304221901000346,0.242809268000201,0.05,1,0
1,1,1,2,0.321667249999791,0.32388941499994,0.05,0,0
1,2,1,2,0.325817766,0.135351442999763,0.05,1,0
1,2,2,2,0.413896492999811,0.268465149000349,0.05,0,0
1,2,2,1,0.449196701000346,0.174198210999748,0.05,0,0
1,2,2,2,0.346713458000067,0.571366829999988,0.05,1,0
1,2,2,1,0.41979779500025,0.306697693999922,0.05,0,0
1,2,2,1,0.402208533999783,0.224635487999876,0.05,0,0
1,2,2,2,0.463559848000386,0.443878507999671,0.05,1,0
1,1,2,1,3.4658049110003,0.218669442000191,0.05,1,0
1,2,2,2,0.513798856999983,0.284085195999978,0.05,1,0
1,2,1,1,0.303566588999729,0.322698925999703,0.05,1,0
1,1,1,1,0.393416812999931,0.376494274999914,0.05,0,0
1,2,1,1,0.477314314999603,0.376606098000138,0.05,1,0
1,1,1,1,1.04944984700023,0.364911627999845,0.05,0,0
1,1,1,3,0.48611152400008,0.305308972000148,0.05,1,0
1,2,2,1,0.45302958000002,0.418596223999884,0.05,0,0
1,2,2,1,0.385018209999998,0.399877822000235,0.05,0,0
1,1,2,2,0.523544924999896,0.821468284000275,0.05,1,0
1,2,2,2,0.38766409300024,0.787516245999996,0.05,0,0
1,1,1,1,2.13045531699981,0.330151105000368,0.05,1,0
1,1,1,1,0.397711833999892,0.268832673999896,0.05,1,0
1,1,2,1,0.453379610999946,0.338426475000233,0.05,0,0
1,2,1,1,0.480372962999809,0.380208848000166,0.05,1,0
1,1,1,3,0.360973680999905,0.248861697999928,0.05,1,0
1,1,2,2,0.574535893000302,0.550885032999759,0.05,1,0
1,1,1,2,0.415952783999728,0.334209420000207,0.05,0,0
1,1,1,1,0.34395842999993,0.409362323000096,0.05,0,0
1,1,1,1,0.39262329300027,0.391722931999993,0.05,1,0
1,1,1,1,0.619923307000136,0.305884644999878,0.05,0,0
1,2,2,1,3.10563100800027,0.305541665999954,0.05,1,0
1,1,1,3,0.356911873000172,0.453719693000494,0.05,1,0
1,2,2,2,0.567167496000366,0.287538143999882,0.05,1,0
1,2,2,2,1.13902743200015,1.28380655599994,0.05,1,0
1,1,1,3,0.347606364000058,0.332069127000068,0.05,0,0
1,2,1,1,0.862003762000313,0.281853962999776,0.05,0,0
1,1,1,1,0.641435493999779,0.310624622999967,0.05,0,0
1,1,1,3,0.602830921000532,1.15274382900043,0.05,1,0
1,2,2,3,0.521913585999755,0.723797912000009,0.05,1,0
1,2,2,3,0.626178734999485,0.375199938000151,0.05,0,0
1,1,2,1,1.99626975700085,0.441153680000753,0.05,1,0
1,1,1,1,0.923534773000029,0.341456508000192,0.05,0,0
1,2,2,1,0.467638690000058,0.431418172999656,0.05,1,0
1,1,1,2,0.758484322000186,0.887054294000336,0.05,1,0
1,2,2,2,0.418187340000259,0.27260745500007,0.05,1,0
1,1,1,2,0.725400054000602,0.214625145000355,0.05,0,0
1,1,1,2,0.418370935999519,0.255887757999517,0.05,1,0
1,2,2,3,0.549400039999455,0.429820107000523,0.05,1,0
1,2,2,3,0.580924710000545,0.300095866999982,0.05,0,0
1,2,1,1,0.988189995000539,0.402538265000658,0.05,0,0
1,2,2,1,1.07865893300004,0.457215505000022,0.05,0,0
1,2,2,4,0.582376608000231,0.333195773000625,0.05,1,0
1,1,1,2,0.496129942000152,0.315096411000013,0.05,1,0
1,2,2,2,0.56570755499979,0.717813712999487,0.05,0,0
1,2,2,1,0.671871870999894,0.803183811000054,0.05,0,0
1,2,2,1,0.442735046000053,0.215192521000063,0.05,1,0
1,1,1,1,1.28656818499985,0.160987823999676,0.05,1,0
1,1,2,1,0.81899490700016,0.48047946800034,0.05,1,0
1,1,1,1,0.605221841999992,0.243601686000147,0.05,0,0
1,1,1,1,0.61421852300009,0.300330123999629,0.05,1,0
1,2,2,1,0.375750668000364,0.311311749000197,0.05,0,0
1,1,1,1,0.330539669000245,0.252346752999983,0.05,0,0
1,1,1,1,3.93376274300044,0.235530838000159,0.05,0,0
1,1,1,3,0.361912275000577,0.201850293000462,0.05,1,0
1,1,1,3,0.593306138999651,0.471518719999949,0.05,1,0
1,2,2,1,0.492499085999953,0.311784553999132,0.05,0,0
1,2,2,1,0.382980436999787,0.318288030000076,0.05,0,0
1,2,2,1,0.533068477999223,0.302704912999616,0.05,1,0
1,1,1,1,0.390157066999564,0.277004749999833,0.05,1,0
1,1,1,1,2.94194509399949,0.405085214999417,0.05,0,0
1,2,2,1,0.728475683999932,0.297851860000264,0.05,0,0
1,1,1,3,0.36630606000017,0.206153388999155,0.05,1,0
1,1,1,3,0.402265559000625,0.240827037999225,0.05,0,0
1,1,2,2,0.423125541000445,0.42139764500007,0.05,0,0
1,2,2,3,0.611832745000356,0.201886715000001,0.05,1,0
1,2,2,4,0.816579090000232,0.414587150999978,0.05,1,0
1,1,1,1,0.721556821999911,0.740053821999936,0.05,0,0
1,2,1,2,0.457893208999849,0.342797334000352,0.05,1,0
1,2,1,2,0.560211930999685,0.360102397999981,0.05,0,0
1,1,1,1,0.330638889000511,0.363764996999635,0.05,0,0
1,2,1,1,0.493454014000235,0.343544489999658,0.05,0,0
1,1,1,1,1.49390103600035,0.152134497000588,0.05,0,0
1,1,1,3,0.313832018000539,0.331785946000309,0.05,1,0
1,1,1,3,0.302471175000392,0.528677249000793,0.05,0,0
1,2,1,1,0.699654304000433,0.686008405999928,0.05,1,0
