"Subj_idx","Condition","Stim_idx","Stimulus","Response","Confidence","RT_decConf","Resp_raw"
122,"face","face_163",2,2,1,1.852,3
122,"face","face_43",1,1,2,1.484,5
122,"face","face_45",1,1,1,1.665,4
122,"face","face_48",2,2,2,1.516,2
122,"face","face_132",2,2,2,1.849,2
122,"face","face_174",2,2,2,1.649,2
122,"face","face_5",1,2,2,1.305,2
122,"face","face_89",1,2,1,2.684,3
122,"face","face_29",1,1,1,1.265,4
122,"face","face_109",2,1,1,1.484,4
122,"face","face_112",2,2,1,2.01,3
122,"face","face_69",1,2,1,1.874,3
122,"face","face_155",2,2,1,1.748,3
122,"face","face_194",1,2,2,3.167,2
122,"face","face_27",2,1,1,2.333,4
122,"face","face_33",1,1,1,1.221,4
122,"face","face_164",1,1,3,1.765,6
122,"face","face_28",2,2,1,1.866,3
122,"face","face_166",1,1,2,1.845,5
122,"face","face_61",1,2,1,5.442,3
122,"face","face_167",1,1,3,1.24,6
122,"face","face_3",1,1,1,1.797,4
122,"face","face_160",1,1,2,1.434,5
122,"face","face_212",2,1,1,1.384,4
122,"face","face_185",1,2,2,1.619,2
122,"face","face_66",2,1,1,3.171,4
122,"face","face_44",2,1,1,1.65,4
122,"face","face_176",2,1,2,1.93,5
122,"face","face_20",1,1,3,1.61,6
122,"face","face_135",2,2,2,2.018,2
122,"face","face_62",1,1,1,2.17,4
122,"face","face_156",2,2,1,4.426,3
122,"face","face_50",1,2,2,1.557,2
122,"face","face_11",1,2,2,1.202,2
122,"face","face_178",2,1,1,2.224,4
122,"face","face_210",1,2,1,2.274,3
122,"face","face_120",2,2,2,2.032,2
122,"face","face_42",2,2,3,1.882,1
122,"face","face_15",1,2,2,3.72,2
122,"face","face_172",1,1,1,1.973,4
122,"face","face_117",1,2,2,2.213,2
122,"face","face_31",2,1,1,2.901,4
122,"face","face_2",2,1,1,6.256,4
122,"face","face_125",2,2,2,2.44,2
122,"face","face_131",1,1,2,2.174,5
122,"face","face_58",1,2,1,3.078,3
122,"face","face_79",1,1,3,2.395,6
122,"face","face_38",2,1,2,2.097,5
122,"face","face_183",1,2,2,3.161,2
122,"face","face_65",2,2,2,1.942,2
122,"face","face_68",1,1,2,3.209,5
122,"face","face_55",2,2,2,1.369,2
122,"face","face_111",2,2,1,2.425,3
122,"face","face_211",2,2,1,2.02,3
122,"face","face_90",1,1,2,1.692,5
122,"face","face_87",1,2,2,2.252,2
122,"face","face_136",1,1,3,1.316,6
122,"face","face_140",1,1,1,2.201,4
122,"face","face_59",1,1,2,2.182,5
122,"face","face_77",2,2,2,1.969,2
122,"face","face_214",1,2,1,3.929,3
122,"face","face_10",1,1,1,1.705,4
122,"face","face_196",1,2,1,1.836,3
122,"face","face_93",2,1,1,1.417,4
122,"face","face_6",1,1,2,4.689,5
122,"face","face_104",1,2,2,2.201,2
122,"face","face_16",1,1,1,1.942,4
122,"face","face_113",1,1,1,1.737,4
122,"face","face_177",1,2,1,2.569,3
122,"face","face_98",1,1,2,1.601,5
122,"face","face_106",1,2,1,2.607,3
122,"face","face_86",2,2,2,1.508,2
122,"face","face_70",2,2,2,1.599,2
122,"face","face_80",1,1,3,1.02,6
122,"face","face_49",2,2,2,4.404,2
122,"face","face_157",2,2,2,2.642,2
122,"face","face_202",2,1,1,1.503,4
122,"face","face_179",1,2,2,1.466,2
122,"face","face_124",2,2,2,2.685,2
125,"face","face_27",2,2,2,6.316,2
125,"face","face_37",1,1,3,2.242,6
125,"face","face_185",1,2,2,2.431,2
125,"face","face_170",2,2,3,2.381,1
125,"face","face_203",1,1,2,2.711,5
125,"face","face_14",2,2,2,1.685,2
125,"face","face_208",1,1,1,3.002,4
125,"face","face_125",2,2,1,3.594,3
125,"face","face_204",1,1,3,3.624,6
125,"face","face_166",1,1,2,1.338,5
125,"face","face_72",1,2,1,2.619,3
125,"face","face_187",1,2,3,2.675,1
125,"face","face_36",1,1,3,2.008,6
125,"face","face_193",1,1,3,2.688,6
125,"face","face_178",1,1,2,2.168,5
125,"face","face_120",1,1,3,1.4,6
125,"face","face_145",1,2,2,2.046,2
125,"face","face_58",1,1,3,2.075,6
125,"face","face_31",2,2,2,3.547,2
125,"face","face_183",2,2,2,2.083,2
125,"face","face_117",2,2,1,1.923,3
125,"face","face_42",2,2,3,2.963,1
125,"face","face_201",1,1,3,3.065,6
125,"face","face_48",1,1,3,2.436,6
125,"face","face_66",2,2,2,1.428,2
125,"face","face_176",1,1,1,1.87,4
125,"face","face_155",2,2,2,1.46,2
125,"face","face_200",2,2,2,1.622,2
125,"face","face_53",2,1,2,1.58,5
125,"face","face_20",2,2,3,2.495,1
125,"face","face_191",1,1,2,1.975,5
125,"face","face_10",2,2,2,1.232,2
125,"face","face_71",1,2,2,1.403,2
125,"face","face_65",2,2,3,1.816,1
125,"face","face_98",1,1,2,4.481,5
125,"face","face_139",2,2,2,2.691,2
125,"face","face_78",2,2,2,1.03,2
125,"face","face_8",2,2,2,1.195,2
125,"face","face_52",2,2,3,1.257,1
125,"face","face_91",1,1,3,2.713,6
125,"face","face_110",2,1,2,1.849,5
125,"face","face_168",2,2,3,2.62,1
125,"face","face_102",1,2,2,2.34,2
125,"face","face_190",2,2,3,2.811,1
125,"face","face_99",1,2,1,2.583,3
125,"face","face_152",1,1,3,1.705,6
125,"face","face_75",1,1,1,2.036,4
125,"face","face_148",2,1,1,0.948,4
125,"face","face_21",1,1,1,1.975,4
125,"face","face_30",1,1,1,0.919,4
125,"face","face_74",2,2,2,2.162,2
125,"face","face_122",1,2,2,1.023,2
125,"face","face_51",1,2,3,2.746,1
125,"face","face_29",2,1,1,1.631,4
125,"face","face_169",1,2,2,3.178,2
125,"face","face_171",1,2,2,1.146,2
125,"face","face_129",2,2,2,0.879,2
125,"face","face_146",1,2,1,1.205,3
125,"face","face_153",2,2,1,0.653,3
125,"face","face_93",1,1,1,2.541,4
125,"face","face_15",1,1,3,4.616,6
125,"face","face_172",2,2,2,2.202,2
125,"face","face_9",1,1,3,2.056,6
125,"face","face_94",1,1,2,2.496,5
125,"face","face_106",1,2,1,1.832,3
125,"face","face_7",1,2,1,1.211,3
125,"face","face_28",1,2,1,0.915,3
125,"face","face_164",2,2,2,0.615,2
125,"face","face_47",2,2,3,1.474,1
125,"face","face_180",2,2,3,0.797,1
125,"face","face_105",1,1,1,1.93,4
125,"face","face_57",2,2,2,2.013,2
125,"face","face_205",1,1,3,1.821,6
125,"face","face_63",1,2,3,1.215,1
125,"face","face_195",2,2,2,3.362,2
125,"face","face_43",1,1,3,1.536,6
125,"face","face_23",1,1,3,2.16,6
125,"face","face_32",2,2,2,1.472,2
125,"face","face_95",1,1,2,2.203,5
125,"face","face_134",1,1,3,1.976,6
125,"face","face_173",2,2,2,1.995,2
125,"face","face_167",1,1,1,1.856,4
125,"face","face_96",2,2,3,4.611,1
125,"face","face_161",1,1,3,2.035,6
125,"face","face_88",1,1,3,2.472,6
125,"face","face_119",1,1,3,1.731,6
125,"face","face_133",2,2,1,1.198,3
125,"face","face_62",1,1,3,2.499,6
125,"face","face_86",2,2,2,2.107,2
125,"face","face_142",1,2,2,2.414,2
125,"face","face_108",2,2,2,1.345,2
125,"face","face_17",1,1,2,1.883,5
125,"face","face_101",1,2,2,2.121,2
125,"face","face_116",1,1,3,4.054,6
125,"face","face_202",2,1,1,1.9,4
125,"face","face_44",1,2,3,2.012,1
125,"face","face_77",1,1,1,2.188,4
125,"face","face_184",1,2,3,1.391,1
125,"face","face_25",1,1,3,2.017,6
125,"face","face_149",1,2,3,1.801,1
125,"face","face_111",1,1,1,2.006,4
125,"face","face_22",1,2,1,1.788,3
125,"face","face_147",1,2,2,1.942,2
125,"face","face_112",2,1,2,3.027,5
125,"face","face_61",1,1,2,0.926,5
125,"face","face_90",2,2,3,2.374,1
125,"face","face_69",2,2,3,1.521,1
125,"face","face_127",2,2,3,0.82,1
125,"face","face_136",1,1,2,1.532,5
125,"face","face_188",2,2,2,1.91,2
125,"face","face_211",2,2,2,0.758,2
125,"face","face_107",2,1,1,2.825,4
125,"face","face_182",2,2,2,1.772,2
125,"face","face_196",1,1,3,1.508,6
125,"face","face_60",1,2,2,2.135,2
125,"face","face_126",2,2,3,1.721,1
125,"face","face_138",2,2,3,0.985,1
125,"face","face_212",1,1,3,2.268,6
125,"face","face_24",1,2,3,2.351,1
125,"face","face_115",2,2,3,2.124,1
125,"face","face_207",2,2,3,1.036,1
125,"face","face_109",2,1,1,1.5,4
125,"face","face_5",1,2,2,2.565,2
125,"face","face_175",2,2,3,0.941,1
125,"face","face_76",2,1,2,1.623,5
125,"face","face_2",2,2,3,1.389,1
125,"face","face_1",1,2,3,0.791,1
125,"face","face_132",2,2,2,1.613,2
125,"face","face_162",2,2,3,1.144,1
125,"face","face_89",2,2,3,0.997,1
125,"face","face_68",1,1,2,1.25,5
125,"face","face_41",1,2,3,0.85,1
125,"face","face_50",2,2,3,0.741,1
125,"face","face_49",2,2,3,0.682,1
125,"face","face_124",1,2,3,0.52,1
125,"face","face_121",1,2,3,3.349,1
125,"face","face_199",2,2,3,0.763,1
125,"face","face_67",1,2,3,0.848,1
125,"face","face_131",2,2,3,1.459,1
125,"face","face_84",1,2,1,2.443,3
125,"face","face_156",1,2,1,1.024,3
125,"face","face_45",2,2,3,1.197,1
125,"face","face_64",2,2,2,0.95,2
125,"face","face_158",2,2,3,2.73,1
125,"face","face_33",1,1,2,2.338,5
125,"face","face_80",1,1,3,1.45,6
125,"face","face_87",2,2,3,2.101,1
125,"face","face_46",1,2,2,2.848,2
125,"face","face_92",2,1,1,1.984,4
125,"face","face_123",2,2,2,1.181,2
125,"face","face_104",2,1,2,2.069,5
125,"face","face_154",2,2,3,1.235,1
125,"face","face_151",2,2,2,4.387,2
125,"face","face_59",2,2,3,1.16,1
125,"face","face_143",2,2,1,2.336,3
125,"face","face_13",1,1,2,3.32,5
125,"face","face_26",2,2,3,1.347,1
125,"face","face_174",1,2,3,0.742,1
125,"face","face_179",2,2,3,1.187,1
125,"face","face_159",2,2,3,0.651,1
125,"face","face_181",1,2,2,1.803,2
125,"face","face_137",1,2,3,0.697,1
125,"face","face_56",1,2,1,1.353,3
125,"face","face_6",2,2,3,0.934,1
125,"face","face_4",1,2,3,1.446,1
125,"face","face_192",2,1,2,1.526,5
125,"face","face_189",2,1,3,1.75,6
125,"face","face_39",2,2,1,1.443,3
125,"face","face_144",2,2,1,2.862,3
125,"face","face_38",1,1,3,2.353,6
125,"face","face_210",2,2,3,2.374,1
125,"face","face_103",1,1,3,1.43,6
125,"face","face_165",2,2,2,1.263,2
125,"face","face_97",2,2,2,0.556,2
125,"face","face_216",2,2,2,0.916,2
125,"face","face_206",2,2,1,4.708,3
125,"face","face_209",1,2,2,0.639,2
125,"face","face_157",2,2,2,1.279,2
125,"face","face_73",1,1,2,2.228,5
125,"face","face_81",1,2,2,2.062,2
125,"face","face_135",2,2,2,1.07,2
125,"face","face_198",2,2,2,0.521,2
125,"face","face_160",2,2,2,0.585,2
125,"face","face_83",2,2,2,0.582,2
125,"face","face_12",1,2,3,0.905,1
125,"face","face_100",2,1,2,1.305,5
125,"face","face_35",1,2,3,0.82,1
125,"face","face_128",1,1,3,1.62,6
125,"face","face_70",2,2,1,1.614,3
125,"face","face_130",2,2,2,3.793,2
125,"face","face_113",1,1,2,1.652,5
125,"face","face_40",2,2,2,1.225,2
128,"face","face_83",1,1,3,4.326,6
128,"face","face_10",2,2,3,6.283,1
128,"face","face_186",1,1,1,4.92,4
128,"face","face_175",2,2,3,3.773,1
128,"face","face_66",2,2,2,1.84,2
128,"face","face_120",1,1,2,4.885,5
128,"face","face_102",1,2,3,1.771,1
128,"face","face_94",2,1,1,2.771,4
128,"face","face_97",1,1,2,3.491,5
128,"face","face_119",1,1,3,2.435,6
128,"face","face_84",2,1,1,2.635,4
128,"face","face_164",2,2,3,2.113,1
128,"face","face_145",2,1,1,3.875,4
128,"face","face_68",2,2,1,5.969,3
128,"face","face_91",2,2,3,2.409,1
128,"face","face_213",1,1,2,2.985,5
128,"face","face_193",1,1,1,2.356,4
128,"face","face_95",2,2,2,4.577,2
128,"face","face_127",1,1,3,2.609,6
128,"face","face_54",1,2,1,4.497,3
128,"face","face_50",1,2,2,3.586,2
128,"face","face_98",2,2,1,2.492,3
128,"face","face_137",1,2,3,2.484,1
128,"face","face_12",1,2,1,2.058,3
128,"face","face_105",2,2,2,1.978,2
128,"face","face_65",1,1,3,3.97,6
128,"face","face_40",1,1,3,1.545,6
128,"face","face_4",1,2,3,2.509,1
128,"face","face_93",2,1,1,2.673,4
128,"face","face_52",1,2,1,2.644,3
128,"face","face_205",2,2,1,2.065,3
128,"face","face_3",1,2,2,3.956,2
128,"face","face_123",2,2,2,6.874,2
128,"face","face_107",2,2,2,1.055,2
128,"face","face_208",1,2,1,2.111,3
128,"face","face_36",2,2,3,2.282,1
128,"face","face_72",2,2,1,1.786,3
128,"face","face_75",1,1,1,3.037,4
128,"face","face_37",2,1,1,0.81,4
128,"face","face_161",2,1,1,2.722,4
128,"face","face_31",2,2,3,1.896,1
128,"face","face_195",2,2,2,2.32,2
128,"face","face_184",1,1,3,1.901,6
128,"face","face_153",2,1,1,2.096,4
128,"face","face_180",2,1,3,2.176,6
128,"face","face_166",2,2,2,2.587,2
128,"face","face_187",1,1,3,1.445,6
128,"face","face_212",2,2,3,1.883,1
128,"face","face_69",1,1,3,1.072,6
128,"face","face_178",1,2,2,2.035,2
128,"face","face_53",1,2,2,2.32,2
128,"face","face_15",2,2,2,6.686,2
128,"face","face_117",1,1,3,2.739,6
128,"face","face_39",2,2,3,1.363,1
128,"face","face_26",2,2,2,4.897,2
128,"face","face_109",2,2,2,1.209,2
128,"face","face_116",2,2,3,1.545,1
128,"face","face_41",2,2,3,1.116,1
128,"face","face_124",2,2,3,3.52,1
128,"face","face_81",1,2,1,2.589,3
128,"face","face_89",2,2,1,1.155,3
128,"face","face_57",1,2,3,2.248,1
128,"face","face_20",1,1,3,1.088,6
128,"face","face_158",2,2,3,4.232,1
128,"face","face_190",2,1,1,3.963,4
128,"face","face_191",2,2,2,2.321,2
128,"face","face_130",2,2,2,4.633,2
128,"face","face_86",2,1,1,2.996,4
128,"face","face_108",2,2,2,1.889,2
128,"face","face_2",1,1,1,2.481,4
128,"face","face_58",2,2,3,1.126,1
128,"face","face_33",2,2,2,2.572,2
128,"face","face_70",2,2,1,3.484,3
128,"face","face_43",1,2,1,1.681,3
128,"face","face_149",1,2,2,1.847,2
128,"face","face_74",2,1,1,2.18,4
128,"face","face_6",2,2,3,1.132,1
128,"face","face_71",1,2,3,2.372,1
128,"face","face_103",1,2,1,4.348,3
128,"face","face_29",1,1,1,3.439,4
128,"face","face_143",2,2,3,1.613,1
128,"face","face_79",2,2,3,1.045,1
128,"face","face_150",1,1,3,1.954,6
128,"face","face_159",2,2,3,1.325,1
128,"face","face_173",1,1,3,2.89,6
128,"face","face_30",1,2,2,3.866,2
128,"face","face_106",2,2,1,1.733,3
128,"face","face_17",2,2,1,1.349,3
128,"face","face_5",2,2,2,5.264,2
128,"face","face_63",2,2,3,1.154,1
128,"face","face_13",1,2,3,0.655,1
128,"face","face_170",1,2,1,1.911,3
128,"face","face_62",1,2,3,1.602,1
128,"face","face_100",2,2,3,3.543,1
128,"face","face_168",1,2,3,1.194,1
128,"face","face_27",1,1,2,2.895,5
128,"face","face_118",2,2,3,4.135,1
128,"face","face_11",1,1,3,3.112,6
128,"face","face_121",1,2,2,2.346,2
128,"face","face_216",1,1,3,1.405,6
128,"face","face_126",2,2,2,1.693,2
128,"face","face_201",2,2,2,1.029,2
128,"face","face_146",1,2,3,3.216,1
128,"face","face_88",1,2,2,3.2,2
128,"face","face_76",2,2,1,1.984,3
128,"face","face_90",1,2,1,1.403,3
128,"face","face_200",2,2,1,0.744,3
128,"face","face_152",1,2,2,1.923,2
128,"face","face_139",2,1,2,2.952,5
128,"face","face_169",1,2,1,2.179,3
128,"face","face_154",1,2,3,2.731,1
128,"face","face_203",1,1,1,2.859,4
128,"face","face_122",2,2,3,0.979,1
128,"face","face_192",2,1,1,5.571,4
128,"face","face_194",1,1,1,2.244,4
128,"face","face_183",1,1,3,1.681,6
128,"face","face_125",1,2,3,1.862,1
128,"face","face_210",2,2,3,0.897,1
128,"face","face_165",1,2,3,2.001,1
128,"face","face_131",2,2,3,1.374,1
128,"face","face_56",2,2,3,1.551,1
128,"face","face_177",2,2,3,1.908,1
128,"face","face_163",1,1,3,4.022,6
128,"face","face_67",2,2,3,1.016,1
128,"face","face_182",1,1,3,0.936,6
128,"face","face_135",2,2,3,1.249,1
128,"face","face_25",2,2,3,0.657,1
128,"face","face_96",2,2,3,0.865,1
128,"face","face_78",1,1,1,1.931,4
128,"face","face_49",2,2,3,0.859,1
128,"face","face_73",1,2,1,1.347,3
128,"face","face_21",1,2,1,1.63,3
128,"face","face_23",1,2,1,0.969,3
128,"face","face_8",2,2,3,2.516,1
128,"face","face_156",1,2,3,1.065,1
128,"face","face_157",2,2,3,0.7,1
128,"face","face_197",2,2,1,3.012,3
128,"face","face_59",1,2,3,0.98,1
128,"face","face_104",1,1,1,2.348,4
128,"face","face_171",1,2,3,0.687,1
128,"face","face_1",2,2,3,0.86,1
128,"face","face_45",1,1,2,2.404,5
128,"face","face_112",2,1,1,1.98,4
128,"face","face_136",2,2,3,3.972,1
128,"face","face_185",1,1,2,3.924,5
128,"face","face_19",1,1,3,2.474,6
128,"face","face_87",2,2,1,6.127,3
128,"face","face_92",1,1,3,1.047,6
128,"face","face_80",2,2,3,3.471,1
128,"face","face_64",1,1,3,1.874,6
128,"face","face_172",2,2,2,1.552,2
128,"face","face_134",2,2,2,1.338,2
128,"face","face_155",1,1,1,1.522,4
128,"face","face_174",2,1,1,1.288,4
128,"face","face_28",1,2,1,1.36,3
128,"face","face_101",2,1,2,1.925,5
128,"face","face_151",1,1,3,1.267,6
128,"face","face_181",2,2,3,6.524,1
128,"face","face_85",1,1,3,0.946,6
128,"face","face_77",2,1,1,2.074,4
128,"face","face_176",1,1,1,1.039,4
128,"face","face_199",1,1,1,3.469,4
128,"face","face_207",1,1,1,1.527,4
128,"face","face_7",2,1,3,2.296,6
128,"face","face_55",1,1,3,1.016,6
128,"face","face_9",1,1,1,3.704,4
128,"face","face_16",1,2,3,1.266,1
128,"face","face_113",2,2,3,3.141,1
128,"face","face_24",1,1,1,2.12,4
128,"face","face_167",1,1,3,3.101,6
128,"face","face_128",1,2,1,1.816,3
128,"face","face_110",2,2,1,2.064,3
128,"face","face_148",2,1,2,2.331,5
128,"face","face_162",2,2,3,2.872,1
128,"face","face_138",2,2,3,0.835,1
128,"face","face_14",1,2,3,0.824,1
128,"face","face_42",1,1,3,1.099,6
128,"face","face_99",2,1,3,2.059,6
128,"face","face_144",1,1,1,2.403,4
128,"face","face_48",1,1,1,1.185,4
128,"face","face_211",1,1,1,1.803,4
128,"face","face_60",1,2,3,1.249,1
128,"face","face_209",2,2,2,2.924,2
128,"face","face_114",1,2,3,1.393,1
128,"face","face_142",2,2,3,1.132,1
128,"face","face_196",2,2,3,0.884,1
128,"face","face_47",1,1,3,1.329,6
128,"face","face_179",1,1,3,0.993,6
128,"face","face_35",2,1,2,1.46,5
128,"face","face_140",1,1,1,1.628,4
128,"face","face_198",1,2,3,1.231,1
128,"face","face_133",2,1,1,1.265,4
131,"face","face_49",1,2,2,7.12,2
131,"face","face_188",2,2,3,5.016,1
131,"face","face_97",1,1,3,2.424,6
131,"face","face_42",2,2,3,1.515,1
131,"face","face_151",2,2,3,2.217,1
131,"face","face_201",1,1,3,1.281,6
131,"face","face_173",2,2,2,2.758,2
131,"face","face_176",1,1,1,2.931,4
131,"face","face_83",1,1,3,1.5,6
131,"face","face_152",2,2,3,1.252,1
131,"face","face_163",2,2,3,0.868,1
131,"face","face_43",2,2,2,2.342,2
131,"face","face_102",2,2,3,1.345,1
131,"face","face_39",1,2,3,1.244,1
131,"face","face_113",1,2,2,1.377,2
131,"face","face_48",2,2,3,1.241,1
131,"face","face_153",1,2,1,3.735,3
131,"face","face_178",1,1,2,2.671,5
131,"face","face_207",2,2,3,1.105,1
131,"face","face_140",1,2,1,2.187,3
131,"face","face_129",2,2,3,0.998,1
131,"face","face_114",1,2,3,1.603,1
131,"face","face_118",1,1,2,2.313,5
131,"face","face_166",1,1,2,2.859,5
131,"face","face_135",1,2,3,1.108,1
131,"face","face_165",1,1,3,1.262,6
131,"face","face_1",1,1,2,1.665,5
131,"face","face_26",2,2,3,1.172,1
131,"face","face_212",2,1,1,2.092,4
131,"face","face_122",2,2,2,1.772,2
131,"face","face_184",1,2,2,2.692,2
131,"face","face_51",2,2,2,0.924,2
131,"face","face_103",1,1,2,2.177,5
131,"face","face_170",2,1,1,2.377,4
131,"face","face_189",1,1,1,1.306,4
131,"face","face_124",1,1,3,1.276,6
131,"face","face_203",1,1,2,2.066,5
131,"face","face_63",2,2,1,2.508,3
131,"face","face_138",1,1,3,1.023,6
131,"face","face_50",2,2,2,2.522,2
131,"face","face_54",1,2,2,2.687,2
131,"face","face_209",1,1,3,0.973,6
131,"face","face_15",1,1,1,2.573,4
131,"face","face_120",2,2,1,2.301,3
131,"face","face_186",2,2,1,1.989,3
131,"face","face_100",1,1,2,1.744,5
131,"face","face_156",2,1,1,1.066,4
131,"face","face_72",2,2,3,1.744,1
131,"face","face_160",1,1,3,1.242,6
131,"face","face_71",2,2,2,1.552,2
131,"face","face_65",2,2,2,1.963,2
131,"face","face_64",1,2,3,1.992,1
131,"face","face_70",1,2,3,2.219,1
131,"face","face_127",1,2,3,0.899,1
131,"face","face_193",1,2,2,2.459,2
131,"face","face_84",1,2,2,0.947,2
131,"face","face_130",2,2,3,0.911,1
131,"face","face_32",2,2,3,1.738,1
131,"face","face_46",1,2,2,2.058,2
131,"face","face_200",1,2,3,1.938,1
131,"face","face_214",1,2,2,2.066,2
131,"face","face_142",2,1,1,3.141,4
131,"face","face_154",2,2,2,1.968,2
131,"face","face_77",2,1,3,1.048,6
131,"face","face_35",2,2,2,2.168,2
131,"face","face_12",1,2,1,1.616,3
131,"face","face_8",2,2,1,2.304,3
131,"face","face_111",2,1,1,1.419,4
131,"face","face_13",1,2,1,2.243,3
131,"face","face_37",1,2,2,1.864,2
131,"face","face_61",2,1,2,2.411,5
131,"face","face_115",1,2,2,1.899,2
131,"face","face_52",1,2,3,1.227,1
131,"face","face_28",1,1,1,1.566,4
131,"face","face_81",1,1,3,1.363,6
131,"face","face_58",2,2,1,1.809,3
131,"face","face_79",1,1,1,1.825,4
131,"face","face_99",2,1,1,1.691,4
131,"face","face_3",1,2,2,1.627,2
131,"face","face_216",2,2,1,1.702,3
131,"face","face_210",2,2,3,1.521,1
131,"face","face_6",1,1,3,1.174,6
131,"face","face_17",2,2,1,1.454,3
131,"face","face_211",1,1,1,2.198,4
131,"face","face_198",1,2,3,1.412,1
131,"face","face_167",1,1,2,2.076,5
131,"face","face_80",2,2,3,1.489,1
131,"face","face_23",2,2,3,1.481,1
131,"face","face_68",1,1,3,1.871,6
131,"face","face_31",2,1,1,1.953,4
131,"face","face_159",2,2,2,1.588,2
131,"face","face_132",1,2,3,1.583,1
131,"face","face_155",1,2,1,1.866,3
131,"face","face_20",2,1,1,2.148,4
131,"face","face_136",2,2,3,1.279,1
131,"face","face_40",2,1,2,1.676,5
131,"face","face_74",1,2,1,1.425,3
131,"face","face_169",1,2,3,1.556,1
131,"face","face_182",2,2,2,2.161,2
131,"face","face_25",2,2,3,0.974,1
131,"face","face_30",1,1,2,2.582,5
131,"face","face_88",2,2,1,2.145,3
131,"face","face_7",2,1,1,2.076,4
131,"face","face_206",1,2,2,2.097,2
131,"face","face_183",1,2,1,1.913,3
131,"face","face_14",1,1,2,1.98,5
131,"face","face_194",2,1,1,2.276,4
131,"face","face_76",2,1,3,1.834,6
131,"face","face_141",1,1,1,2.204,4
131,"face","face_177",1,1,2,2.258,5
131,"face","face_213",1,2,2,1.378,2
131,"face","face_110",1,1,2,1.69,5
131,"face","face_205",2,1,1,2.314,4
131,"face","face_5",2,2,1,2.191,3
131,"face","face_105",2,1,2,1.25,5
131,"face","face_69",2,1,1,2.17,4
131,"face","face_119",1,1,1,2.45,4
131,"face","face_116",2,2,1,1.53,3
131,"face","face_109",1,1,2,1.322,5
131,"face","face_158",2,2,3,1.296,1
131,"face","face_78",1,1,2,1.864,5
131,"face","face_168",1,2,1,1.811,3
131,"face","face_92",2,2,2,1.739,2
131,"face","face_181",1,2,2,2.459,2
131,"face","face_38",1,1,3,1.827,6
131,"face","face_56",1,1,3,1.173,6
131,"face","face_101",2,1,2,1.926,5
131,"face","face_41",1,1,2,1.715,5
131,"face","face_104",2,1,3,1.328,6
131,"face","face_146",2,2,1,2.176,3
131,"face","face_98",2,2,1,1.464,3
131,"face","face_172",2,1,3,1.203,6
131,"face","face_185",1,2,2,2.536,2
131,"face","face_197",1,1,2,2.288,5
131,"face","face_133",2,2,2,1.52,2
131,"face","face_95",2,1,1,2.125,4
131,"face","face_2",2,1,1,1.523,4
131,"face","face_196",2,2,2,1.896,2
131,"face","face_4",2,2,3,2.304,1
131,"face","face_117",1,2,3,2.691,1
131,"face","face_44",2,1,1,2.891,4
131,"face","face_162",2,2,3,2.182,1
131,"face","face_192",1,2,2,1.712,2
131,"face","face_171",1,1,2,2.035,5
131,"face","face_47",1,1,2,1.616,5
131,"face","face_59",2,2,2,1.969,2
131,"face","face_62",2,2,2,2.369,2
131,"face","face_161",2,2,2,1.065,2
131,"face","face_144",1,1,2,1.435,5
131,"face","face_67",2,2,2,1.961,2
131,"face","face_85",1,2,2,1.47,2
131,"face","face_27",2,2,1,1.953,3
131,"face","face_137",1,1,3,1.692,6
131,"face","face_108",2,1,3,1.788,6
131,"face","face_191",1,2,1,1.43,3
131,"face","face_87",1,2,3,1.569,1
131,"face","face_204",1,2,2,1.633,2
131,"face","face_131",1,2,1,1.564,3
131,"face","face_93",2,1,1,1.929,4
131,"face","face_96",2,2,3,1.273,1
131,"face","face_16",1,1,1,1.7,4
131,"face","face_60",2,2,1,1.498,3
131,"face","face_150",1,1,3,1.266,6
131,"face","face_73",2,2,2,2.196,2
131,"face","face_45",2,2,2,1.178,2
131,"face","face_147",2,2,3,1.172,1
131,"face","face_33",2,1,3,1.316,6
131,"face","face_112",1,1,1,1.922,4
131,"face","face_175",2,1,3,2.319,6
131,"face","face_157",2,1,1,2.629,4
131,"face","face_53",1,2,2,1.687,2
131,"face","face_179",1,2,3,2.028,1
131,"face","face_190",1,2,1,1.839,3
131,"face","face_90",2,2,2,2.103,2
131,"face","face_134",2,2,3,1.929,1
131,"face","face_149",2,2,3,1.649,1
131,"face","face_89",2,2,2,2.073,2
131,"face","face_199",2,2,2,2.38,2
131,"face","face_148",1,1,2,1.7,5
131,"face","face_128",2,2,2,1.692,2
131,"face","face_143",2,1,3,1.42,6
131,"face","face_9",1,2,3,1.38,1
131,"face","face_21",1,2,3,2.119,1
131,"face","face_29",1,1,2,1.381,5
131,"face","face_36",1,1,1,2.807,4
131,"face","face_24",2,2,2,1.351,2
131,"face","face_55",1,2,3,1.21,1
131,"face","face_86",1,2,3,1.538,1
131,"face","face_106",2,1,2,1.194,5
131,"face","face_180",2,2,1,2.288,3
131,"face","face_123",2,2,3,1.32,1
131,"face","face_57",1,1,2,2.013,5
134,"face","face_198",1,1,1,5.27,4
134,"face","face_159",2,2,3,2.409,1
134,"face","face_126",1,1,3,1.744,6
134,"face","face_70",1,2,1,4.091,3
134,"face","face_76",1,1,2,1.435,5
134,"face","face_47",1,2,3,1.752,1
134,"face","face_153",1,1,3,1.651,6
134,"face","face_165",2,2,3,1.563,1
134,"face","face_122",2,2,1,1.761,3
