Subj_idx,Stimulus,Response,Confidence,RT_decConf,Condition,Accuracy,Raw_Response,StimulusType
10,0,0,2,6.373,Paintings-Paintings,1,2,Painting
10,1,1,3,2.874,Paintings-Paintings,1,6,Painting
10,0,0,3,2.43,Paintings-Paintings,1,1,Painting
10,0,0,3,2.82,Paintings-Paintings,1,1,Painting
10,1,1,3,2.955,Paintings-Paintings,1,6,Painting
10,0,0,2,5.624,Paintings-Paintings,1,2,Painting
10,0,0,3,4.679,Paintings-Paintings,1,1,Painting
10,0,0,3,7.918,Paintings-Paintings,1,1,Painting
10,1,1,1,6.389,Paintings-Paintings,1,4,Painting
10,1,0,1,6.586,Paintings-Paintings,0,3,Painting
10,1,0,1,6.119,Paintings-Paintings,0,3,Painting
10,0,0,3,4.946,Paintings-Paintings,1,1,Painting
10,0,0,3,3.503,Paintings-Paintings,1,1,Painting
10,1,0,1,11.082,Paintings-Paintings,0,3,Painting
10,0,0,3,4.329,Paintings-Paintings,1,1,Painting
10,0,0,3,2.688,Paintings-Paintings,1,1,Painting
10,0,0,3,2.183,Paintings-Paintings,1,1,Painting
10,0,0,3,3.175,Paintings-Paintings,1,1,Painting
10,1,0,1,10.367,Paintings-Paintings,0,3,Painting
10,0,0,3,8.017,Paintings-Paintings,1,1,Painting
10,1,0,3,3.348,Paintings-Paintings,0,1,Painting
10,0,0,3,3.988,Paintings-Paintings,1,1,Painting
10,1,1,3,2.667,Paintings-Paintings,1,6,Painting
10,1,1,2,4.313,Paintings-Paintings,1,5,Painting
10,1,1,3,4.435,Paintings-Paintings,1,6,Painting
10,1,1,3,2.12,Paintings-Paintings,1,6,Painting
10,1,1,1,6.828,Paintings-Paintings,1,4,Painting
10,0,0,3,5.966,Paintings-Paintings,1,1,Painting
10,0,0,2,5.637,Paintings-Paintings,1,2,Painting
10,1,0,3,3.353,Paintings-Paintings,0,1,Painting
10,1,1,3,4.555,Paintings-Paintings,1,6,Painting
10,0,0,3,3.786,Paintings-Paintings,1,1,Painting
10,0,0,3,4.938,Paintings-Paintings,1,1,Painting
10,1,1,3,5.003,Paintings-Paintings,1,6,Painting
10,1,1,1,8.104,Paintings-Paintings,1,4,Painting
10,0,1,3,3.575,Paintings-Paintings,0,6,Painting
10,1,1,3,2.431,Paintings-Paintings,1,6,Painting
10,0,1,1,12.982,Paintings-Paintings,0,4,Painting
10,0,1,3,4.733,Paintings-Paintings,0,6,Painting
10,1,1,3,1.606,Paintings-Paintings,1,6,Painting
10,1,0,2,5.791,Paintings-Paintings,0,2,Painting
10,1,0,1,8.636,Paintings-Paintings,0,3,Painting
10,0,0,3,4.405,Paintings-Paintings,1,1,Painting
10,0,0,3,8.49,Paintings-Paintings,1,1,Painting
10,0,0,3,3.578,Paintings-Paintings,1,1,Painting
10,0,0,3,3.521,Paintings-Paintings,1,1,Painting
10,1,0,3,3.626,Paintings-Paintings,0,1,Painting
10,0,1,3,1.84,Paintings-Paintings,0,6,Painting
10,1,1,1,6.287,Paintings-Paintings,1,4,Painting
10,1,1,3,2.185,Paintings-Paintings,1,6,Painting
10,1,1,3,1.082,Paintings-Paintings,1,6,Painting
10,0,0,2,4.585,Paintings-Paintings,1,2,Painting
10,0,0,3,3.368,Paintings-Paintings,1,1,Painting
10,1,0,2,5.849,Paintings-Paintings,0,2,Painting
10,0,0,3,6.451,Paintings-Paintings,1,1,Painting
10,0,0,2,4.902,Paintings-Paintings,1,2,Painting
10,0,0,3,3.96,Paintings-Paintings,1,1,Painting
10,1,1,1,4.689,Paintings-Paintings,1,4,Painting
10,0,0,3,1.754,Paintings-Paintings,1,1,Painting
10,1,1,3,6.013,Paintings-Paintings,1,6,Painting
10,1,1,1,4.337,Paintings-Paintings,1,4,Painting
10,1,1,3,4.49,Paintings-Paintings,1,6,Painting
10,1,1,3,1.516,Paintings-Paintings,1,6,Painting
10,0,1,2,4.441,Paintings-Paintings,0,5,Painting
10,0,1,2,8.893,Paintings-Paintings,0,5,Painting
10,0,0,3,2.891,Paintings-Paintings,1,1,Painting
10,1,1,1,13.567,Paintings-Paintings,1,4,Painting
10,0,1,1,9.278,Paintings-Paintings,0,4,Painting
10,1,0,3,2.237,Paintings-Paintings,0,1,Painting
10,0,0,3,1.866,Paintings-Paintings,1,1,Painting
10,1,1,3,4.522,Paintings-Paintings,1,6,Painting
10,1,0,2,5.483,Paintings-Paintings,0,2,Painting
10,1,0,2,9.396,Paintings-Paintings,0,2,Painting
10,1,0,2,12.622,Paintings-Paintings,0,2,Painting
10,0,0,2,10.404,Paintings-Paintings,1,2,Painting
10,0,0,3,5.572,Paintings-Paintings,1,1,Painting
10,0,0,3,6.634,Paintings-Paintings,1,1,Painting
10,1,0,2,9.013,Paintings-Paintings,0,2,Painting
10,1,0,3,3.342,Paintings-Paintings,0,1,Painting
10,0,0,1,7.215,Paintings-Paintings,1,3,Painting
10,0,0,3,7.298,Paintings-Paintings,1,1,Painting
10,1,0,3,4.609,Paintings-Paintings,0,1,Painting
10,0,0,3,2.606,Paintings-Paintings,1,1,Painting
10,0,0,2,4.861,Paintings-Paintings,1,2,Painting
10,0,0,2,10.369,Paintings-Paintings,1,2,Painting
10,1,1,1,6.643,Paintings-Paintings,1,4,Painting
10,1,1,1,3.87,Paintings-Paintings,1,4,Painting
10,0,0,3,1.786,Paintings-Paintings,1,1,Painting
10,0,0,3,5.834,Paintings-Paintings,1,1,Painting
10,1,0,2,4.054,Paintings-Paintings,0,2,Painting
10,1,1,3,1.547,Paintings-Paintings,1,6,Painting
10,1,1,1,6.486,Paintings-Paintings,1,4,Painting
10,1,1,1,4.343,Paintings-Paintings,1,4,Painting
10,1,1,3,1.872,Paintings-Paintings,1,6,Painting
10,0,1,2,6.973,Paintings-Paintings,0,5,Painting
10,1,1,1,6.33,Paintings-Paintings,1,4,Painting
10,0,1,3,3.226,Paintings-Paintings,0,6,Painting
10,1,1,3,2.865,Paintings-Paintings,1,6,Painting
10,0,0,3,2.597,Paintings-Paintings,1,1,Painting
10,1,1,3,1.446,Paintings-Paintings,1,6,Painting
10,0,0,3,1.829,Paintings-Paintings,1,1,Painting
10,1,1,3,2.293,Paintings-Paintings,1,6,Painting
10,1,1,3,1.074,Paintings-Paintings,1,6,Painting
10,0,0,3,1.632,Paintings-Paintings,1,1,Painting
10,0,0,3,1.591,Paintings-Paintings,1,1,Painting
10,0,0,3,1.472,Paintings-Paintings,1,1,Painting
10,0,0,2,1.949,Paintings-Paintings,1,2,Painting
10,1,1,3,1.304,Paintings-Paintings,1,6,Painting
10,1,1,3,1.437,Paintings-Paintings,1,6,Painting
10,1,0,2,2.557,Paintings-Paintings,0,2,Painting
10,0,0,3,1.917,Paintings-Paintings,1,1,Painting
10,0,0,3,1.385,Paintings-Paintings,1,1,Painting
10,1,1,3,1.69,Paintings-Paintings,1,6,Painting
10,0,0,3,1.823,Paintings-Paintings,1,1,Painting
10,0,0,3,1.534,Paintings-Paintings,1,1,Painting
10,1,1,3,1.194,Paintings-Paintings,1,6,Painting
10,1,1,3,1.379,Paintings-Paintings,1,6,Painting
10,0,0,3,2.357,Paintings-Paintings,1,1,Painting
10,0,0,3,3.566,Paintings-Paintings,1,1,Painting
10,1,0,3,3.623,Paintings-Paintings,0,1,Painting
10,1,1,3,1.597,Paintings-Paintings,1,6,Painting
10,1,1,3,2.582,Paintings-Paintings,1,6,Painting
10,0,0,2,4.423,Paintings-Paintings,1,2,Painting
10,0,0,3,1.307,Paintings-Paintings,1,1,Painting
10,1,1,3,1.248,Paintings-Paintings,1,6,Painting
10,1,0,3,1.64,Paintings-Paintings,0,1,Painting
10,0,0,3,0.782,Paintings-Paintings,1,1,Painting
10,1,1,3,2.778,Paintings-Paintings,1,6,Painting
10,0,0,3,1.331,Paintings-Paintings,1,1,Painting
10,1,0,2,1.383,Paintings-Paintings,0,2,Painting
10,1,1,1,3.385,Paintings-Paintings,1,4,Painting
10,0,1,2,13.529,Paintings-Paintings,0,5,Painting
10,1,0,3,1.226,Paintings-Paintings,0,1,Painting
10,1,1,3,1.555,Paintings-Paintings,1,6,Painting
10,1,0,3,1.292,Paintings-Paintings,0,1,Painting
10,1,1,3,1.57,Paintings-Paintings,1,6,Painting
10,0,0,3,2.347,Paintings-Paintings,1,1,Painting
10,1,1,3,0.966,Paintings-Paintings,1,6,Painting
10,0,0,3,2.184,Paintings-Paintings,1,1,Painting
10,0,0,3,1.897,Paintings-Paintings,1,1,Painting
10,0,0,3,1.318,Paintings-Paintings,1,1,Painting
10,0,0,1,3.61,Paintings-Paintings,1,3,Painting
10,1,1,3,1.137,Paintings-Paintings,1,6,Painting
10,0,0,2,1.9,Paintings-Paintings,1,2,Painting
10,0,0,2,3.273,Paintings-Paintings,1,2,Painting
10,0,0,2,2.572,Paintings-Paintings,1,2,Painting
10,0,0,2,4.701,Paintings-Paintings,1,2,Painting
10,0,0,2,2.582,Paintings-Paintings,1,2,Painting
10,0,0,3,2.968,Paintings-Paintings,1,1,Painting
10,0,1,1,2.794,Paintings-Paintings,0,4,Painting
10,0,0,2,2.241,Paintings-Paintings,1,2,Painting
10,1,1,3,1.68,Paintings-Paintings,1,6,Painting
10,1,1,3,1.286,Paintings-Paintings,1,6,Painting
10,0,0,2,2.427,Paintings-Paintings,1,2,Painting
10,0,0,3,2.401,Paintings-Paintings,1,1,Painting
10,1,0,1,7.434,Paintings-Paintings,0,3,Painting
10,1,1,1,4.676,Paintings-Paintings,1,4,Painting
10,0,0,3,1.902,Paintings-Paintings,1,1,Painting
10,1,1,3,1.547,Paintings-Paintings,1,6,Painting
10,1,1,3,2.917,Paintings-Paintings,1,6,Painting
10,0,0,3,0.808,Paintings-Paintings,1,1,Painting
10,1,1,3,2.433,Paintings-Paintings,1,6,Painting
10,1,1,3,1.529,Paintings-Paintings,1,6,Painting
10,1,1,3,1.301,Paintings-Paintings,1,6,Painting
10,0,0,3,2.394,Paintings-Paintings,1,1,Painting
10,1,1,3,1.539,Paintings-Paintings,1,6,Painting
10,1,1,3,2.206,Paintings-Paintings,1,6,Painting
10,0,1,2,4.59,Paintings-Paintings,0,5,Painting
10,0,1,1,2.172,Paintings-Paintings,0,4,Painting
10,0,0,2,2.126,Paintings-Paintings,1,2,Painting
10,0,0,3,3.856,Paintings-Paintings,1,1,Painting
10,0,0,2,1.516,Paintings-Paintings,1,2,Painting
10,1,1,3,1.625,Paintings-Paintings,1,6,Painting
10,1,0,1,3.169,Paintings-Paintings,0,3,Painting
10,1,1,3,2.282,Paintings-Paintings,1,6,Painting
10,0,0,3,2.567,Paintings-Paintings,1,1,Painting
10,1,0,1,3.688,Paintings-Paintings,0,3,Painting
10,0,0,3,1.771,Paintings-Paintings,1,1,Painting
10,0,1,1,7.053,Paintings-Paintings,0,4,Painting
10,0,0,3,2.854,Paintings-Paintings,1,1,Painting
10,1,0,3,6.988,Paintings-Paintings,0,1,Painting
10,1,1,3,2.904,Paintings-Paintings,1,6,Painting
10,1,1,3,1.564,Paintings-Paintings,1,6,Painting
10,1,0,2,2.086,Paintings-Paintings,0,2,Painting
10,0,0,3,2.522,Paintings-Paintings,1,1,Painting
10,1,1,3,1.694,Paintings-Paintings,1,6,Painting
10,1,1,3,2.164,Paintings-Paintings,1,6,Painting
10,0,0,3,2.405,Paintings-Paintings,1,1,Painting
10,0,0,2,5.388,Paintings-Paintings,1,2,Painting
10,1,0,1,5.85,Paintings-Paintings,0,3,Painting
10,1,1,3,2.197,Paintings-Paintings,1,6,Painting
10,1,1,3,1.798,Paintings-Paintings,1,6,Painting
101,0,0,2,4.525,Paintings-Paintings,1,2,Painting
101,0,0,2,3.439,Paintings-Paintings,1,2,Painting
101,1,1,3,2.78,Paintings-Paintings,1,6,Painting
101,1,1,3,1.621,Paintings-Paintings,1,6,Painting
101,1,1,3,0.989,Paintings-Paintings,1,6,Painting
101,0,0,3,2.847,Paintings-Paintings,1,1,Painting
101,1,1,2,3.685,Paintings-Paintings,1,5,Painting
101,1,0,1,2.937,Paintings-Paintings,0,3,Painting
101,0,0,2,1.739,Paintings-Paintings,1,2,Painting
101,1,1,1,3.518,Paintings-Paintings,1,4,Painting
101,0,0,1,2.953,Paintings-Paintings,1,3,Painting
101,0,0,2,2.41,Paintings-Paintings,1,2,Painting
101,0,0,2,1.378,Paintings-Paintings,1,2,Painting
101,0,0,3,1.572,Paintings-Paintings,1,1,Painting
101,1,1,2,2.43,Paintings-Paintings,1,5,Painting
101,0,0,1,2.598,Paintings-Paintings,1,3,Painting
101,1,1,3,2.71,Paintings-Paintings,1,6,Painting
101,1,1,3,1.49,Paintings-Paintings,1,6,Painting
101,1,0,1,4.062,Paintings-Paintings,0,3,Painting
101,0,0,1,2.194,Paintings-Paintings,1,3,Painting
101,0,0,1,1.971,Paintings-Paintings,1,3,Painting
101,0,0,3,1.533,Paintings-Paintings,1,1,Painting
101,0,0,2,1.769,Paintings-Paintings,1,2,Painting
101,1,1,2,2.091,Paintings-Paintings,1,5,Painting
101,0,1,1,2.191,Paintings-Paintings,0,4,Painting
101,0,1,1,2.896,Paintings-Paintings,0,4,Painting
101,1,0,1,1.876,Paintings-Paintings,0,3,Painting
101,1,0,1,3.442,Paintings-Paintings,0,3,Painting
101,1,1,3,2.16,Paintings-Paintings,1,6,Painting
101,1,0,1,2.034,Paintings-Paintings,0,3,Painting
101,0,0,2,1.977,Paintings-Paintings,1,2,Painting
101,1,0,2,1.827,Paintings-Paintings,0,2,Painting
101,1,1,3,1.795,Paintings-Paintings,1,6,Painting
101,1,0,3,1.412,Paintings-Paintings,0,1,Painting
101,0,0,2,2.997,Paintings-Paintings,1,2,Painting
101,0,0,3,1.269,Paintings-Paintings,1,1,Painting
101,0,0,3,2.443,Paintings-Paintings,1,1,Painting
101,0,0,3,1.889,Paintings-Paintings,1,1,Painting
101,1,0,2,1.742,Paintings-Paintings,0,2,Painting
101,0,0,2,2.642,Paintings-Paintings,1,2,Painting
101,0,0,2,2.256,Paintings-Paintings,1,2,Painting
101,1,1,2,2.734,Paintings-Paintings,1,5,Painting
101,1,0,1,2.313,Paintings-Paintings,0,3,Painting
101,1,1,3,1.781,Paintings-Paintings,1,6,Painting
101,1,1,3,1.447,Paintings-Paintings,1,6,Painting
101,0,0,2,2.886,Paintings-Paintings,1,2,Painting
101,0,0,1,1.723,Paintings-Paintings,1,3,Painting
101,0,0,1,3.631,Paintings-Paintings,1,3,Painting
101,0,0,1,2.325,Paintings-Paintings,1,3,Painting
101,0,0,2,1.824,Paintings-Paintings,1,2,Painting
101,1,1,3,2.128,Paintings-Paintings,1,6,Painting
101,0,0,2,2.803,Paintings-Paintings,1,2,Painting
101,1,0,3,1.035,Paintings-Paintings,0,1,Painting
101,1,0,3,1.067,Paintings-Paintings,0,1,Painting
101,0,0,3,1.177,Paintings-Paintings,1,1,Painting
101,0,0,3,1.668,Paintings-Paintings,1,1,Painting
101,1,1,1,4.074,Paintings-Paintings,1,4,Painting
101,1,1,3,1.582,Paintings-Paintings,1,6,Painting
101,1,0,2,6.408,Paintings-Paintings,0,2,Painting
101,0,0,3,2.204,Paintings-Paintings,1,1,Painting
101,0,0,2,1.548,Paintings-Paintings,1,2,Painting
101,0,0,1,3.511,Paintings-Paintings,1,3,Painting
101,0,0,3,1.314,Paintings-Paintings,1,1,Painting
101,1,0,1,3.911,Paintings-Paintings,0,3,Painting
101,1,0,1,2.402,Paintings-Paintings,0,3,Painting
101,1,1,3,2.234,Paintings-Paintings,1,6,Painting
101,0,0,3,1.642,Paintings-Paintings,1,1,Painting
101,1,1,3,2.321,Paintings-Paintings,1,6,Painting
101,0,0,2,2.172,Paintings-Paintings,1,2,Painting
101,0,1,3,1.742,Paintings-Paintings,0,6,Painting
101,0,0,2,4.609,Paintings-Paintings,1,2,Painting
101,0,0,2,1.823,Paintings-Paintings,1,2,Painting
101,1,0,1,1.71,Paintings-Paintings,0,3,Painting
101,0,0,2,2.899,Paintings-Paintings,1,2,Painting
101,0,0,2,1.031,Paintings-Paintings,1,2,Painting
101,0,0,1,1.735,Paintings-Paintings,1,3,Painting
101,1,1,3,1.691,Paintings-Paintings,1,6,Painting
101,1,0,1,1.68,Paintings-Paintings,0,3,Painting
101,0,0,2,1.35,Paintings-Paintings,1,2,Painting
101,1,0,2,1.449,Paintings-Paintings,0,2,Painting
101,1,0,2,1.113,Paintings-Paintings,0,2,Painting
101,1,1,3,1.686,Paintings-Paintings,1,6,Painting
101,1,0,1,3.819,Paintings-Paintings,0,3,Painting
101,1,0,2,2.554,Paintings-Paintings,0,2,Painting
101,1,1,3,1.691,Paintings-Paintings,1,6,Painting
101,0,0,2,2.689,Paintings-Paintings,1,2,Painting
101,1,1,3,3.98,Paintings-Paintings,1,6,Painting
101,0,0,2,1.412,Paintings-Paintings,1,2,Painting
101,0,0,2,1.204,Paintings-Paintings,1,2,Painting
101,0,0,1,2.877,Paintings-Paintings,1,3,Painting
101,1,1,3,3.154,Paintings-Paintings,1,6,Painting
101,1,1,2,2.843,Paintings-Paintings,1,5,Painting
101,1,1,3,1.442,Paintings-Paintings,1,6,Painting
101,1,1,3,1.793,Paintings-Paintings,1,6,Painting
101,1,1,2,4.114,Paintings-Paintings,1,5,Painting
101,0,0,2,2.084,Paintings-Paintings,1,2,Painting
101,1,1,3,2.543,Paintings-Paintings,1,6,Painting
101,1,1,1,4.417,Paintings-Paintings,1,4,Painting
101,1,1,3,1.623,Paintings-Paintings,1,6,Painting
101,0,0,3,3.423,Paintings-Paintings,1,1,Painting
101,0,0,1,2.254,Paintings-Paintings,1,3,Painting
101,1,0,1,3.308,Paintings-Paintings,0,3,Painting
101,1,1,3,1.759,Paintings-Paintings,1,6,Painting
101,1,1,3,0.705,Paintings-Paintings,1,6,Painting
101,0,0,1,2.959,Paintings-Paintings,1,3,Painting
101,0,0,3,1.84,Paintings-Paintings,1,1,Painting
101,1,1,3,3.103,Paintings-Paintings,1,6,Painting
101,0,0,2,2.074,Paintings-Paintings,1,2,Painting
101,1,1,3,1.664,Paintings-Paintings,1,6,Painting
101,0,0,3,1.574,Paintings-Paintings,1,1,Painting
101,0,0,3,4.032,Paintings-Paintings,1,1,Painting
101,1,1,1,2.486,Paintings-Paintings,1,4,Painting
101,1,1,3,1.435,Paintings-Paintings,1,6,Painting
101,1,1,3,1.035,Paintings-Paintings,1,6,Painting
101,0,1,1,2.715,Paintings-Paintings,0,4,Painting
101,1,1,3,1.318,Paintings-Paintings,1,6,Painting
101,1,1,3,0.698,Paintings-Paintings,1,6,Painting
101,1,1,3,0.697,Paintings-Paintings,1,6,Painting
101,0,1,2,1.911,Paintings-Paintings,0,5,Painting
101,0,0,3,1.299,Paintings-Paintings,1,1,Painting
101,0,0,2,1.241,Paintings-Paintings,1,2,Painting
101,1,0,2,1.872,Paintings-Paintings,0,2,Painting
101,0,1,2,3.438,Paintings-Paintings,0,5,Painting
101,1,1,3,1.02,Paintings-Paintings,1,6,Painting
101,0,0,1,2.332,Paintings-Paintings,1,3,Painting
101,1,1,3,1.223,Paintings-Paintings,1,6,Painting
101,0,0,3,1.616,Paintings-Paintings,1,1,Painting
101,1,1,3,1.096,Paintings-Paintings,1,6,Painting
101,0,1,3,0.758,Paintings-Paintings,0,6,Painting
101,0,0,2,1.489,Paintings-Paintings,1,2,Painting
101,1,0,2,2.078,Paintings-Paintings,0,2,Painting
101,0,1,1,2.324,Paintings-Paintings,0,4,Painting
101,1,1,1,1.567,Paintings-Paintings,1,4,Painting
101,1,1,3,1.722,Paintings-Paintings,1,6,Painting
101,0,0,1,2.781,Paintings-Paintings,1,3,Painting
101,1,1,3,1.206,Paintings-Paintings,1,6,Painting
101,0,0,1,1.711,Paintings-Paintings,1,3,Painting
101,0,0,2,1.828,Paintings-Paintings,1,2,Painting
101,0,0,3,1.396,Paintings-Paintings,1,1,Painting
101,0,0,2,0.821,Paintings-Paintings,1,2,Painting
101,1,1,1,2.846,Paintings-Paintings,1,4,Painting
101,0,0,2,2.196,Paintings-Paintings,1,2,Painting
101,1,1,3,3.445,Paintings-Paintings,1,6,Painting
101,1,0,1,1.794,Paintings-Paintings,0,3,Painting
101,1,1,3,1.811,Paintings-Paintings,1,6,Painting
101,1,1,3,0.708,Paintings-Paintings,1,6,Painting
101,0,0,2,3.473,Paintings-Paintings,1,2,Painting
101,1,1,3,3.261,Paintings-Paintings,1,6,Painting
101,0,0,2,1.571,Paintings-Paintings,1,2,Painting
101,1,1,3,1.341,Paintings-Paintings,1,6,Painting
101,1,1,3,0.688,Paintings-Paintings,1,6,Painting
101,0,0,1,1.438,Paintings-Paintings,1,3,Painting
101,0,0,2,1.486,Paintings-Paintings,1,2,Painting
101,0,0,2,1.803,Paintings-Paintings,1,2,Painting
101,0,0,2,2.396,Paintings-Paintings,1,2,Painting
101,0,0,2,1.604,Paintings-Paintings,1,2,Painting
101,1,1,3,1.357,Paintings-Paintings,1,6,Painting
101,1,1,3,0.816,Paintings-Paintings,1,6,Painting
101,1,1,3,1.641,Paintings-Paintings,1,6,Painting
101,1,1,3,0.816,Paintings-Paintings,1,6,Painting
101,0,0,2,2.874,Paintings-Paintings,1,2,Painting
101,1,0,2,2.159,Paintings-Paintings,0,2,Painting
101,1,1,3,1.841,Paintings-Paintings,1,6,Painting
101,1,1,3,0.96,Paintings-Paintings,1,6,Painting
101,0,0,1,1.443,Paintings-Paintings,1,3,Painting
101,0,0,3,1.538,Paintings-Paintings,1,1,Painting
101,0,0,3,1.662,Paintings-Paintings,1,1,Painting
101,0,0,1,2.132,Paintings-Paintings,1,3,Painting
101,1,1,2,5.287,Paintings-Paintings,1,5,Painting
101,0,0,2,1.337,Paintings-Paintings,1,2,Painting
101,0,0,2,1.629,Paintings-Paintings,1,2,Painting
101,0,0,2,2.261,Paintings-Paintings,1,2,Painting
101,1,1,3,1.331,Paintings-Paintings,1,6,Painting
101,1,1,3,0.695,Paintings-Paintings,1,6,Painting
101,0,1,3,0.965,Paintings-Paintings,0,6,Painting
101,1,1,3,0.729,Paintings-Paintings,1,6,Painting
101,1,1,2,3.733,Paintings-Paintings,1,5,Painting
101,0,1,1,3.559,Paintings-Paintings,0,4,Painting
101,0,0,2,1.872,Paintings-Paintings,1,2,Painting
101,1,1,3,3.422,Paintings-Paintings,1,6,Painting
101,0,0,1,2.044,Paintings-Paintings,1,3,Painting
101,0,0,3,1.507,Paintings-Paintings,1,1,Painting
101,0,0,2,1.12,Paintings-Paintings,1,2,Painting
101,1,1,3,1.452,Paintings-Paintings,1,6,Painting
101,0,0,2,1.771,Paintings-Paintings,1,2,Painting
101,1,1,3,3.981,Paintings-Paintings,1,6,Painting
101,1,1,1,3.764,Paintings-Paintings,1,4,Painting
101,0,0,1,1.365,Paintings-Paintings,1,3,Painting
101,0,0,3,1.32,Paintings-Paintings,1,1,Painting
101,1,1,3,1.324,Paintings-Paintings,1,6,Painting
101,1,1,3,2.016,Paintings-Paintings,1,6,Painting
101,0,0,1,1.801,Paintings-Paintings,1,3,Painting
103,1,1,3,7.939,Paintings-Paintings,1,6,Painting
103,1,0,3,4.073,Paintings-Paintings,0,1,Painting
103,0,0,3,2.86,Paintings-Paintings,1,1,Painting
103,1,1,2,5.266,Paintings-Paintings,1,5,Painting
103,1,1,3,2.341,Paintings-Paintings,1,6,Painting
103,1,0,3,1.375,Paintings-Paintings,0,1,Painting
103,0,0,3,1.697,Paintings-Paintings,1,1,Painting
103,1,1,2,5.542,Paintings-Paintings,1,5,Painting
103,0,0,3,2.397,Paintings-Paintings,1,1,Painting
103,0,1,1,4.293,Paintings-Paintings,0,4,Painting
103,0,0,2,5.934,Paintings-Paintings,1,2,Painting
103,0,0,3,3.143,Paintings-Paintings,1,1,Painting
103,0,0,2,6.72,Paintings-Paintings,1,2,Painting
103,1,0,1,2.392,Paintings-Paintings,0,3,Painting
103,1,1,1,4.032,Paintings-Paintings,1,4,Painting
103,0,0,3,2.389,Paintings-Paintings,1,1,Painting
103,0,0,3,1.868,Paintings-Paintings,1,1,Painting
103,0,0,2,6.713,Paintings-Paintings,1,2,Painting
103,1,0,2,2.961,Paintings-Paintings,0,2,Painting
103,0,0,2,2.642,Paintings-Paintings,1,2,Painting
103,0,0,2,6.176,Paintings-Paintings,1,2,Painting
103,1,0,1,1.805,Paintings-Paintings,0,3,Painting
103,0,0,2,4.685,Paintings-Paintings,1,2,Painting
103,0,0,3,2.024,Paintings-Paintings,1,1,Painting
103,0,0,3,1.998,Paintings-Paintings,1,1,Painting
103,1,1,3,3.031,Paintings-Paintings,1,6,Painting
103,1,1,3,1.286,Paintings-Paintings,1,6,Painting
103,0,0,2,2.09,Paintings-Paintings,1,2,Painting
103,0,0,3,4.928,Paintings-Paintings,1,1,Painting
103,0,0,3,4.481,Paintings-Paintings,1,1,Painting
103,1,0,2,2.772,Paintings-Paintings,0,2,Painting
103,0,0,3,3.82,Paintings-Paintings,1,1,Painting
103,1,1,2,2.379,Paintings-Paintings,1,5,Painting
103,1,0,2,2.708,Paintings-Paintings,0,2,Painting
103,0,0,1,1.967,Paintings-Paintings,1,3,Painting
103,0,0,3,1.336,Paintings-Paintings,1,1,Painting
103,0,0,2,1.547,Paintings-Paintings,1,2,Painting
103,0,0,1,3.574,Paintings-Paintings,1,3,Painting
103,0,0,3,1.405,Paintings-Paintings,1,1,Painting
103,0,0,3,2.253,Paintings-Paintings,1,1,Painting
103,1,1,3,2.171,Paintings-Paintings,1,6,Painting
103,1,1,3,2.205,Paintings-Paintings,1,6,Painting
103,1,1,2,4.237,Paintings-Paintings,1,5,Painting
103,0,0,3,1.721,Paintings-Paintings,1,1,Painting
103,0,1,2,5.197,Paintings-Paintings,0,5,Painting
103,0,0,3,2.578,Paintings-Paintings,1,1,Painting
103,1,0,2,4.772,Paintings-Paintings,0,2,Painting
103,0,0,1,3.674,Paintings-Paintings,1,3,Painting
103,1,0,3,1.166,Paintings-Paintings,0,1,Painting
103,1,0,3,1.642,Paintings-Paintings,0,1,Painting
103,0,0,3,0.816,Paintings-Paintings,1,1,Painting
103,0,0,3,1.641,Paintings-Paintings,1,1,Painting
103,0,1,1,2.223,Paintings-Paintings,0,4,Painting
103,1,0,2,1.327,Paintings-Paintings,0,2,Painting
103,1,1,3,3.715,Paintings-Paintings,1,6,Painting
103,1,0,3,4.07,Paintings-Paintings,0,1,Painting
103,1,1,3,2.89,Paintings-Paintings,1,6,Painting
103,1,1,1,2.254,Paintings-Paintings,1,4,Painting
103,1,0,1,3.644,Paintings-Paintings,0,3,Painting
103,0,0,2,5.473,Paintings-Paintings,1,2,Painting
103,1,1,3,1.995,Paintings-Paintings,1,6,Painting
103,0,0,3,1.859,Paintings-Paintings,1,1,Painting
103,1,1,3,2.178,Paintings-Paintings,1,6,Painting
103,0,0,3,1.282,Paintings-Paintings,1,1,Painting
103,1,0,2,2.777,Paintings-Paintings,0,2,Painting
103,0,0,2,1.217,Paintings-Paintings,1,2,Painting
103,1,1,3,1.514,Paintings-Paintings,1,6,Painting
103,1,1,1,2.855,Paintings-Paintings,1,4,Painting
103,0,0,1,1.323,Paintings-Paintings,1,3,Painting
103,0,0,2,1.551,Paintings-Paintings,1,2,Painting
103,0,0,3,2.33,Paintings-Paintings,1,1,Painting
103,0,0,3,1.141,Paintings-Paintings,1,1,Painting
103,1,1,3,1.793,Paintings-Paintings,1,6,Painting
103,0,0,1,4.066,Paintings-Paintings,1,3,Painting
103,1,1,3,2.694,Paintings-Paintings,1,6,Painting
103,0,0,1,3.345,Paintings-Paintings,1,3,Painting
103,1,0,2,1.538,Paintings-Paintings,0,2,Painting
103,1,0,3,1.438,Paintings-Paintings,0,1,Painting
103,1,1,3,1.773,Paintings-Paintings,1,6,Painting
103,1,0,2,2.079,Paintings-Paintings,0,2,Painting
