Subj_idx,Stimulus,Response,Confidence,RT_dec,Condition,Accuracy,Contrast_pos_LowPE,Contrast_neg_LowPE,Contrast_noise_LowPE,Contrast_pos_HighPE,Contrast_neg_HighPE,Contrast_noise_HighPE
4,1,1,75,0.415974543,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,3.209343504,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.347682408,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.449354924,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.353373901,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.215246386,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.175187492,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.433042926,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.355190764,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.345011003,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.287129907,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.460934864,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.4508786,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.198910652,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.209013107,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.644755025,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.314564421,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.200579959,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.288814612,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.312604492,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.224348027,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.238379642,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.870298897,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.810361961,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.38995368,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.140095142,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.441688426,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,21.18993187,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.286914347,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.139106837,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.044999134,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.440844149,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.340712952,1,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.001655194,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,4.722195313,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.346316873,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.554244802,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,3.395900188,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.306057816,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.887885971,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.393826064,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.371810384,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.205853163,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.307714614,1,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.493552443,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.561531824,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,5.018499997,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.342534307,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.26411213,1,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.716076549,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.001382215,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,1.203595235,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,5.87713427,1,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.329215451,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.569022538,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.189182219,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.406984212,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.281209703,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.158988086,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.21510685,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.167054269,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.204760927,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.100788783,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.200800652,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.001670591,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.84384948,2,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.418026534,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.175862401,2,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.301765219,2,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.399432872,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.343695509,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.303347918,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.333398664,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.279364932,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.389239637,2,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,4.866830048,0,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.483040039,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.484877753,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,10.56992969,2,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.594397041,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.360072623,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.824351876,0,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.000971624,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.673657401,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.155804084,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.093545066,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.057495846,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.097501492,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.001072027,2,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.089740686,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,3.065199233,2,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.5072697,2,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,1.027013979,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,8.862085159,2,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,23.08272023,0,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.433687361,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,1.599405606,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.167412573,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.307452862,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,1.177290807,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.433198181,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,4.378739743,2,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.456934812,2,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,5.498425321,0,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.362583963,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.254597012,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.352727862,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.04637365,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.152336518,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,6.569631367,0,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,15.66270939,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.33755782,0,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,8.212671855,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.400994399,2,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.25900188,0,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,3.846538849,2,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.216646565,0,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.348586349,0,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,3.958366747,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,7.61174578,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.000802897,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.208204436,2,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.537806419,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.237704734,0,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.435714332,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,7.584792748,0,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.29324418,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.448628371,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.152341008,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,4.678250884,2,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.460199008,2,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,12.33706864,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.375606423,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.353597159,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.623617304,2,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.001660647,2,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.387170325,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.234920095,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.326966826,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.165088566,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.306963682,2,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.380930629,2,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.916586901,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,4.881962238,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.378268206,0,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.001242358,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.541639347,1,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,117.4354895,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.541122901,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.194908034,1,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.205313941,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.152895627,1,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.180958216,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.213065444,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.428991872,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.001093839,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.00166193,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.030776979,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.694299205,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,3.698138228,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,1.519922309,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.488007224,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.229834866,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.189962662,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.147787622,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.299678905,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,6.65117275,1,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.07928153,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,11.07420207,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.102669802,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.001614135,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.440572774,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.046608457,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.001592001,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,4.125967615,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.522078551,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.202256966,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.14600861,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.108245816,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.156007776,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.444003772,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,9.497009745,1,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.491496924,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.001359119,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.001259679,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.009715281,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.001348855,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.001354628,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.744587581,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.438523991,1,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.114352389,1,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.406180352,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.368358856,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,5.483647264,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,52,1.169789508,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,62,5.54068697,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,68,5.524389728,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.468541056,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.142330615,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.21856351,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.350333926,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.126439152,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.208157923,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.668295985,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.14413978,1,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.001641721,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,65,4.185646648,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.398254669,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.308039237,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.126317258,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.184508221,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.080358048,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.182089586,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.212325419,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,14.90888704,1,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.165177099,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.341531567,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,21.42929532,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,13.94511878,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,16.56621127,3,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.612978515,1,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,1.530777299,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,35.99974819,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.363541473,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,1.011319151,3,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.61931765,0,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.155162536,0,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.109309502,0,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.105017226,0,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.157293758,0,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,5.580602478,0,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.048874083,0,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,13.58184997,2,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.550157821,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.544090381,0,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.16216824,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.124102314,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.063925119,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.053918575,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.037961674,2,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.001643004,0,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.233818557,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,1,75,0.213848133,2,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.169585817,2,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,0.109473097,0,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.701405311,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,65,0.185478242,2,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.358691371,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.124652121,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.358616951,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.206683646,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,1.052295138,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.200408024,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.206264074,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,1,75,0.528180634,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,1,0,75,14.27462999,0,0,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
4,0,0,75,0.281181475,0,1,0.297978669,0.208585068,0.493436264,0.253189092,0.088616182,0.658194726
