Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Accuracy
1,1,0,4,0.992000000000000,1.45900000000000,31,0
1,0,0,5,1.37600000000000,1.02400000000000,31,1
1,0,1,2,0.955000000000000,0.373000000000000,15,0
1,0,0,3,1.01500000000000,0.774000000000000,31,1
1,1,1,5,0.696000000000000,0.279000000000000,31,1
1,0,1,1,1.15200000000000,0.596000000000000,31,0
1,1,1,2,0.707000000000000,0.252000000000000,31,1
1,0,0,4,0.860000000000000,0.429000000000000,31,1
1,0,1,1,0.937000000000000,0.241000000000000,15,0
1,1,1,1,0.755000000000000,0.744000000000000,31,1
1,1,1,2,1.00300000000000,0.677000000000000,15,1
1,1,1,2,0.611000000000000,0.210000000000000,15,1
1,0,0,1,1.10800000000000,0.252000000000000,31,1
1,1,1,2,0.845000000000000,0.239000000000000,31,1
1,0,0,2,0.828000000000000,0.412000000000000,31,1
1,1,1,3,0.610000000000000,0.534000000000000,31,1
1,1,1,3,0.713000000000000,0.572000000000000,31,1
1,1,1,2,0.809000000000000,0.378000000000000,31,1
1,1,1,1,0.621000000000000,0.200000000000000,31,1
1,0,0,2,0.839000000000000,0.553000000000000,31,1
1,1,1,1,0.753000000000000,0.187000000000000,31,1
1,0,0,2,1.22900000000000,0.293000000000000,31,1
1,1,1,1,1.54100000000000,0.440000000000000,15,1
1,1,0,1,1.22300000000000,0.323000000000000,15,0
1,0,0,1,0.946000000000000,0.160000000000000,31,1
1,0,0,1,1.21300000000000,0.227000000000000,15,1
1,1,1,3,1.15600000000000,0.380000000000000,31,1
1,0,0,4,0.773000000000000,0.352000000000000,15,1
1,0,0,2,1.11100000000000,0.355000000000000,31,1
1,1,1,3,0.698000000000000,0.687000000000000,15,1
1,0,0,2,1.15700000000000,0.296000000000000,15,1
1,0,0,2,0.780000000000000,1.32400000000000,15,1
1,0,0,6,1.22700000000000,0.591000000000000,31,1
1,0,1,1,1.38300000000000,0.247000000000000,15,0
1,1,1,4,0.633000000000000,0.697000000000000,15,1
1,1,1,1,0.791999999999971,0.721000000000000,31,1
1,0,0,2,1.07400000000000,0.558000000000000,15,1
1,0,0,2,0.701000000000000,0.505000000000000,31,1
1,1,1,1,0.674000000000000,0.658000000000000,31,1
1,0,0,3,0.721000000000000,0.285000000000000,15,1
1,1,1,6,0.626000000000000,0.211000000000000,31,1
1,0,0,1,1.18900000000000,0.463000000000000,31,1
1,1,1,3,1.66600000000000,1.07800000000000,31,1
1,1,1,5,0.692000000000000,0.276000000000000,31,1
1,0,0,2,1.77900000000000,0.988000000000000,31,1
1,1,1,2,1.10200000000000,0.696000000000000,15,1
1,0,0,3,1.12400000000000,0.563000000000000,31,1
1,1,1,6,0.621000000000000,0.425000000000000,31,1
1,1,1,4,0.659000000000000,0.338000000000000,15,1
1,0,0,2,0.706000000000000,0.310000000000000,15,1
1,0,0,3,0.781000000000000,0.955000000000000,31,1
1,1,1,3,0.743000000000000,1.29700000000000,31,1
1,0,0,3,0.970000000000000,1.42500000000000,15,1
1,1,1,3,1.00800000000000,0.827000000000000,15,1
1,0,0,3,0.700000000000000,1.00400000000000,31,1
1,1,1,2,0.983000000000000,1.13700000000000,31,1
1,0,0,3,1.21500000000000,0.819000000000000,15,1
1,1,1,3,1.39800000000000,1.09200000000000,31,1
1,1,1,3,0.815000000000000,1.03400000000000,15,1
1,1,1,2,0.747000000000000,0.321000000000000,31,1
1,0,0,3,0.982000000000000,0.996000000000000,15,1
1,0,1,1,1.04900000000000,0.488000000000000,15,0
1,1,1,3,0.812000000000000,0.331000000000000,15,1
1,0,1,1,1.64400000000000,1.03800000000000,15,0
1,0,1,1,1.12100000000000,0.480000000000000,31,0
1,0,1,1,1.30900000000000,0.588000000000000,15,0
1,1,1,4,0.606000000000000,0.345000000000000,31,1
1,0,0,2,0.999000000000000,0.248000000000000,15,1
1,1,1,1,0.636000000000000,0.341000000000000,15,1
1,0,1,3,0.734000000000000,0.688000000000000,15,0
1,1,1,3,0.644000000000000,0.258000000000000,15,1
1,0,0,2,0.806000000000000,0.384000000000000,31,1
1,0,0,3,0.637000000000000,1.56100000000000,31,1
1,0,0,2,0.864000000000000,0.299000000000000,15,1
1,0,0,6,0.602000000000000,2.08600000000000,31,1
1,1,0,2,0.949000000000000,0.420000000000000,15,0
1,0,1,5,1.00900000000000,0.923000000000000,15,0
1,0,0,1,1.46600000000000,0.355000000000000,15,1
1,1,1,3,0.679000000000000,0.238000000000000,15,1
1,1,1,3,0.601000000000000,1.04000000000000,31,1
1,1,1,5,1.42500000000000,0.844000000000000,15,1
1,1,1,5,0.553000000000000,1.10200000000000,31,1
1,1,1,3,0.920000000000000,0.299000000000000,15,1
1,0,0,2,0.878000000000000,1.68700000000000,31,1
1,1,1,1,0.805000000000000,0.337000000000000,15,1
1,1,1,2,1.02500000000000,0.450000000000000,15,1
1,1,1,3,0.653000000000000,0.437000000000000,31,1
1,1,1,4,0.765000000000000,0.494000000000000,15,1
1,0,0,2,0.723000000000000,0.387000000000000,31,1
1,1,1,2,0.570000000000000,0.724000000000000,31,1
1,1,1,3,0.719000000000000,0.844000000000000,15,1
1,1,1,3,1.02700000000000,0.786000000000000,15,1
1,0,0,3,0.774000000000000,0.918000000000000,31,1
1,1,1,3,0.867000000000000,0.721000000000000,31,1
1,1,1,5,0.579000000000000,0.243000000000000,31,1
1,1,1,5,0.822000000000000,0.811000000000000,31,1
1,1,1,5,0.639000000000000,0.433000000000000,31,1
1,1,1,5,0.701000000000000,0.750000000000000,31,1
1,1,0,2,1.49400000000000,0.503000000000000,31,0
1,0,0,2,1.09600000000000,0.525000000000000,31,1
1,0,0,2,0.846000000000000,1.15000000000000,15,1
1,0,0,3,1.67800000000000,0.922000000000000,15,1
