Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,RT_decConf,Coherence,Condition,Volatility,Training
7,0,1,3,0.78319,1.21,NaN,0.05,2,0,0
7,0,0,5,0.83321,0.18926,NaN,0.05,2,1,0
7,0,0,6,0.71655,0.21406,NaN,0.4,2,0,0
7,0,1,2,0.81662,0.29825,NaN,0,2,1,0
7,0,NaN,-1,-1,-1,NaN,0.05,2,0,0
7,0,0,6,0.69993,0.3031,NaN,0.2,2,0,0
7,1,1,6,2.2998,0.444,NaN,0.4,2,1,0
7,0,1,1,0.83321,0.59799,NaN,0.4,2,1,0
7,0,1,5,0.94989,0.37384,NaN,0,2,1,0
7,0,0,6,1.0836,1.008,NaN,0,2,0,0
7,1,1,2,1.0665,0.22624,NaN,0.05,2,1,0
7,0,NaN,-1,-1,-1,NaN,0.4,2,0,0
7,0,1,4,1.2166,0.69381,NaN,0.05,2,0,0
7,0,0,5,1.2666,0.40448,NaN,0.2,2,1,0
7,1,1,5,1.0165,0.27227,NaN,0.05,2,1,0
7,0,0,5,2.0332,0.44884,NaN,0.1,2,1,0
7,0,0,6,0.96657,0.51762,NaN,0.05,2,1,0
7,0,0,5,0.94989,0.54366,NaN,0.2,2,0,0
7,1,1,5,1.6166,0.00018122,NaN,0.2,2,1,0
7,1,1,5,1.8166,1.6343,NaN,0,2,1,0
7,0,1,3,1.5999,0.46968,NaN,0.1,2,0,0
7,1,1,5,1.0499,0.30969,NaN,0.2,2,1,0
7,1,1,6,0.94988,0.62457,NaN,0.4,2,0,0
7,0,1,4,1.8999,0.25119,NaN,0.05,2,1,0
7,1,1,5,0.8165,0.20525,NaN,0.2,2,0,0
7,0,0,3,1.5498,0.2599,NaN,0.1,2,1,0
7,0,0,6,0.74991,0.32076,NaN,0.4,2,0,0
7,1,1,6,0.58322,0.2494,NaN,0.4,2,1,0
7,0,0,4,0.63323,0.5306,NaN,0,2,0,0
7,0,0,6,0.59988,0.25601,NaN,0.4,2,1,0
7,1,1,5,0.94991,0.19667,NaN,0.1,2,1,0
7,0,0,6,0.81659,0.27338,NaN,0.4,2,1,0
7,1,1,4,1.2166,0.54697,NaN,0.05,2,0,0
7,0,1,5,0.73329,0.27679,NaN,0,2,1,0
7,1,1,4,1.5999,0.3427,NaN,0,2,1,0
7,0,1,4,0.81659,0.50972,NaN,0,2,1,0
7,0,1,3,2.9665,0.89584,NaN,0.1,2,0,0
7,0,1,3,1.5999,0.46218,NaN,0,2,0,0
7,1,1,6,0.73326,0.26777,NaN,0.4,2,0,0
7,0,1,1,1.2999,0.46555,NaN,0.2,2,1,0
7,1,1,3,0.84996,1.2462,NaN,0.1,2,0,0
7,0,1,2,2.0666,0.27887,NaN,0.1,2,1,0
7,1,1,4,0.76654,1.1622,NaN,0.05,2,1,0
7,0,NaN,-1,-1,-1,NaN,0,2,0,0
7,0,1,3,0.94982,0.34705,NaN,0,2,0,0
7,1,1,6,0.64985,0.27244,NaN,0.2,2,1,0
7,1,1,2,1.2332,0.39319,NaN,0,2,0,0
7,1,1,6,2.6832,0.38702,NaN,0,2,1,0
7,0,1,1,0.6499,0.95043,NaN,0.2,2,0,0
7,0,0,6,1.1333,0.37575,NaN,0.4,2,0,0
7,1,1,6,1.1665,0.45507,NaN,0,2,1,0
7,1,1,6,0.61657,0.21714,NaN,0.4,2,1,0
7,1,1,5,0.51654,0.12069,NaN,0.05,2,1,0
7,1,1,4,0.81659,0.75986,NaN,0,2,0,0
7,1,1,6,0.51654,0.23394,NaN,0.2,2,1,0
7,0,0,6,0.86658,0.30654,NaN,0.2,2,0,0
7,1,1,5,0.63321,0.20186,NaN,0.2,2,0,0
7,0,0,4,0.94983,0.79261,NaN,0.05,2,1,0
7,0,1,3,0.9665,0.24736,NaN,0.1,2,0,0
7,0,1,1,0.78316,0.37134,NaN,0.2,2,0,0
7,0,1,3,1.8832,0.37399,NaN,0.1,2,1,0
7,0,0,5,0.98326,0.26089,NaN,0.2,2,1,0
7,1,1,5,1.5999,0.21602,NaN,0.4,2,1,0
7,0,1,4,0.91655,0.23905,NaN,0,2,1,0
7,1,1,6,0.69988,0.26203,NaN,0.1,2,1,0
7,1,1,6,0.53323,0.38739,NaN,0.4,2,0,0
7,0,1,5,0.58325,0.089498,NaN,0.05,2,1,0
7,1,1,4,0.5999,0.37128,NaN,0.1,2,1,0
7,0,1,4,1.0166,1.1041,NaN,0.05,2,0,0
7,0,1,3,0.94988,1.2351,NaN,0.05,2,0,0
7,1,1,4,1.0166,0.67759,NaN,0.1,2,0,0
7,1,1,6,0.83329,0.25431,NaN,0.05,2,1,0
7,0,0,4,1.9332,0.24382,NaN,0.1,2,0,0
7,0,0,6,0.81655,0.42232,NaN,0.4,2,1,0
7,0,1,3,0.88328,0.23918,NaN,0.05,2,0,0
7,1,1,5,0.79991,0.00018218,NaN,0.2,2,1,0
7,1,1,4,0.81658,0.19862,NaN,0.2,2,0,0
7,1,1,4,0.91654,0.19034,NaN,0.05,2,0,0
7,0,NaN,-1,-1,-1,NaN,0.2,2,1,0
7,1,1,6,0.81653,1.2589,NaN,0.4,2,0,0
7,1,1,5,0.89994,1.1211,NaN,0.05,2,0,0
7,0,0,6,0.74989,0.00018186,NaN,0.4,2,0,0
7,1,1,5,1.1,0.22786,NaN,0.1,2,0,0
8,0,NaN,2,NaN,NaN,-1,0.2,0,0,1
8,1,1,-96,NaN,NaN,1.1794,0.2,0,0,1
8,0,0,-96,NaN,NaN,0.81652,0.4,0,0,1
8,0,0,-96,NaN,NaN,0.71653,0.4,0,0,1
8,0,0,-96,NaN,NaN,0.61657,0.4,0,0,1
8,0,0,-96,NaN,NaN,0.69983,0.4,0,0,1
8,1,0,-96,NaN,NaN,0.66655,0.2,0,0,1
8,1,1,-96,NaN,NaN,2.2499,0.4,0,0,1
8,0,0,-96,NaN,NaN,1.6165,0.2,0,0,1
8,1,1,-96,NaN,NaN,1.1332,0.2,0,0,1
8,1,1,-96,NaN,NaN,1.4165,0.4,0,0,1
8,0,0,-96,NaN,NaN,1.0999,0.2,0,0,1
8,1,1,-96,NaN,NaN,2.0665,0.2,0,0,1
8,0,0,-96,NaN,NaN,0.99984,0.2,0,0,1
8,1,1,-96,NaN,NaN,0.89995,0.4,0,0,1
8,0,0,-96,NaN,NaN,0.78319,0.4,0,0,1
8,1,1,-96,NaN,NaN,0.78321,0.2,0,0,1
8,0,0,-96,NaN,NaN,0.59984,0.2,0,0,1
8,1,1,-96,NaN,NaN,0.61657,0.4,0,0,1
8,0,0,-96,NaN,NaN,0.53318,0.2,0,0,1
8,1,1,-96,NaN,NaN,0.59983,0.4,0,0,1
8,1,1,-96,NaN,NaN,0.63321,0.4,0,0,1
8,0,0,-96,NaN,NaN,0.61655,0.4,0,0,1
8,0,0,-96,NaN,NaN,0.66654,0.2,0,0,1
8,1,0,-96,NaN,NaN,0.46651,0.2,0,0,1
8,1,1,-96,NaN,NaN,0.79983,0.4,0,0,1
8,0,0,-96,NaN,NaN,0.51656,0.2,0,0,1
8,1,1,-96,NaN,NaN,1.0999,0.2,0,0,1
8,1,1,-96,NaN,NaN,1.0332,0.4,0,0,1
8,0,0,-96,NaN,NaN,0.69993,0.4,0,0,1
8,1,0,-96,NaN,NaN,1.3832,0.2,0,0,1
8,0,0,-96,NaN,NaN,0.78312,0.4,0,0,1
8,0,0,-96,NaN,NaN,0.84983,0.2,0,0,1
8,0,0,-96,NaN,NaN,1.5998,0.4,0,0,1
8,1,1,-96,NaN,NaN,1.2165,0.4,0,0,1
8,1,0,-96,NaN,NaN,0.76652,0.2,0,0,1
8,0,0,-96,NaN,NaN,1.4332,0.4,0,0,1
8,0,0,-96,NaN,NaN,0.76655,0.4,0,0,1
8,0,0,-96,NaN,NaN,1.8999,0.2,0,0,1
8,0,0,-96,NaN,NaN,1.3665,0.2,0,0,1
8,1,1,-96,NaN,NaN,0.9332,0.2,0,0,1
8,1,0,-96,NaN,NaN,1.4999,0.4,0,0,1
8,0,0,-96,NaN,NaN,0.91651,0.4,0,0,1
8,1,1,-96,NaN,NaN,1.1165,0.2,0,0,1
8,1,1,-96,NaN,NaN,2.0332,0.4,0,0,1
8,1,1,-96,NaN,NaN,0.76666,0.4,0,0,1
8,0,0,-96,NaN,NaN,0.83322,0.2,0,0,1
8,1,1,-96,NaN,NaN,0.73315,0.2,0,0,1
8,0,0,-96,NaN,NaN,0.5999,0.4,0,0,1
8,1,1,-96,NaN,NaN,0.79989,0.2,0,0,1
8,0,0,-96,NaN,NaN,0.63321,0.2,0,0,1
8,1,1,-96,NaN,NaN,0.61654,0.4,0,0,1
8,1,0,-96,NaN,NaN,0.73327,0.2,0,0,1
8,1,1,-96,NaN,NaN,0.74981,0.4,0,0,1
8,0,0,-96,NaN,NaN,0.73321,0.2,0,0,1
8,0,0,-96,NaN,NaN,0.64988,0.2,0,0,1
8,0,0,-96,NaN,NaN,0.86657,0.4,0,0,1
8,1,1,-96,NaN,NaN,0.84984,0.4,0,0,1
8,0,0,-96,NaN,NaN,0.66656,0.4,0,0,1
8,1,1,-96,NaN,NaN,0.99987,0.2,0,0,1
8,0,NaN,2,NaN,NaN,-1,0.1,0,0,1
8,0,0,-96,NaN,NaN,1.0665,0.1,0,0,1
8,1,1,-96,NaN,NaN,0.98318,0.1,0,1,1
8,1,1,-96,NaN,NaN,0.84989,0.1,0,1,1
8,0,0,-96,NaN,NaN,0.63323,0.2,0,1,1
8,0,0,-96,NaN,NaN,0.99988,0.4,0,1,1
8,1,1,-96,NaN,NaN,0.76651,0.1,0,1,1
8,0,0,-96,NaN,NaN,0.84982,0.1,0,1,1
8,1,1,-96,NaN,NaN,0.79991,0.4,0,0,1
8,1,1,-96,NaN,NaN,1.9999,0.1,0,0,1
8,0,0,-96,NaN,NaN,0.71653,0.4,0,0,1
8,0,0,-96,NaN,NaN,1.9331,0.1,0,0,1
8,1,0,-96,NaN,NaN,0.6836,0.4,0,0,1
8,1,1,-96,NaN,NaN,0.81646,0.4,0,1,1
8,0,0,-96,NaN,NaN,0.66654,0.4,0,1,1
8,0,1,-96,NaN,NaN,0.91658,0.05,0,0,1
8,1,1,-96,NaN,NaN,1.3665,0,0,1,1
8,0,1,-96,NaN,NaN,1.5831,0.05,0,0,1
8,0,1,-96,NaN,NaN,1.5832,0.05,0,1,1
8,1,1,-96,NaN,NaN,0.86653,0.2,0,0,1
8,0,0,-96,NaN,NaN,1.0332,0,0,0,1
8,1,1,-96,NaN,NaN,0.91656,0.2,0,1,1
8,0,0,-96,NaN,NaN,0.76653,0.4,0,1,1
8,1,1,-96,NaN,NaN,1.2499,0,0,0,1
8,1,0,-96,NaN,NaN,1.1332,0.05,0,1,1
8,0,0,-96,NaN,NaN,0.89987,0.4,0,0,1
8,0,1,-96,NaN,NaN,1.8331,0.05,0,1,1
8,1,0,-96,NaN,NaN,1.6664,0,0,1,1
8,0,1,-96,NaN,NaN,1.6165,0,0,1,1
8,0,1,-96,NaN,NaN,1.9498,0,0,1,1
8,1,0,-96,NaN,NaN,2.4998,0.1,0,0,1
8,0,1,-96,NaN,NaN,2.8997,0,0,0,1
8,0,0,-96,NaN,NaN,0.94984,0.2,0,0,1
8,1,1,-96,NaN,NaN,0.96653,0,0,0,1
8,0,0,-96,NaN,NaN,1.2665,0.1,0,1,1
8,0,1,-96,NaN,NaN,1.7165,0.2,0,1,1
8,1,1,-96,NaN,NaN,0.83316,0.4,0,1,1
8,1,1,-96,NaN,NaN,2.0332,0.1,0,0,1
8,1,1,-96,NaN,NaN,1.0666,0.05,0,1,1
8,1,1,-96,NaN,NaN,1.2832,0.05,0,0,1
8,1,0,-96,NaN,NaN,2.1164,0,0,0,1
8,1,1,-96,NaN,NaN,0.89987,0.4,0,0,1
8,1,1,-96,NaN,NaN,1.2665,0.05,0,0,1
8,0,1,-96,NaN,NaN,2.1331,0,0,0,1
8,0,1,-96,NaN,NaN,1.1832,0.05,0,0,1
8,0,0,-96,NaN,NaN,0.96653,0.2,0,0,1
8,1,1,-96,NaN,NaN,0.76651,0.4,0,1,1
8,1,0,-96,NaN,NaN,2.3831,0.05,0,0,1
8,0,0,-96,NaN,NaN,1.5165,0.4,0,0,1
8,0,1,-96,NaN,NaN,2.0331,0,0,1,1
8,1,1,-96,NaN,NaN,1.0998,0.2,0,0,1
8,0,0,-96,NaN,NaN,0.91656,0.2,0,0,1
8,1,0,-96,NaN,NaN,2.3665,0,0,1,1
8,0,0,-96,NaN,NaN,1.3165,0.2,0,1,1
8,0,0,-96,NaN,NaN,1.5832,0.1,0,1,1
8,1,1,-96,NaN,NaN,0.88312,0.2,0,0,1
8,1,1,-96,NaN,NaN,1.0665,0.05,0,1,1
8,0,1,-96,NaN,NaN,1.2665,0.05,0,1,1
8,1,1,-96,NaN,NaN,1.9165,0.2,0,1,1
8,1,1,-96,NaN,NaN,1.0998,0.2,0,1,1
8,0,0,5,1.7498,5.9475,NaN,0.05,2,0,1
8,0,NaN,-1,-1,-1,NaN,0.4,2,0,1
8,0,0,6,1.0329,4.0618,NaN,0,2,1,1
8,1,1,6,1.2832,1.0812,NaN,0.4,2,1,1
8,0,NaN,-1,-1,-1,NaN,0.2,2,0,1
8,1,1,4,2.7665,2.0129,NaN,0.05,2,0,1
8,1,1,5,1.2499,0.92345,NaN,0.4,2,1,1
8,0,0,4,1.5665,3.4409,NaN,0.2,2,1,1
8,1,1,4,2.7831,5.161,NaN,0.05,2,1,1
8,1,1,4,2.3998,0.50799,NaN,0.05,2,0,1
8,1,1,4,2.3665,0.5062,NaN,0,2,0,1
8,0,0,2,2.7165,1.6021,NaN,0.05,2,1,1
8,0,1,3,2.7998,4.2427,NaN,0.1,2,0,1
8,0,0,3,2.6998,3.6225,NaN,0.05,2,0,1
8,1,1,5,1.3499,0.72851,NaN,0.4,2,0,1
8,0,NaN,-1,-1,-1,NaN,0.1,2,0,1
8,0,0,6,1.5998,0.64242,NaN,0.4,2,0,1
8,0,0,6,2.1998,0.46573,NaN,0.05,2,1,1
8,1,1,2,2.6331,1.0785,NaN,0,2,1,1
8,1,1,2,2.1831,0.41319,NaN,0.1,2,0,1
8,0,NaN,-1,-1,-1,NaN,0,2,0,1
8,0,0,2,1.2999,4.8646,NaN,0.1,2,1,1
8,0,0,2,2.3331,0.30552,NaN,0,2,0,1
8,0,0,2,2.4331,0.30909,NaN,0.05,2,1,1
8,1,1,5,1.9498,1.2275,NaN,0.05,2,1,1
8,0,0,5,1.1998,0.2598,NaN,0.2,2,0,1
8,1,1,2,2.6498,0.41641,NaN,0.2,2,1,1
8,1,0,5,1.5332,1.2114,NaN,0.05,2,1,1
8,0,0,6,1.1831,0.42851,NaN,0.4,2,1,1
8,0,NaN,-1,-1,-1,NaN,0.05,2,0,1
8,0,0,3,1.2332,3.5228,NaN,0,2,1,1
8,1,1,6,1.0998,0.26671,NaN,0.4,2,1,1
8,1,1,5,1.7165,0.44082,NaN,0.2,2,0,1
8,0,0,6,1.2165,0.27978,NaN,0.4,2,1,1
8,0,0,6,1.2998,0.26583,NaN,0.4,2,0,1
8,1,1,6,1.2333,0.81465,NaN,0.1,2,1,1
8,0,1,1,1.1999,1.4382,NaN,0,2,1,1
8,0,0,6,1.1332,0.27243,NaN,0.1,2,0,1
8,1,1,6,1.2499,0.27639,NaN,0.4,2,0,1
8,0,0,6,1.4165,0.242,NaN,0.2,2,1,1
8,0,0,3,2.2498,1.0551,NaN,0,2,0,1
8,1,1,5,1.3665,0.30335,NaN,0.05,2,0,1
8,0,0,5,1.1832,0.27665,NaN,0.2,2,1,1
8,0,0,5,1.2832,0.1435,NaN,0.2,2,0,1
8,0,0,5,0.94987,0.53292,NaN,0.2,2,0,1
8,1,1,5,1.0999,0.26824,NaN,0.1,2,0,1
8,0,0,6,0.7832,0.77932,NaN,0.4,2,1,1
8,0,0,4,1.9332,0.83952,NaN,0.1,2,1,1
8,1,1,4,1.5165,1.5857,NaN,0.1,2,1,1
8,1,0,3,2.2332,1.5219,NaN,0,2,1,1
8,1,0,2,2.3331,2.8244,NaN,0,2,1,1
8,1,1,5,1.0332,0.26378,NaN,0.2,2,0,1
8,1,1,5,0.76695,0.23126,NaN,0.2,2,1,1
8,1,1,5,1.8332,0.20525,NaN,0.1,2,0,1
8,1,1,6,0.61653,0.18125,NaN,0.4,2,0,1
8,1,1,6,1.1665,0.28087,NaN,0.1,2,1,1
8,1,1,5,1.6832,0.25143,NaN,0,2,0,1
8,1,1,3,1.4831,1.7588,NaN,0.2,2,1,1
8,0,0,2,2.3165,0.58881,NaN,0.1,2,1,1
8,0,0,2,2.2832,0.4509,NaN,0,2,0,1
8,0,0,6,0.98319,3.2141,NaN,0.4,2,1,0
8,0,0,5,1.7332,4.6482,NaN,0.2,2,0,0
8,1,1,5,0.83314,0.3006,NaN,0.2,2,1,0
8,1,1,4,1.9331,0.54636,NaN,0.1,2,0,0
8,0,0,4,1.3665,1.0618,NaN,0.1,2,0,0
8,0,0,6,1.4999,0.63935,NaN,0.4,2,0,0
8,1,1,5,1.4832,0.23378,NaN,0.1,2,0,0
8,1,0,2,1.8499,0.6223,NaN,0.1,2,1,0
8,0,0,5,1.8163,0.32976,NaN,0.2,2,1,0
8,1,1,5,1.7998,0.00018121,NaN,0.2,2,1,0
8,1,0,3,2.6164,1.2578,NaN,0.05,2,1,0
8,0,1,3,2.8998,1.2188,NaN,0,2,0,0
8,0,0,5,1.3499,0.61156,NaN,0.2,2,0,0
8,0,1,4,1.4498,0.52899,NaN,0,2,1,0
8,0,1,4,2.4498,0.28139,NaN,0.05,2,1,0
8,0,0,2,2.1831,0.31783,NaN,0.1,2,1,0
8,1,1,5,1.0328,0.19936,NaN,0.1,2,1,0
8,0,NaN,-1,-1,-1,NaN,0.05,2,0,0
8,1,1,6,1.1832,0.32036,NaN,0.4,2,0,0
8,1,1,5,1.5835,0.4353,NaN,0.05,2,0,0
8,1,1,4,1.3832,0.41805,NaN,0.05,2,0,0
8,1,1,6,1.2165,0.22895,NaN,0.4,2,1,0
8,1,1,6,0.93319,0.27015,NaN,0.4,2,1,0
8,0,0,5,1.0508,0.44957,NaN,0.1,2,0,0
8,0,0,5,0.93355,0.46444,NaN,0.2,2,0,0
8,1,1,5,0.74986,0.23913,NaN,0.05,2,1,0
8,0,0,4,2.1331,4.6718,NaN,0,2,0,0
8,0,0,6,0.96653,0.25399,NaN,0.4,2,1,0
8,0,0,5,1.6165,0.37853,NaN,0.1,2,1,0
8,0,0,2,2.6498,0.48935,NaN,0.05,2,0,0
8,0,0,6,1.1665,0.23084,NaN,0.2,2,1,0
8,1,1,3,1.8998,1.5608,NaN,0.05,2,1,0
8,1,1,6,0.88335,0.23092,NaN,0.4,2,0,0
8,0,NaN,-1,-1,-1,NaN,0.05,2,1,0
8,1,1,3,2.7832,1.6395,NaN,0.1,2,1,0
8,1,0,3,2.7498,0.34362,NaN,0,2,0,0
8,1,0,4,1.7997,0.89772,NaN,0,2,1,0
8,0,NaN,-1,-1,-1,NaN,0.1,2,1,0
8,1,1,3,1.7332,1.2219,NaN,0.1,2,0,0
8,1,1,5,1.1329,0.27948,NaN,0.2,2,0,0
8,0,0,6,0.86651,0.18547,NaN,0.4,2,1,0
8,0,1,2,0.86654,2.7906,NaN,0,2,1,0
8,1,0,2,2.2165,0.42971,NaN,0,2,0,0
8,1,1,6,0.79983,0.61189,NaN,0.4,2,0,0
8,1,1,5,1.1165,0.26208,NaN,0.2,2,0,0
8,0,0,2,2.3665,1.8368,NaN,0,2,1,0
8,0,0,6,0.86656,0.27226,NaN,0.4,2,0,0
8,0,0,2,1.2165,1.8283,NaN,0.05,2,1,0
8,0,0,6,1.0666,0.26505,NaN,0.4,2,0,0
8,0,NaN,-1,-1,-1,NaN,0.05,2,0,0
8,1,0,2,1.6832,0.53896,NaN,0,2,0,0
8,1,1,4,1.8165,5.1518,NaN,0.2,2,1,0
8,0,0,4,1.5999,3.5286,NaN,0.2,2,1,0
8,1,1,6,0.81655,0.25074,NaN,0.4,2,1,0
8,1,0,2,2.6165,1.6155,NaN,0,2,1,0
8,1,1,5,1.5999,0.29429,NaN,0.2,2,0,0
8,1,0,2,1.5998,5.0022,NaN,0,2,1,0
8,0,1,3,2.0665,3.1512,NaN,0.05,2,0,0
8,0,0,3,1.8832,0.22911,NaN,0.1,2,0,0
8,0,1,3,2.4165,0.26743,NaN,0,2,0,0
8,0,0,6,1.2332,0.28621,NaN,0.4,2,1,0
8,1,1,6,0.98363,0.24298,NaN,0.1,2,1,0
8,1,1,6,1.5999,0.25724,NaN,0.05,2,0,0
8,0,0,6,1.217,0.21353,NaN,0.2,2,0,0
8,0,0,5,1.1,0.24091,NaN,0.1,2,1,0
8,0,1,5,1.3165,0.28257,NaN,0.05,2,1,0
8,1,1,6,0.99986,0.13389,NaN,0.05,2,1,0
8,0,1,4,2.583,0.52014,NaN,0.1,2,0,0
8,0,0,6,0.83321,0.91285,NaN,0.4,2,0,0
8,0,1,6,1.1499,0.53324,NaN,0.05,2,0,0
8,0,0,6,0.86653,3.5485,NaN,0.4,2,1,0
8,1,1,6,0.78318,0.27,NaN,0.4,2,0,0
8,0,0,6,0.81653,0.2494,NaN,0.2,2,1,0
8,0,0,6,0.79986,0.094344,NaN,0.4,2,0,0
8,1,1,6,1.4831,0.26267,NaN,0.4,2,0,0
8,1,0,2,2.5665,4.02,NaN,0.05,2,1,0
8,0,0,6,1.6331,0.74525,NaN,0.1,2,1,0
8,1,1,6,2.0169,0.5698,NaN,0.4,2,1,0
8,1,0,2,2.0164,0.28901,NaN,0,2,1,0
8,0,0,5,1.0165,0.26772,NaN,0.2,2,0,0
8,0,0,4,1.8998,0.62013,NaN,0.2,2,1,0
8,1,1,5,1.0499,0.5839,NaN,0.05,2,1,0
8,1,1,5,1.4832,0.044198,NaN,0.1,2,0,0
8,1,1,5,1.4332,0.2322,NaN,0.2,2,1,0
8,0,0,2,1.4665,0.23468,NaN,0.1,2,1,0
8,0,0,2,2.4499,0.31812,NaN,0.2,2,0,0
8,0,1,2,1.7498,0.30635,NaN,0.05,2,0,0
8,1,1,6,1.1165,0.26441,NaN,0.4,2,1,0
8,1,1,6,2.1498,0.4071,NaN,0,2,0,0
8,0,1,2,2.0665,1.6112,NaN,0,2,0,0
8,0,1,2,1.1165,0.26936,NaN,0,2,1,0
8,0,1,2,1.6832,0.28614,NaN,0,2,1,0
8,1,1,2,1.3832,0.28204,NaN,0,2,0,0
8,0,1,2,1.3999,0.24517,NaN,0,2,0,0
8,1,1,5,0.91652,0.26985,NaN,0.1,2,1,0
8,1,1,5,0.84988,0.2962,NaN,0.2,2,0,0
8,0,NaN,-1,-1,-1,NaN,0,2,0,0
8,1,1,5,1.1832,0.16038,NaN,0.1,2,0,0
8,0,1,5,0.89988,0.26872,NaN,0,2,1,0
8,0,0,6,0.94985,0.22704,NaN,0.4,2,1,0
8,1,1,6,0.88324,0.24579,NaN,0.05,2,0,0
8,1,1,6,1.0999,0.015058,NaN,0.1,2,0,0
8,1,1,6,0.7332,0.23987,NaN,0,2,1,0
8,1,0,2,1.6665,0.20781,NaN,0,2,1,0
8,1,1,6,0.71655,0.14573,NaN,0.2,2,1,0
8,0,0,2,2.1165,0.37466,NaN,0.1,2,0,0
8,1,1,6,0.83323,0.17341,NaN,0.2,2,0,0
8,0,0,6,0.81654,0.23689,NaN,0.4,2,0,0
8,1,1,5,0.86651,0.22337,NaN,0.05,2,0,0
8,0,1,4,1.4498,0.32322,NaN,0,2,0,0
8,0,0,4,1.6665,4.3465,NaN,0.1,2,0,0
8,1,1,5,1.1666,0.9654,NaN,0.2,2,0,0
8,1,1,6,1.7998,0.20566,NaN,0.4,2,1,0
8,0,0,4,2.3165,0.89576,NaN,0.05,2,1,0
8,0,1,2,2.6498,0.51291,NaN,0.05,2,1,0
8,0,0,2,2.3832,0.27648,NaN,0.2,2,1,0
8,0,0,1,2.7665,0.20198,NaN,0.05,2,0,0
8,1,1,6,0.91654,0.18784,NaN,0.4,2,0,0
8,1,1,6,0.98319,0.27423,NaN,0.2,2,1,0
8,0,NaN,-1,-1,-1,NaN,0.1,2,1,0
8,1,1,6,1.0332,0.44011,NaN,0.2,2,0,0
8,0,0,6,0.79986,0.10944,NaN,0.4,2,0,0
8,0,1,6,0.63321,0.062154,NaN,0.1,2,1,0
8,0,0,5,0.93324,0.31762,NaN,0.1,2,0,0
8,1,1,5,0.59983,0.25564,NaN,0.4,2,0,0
8,1,1,1,2.8664,0.7263,NaN,0.1,2,1,0
8,0,0,2,1.9332,0.79171,NaN,0,2,0,0
8,0,0,2,1.3166,0.35453,NaN,0.05,2,0,0
8,1,1,4,1.7498,0.32519,NaN,0.05,2,0,0
8,0,1,4,2.0166,0.32675,NaN,0,2,0,0
8,0,1,4,1.5999,0.25715,NaN,0,2,1,0
8,0,0,6,1.3498,0.27964,NaN,0.4,2,1,0
8,0,1,5,0.96655,1.0188,NaN,0.05,2,1,0
8,0,1,5,0.98318,0.23352,NaN,0,2,0,0
8,0,0,5,1.6332,0.33382,NaN,0.05,2,1,0
8,0,0,6,0.98319,0.13583,NaN,0.4,2,1,0
8,1,1,4,2.2331,0.32761,NaN,0.2,2,1,0
8,1,1,4,1.0331,0.13649,NaN,0.05,2,1,0
8,1,1,5,0.86655,0.23938,NaN,0.2,2,0,0
8,1,1,5,1.5166,0.00022227,NaN,0.2,2,1,0
8,1,0,5,1.7332,1.3371,NaN,0,2,1,0
8,1,1,5,1.3165,0.26185,NaN,0.1,2,1,0
8,1,0,5,1.5165,1.6458,NaN,0,2,1,0
8,1,1,6,0.59973,0.051786,NaN,0.4,2,0,0
8,1,0,2,2.5499,0.39427,NaN,0,2,0,0
8,0,0,4,1.5332,0.83608,NaN,0.2,2,0,0
8,0,0,6,1.0332,5.7364,NaN,0.4,2,0,0
8,0,0,5,1.1165,3.2928,NaN,0.2,2,1,0
8,1,0,2,2.4332,0.43897,NaN,0.05,2,0,0
8,1,1,4,2.4331,0.64301,NaN,0.2,2,1,0
8,0,1,5,2.5331,1.9311,NaN,0.1,2,0,0
8,0,0,5,1.4165,1.7692,NaN,0.1,2,1,0
8,0,0,5,1.1165,0.30867,NaN,0.4,2,0,0
8,0,0,5,1.9165,0.45106,NaN,0.2,2,0,0
8,0,1,5,2.2835,0.27602,NaN,0.05,2,0,0
8,0,0,5,1.2999,0.092297,NaN,0.05,2,1,0
8,0,1,5,1.6999,0.19557,NaN,0.1,2,0,0
8,0,NaN,-1,-1,-1,NaN,0,2,1,0
8,1,0,5,2.5831,0.32628,NaN,0.1,2,1,0
8,1,0,5,1.4998,0.044378,NaN,0.05,2,1,0
8,1,1,6,0.94988,0.026391,NaN,0.4,2,1,0
8,1,1,4,1.9998,0.31193,NaN,0,2,0,0
8,0,0,6,1.2998,0.22869,NaN,0.4,2,1,0
8,1,1,6,0.86651,0.2799,NaN,0.4,2,1,0
8,1,1,6,1.5332,0.00018025,NaN,0.1,2,0,0
8,0,0,6,0.83318,0.27555,NaN,0.2,2,1,0
8,0,0,2,1.2999,0.2595,NaN,0.2,2,0,0
8,0,0,6,0.7999,0.2721,NaN,0.2,2,1,0
8,1,1,6,0.74986,0.046285,NaN,0.4,2,1,0
8,1,1,4,1.5998,0.69169,NaN,0.05,2,1,0
8,1,1,5,1.1665,0.25613,NaN,0.1,2,0,0
8,1,0,2,2.7998,1.325,NaN,0,2,0,0
8,1,0,2,2.6831,0.11593,NaN,0.1,2,0,0
8,1,1,6,1.1165,0.15304,NaN,0.4,2,0,0
8,0,0,3,2.7498,13.564,NaN,0.05,2,0,0
8,0,NaN,-1,-1,-1,NaN,0,2,1,0
8,1,1,5,1.1665,0.2481,NaN,0.05,2,0,0
8,0,1,5,1.1832,0.57419,NaN,0,2,1,0
