Subj_idx,Stimulus,Response,Confidence,RT_decConf,Accuracy,Raw_Response,StimulusType
1,1,1,1,1.06,1,4,Word
1,1,1,3,1.09,1,6,Word
1,1,0,2,1.599,0,2,Word
1,1,1,3,1.186,1,6,Word
1,1,1,2,1.506,1,5,Word
1,1,0,2,1.025,0,2,Word
1,1,0,2,0.945,0,2,Word
1,1,0,2,0.897,0,2,Word
1,0,0,1,1.206,1,3,Word
1,0,1,1,2.145,0,4,Word
1,0,0,3,0.917,1,1,Word
1,0,0,1,1.112,1,3,Word
1,1,0,2,1.072,0,2,Word
1,1,0,3,2.879,0,1,Word
1,0,0,2,1.113,1,2,Word
1,0,0,2,0.905,1,2,Word
1,1,1,3,1.129,1,6,Word
1,1,0,2,1.606,0,2,Word
1,1,0,3,0.949,0,1,Word
1,1,0,1,1.126,0,3,Word
1,0,0,2,0.896,1,2,Word
1,0,0,2,1.03,1,2,Word
1,1,0,2,1.157,0,2,Word
1,0,0,2,0.904,1,2,Word
1,1,0,2,0.856,0,2,Word
1,1,0,1,1.669,0,3,Word
1,1,0,2,1.045,0,2,Word
1,0,0,2,0.695,1,2,Word
1,0,0,3,1.164,1,1,Word
1,0,0,2,0.967,1,2,Word
1,1,1,1,1.329,1,4,Word
1,0,0,3,1.367,1,1,Word
1,0,1,1,1.977,0,4,Word
1,1,1,2,1.942,1,5,Word
1,1,0,1,1.869,0,3,Word
10,0,0,3,5.549,1,1,Word
10,1,0,3,3.503,0,1,Word
10,1,1,2,4.96,1,5,Word
10,1,1,2,2.986,1,5,Word
10,1,1,3,1.604,1,6,Word
10,1,0,2,4.76,0,2,Word
10,1,1,2,3.236,1,5,Word
10,0,0,2,3.761,1,2,Word
10,1,0,2,2.604,0,2,Word
10,1,0,2,1.665,0,2,Word
10,0,0,2,1.765,1,2,Word
10,0,0,2,1.142,1,2,Word
10,1,1,1,3.673,1,4,Word
10,0,1,1,1.865,0,4,Word
10,1,0,2,1.673,0,2,Word
10,1,1,2,2.525,1,5,Word
10,1,1,2,2.967,1,5,Word
10,1,0,2,3.433,0,2,Word
10,0,0,3,2.473,1,1,Word
10,1,0,2,2.009,0,2,Word
10,0,0,2,1.377,1,2,Word
10,0,0,2,1.591,1,2,Word
10,0,0,2,1.829,1,2,Word
10,0,0,2,1.185,1,2,Word
10,1,1,2,1.97,1,5,Word
10,1,0,2,1.062,0,2,Word
10,1,0,2,1.72,0,2,Word
10,0,0,2,1.403,1,2,Word
10,0,0,2,3.482,1,2,Word
10,0,1,2,1.662,0,5,Word
10,0,0,3,1.323,1,1,Word
10,0,0,3,1.146,1,1,Word
10,1,0,3,1.71,0,1,Word
10,0,0,3,0.707,1,1,Word
10,0,0,3,1.055,1,1,Word
10,0,0,3,0.624,1,1,Word
10,0,0,3,1.042,1,1,Word
10,0,0,3,1.145,1,1,Word
10,1,0,3,2.375,0,1,Word
10,0,0,3,0.858,1,1,Word
10,1,0,3,1.005,0,1,Word
10,1,0,3,0.868,0,1,Word
10,0,0,3,0.941,1,1,Word
10,0,0,3,3.625,1,1,Word
10,1,0,3,1.051,0,1,Word
10,0,0,3,3.536,1,1,Word
10,0,0,2,2.809,1,2,Word
10,1,1,1,3.756,1,4,Word
10,0,0,2,1.496,1,2,Word
10,0,0,2,1.705,1,2,Word
10,0,0,2,1.279,1,2,Word
10,1,0,3,4.127,0,1,Word
10,1,1,3,4.347,1,6,Word
10,0,0,2,3.646,1,2,Word
10,1,0,2,2.481,0,2,Word
10,1,1,3,2.924,1,6,Word
10,1,0,2,1.022,0,2,Word
10,1,0,2,1.388,0,2,Word
10,0,0,2,1.096,1,2,Word
10,1,1,2,1.516,1,5,Word
10,1,1,2,2.28,1,5,Word
10,1,0,2,0.938,0,2,Word
10,0,1,2,1.852,0,5,Word
10,1,1,2,2.11,1,5,Word
10,1,0,2,1.597,0,2,Word
10,0,0,2,1.04,1,2,Word
10,1,0,2,0.783,0,2,Word
10,1,0,2,0.877,0,2,Word
10,1,0,2,3.567,0,2,Word
10,1,0,2,1.092,0,2,Word
10,0,0,2,2.001,1,2,Word
10,0,1,2,2.755,0,5,Word
10,0,0,2,0.781,1,2,Word
10,0,0,2,1.026,1,2,Word
10,0,0,2,3.285,1,2,Word
10,0,0,3,2.215,1,1,Word
10,0,1,1,2.464,0,4,Word
10,0,1,1,3.502,0,4,Word
10,1,1,1,2.316,1,4,Word
10,1,1,3,1.855,1,6,Word
10,1,0,2,2.214,0,2,Word
10,0,0,2,1.43,1,2,Word
10,1,0,2,0.825,0,2,Word
10,0,0,2,1.937,1,2,Word
10,0,0,2,1.222,1,2,Word
10,0,0,3,3.377,1,1,Word
10,0,0,3,1.471,1,1,Word
10,1,0,3,0.698,0,1,Word
10,1,1,2,4.415,1,5,Word
10,1,1,1,1.814,1,4,Word
10,0,1,1,1.317,0,4,Word
10,1,1,3,1.974,1,6,Word
10,1,1,3,1.824,1,6,Word
10,0,0,3,1.604,1,1,Word
10,0,0,3,3.012,1,1,Word
10,1,0,3,1.21,0,1,Word
11,1,0,1,9.743,0,3,Word
11,1,1,1,3.118,1,4,Word
11,1,1,3,2.921,1,6,Word
11,0,0,1,2.211,1,3,Word
11,0,0,1,1.472,1,3,Word
11,1,1,1,1.536,1,4,Word
11,0,1,1,1.236,0,4,Word
11,0,0,1,1.74,1,3,Word
11,1,1,2,1.641,1,5,Word
11,0,0,1,1.459,1,3,Word
11,0,0,1,1.446,1,3,Word
11,1,0,1,2,0,3,Word
11,1,1,2,1.627,1,5,Word
11,1,0,1,1.088,0,3,Word
11,1,1,3,3.237,1,6,Word
11,1,1,1,1.983,1,4,Word
11,0,0,1,2.047,1,3,Word
11,1,1,3,1.449,1,6,Word
11,1,1,1,2.116,1,4,Word
11,1,1,1,1.91,1,4,Word
11,0,1,1,3.07,0,4,Word
11,1,1,1,1.47,1,4,Word
11,0,0,1,0.794,1,3,Word
11,1,1,1,1.26,1,4,Word
11,1,1,1,0.964,1,4,Word
11,1,0,1,1.135,0,3,Word
11,0,0,1,0.764,1,3,Word
11,1,1,1,1.838,1,4,Word
11,1,0,2,2.097,0,2,Word
11,1,1,1,2.75,1,4,Word
11,1,0,1,1.25,0,3,Word
11,1,1,1,2.144,1,4,Word
11,0,0,1,0.736,1,3,Word
11,0,1,1,1.045,0,4,Word
11,1,1,1,0.757,1,4,Word
11,1,0,1,1.455,0,3,Word
11,1,0,1,1.154,0,3,Word
11,1,0,1,4.114,0,3,Word
11,1,0,1,1.073,0,3,Word
11,1,1,1,2.489,1,4,Word
11,0,0,1,1.365,1,3,Word
11,0,0,1,1.548,1,3,Word
11,0,0,1,1.429,1,3,Word
11,1,1,1,1.101,1,4,Word
11,0,0,2,1.962,1,2,Word
11,1,0,2,1.908,0,2,Word
11,1,1,1,0.684,1,4,Word
11,1,1,1,6.11,1,4,Word
11,1,0,1,0.782,0,3,Word
11,1,0,1,1.806,0,3,Word
11,1,0,2,1.72,0,2,Word
11,0,0,2,1,1,2,Word
11,1,1,3,1.642,1,6,Word
11,0,0,1,2.093,1,3,Word
11,0,1,1,3.45,0,4,Word
11,0,1,1,1.119,0,4,Word
11,0,0,1,1.216,1,3,Word
11,1,1,3,3.29,1,6,Word
11,1,1,2,3.728,1,5,Word
11,0,0,1,2.949,1,3,Word
11,1,0,1,1.748,0,3,Word
11,1,1,2,3.052,1,5,Word
11,1,1,3,1.449,1,6,Word
11,0,1,1,1.326,0,4,Word
11,0,0,1,1.936,1,3,Word
11,0,1,2,1.542,0,5,Word
11,0,1,3,3.09,0,6,Word
11,0,0,1,1.272,1,3,Word
11,0,0,1,2.912,1,3,Word
11,0,1,2,2.014,0,5,Word
11,0,1,2,1.915,0,5,Word
11,0,0,1,2.606,1,3,Word
11,0,0,1,3.568,1,3,Word
11,0,1,1,1.917,0,4,Word
11,0,0,1,1.292,1,3,Word
11,0,1,1,1.41,0,4,Word
11,0,0,1,1.767,1,3,Word
11,0,0,1,1.46,1,3,Word
11,1,1,1,1.617,1,4,Word
11,0,0,1,1.043,1,3,Word
11,0,0,1,0.982,1,3,Word
11,1,0,1,0.758,0,3,Word
11,0,0,1,0.937,1,3,Word
11,0,1,1,1.11,0,4,Word
11,1,0,1,4.422,0,3,Word
11,0,0,1,1.084,1,3,Word
11,1,0,1,2.111,0,3,Word
11,0,0,1,1.468,1,3,Word
11,0,0,1,3.156,1,3,Word
11,1,1,3,2.934,1,6,Word
11,1,0,1,1.675,0,3,Word
11,1,1,3,1.237,1,6,Word
11,0,1,1,1.496,0,4,Word
11,0,1,1,3.397,0,4,Word
11,0,0,1,1.207,1,3,Word
11,0,0,1,0.786,1,3,Word
12,1,1,2,8.454,1,5,Word
12,1,1,2,7.368,1,5,Word
12,1,1,3,1.892,1,6,Word
12,1,1,3,1.016,1,6,Word
12,0,0,3,2.256,1,1,Word
12,0,0,1,2.795,1,3,Word
12,1,1,2,2.662,1,5,Word
12,0,0,3,1.724,1,1,Word
12,0,0,3,1.385,1,1,Word
12,0,0,3,1.449,1,1,Word
12,0,0,1,2.989,1,3,Word
12,1,1,3,1.851,1,6,Word
12,1,1,3,1.136,1,6,Word
12,0,0,3,3.613,1,1,Word
12,0,0,2,3.009,1,2,Word
12,0,0,2,1.573,1,2,Word
12,0,0,1,2.074,1,3,Word
12,1,1,3,1.42,1,6,Word
12,0,1,1,2.659,0,4,Word
12,0,0,2,2.594,1,2,Word
12,0,0,2,1.5,1,2,Word
12,0,0,2,1.34,1,2,Word
12,1,1,3,1.322,1,6,Word
12,1,1,3,1.357,1,6,Word
12,1,1,3,0.935,1,6,Word
12,1,1,3,1.107,1,6,Word
12,1,1,3,0.979,1,6,Word
12,1,1,3,0.963,1,6,Word
12,1,1,3,0.917,1,6,Word
12,1,1,3,1.639,1,6,Word
12,0,0,1,1.753,1,3,Word
12,0,1,2,3.002,0,5,Word
12,0,0,2,1.804,1,2,Word
12,0,1,1,3.48,0,4,Word
12,0,0,1,1.595,1,3,Word
12,0,0,2,1.58,1,2,Word
12,0,0,2,2.572,1,2,Word
12,1,1,3,1.591,1,6,Word
12,0,0,1,2.394,1,3,Word
12,1,1,3,1.163,1,6,Word
12,1,1,3,1.445,1,6,Word
12,1,1,1,2.138,1,4,Word
12,1,1,3,1.041,1,6,Word
12,1,1,3,1.636,1,6,Word
12,0,0,1,1.845,1,3,Word
12,1,1,3,1.498,1,6,Word
12,0,0,1,3.673,1,3,Word
12,0,0,2,2.835,1,2,Word
12,0,0,2,1.404,1,2,Word
12,0,0,2,1.537,1,2,Word
12,1,1,3,1.11,1,6,Word
12,0,0,2,4.653,1,2,Word
12,0,0,2,1.208,1,2,Word
12,1,1,3,1.405,1,6,Word
12,0,0,2,2.033,1,2,Word
12,1,1,3,1.388,1,6,Word
12,1,1,2,3.282,1,5,Word
12,1,0,2,1.461,0,2,Word
12,0,1,1,2.571,0,4,Word
12,1,0,1,4.2,0,3,Word
12,1,1,1,2.617,1,4,Word
12,0,1,1,3.717,0,4,Word
12,1,1,3,1.623,1,6,Word
12,1,1,3,1.118,1,6,Word
12,0,0,2,2.744,1,2,Word
12,0,1,2,2.303,0,5,Word
12,0,0,2,1.91,1,2,Word
12,0,0,3,3.032,1,1,Word
12,1,1,3,1.25,1,6,Word
12,1,1,3,0.983,1,6,Word
12,0,1,1,2.374,0,4,Word
12,1,1,3,1.442,1,6,Word
12,1,1,3,0.749,1,6,Word
12,1,1,3,1.012,1,6,Word
12,0,0,1,2.113,1,3,Word
12,0,1,1,1.898,0,4,Word
12,1,1,3,0.938,1,6,Word
12,0,0,3,1.553,1,1,Word
12,0,0,1,1.867,1,3,Word
12,0,1,2,2.218,0,5,Word
12,0,1,1,3.105,0,4,Word
12,1,1,1,2.624,1,4,Word
12,1,1,3,1.367,1,6,Word
12,1,1,3,0.82,1,6,Word
12,1,1,3,0.612,1,6,Word
12,1,1,3,1.272,1,6,Word
12,0,0,2,2.227,1,2,Word
12,1,1,3,1.01,1,6,Word
12,1,1,3,0.806,1,6,Word
12,0,0,1,3.011,1,3,Word
12,1,1,3,0.999,1,6,Word
12,1,1,3,1.058,1,6,Word
12,0,0,2,1.721,1,2,Word
12,0,0,2,1.563,1,2,Word
12,0,0,1,2.149,1,3,Word
12,1,1,1,1.804,1,4,Word
13,1,0,3,6.506,0,1,Word
13,0,0,2,3.179,1,2,Word
13,1,1,3,3.3,1,6,Word
13,0,1,3,1.253,0,6,Word
13,1,1,3,0.643,1,6,Word
13,1,1,3,0.624,1,6,Word
13,1,1,1,3.699,1,4,Word
13,1,1,3,1.049,1,6,Word
13,1,1,3,0.811,1,6,Word
13,0,0,3,2.281,1,1,Word
13,0,0,3,3.736,1,1,Word
13,1,1,2,2.324,1,5,Word
13,0,0,2,1.812,1,2,Word
13,1,1,3,0.938,1,6,Word
13,1,1,3,1.588,1,6,Word
13,1,1,3,0.635,1,6,Word
13,0,0,2,1.696,1,2,Word
13,0,0,2,1.479,1,2,Word
13,1,1,3,1.548,1,6,Word
13,0,1,3,1.643,0,6,Word
13,1,1,3,1.047,1,6,Word
13,0,0,1,2.519,1,3,Word
13,0,0,2,3.118,1,2,Word
13,0,1,3,1.611,0,6,Word
13,1,1,3,0.909,1,6,Word
13,0,0,1,2.06,1,3,Word
13,0,0,3,1.627,1,1,Word
13,0,0,3,0.975,1,1,Word
13,1,1,3,1.089,1,6,Word
13,0,1,2,3.249,0,5,Word
13,0,1,3,2.222,0,6,Word
13,1,1,3,0.777,1,6,Word
13,1,1,3,2.022,1,6,Word
13,1,1,3,0.572,1,6,Word
13,0,1,1,2.566,0,4,Word
13,1,1,3,3.031,1,6,Word
13,0,1,1,3.62,0,4,Word
13,0,0,3,1.782,1,1,Word
13,0,0,3,2.262,1,1,Word
13,0,0,3,3.41,1,1,Word
13,1,1,3,1.839,1,6,Word
13,1,1,3,0.541,1,6,Word
13,0,1,3,1.289,0,6,Word
13,0,0,2,2.5,1,2,Word
13,1,0,3,2.394,0,1,Word
13,1,1,3,1.072,1,6,Word
13,0,0,1,1.975,1,3,Word
13,0,1,1,4.495,0,4,Word
13,1,1,1,3.778,1,4,Word
13,1,1,3,1.252,1,6,Word
13,1,1,2,4.265,1,5,Word
13,0,0,3,1.681,1,1,Word
13,0,0,2,1.174,1,2,Word
13,0,0,3,1.671,1,1,Word
13,0,0,3,3.233,1,1,Word
13,1,1,3,1.63,1,6,Word
13,0,1,1,7.12,0,4,Word
13,1,1,3,4.585,1,6,Word
13,1,1,3,1.422,1,6,Word
13,0,1,3,1.352,0,6,Word
13,1,1,1,3.196,1,4,Word
13,0,0,3,1.627,1,1,Word
13,1,0,3,3.694,0,1,Word
13,0,0,3,2.049,1,1,Word
13,1,0,3,2.61,0,1,Word
13,1,1,1,2.699,1,4,Word
13,0,1,3,3.038,0,6,Word
13,0,1,1,2.799,0,4,Word
13,0,1,1,2.109,0,4,Word
13,0,0,3,5.247,1,1,Word
13,0,0,3,3.837,1,1,Word
13,0,0,3,0.733,1,1,Word
13,0,0,3,2.32,1,1,Word
13,1,1,3,1.87,1,6,Word
13,1,1,3,0.637,1,6,Word
13,0,1,1,2.1,0,4,Word
13,1,1,3,1.965,1,6,Word
13,0,0,1,2.009,1,3,Word
13,1,1,2,5.525,1,5,Word
13,1,1,3,1.451,1,6,Word
13,1,1,3,2.815,1,6,Word
13,1,1,1,3.676,1,4,Word
13,0,0,3,1.47,1,1,Word
13,0,0,3,1.224,1,1,Word
13,0,0,3,1.057,1,1,Word
13,0,0,3,2.121,1,1,Word
13,1,1,3,1.475,1,6,Word
13,1,1,3,1.096,1,6,Word
13,1,1,3,0.641,1,6,Word
13,1,1,3,1.579,1,6,Word
13,1,1,3,1.179,1,6,Word
13,1,1,3,1.311,1,6,Word
13,0,0,3,1.317,1,1,Word
13,1,0,3,1.44,0,1,Word
13,0,1,3,1.744,0,6,Word
13,1,1,1,2.62,1,4,Word
14,1,0,2,4.509,0,2,Word
14,0,0,1,4.7,1,3,Word
14,0,0,2,2.849,1,2,Word
14,0,0,2,2.414,1,2,Word
14,1,1,1,2.715,1,4,Word
14,0,1,1,1.229,0,4,Word
14,1,1,1,2.645,1,4,Word
14,1,0,1,1.775,0,3,Word
14,1,0,1,2.428,0,3,Word
14,0,0,1,2.34,1,3,Word
14,1,1,1,1.561,1,4,Word
14,0,1,2,3.003,0,5,Word
14,0,1,1,3.638,0,4,Word
14,0,1,1,1.688,0,4,Word
14,0,0,2,3.673,1,2,Word
14,1,1,1,2.593,1,4,Word
14,0,0,1,3.294,1,3,Word
14,0,0,1,5.571,1,3,Word
14,1,1,1,2.623,1,4,Word
14,0,1,1,2.319,0,4,Word
14,1,1,1,6.713,1,4,Word
14,0,1,1,2.753,0,4,Word
14,1,1,1,2.864,1,4,Word
14,1,1,1,5.624,1,4,Word
14,1,0,1,2.759,0,3,Word
14,0,0,1,3.446,1,3,Word
14,1,1,2,2.049,1,5,Word
14,1,1,3,2.11,1,6,Word
14,1,1,1,1.566,1,4,Word
14,0,1,1,1.376,0,4,Word
14,1,1,2,2.037,1,5,Word
14,0,1,1,1.183,0,4,Word
14,1,1,1,2.423,1,4,Word
14,1,0,1,1.91,0,3,Word
14,1,1,3,2.486,1,6,Word
14,0,1,1,1.624,0,4,Word
14,1,1,1,1.112,1,4,Word
14,0,0,1,2.232,1,3,Word
14,0,0,1,2.032,1,3,Word
14,1,1,3,2.871,1,6,Word
14,1,1,1,1.567,1,4,Word
14,1,0,1,1.209,0,3,Word
14,1,0,1,2.559,0,3,Word
14,1,0,1,1.009,0,3,Word
14,0,0,2,2.11,1,2,Word
14,1,1,2,2.43,1,5,Word
14,0,1,2,4.005,0,5,Word
14,0,1,1,2.477,0,4,Word
14,0,0,2,3.063,1,2,Word
14,0,1,1,5.295,0,4,Word
14,0,1,1,1.46,0,4,Word
14,0,0,1,1.617,1,3,Word
14,0,0,1,1.469,1,3,Word
14,1,1,2,1.962,1,5,Word
14,1,1,3,1.116,1,6,Word
14,0,1,2,1.735,0,5,Word
14,0,1,2,1.452,0,5,Word
14,1,1,1,1.057,1,4,Word
14,0,0,1,1.262,1,3,Word
14,1,1,1,4.39,1,4,Word
14,1,1,1,0.933,1,4,Word
14,0,1,1,3.443,0,4,Word
14,0,1,1,3.037,0,4,Word
14,1,1,3,2.295,1,6,Word
14,0,1,2,5.492,0,5,Word
14,1,1,2,1.201,1,5,Word
14,0,1,2,1.035,0,5,Word
14,0,1,1,1.35,0,4,Word
14,0,1,2,1.091,0,5,Word
14,1,1,1,3.144,1,4,Word
14,1,1,2,2.456,1,5,Word
14,0,1,1,2.261,0,4,Word
14,0,0,1,2.418,1,3,Word
14,1,1,3,2.447,1,6,Word
14,1,1,3,0.849,1,6,Word
14,1,1,3,1.094,1,6,Word
14,1,1,1,4.618,1,4,Word
14,1,1,1,1.119,1,4,Word
14,0,1,1,1.158,0,4,Word
14,0,1,1,1.473,0,4,Word
14,1,1,2,2.553,1,5,Word
14,0,0,1,1.169,1,3,Word
14,0,0,1,1.702,1,3,Word
14,1,1,1,1.718,1,4,Word
14,1,1,3,1.624,1,6,Word
14,0,1,1,2.112,0,4,Word
14,1,1,3,2.4,1,6,Word
14,1,1,3,1.018,1,6,Word
14,1,1,3,0.735,1,6,Word
14,0,1,1,4.78,0,4,Word
14,0,1,1,1.081,0,4,Word
14,0,1,1,2.361,0,4,Word
14,0,0,1,1.475,1,3,Word
14,1,0,1,2.734,0,3,Word
14,0,0,1,1.795,1,3,Word
14,1,1,1,1.738,1,4,Word
15,1,1,3,4.09,1,6,Word
15,1,1,3,1.486,1,6,Word
15,1,1,3,1.275,1,6,Word
15,1,1,3,1.645,1,6,Word
15,1,1,3,0.865,1,6,Word
15,0,0,2,2.153,1,2,Word
15,0,0,3,1.139,1,1,Word
15,0,1,1,2.602,0,4,Word
15,1,1,3,1.372,1,6,Word
15,1,0,2,1.712,0,2,Word
15,0,0,3,2.083,1,1,Word
15,1,1,3,1.22,1,6,Word
15,0,0,2,1.58,1,2,Word
15,1,1,2,2.706,1,5,Word
15,1,0,2,2.514,0,2,Word
15,0,0,3,2.651,1,1,Word
15,0,0,3,1.728,1,1,Word
15,0,0,1,2.02,1,3,Word
15,0,1,1,1.98,0,4,Word
15,1,1,3,0.947,1,6,Word
15,0,0,2,1.426,1,2,Word
15,1,1,3,2.266,1,6,Word
15,0,0,3,1.432,1,1,Word
15,1,0,2,3.491,0,2,Word
15,1,1,2,1.862,1,5,Word
15,0,0,2,1.302,1,2,Word
15,1,0,3,1.949,0,1,Word
15,1,1,3,2.076,1,6,Word
15,0,0,2,1.335,1,2,Word
15,0,0,3,0.883,1,1,Word
15,0,0,2,1.245,1,2,Word
15,1,1,3,1.13,1,6,Word
15,1,1,3,0.791,1,6,Word
15,0,0,3,3.254,1,1,Word
15,1,1,3,0.819,1,6,Word
15,1,1,3,0.674,1,6,Word
15,1,1,3,0.804,1,6,Word
15,1,1,3,0.743,1,6,Word
15,0,1,3,1.175,0,6,Word
15,0,0,3,2.043,1,1,Word
15,1,0,2,1.565,0,2,Word
15,0,0,2,1.737,1,2,Word
15,1,1,3,1.046,1,6,Word
15,0,0,2,1.579,1,2,Word
15,1,0,2,1.57,0,2,Word
15,1,1,3,1.231,1,6,Word
15,1,0,2,2.552,0,2,Word
15,1,1,3,0.898,1,6,Word
15,1,1,3,0.962,1,6,Word
15,0,0,3,1.3,1,1,Word
15,0,0,3,2.979,1,1,Word
15,0,0,3,1.29,1,1,Word
15,0,0,3,0.679,1,1,Word
15,0,0,3,0.945,1,1,Word
15,0,0,3,1.217,1,1,Word
15,0,0,2,2.437,1,2,Word
15,1,0,2,1.608,0,2,Word
15,0,0,2,2.26,1,2,Word
15,0,0,3,2.291,1,1,Word
15,0,0,3,1.703,1,1,Word
15,0,0,3,1.095,1,1,Word
15,1,1,3,1.028,1,6,Word
15,1,1,3,0.709,1,6,Word
15,1,1,3,0.586,1,6,Word
15,1,1,3,0.834,1,6,Word
15,0,1,3,1.03,0,6,Word
15,0,0,3,1.236,1,1,Word
15,0,0,3,0.702,1,1,Word
15,0,0,3,0.638,1,1,Word
15,0,0,3,0.704,1,1,Word
15,0,0,2,3.879,1,2,Word
15,1,1,1,2.6,1,4,Word
15,1,1,3,0.97,1,6,Word
15,0,0,2,3.414,1,2,Word
15,0,0,2,1.291,1,2,Word
15,1,1,3,1.824,1,6,Word
15,1,1,3,0.631,1,6,Word
15,0,0,3,1.575,1,1,Word
15,1,1,3,0.796,1,6,Word
15,1,1,3,1.093,1,6,Word
15,1,1,3,0.594,1,6,Word
15,0,0,3,0.965,1,1,Word
15,0,0,2,1.119,1,2,Word
15,0,0,3,1.841,1,1,Word
15,0,0,3,1.307,1,1,Word
15,0,0,3,0.643,1,1,Word
15,1,1,3,0.668,1,6,Word
15,1,1,3,0.692,1,6,Word
15,0,1,3,0.937,0,6,Word
15,1,1,3,0.598,1,6,Word
15,1,0,3,1,0,1,Word
15,1,1,3,0.826,1,6,Word
15,1,1,3,0.746,1,6,Word
15,1,1,3,0.548,1,6,Word
15,0,0,3,3.913,1,1,Word
15,0,0,3,4.354,1,1,Word
16,0,1,2,7.938,0,5,Word
16,0,0,2,7.71,1,2,Word
16,1,1,3,4.105,1,6,Word
16,1,1,3,4.559,1,6,Word
16,0,0,2,3.023,1,2,Word
16,1,1,3,2.856,1,6,Word
16,1,0,3,4.175,0,1,Word
16,1,1,3,6.031,1,6,Word
16,1,0,3,2.111,0,1,Word
16,1,0,2,4.99,0,2,Word
16,1,1,3,1.518,1,6,Word
16,1,1,3,1.133,1,6,Word
16,1,1,3,0.972,1,6,Word
16,1,1,3,0.676,1,6,Word
16,1,1,3,0.686,1,6,Word
16,0,1,2,6.08,0,5,Word
16,1,1,3,3.747,1,6,Word
16,0,1,1,7.561,0,4,Word
16,0,0,1,2.763,1,3,Word
16,0,1,2,3.349,0,5,Word
16,0,0,2,4.562,1,2,Word
16,1,0,3,2.104,0,1,Word
16,0,0,2,1.694,1,2,Word
16,1,0,2,1.711,0,2,Word
16,0,1,2,2.923,0,5,Word
16,0,1,1,6.649,0,4,Word
16,0,1,3,5.934,0,6,Word
16,1,1,3,1.358,1,6,Word
16,1,1,3,0.725,1,6,Word
16,0,0,1,1.409,1,3,Word
16,1,0,1,2.047,0,3,Word
16,0,0,1,1.426,1,3,Word
16,0,0,2,5.404,1,2,Word
16,1,0,3,1.621,0,1,Word
16,0,0,1,1.712,1,3,Word
16,1,1,2,2.181,1,5,Word
16,0,0,3,2.461,1,1,Word
16,1,1,3,1.708,1,6,Word
16,1,1,1,3.402,1,4,Word
16,0,0,3,1.503,1,1,Word
16,1,1,3,1.395,1,6,Word
16,1,1,3,0.806,1,6,Word
16,1,0,1,3.693,0,3,Word
16,0,0,3,3.147,1,1,Word
16,1,0,2,4.528,0,2,Word
16,0,0,1,3.393,1,3,Word
16,1,1,3,1.942,1,6,Word
16,1,1,3,4.636,1,6,Word
16,0,0,1,3.063,1,3,Word
16,0,0,3,1.616,1,1,Word
16,0,1,1,13.658,0,4,Word
16,0,0,1,1.949,1,3,Word
16,1,1,3,1.569,1,6,Word
16,0,0,3,1.587,1,1,Word
16,1,1,3,1.129,1,6,Word
16,0,0,2,1.291,1,2,Word
16,1,0,2,4.02,0,2,Word
16,0,0,3,1.279,1,1,Word
16,0,0,3,1.429,1,1,Word
16,0,0,3,1.024,1,1,Word
