"Subj_idx","Stimulus","Response","Confidence","RT_dec","RT_conf","Difficulty","Condition"
"8",0,1,87.9969618055556,3.045,3.066387675,-0.36,"congruent"
"8",0,1,69.1541883680556,2.01,1.61613739,-0.51,"incongruent"
"8",0,1,86.5169270833333,0.986,1.499615995,-0.51,"incongruent"
"8",0,1,82.5032552083333,3.457,3.316913986,-0.51,"incongruent"
"8",1,0,85.0379774305556,3.553,0.999366873,0.46,"incongruent"
"8",0,1,62.4842664930556,1.589,1.616401148,-0.46,"incongruent"
"8",1,0,20.0233289930556,3.786,1.31563014,0.31,"congruent"
"8",1,1,49.9918619791667,1.58,3.333428756,0.31,"congruent"
"8",1,1,50.6575520833333,1.856,6.08529169,0.31,"congruent"
"8",0,1,59.1075303819444,3.275,2.132423475,-0.36,"congruent"
"8",0,1,92.3611111111111,1.29,2.565802162,-0.820000000000001,"incongruent"
"8",1,1,79.9967447916667,1.089,1.549095678,0.46,"incongruent"
"8",1,0,78.7581380208333,2.592,1.249663735,0.51,"incongruent"
"8",1,0,78.75,1.026,0.916004485,0.51,"incongruent"
"8",0,1,93.6273871527778,2.19,1.9823992,-0.51,"incongruent"
"8",1,0,90.5284288194444,1.694,1.866409539,0.46,"incongruent"
"8",0,1,85.9722222222222,0.932,1.399246327,-0.46,"incongruent"
"8",1,0,90.5788845486111,1.091,1.482492108,0.36,"congruent"
"8",1,0,50.4378255208333,1.727,4.401064283,0.31,"congruent"
"8",1,0,71.77734375,1.477,2.665780613,0.41,"incongruent"
"8",0,1,79.0087890625,2.251,1.332360286,-0.31,"congruent"
"8",1,0,83.5286458333333,1.122,1.482466423,0.41,"incongruent"
"8",0,1,79.4249131944444,1.11,1.932316508,-0.26,"congruent"
"8",1,0,33.5215928819444,1.919,1.332104093,0.26,"congruent"
"8",1,0,88.2025824652778,1.667,1.115947353,0.36,"incongruent"
"8",0,1,58.5671657986111,2.183,1.716012246,-0.36,"incongruent"
"8",1,0,78.4912109375,2.7,3.532595668,1.37,"incongruent"
"8",1,0,24.7189670138889,2.929,2.882922819,0.21,"congruent"
"8",0,1,71.572265625,2.262,2.616364037,-1.09,"incongruent"
"8",0,1,61.2424045138889,1.844,14.072171996,-0.21,"congruent"
"8",0,1,76.1051432291667,5.028,1.166119985,-0.31,"incongruent"
"8",0,0,33.4629991319444,2.154,1.199265951,-0.16,"congruent"
"8",1,0,75.1600477430556,0.907,0.93257204,0.21,"congruent"
"8",0,1,12.5743272569444,1.559,1.149031689,-0.21,"congruent"
"8",0,0,70.5691189236111,1.238,1.498817872,-0.16,"congruent"
"8",0,1,19.0342881944444,1.172,6.26862823,-0.59,"incongruent"
"8",0,1,63.9990234375,1.076,2.665934017,-0.26,"incongruent"
"8",0,1,26.5071614583333,1.005,1.899363603,-0.26,"incongruent"
"8",0,1,65.7383897569444,1.095,1.833161591,-0.21,"congruent"
"8",0,0,23.9594184027778,1.549,3.500200811,-0.21,"congruent"
"8",0,1,30.5132378472222,8.163,5.335017989,-0.21,"incongruent"
"8",0,0,59.4129774305556,2.373,3.499960988,-0.26,"congruent"
"8",1,1,50.1833767361111,1.486,3.232974301,0.21,"incongruent"
"8",1,0,74.9403211805556,1.536,1.115866496,0.58,"incongruent"
"8",1,0,42.6963975694444,2.684,1.998969089,0.28,"incongruent"
"8",0,1,63.5259331597222,2.938,4.650483479,-0.21,"incongruent"
"8",0,1,60.4888237847222,1.375,2.850414873,-0.31,"congruent"
"8",1,0,45.0672743055556,1.499,2.08272438,0.21,"incongruent"
"8",1,0,36.0465494791667,2.065,1.766378983,0.31,"congruent"
"8",1,0,26.3058810763889,4.998,1.11608135,0.26,"congruent"
"8",1,0,86.7377387152778,2.057,1.866212145,0.26,"congruent"
"8",0,1,72.40234375,3.476,3.416930614,-0.26,"congruent"
"8",1,1,14.8046875,3.006,1.182081698,0.16,"incongruent"
"8",0,0,45.0341796875,2.107,1.699044108,-0.21,"incongruent"
"8",1,0,75.1698133680556,1.234,3.050155084,0.26,"incongruent"
"8",0,0,31.3270399305556,3.531,9.119650469,-0.21,"congruent"
"8",0,1,79.2437065972222,1.257,1.366126314,-0.26,"congruent"
"8",1,0,79.248046875,1.015,1.699902224,0.26,"congruent"
"8",1,0,81.6769748263889,1.692,1.565888876,0.26,"congruent"
"8",1,1,77.2325303819444,2.167,3.000166983,0.26,"congruent"
"8",1,0,21.1225043402778,8.226,20.942410745,0.31,"congruent"
"8",0,1,66.8446180555556,2.317,3.466873242,-0.26,"incongruent"
"8",0,1,76.0139973958333,6.324,1.149505256,-0.33,"incongruent"
"8",1,0,82.5119357638889,3.797,1.682500454,0.35,"incongruent"
"8",1,0,91.6292317708333,1.022,3.583786694,0.31,"congruent"
"8",1,0,91.3536241319444,3.13,4.750697766,0.65,"incongruent"
"8",0,1,75.0021701388889,1.902,1.499708239,-0.54,"incongruent"
"8",1,0,82.6860894097222,5.165,1.149227085,0.16,"incongruent"
"8",1,1,86.2141927083333,1.918,4.000390385,0.31,"congruent"
"8",0,1,66.0064019097222,3.914,1.699910807,-0.36,"congruent"
"8",1,1,17.6101345486111,2.739,1.082584669,0.36,"congruent"
"8",1,1,74.5458984375,1.041,1.065286668,0.22,"incongruent"
"8",0,1,14.5518663194444,1.862,4.250314258,-0.41,"congruent"
"8",0,1,31.3736979166667,1.781,4.55073487,-0.21,"incongruent"
"8",1,0,12.5390625,2.403,0.815729633,0.41,"congruent"
"8",1,0,13.2649739583333,5.173,1.032367716,0.36,"congruent"
"8",0,1,95.6212022569444,1.584,1.74936768,-0.63,"incongruent"
"8",0,1,82.2287326388889,1.328,1.8493574,-0.36,"congruent"
"8",0,1,14.6994357638889,1.249,19.258079215,-0.31,"congruent"
"8",1,1,58.3658854166667,2.927,1.232317365,0.16,"incongruent"
"8",1,1,11.5983072916667,3.171,5.084076536,0.21,"incongruent"
"8",0,1,40.1486545138889,1.961,1.99981692,-0.31,"congruent"
"8",0,1,22.1755642361111,2.617,1.398953869,-0.26,"congruent"
"8",0,1,23.0284288194444,0.995,1.015996596,-0.26,"incongruent"
"8",0,1,19.6587456597222,1.717,1.332176164,-0.26,"incongruent"
"8",1,0,65.7948133680556,2.15,1.415647589,0.26,"congruent"
"8",1,1,59.8882378472222,1.781,3.116548959,0.21,"incongruent"
"8",0,1,79.6831597222222,2.359,2.016264732,-0.21,"congruent"
"8",0,1,84.86328125,0.744,1.883115682,-0.26,"incongruent"
"8",1,1,13.6908637152778,2.663,1.532718706,0.26,"incongruent"
"8",1,1,28.4244791666667,4.397,1.899473507,0.31,"incongruent"
"8",0,1,84.8958333333333,1.652,3.599984965,-0.21,"congruent"
"8",0,1,81.2673611111111,1.701,1.232612367,-0.16,"congruent"
"8",0,1,89.8790147569444,1.795,1.466027599,-0.36,"incongruent"
"8",1,1,75.8311631944444,0.907,2.583254453,0.16,"congruent"
"8",0,1,75.7313368055556,1.66,1.699995187,-0.36,"incongruent"
"8",0,1,80.8268229166667,1.549,4.567807322,-0.36,"incongruent"
"8",1,0,20.2766927083333,1.568,1.515862307,0.21,"congruent"
"8",1,1,26.5668402777778,2.415,3.183906647,0.21,"congruent"
"8",0,1,80.9358723958333,2.283,1.766412963,-0.31,"incongruent"
"8",0,1,57.5482855902778,1.853,3.266675043,-0.26,"congruent"
"8",0,1,61.5424262152778,0.938,1.849774453,-0.31,"incongruent"
"8",0,1,66.3216145833333,5.041,2.71684487,-0.26,"congruent"
"8",0,1,64.7477213541667,1.269,1.349006714,-0.24,"congruent"
"8",1,1,67.5944010416667,1.501,1.182393201,0.26,"incongruent"
"8",1,0,48.9860026041667,1.252,3.967153531,0.21,"congruent"
"8",1,0,72.2347005208333,2.297,1.132067428,0.31,"incongruent"
"8",1,0,66.5467664930556,1.597,2.033197104,0.21,"congruent"
"8",0,1,66.7447916666667,1.544,3.617089745,-0.16,"congruent"
"8",0,1,67.7994791666667,2.087,1.682550682,-0.31,"incongruent"
"8",0,1,73.0691189236111,1.135,1.115738873,-0.16,"congruent"
"8",0,1,57.9644097222222,1.829,1.165245167,-0.31,"incongruent"
"8",0,0,45.4975043402778,2.646,1.299359511,-0.16,"congruent"
"8",0,1,58.5085720486111,2.132,1.081978605,-0.26,"incongruent"
"8",0,1,66.9976128472222,4.44,1.465938548,-0.21,"congruent"
"8",0,1,64.8556857638889,1.307,2.233379352,-0.26,"incongruent"
"8",1,1,14.3581814236111,5.246,1.365629924,0.21,"congruent"
"8",1,0,28.4982638888889,1.672,1.216277646,0.26,"congruent"
"8",0,1,79.5979817708333,1.034,2.03261133,-0.55,"incongruent"
"8",1,0,62.4880642361111,1.181,2.716243025,0.21,"incongruent"
"8",0,1,41.4095052083333,2.663,2.016291303,-0.26,"congruent"
"8",1,0,75.4649522569444,1.829,1.315917207,0.21,"congruent"
"8",1,1,59.3988715277778,2.236,1.74920726,0.21,"congruent"
"8",1,1,45.9250217013889,4.137,1.982915796,0.21,"incongruent"
"8",0,0,33.9295789930556,8.271,1.499453561,-0.26,"incongruent"
"8",1,1,17.0952690972222,1.824,1.298880282,0.31,"incongruent"
"8",1,0,62.0578342013889,1.69,2.316060638,0.36,"incongruent"
"8",1,0,33.3241102430556,3.751,2.600143216,0.26,"congruent"
"8",1,0,61.0340711805556,1.786,2.482921228,0.26,"congruent"
"8",1,0,65.3119574652778,1.017,1.33241703,0.21,"congruent"
"8",0,1,78.3289930555556,1.927,2.200033187,-0.36,"incongruent"
"8",0,1,74.8442925347222,1.164,1.098620979,-0.31,"incongruent"
"8",0,1,28.1591796875,1.964,1.59929212,-0.21,"congruent"
"8",0,1,78.1423611111111,1.776,1.482228821,-0.31,"incongruent"
"8",1,1,64.9609375,1.368,4.384026003,0.26,"incongruent"
"8",1,1,81.8603515625,1.572,4.50035775,0.31,"incongruent"
"8",1,1,19.3912760416667,5.971,1.149220892,0.36,"incongruent"
"8",0,1,75.5403645833333,2.461,2.71620369,-0.21,"congruent"
"8",0,1,93.3913845486111,1.127,1.365823888,-0.41,"incongruent"
"8",1,0,53.5791015625,1.076,1.616020615,0.16,"congruent"
"8",1,0,20.8745659722222,2.378,1.46569359,0.41,"incongruent"
"8",1,0,69.7151692708333,1.477,5.350983288,0.41,"incongruent"
"8",1,0,20.6060112847222,1.204,1.249716806,0.16,"congruent"
"8",0,1,77.0708550347222,1.168,1.165849572,-0.36,"incongruent"
"8",1,0,70.0618489583333,2.585,2.399590881,0.36,"incongruent"
"8",1,1,15.7101779513889,1.003,4.150890508,0.16,"congruent"
"8",0,1,28.4450954861111,1.89,3.233666015,-0.21,"congruent"
"8",0,1,60.5799696180556,2.02,1.832946828,-0.36,"incongruent"
"8",0,1,62.5732421875,1.149,1.181864992,-0.51,"incongruent"
"8",0,1,67.9486762152778,1.757,1.082286937,-0.31,"incongruent"
"8",0,1,33.4320746527778,1.219,2.166151095,-0.26,"incongruent"
"8",1,0,14.4091796875,1.668,2.916380093,0.21,"congruent"
"8",1,1,49.2621527777778,1.111,2.033185609,0.16,"congruent"
"8",1,1,58.1271701388889,1.816,1.849632093,0.21,"congruent"
"8",0,1,28.30078125,2.462,4.100784717,-0.26,"congruent"
"8",1,0,21.650390625,0.978,1.482007776,0.26,"incongruent"
"8",1,1,65.1725260416667,1.505,1.315835326,0.26,"congruent"
"8",0,1,9.96310763888889,6.168,1.399351959,-0.690000000000001,"incongruent"
"8",0,1,27.7528211805556,1.992,2.917068454,-0.31,"congruent"
"8",1,0,59.921875,1.142,2.733222076,0.35,"incongruent"
"8",1,0,17.0279947916667,1.497,1.966618585,0.34,"incongruent"
"8",1,1,67.08984375,2.249,1.716617952,0.31,"congruent"
"8",1,0,84.8611111111111,1.936,1.932819512,0.36,"congruent"
"8",1,0,89.6392144097222,1.129,5.334222131,0.36,"congruent"
"8",1,0,72.7609592013889,1.473,2.349736438,0.36,"congruent"
"8",1,0,73.9615885416667,1.349,4.517401461,0.36,"congruent"
"8",0,0,74.2914496527778,2.752,4.167077447,-0.36,"congruent"
"8",1,0,37.2835286458333,0.989,6.535061215,0.36,"congruent"
"8",0,1,61.5684678819444,2.314,2.283301009,-1.08,"incongruent"
"8",0,1,75.4139539930556,1.437,1.833232752,-1.16,"incongruent"
"8",0,1,73.3213975694444,1.482,4.217219683,-0.880000000000001,"incongruent"
"8",0,1,66.7881944444444,1.086,3.416815742,-0.54,"incongruent"
"8",1,0,69.5865885416667,1.302,1.516043567,0.46,"incongruent"
"8",1,1,14.1731770833333,2.453,1.732409713,0.31,"congruent"
"8",1,0,4.02072482638889,1.619,1.933050066,0.16,"incongruent"
"8",0,0,19.7639973958333,1.378,1.0818058,-0.26,"incongruent"
"8",1,0,62.294921875,1.527,1.415643947,0.43,"incongruent"
"8",0,1,9.31369357638889,3.835,1.66663696,-0.36,"congruent"
"8",0,1,11.7230902777778,1.606,1.649762574,-0.36,"congruent"
"8",0,1,67.5211588541667,3.468,2.182732176,-0.29,"incongruent"
"8",1,0,65.3586154513889,1.195,1.81587703,0.31,"congruent"
"8",1,0,65.7741970486111,1.591,1.365591168,0.48,"incongruent"
"8",0,0,68.5677083333333,1.447,2.132612322,-0.31,"congruent"
"8",1,1,83.0517578125,3.181,1.315606649,0.36,"congruent"
"8",1,0,1.34168836805556,3.561,1.048744152,0.41,"congruent"
"8",0,1,20.9640842013889,2.059,1.599797239,-0.41,"congruent"
"8",0,1,65.1719835069444,2.343,1.549586932,-0.36,"congruent"
"8",0,1,85.2875434027778,1.29,0.81598836,-0.36,"congruent"
"8",1,0,30.4188368055556,1.75,4.567390922,0.16,"incongruent"
"8",0,1,23.5036892361111,6.461,1.016195544,-0.31,"congruent"
"8",0,1,3.72938368055556,1.871,2.049805899,-0.31,"congruent"
"8",1,0,12.6573350694444,1.652,1.366222717,0.16,"incongruent"
"8",1,0,4.5458984375,1.438,1.166114047,0.16,"incongruent"
"8",1,1,17.4593098958333,1.506,6.001683594,0.26,"congruent"
"8",0,1,7.00900607638889,1.45,1.416013753,-0.31,"congruent"
"8",1,0,14.8714192708333,1.682,2.316446224,0.32,"incongruent"
"8",1,0,67.9307725694444,1.084,4.217074816,0.31,"congruent"
"8",1,0,22.7278645833333,2.04,1.649236007,0.26,"congruent"
"8",0,1,25.4714626736111,0.877,1.532721912,-0.16,"incongruent"
"8",1,0,62.5,1.549,1.732679351,0.54,"incongruent"
"8",1,0,35.6277126736111,1.126,2.366569306,0.16,"incongruent"
"8",1,0,20.3955078125,2.832,1.466252315,0.28,"incongruent"
"8",0,1,33.8888888888889,1.201,1.999447892,-0.4,"incongruent"
"8",1,1,41.2999131944444,2.788,1.582717948,0.26,"congruent"
"8",1,0,91.0297309027778,1.764,1.132970351,0.31,"congruent"
"8",0,1,19.3348524305556,1.124,1.882178325,-0.36,"incongruent"
"8",0,1,14.8578559027778,2.215,2.66676563,-0.31,"congruent"
"8",1,0,69.2556423611111,1.315,1.216302288,0.42,"incongruent"
"8",0,1,53.3778211805556,0.852,2.583270623,-0.31,"congruent"
"8",0,1,40.7297092013889,1.718,2.549719599,-0.26,"congruent"
"8",1,1,36.2071397569444,5.239,1.682955747,0.16,"incongruent"
"8",1,1,16.3688151041667,1.135,1.38282658,0.21,"incongruent"
"8",1,0,76.8804253472222,1.73,1.649351177,0.44,"incongruent"
"8",1,0,68.1136067708333,2,1.199632358,0.26,"congruent"
"8",1,0,41.6878255208333,2.192,1.048742691,0.4,"incongruent"
"8",0,0,68.8232421875,3.089,1.131799915,-0.26,"incongruent"
"8",1,0,63.2552083333333,1.212,2.116390691,0.31,"incongruent"
"8",0,1,82.6551649305556,0.946,1.249504148,-0.31,"incongruent"
"8",0,1,70.1410590277778,1.738,0.898866213,-0.26,"incongruent"
"8",0,1,94.2865668402778,3.106,0.899273862,-1.32,"incongruent"
"8",1,0,84.7075737847222,1.101,1.799818937,0.26,"incongruent"
"8",1,0,85.0434027777778,1.104,3.149821606,0.21,"congruent"
"8",1,0,14.1710069444444,2.786,2.416487194,0.21,"congruent"
"8",0,1,20.9624565972222,1.054,1.316000097,-0.21,"congruent"
"8",0,1,14.9848090277778,1.935,1.199074869,-0.16,"congruent"
"8",0,1,31.8961588541667,1.946,1.899598031,-0.16,"congruent"
"8",0,1,15,2.358,0.91587691,-0.16,"congruent"
"8",1,1,4.02777777777777,1.747,0.999187049,0.21,"incongruent"
"8",0,1,79.08203125,1.2,1.499051263,-0.26,"incongruent"
"8",1,0,61.650390625,2.419,1.683124509,0.16,"congruent"
"8",0,1,67.1831597222222,0.949,3.550142046,-0.16,"congruent"
"8",1,0,15.2739800347222,2.215,1.482870268,0.26,"incongruent"
"8",1,0,13.7836371527778,2.649,1.433083761,0.16,"congruent"
"8",0,1,32.1278211805556,1.194,1.399033185,-0.21,"incongruent"
"8",0,1,12.0833333333333,2.201,0.948622922,-0.16,"congruent"
"8",1,0,62.6388888888889,1.781,1.115905824,0.16,"congruent"
"8",1,0,23.3333333333333,3.092,1.23250535,0.16,"congruent"
"8",0,1,55.8978949652778,1.29,3.766667164,-0.21,"incongruent"
"8",0,1,64.8057725694444,1.16,1.7156125,-0.24,"incongruent"
"8",0,1,10.4063585069444,2.104,1.549654832,-0.32,"incongruent"
"8",1,1,28.6111111111111,1.043,4.067516256,0.16,"incongruent"
"8",0,1,82.7685546875,0.904,1.016143779,-0.25,"incongruent"
"8",0,1,89.4504123263889,1.462,1.249143367,-0.37,"incongruent"
"8",1,1,25.7394748263889,0.904,1.398843647,0.16,"congruent"
"8",0,1,27.8868272569444,1.484,1.449107639,-0.22,"incongruent"
"8",0,1,16.2516276041667,2.387,1.299103393,-0.21,"congruent"
"8",0,1,71.8977864583333,1.405,2.73350884,-0.21,"congruent"
"8",0,1,23.720703125,0.893,0.966004774,-0.16,"incongruent"
"8",1,0,13.4510633680556,1.058,2.166083307,0.16,"congruent"
"8",0,1,53.0995008680556,2.192,4.117578405,-0.16,"congruent"
"8",0,1,93.3382161458333,1.636,0.765836015,-0.64,"incongruent"
"8",0,0,7.38498263888889,1.181,1.766147315,-0.16,"congruent"
"8",0,1,14.9490017361111,2.783,1.299383678,-0.21,"congruent"
"8",1,0,38.3018663194444,1.976,1.515915765,0.52,"incongruent"
"8",1,0,74.7222222222222,1.887,1.09949869,0.21,"congruent"
"8",1,0,60.4204644097222,1.646,1.132624904,0.24,"incongruent"
"8",0,0,37.4142795138889,3.198,1.999346328,-0.16,"congruent"
"8",1,0,17.0724826388889,1.941,1.382001799,0.16,"incongruent"
"8",0,1,65.7145182291667,2.422,1.482181334,-0.4,"incongruent"
"8",1,0,18.6154513888889,1.008,1.582809818,0.2,"incongruent"
"8",0,1,60.6852213541667,1.743,0.982705427,-0.38,"incongruent"
"8",0,1,16.4089626736111,1.984,1.032507101,-0.21,"congruent"
"8",1,0,25.2766927083333,1.381,1.148987284,0.21,"congruent"
"8",1,1,70.9347873263889,1.115,1.482286592,0.16,"congruent"
"8",1,0,66.9341362847222,2.381,2.533085843,0.21,"congruent"
"8",0,0,7.62369791666667,4.642,1.449062886,-0.21,"congruent"
"8",0,1,24.951171875,2.131,1.749609805,-0.22,"congruent"
"8",1,0,12.6334635416667,2.337,1.382596309,0.18,"incongruent"
"8",1,1,28.7521701388889,1.521,0.848639585,0.26,"congruent"
"8",0,1,23.0837673611111,3.079,1.415476522,-0.16,"incongruent"
"8",0,1,23.0843098958333,1.944,1.799026811,-0.18,"incongruent"
"8",0,1,63.5720486111111,2.43,5.234565945,-0.36,"incongruent"
"8",1,1,24.0755208333333,5.51,1.582937451,0.31,"congruent"
"8",0,1,3.232421875,2.089,1.065394053,-0.16,"incongruent"
"8",0,1,6.72471788194444,1.868,1.065840353,-0.36,"congruent"
"8",0,0,87.2086588541667,2.572,1.482533339,-0.6,"incongruent"
"8",1,0,8.75813802083333,1.329,2.299338554,0.16,"incongruent"
"8",1,0,91.3481987847222,1.535,1.099615425,0.36,"congruent"
"8",0,0,13.6876085069444,1.967,0.848369866,-0.36,"congruent"
"8",1,0,12.9866536458333,2.563,2.000066201,0.16,"incongruent"
"8",1,1,8.40006510416667,0.848,1.015465652,0.22,"incongruent"
"8",0,1,82.0209418402778,2.112,1.149219586,-0.41,"congruent"
"8",0,1,72.1647135416667,0.992,1.966154263,-0.21,"incongruent"
"8",1,0,60.6483289930556,2.034,1.682215364,0.25,"congruent"
"8",1,0,37.0833333333333,2.7,3.216112973,0.36,"congruent"
"8",0,1,15.6412760416667,1.146,2.666697048,-0.36,"congruent"
"8",1,0,49.4590928819444,1.973,2.616670296,0.21,"incongruent"
"8",1,0,77.4815538194444,1.58,1.049649781,0.16,"incongruent"
"8",1,1,20.7996961805556,1.811,0.999382152,0.28,"incongruent"
"8",0,1,82.8754340277778,2.047,1.132419364,-0.31,"congruent"
"8",0,1,99.7580295138889,2.192,4.550868403,-0.91,"incongruent"
"8",0,1,88.6832682291667,1.425,1.349191213,-0.21,"incongruent"
"8",1,0,15.4090711805556,2.349,1.115687423,0.31,"congruent"
"8",1,0,23.4581163194444,3.939,1.132667609,0.27,"incongruent"
"8",0,1,35.8827039930556,1.556,1.332544462,-0.26,"congruent"
"8",0,1,21.3416883680556,0.915,1.066168769,-0.26,"congruent"
"8",1,0,82.0138888888889,1.378,1.215775809,0.26,"incongruent"
"8",1,1,27.4549696180556,0.921,1.699543676,0.18,"incongruent"
"9",1,0,90.9499782986111,2.939,18.557503003,0.51,"congruent"
"9",1,0,100,2.605,2.316390503,0.51,"congruent"
"9",1,1,71.8760850694444,4.051,5.601921331,0.51,"congruent"
"9",1,0,100,2.964,1.282357799,0.16,"congruent"
"9",0,1,82.36328125,1.514,1.866319588,-0.56,"congruent"
"9",1,0,12.9036458333333,4.244,3.300007384,0.38,"congruent"
"9",0,1,100,1.409,1.23234883,-0.16,"incongruent"
"9",1,0,85.6754557291667,2.701,2.08314949,0.24,"congruent"
"9",1,0,56.6482204861111,2.508,1.799983948,0.41,"congruent"
"9",1,0,75.4730902777778,1.179,2.100063765,0.37,"congruent"
"9",0,1,100,2.629,1.098970203,-0.48,"incongruent"
"9",1,0,100,1.359,1.449354799,0.36,"congruent"
"9",1,0,100,1.988,1.582907463,0.56,"incongruent"
"9",0,1,100,1.087,1.665723025,-0.56,"incongruent"
"9",0,1,100,2.38,1.499332495,-0.51,"incongruent"
"9",0,1,99.7281901041667,1.015,1.115779749,-0.36,"congruent"
"9",0,1,99.9310980902778,1.776,2.549971692,-1.09,"incongruent"
"9",1,1,35.9602864583333,2.461,2.500095053,0.32,"congruent"
"9",1,0,74.0310329861111,2.591,1.932811153,0.51,"incongruent"
"9",1,0,92.9638671875,1.202,1.666420224,0.17,"congruent"
"9",1,0,100,1.202,1.26632631,0.41,"congruent"
"9",0,1,100,1.713,1.366250592,-0.41,"congruent"
"9",0,1,100,2.824,1.833341175,-0.41,"congruent"
"9",0,1,100,1.375,1.432417339,-0.73,"incongruent"
"9",1,0,100,1.309,1.232396609,0.77,"incongruent"
"9",0,0,18.8232421875,1.93,2.316205309,-0.36,"congruent"
"9",1,0,100,0.896,0.999442375,0.41,"congruent"
"9",1,1,100,3.135,2.183268941,0.62,"incongruent"
"9",0,1,100,3.547,1.315587676,-0.51,"incongruent"
"9",0,1,100,3.687,1.165608246,-0.51,"incongruent"
"9",1,0,25.6206597222222,3.164,3.166763598,0.46,"incongruent"
"9",1,1,100,4.225,0.899414532,0.41,"congruent"
"9",1,1,98.7630208333333,2.838,1.999405058,1.08,"incongruent"
"9",0,1,100,1.945,1.049267748,-0.46,"congruent"
"9",0,1,85.6841362847222,0.936,1.516242604,-0.38,"congruent"
"9",0,1,100,0.855,2.066163811,-0.51,"incongruent"
"9",0,1,100,2.7,1.166362981,-0.41,"congruent"
"9",1,1,100,1.208,1.466134241,0.51,"incongruent"
"9",1,1,45.9912109375,2.723,1.34971542,0.41,"congruent"
"9",1,1,1.58528645833333,2.5,1.933231521,0.56,"incongruent"
"9",0,0,16.1062282986111,2.46,2.066026612,-0.46,"congruent"
"9",0,1,24.853515625,0.937,1.949953324,-0.51,"congruent"
"9",0,1,93.7342664930556,2.175,3.850941745,-0.61,"incongruent"
"9",1,1,99.5269097222222,0.897,3.533514998,0.61,"incongruent"
"9",0,1,100,0.872,0.882085365,-0.66,"incongruent"
"9",1,0,99.9647352430556,0.878,1.899552491,0.15,"incongruent"
"9",0,1,100,0.871,0.982368979,-0.51,"congruent"
"9",0,1,99.3929036458333,2.153,0.966189514,-0.16,"incongruent"
"9",0,1,100,0.931,1.499862932,-0.26,"congruent"
"9",1,1,99.3391927083333,0.778,1.465719859,0.46,"congruent"
"9",0,1,99.8649088541667,2.678,2.883791534,-0.51,"congruent"
"9",0,1,99.482421875,1.911,1.216147658,-0.51,"congruent"
"9",1,0,100,1.508,1.632701417,0.46,"congruent"
"9",1,0,0,1.763,2.099918013,0.62,"incongruent"
"9",0,1,100,2.321,1.048693254,-0.61,"incongruent"
"9",0,1,99.1536458333333,4.362,1.132446317,-0.61,"incongruent"
"9",1,0,100,1.831,1.465972619,0.56,"incongruent"
"9",1,0,100,1.331,1.282732702,0.56,"incongruent"
"9",0,1,100,1.012,0.998919081,-0.56,"incongruent"
"9",0,1,100,0.711,0.966131479,-0.46,"congruent"
"9",0,1,99.8817274305556,0.956,2.116747996,-0.41,"congruent"
"9",0,1,100,1.874,1.63315913,-0.41,"congruent"
"9",0,1,100,1.978,0.999073854,-0.56,"incongruent"
"9",1,0,100,0.865,1.199313306,0.51,"incongruent"
"9",1,0,100,1.583,1.049682213,0.51,"incongruent"
"9",1,0,100,1.663,1.332530369,0.51,"incongruent"
"9",1,0,5.35698784722223,2.759,1.683023758,0.17,"incongruent"
"9",0,1,100,1.638,1.216306164,-0.36,"congruent"
"9",1,1,3.74077690972223,0.805,1.215814963,0.46,"incongruent"
"9",0,1,100,0.817,0.949612632,-0.36,"congruent"
"9",0,1,12.4018012152778,2.401,2.166429752,-0.27,"congruent"
"9",0,0,0,1.64,1.698823973,-0.27,"congruent"
"9",1,1,100,1.872,1.548789476,0.36,"congruent"
"9",1,0,100,1.451,1.232795633,0.51,"incongruent"
"9",1,0,24.4411892361111,2.081,1.800062207,0.25,"congruent"
"9",0,1,100,1.118,1.566644177,-0.43,"incongruent"
"9",0,1,100,1.238,1.165384983,-0.51,"incongruent"
"9",1,0,99.5030381944444,2.166,1.582824617,0.51,"incongruent"
"9",0,0,28.7901475694444,1.959,1.816382571,-0.27,"congruent"
"9",0,1,42.8114149305556,1.02,1.315985975,-0.51,"incongruent"
"9",0,1,83.0978732638889,3.511,1.682474025,-0.46,"incongruent"
"9",0,1,100,2.248,1.199558027,-0.46,"congruent"
"9",1,0,100,0.951,1.048871394,0.46,"incongruent"
"9",0,1,100,3.626,2.032852032,-0.46,"incongruent"
"9",1,0,72.607421875,0.96,2.099370784,0.28,"congruent"
"9",0,1,100,0.787,1.132768976,-0.46,"incongruent"
"9",1,0,100,1.886,1.416410521,0.46,"congruent"
"9",0,1,100,1.585,1.399045053,-0.46,"incongruent"
"9",1,0,100,1.515,1.032709148,0.41,"congruent"
"9",1,0,100,1.604,0.91622483,0.41,"congruent"
"9",0,1,100,1.984,1.365752604,-0.46,"incongruent"
"9",1,0,100,0.953,1.148954895,0.41,"congruent"
"9",1,0,100,2.708,1.082880282,0.29,"congruent"
"9",0,1,100,1.017,1.132563089,-0.41,"incongruent"
"9",0,1,100,1.493,1.099536163,-0.41,"incongruent"
"9",0,1,100,0.808,1.099296646,-0.3,"congruent"
"9",1,1,0,0.685,1.732764327,0.36,"congruent"
"9",0,1,100,2.254,1.098838329,-0.36,"incongruent"
"9",1,1,100,2.277,2.299406312,0.36,"incongruent"
"9",1,1,100,1.018,1.132137653,0.41,"congruent"
"9",0,1,100,0.978,0.966104517,-0.46,"congruent"
"9",0,0,0,1.283,1.099592045,-0.41,"incongruent"
