"Subj_idx","Stimulus","Response","RT_dec","Confidence","RT_conf","SOA","Accuracy","Trial"
1,1,1,0.995750000234693,0.787351227156424,1.80233500013128,48.6,1,1
1,2,2,0.839709999971092,0.347882688350243,1.248560000211,48.6,1,2
1,1,1,0.712745000142604,0.574015400046556,1.29147499985993,43.74,1,3
1,2,2,0.700375000014901,0.814684753084831,1.41510999994352,43.74,1,4
1,2,2,0.688540000002831,0.888153534263024,1.529294999782,39.366,1,5
1,1,1,0.732390000019222,0.655702345079139,1.76060499995947,39.366,1,6
1,1,1,0.708039999939501,0.574015400046556,1.23941500019282,35.4294,1,7
1,2,2,0.710795000195503,0.184381318933488,1.52289499994367,35.4294,1,8
1,1,1,0.901679999660701,0.025432882678271,1.70068500004709,31.88646,1,9
1,2,2,0.783490000292659,0.101378545183894,1.21646500006318,31.88646,1,10
1,1,1,0.709084999747574,0.319577806785233,1.3254499998875,28.697814,1,11
1,2,2,0.691229999996722,0.451164938658944,1.3171250000596,28.697814,1,12
1,1,1,0.738539999816567,0.165149154358415,1.33335500024259,25.8280326,1,13
1,2,2,0.759219999890774,0.31575928682131,1.32563500013202,25.8280326,1,14
1,1,1,0.702339999843389,0.055474554246438,1.44699000008404,23.24522934,1,15
1,2,2,0.666555000003427,0.40833120813482,1.45657500019297,23.24522934,1,16
1,2,2,0.717255000025034,0.572237960599613,3.17373999999836,20.920706406,1,17
1,1,1,0.678539999760687,0.42078432344156,1.31215499993414,20.920706406,1,18
1,1,1,0.716024999972433,0.21877643156468,2.44736999971792,18.8286357654,1,19
1,2,2,0.673870000056922,0.529924750447879,1.2596899997443,18.8286357654,1,20
1,1,1,0.624464999884367,0.559505278864778,1.87029500026256,16.94577218886,1,21
1,2,2,1.02257999964058,0.085718334917162,2.76499500032514,16.94577218886,1,22
1,2,2,0.695139999967068,0.266720904040554,2.63361999997869,15.251194969974,1,23
1,1,1,0.956944999750704,0,1.22909500030801,15.251194969974,1,24
1,2,2,0.835360000375658,0.064374778390854,1.31848999997601,13.7260754729766,1,25
1,1,1,0.870034999679774,0.138367708960467,1.21440500020981,13.7260754729766,1,26
1,2,1,0.892555000260472,0,1.12837999965996,12.3534679256789,0,27
1,1,1,1.09308000002056,0,1.21022500004619,13.7260754729766,1,28
1,2,2,1.50631500035524,0.069012401393162,1.27700999984518,13.7260754729766,1,29
1,1,1,1.0351499998942,0.130778032124064,1.80123999994248,12.3534679256789,1,30
1,2,2,0.968679999932647,0.010619240444605,1.43773999996483,12.3534679256789,1,31
1,1,1,0.764680000022054,0.094459367925338,1.32818999979645,11.1181211331111,1,32
1,2,2,1.00308499997482,0.044310428465273,1.24631499964744,11.1181211331111,1,33
1,1,1,0.744915000163019,0.121837774943451,1.13610999984667,10.0063090197999,1,34
1,1,1,1.12637000018731,0.16746924429815,1.21429000003263,10.0063090197999,1,35
1,2,2,0.686180000193417,0.104765642492534,2.10515499999747,9.00567811781995,1,36
1,2,1,1.19134499970824,0.283332111773526,1.20950000034645,9.00567811781995,0,37
1,1,1,0.755200000014156,0.44051337617737,1.25390999997035,10.0063090197999,1,38
1,2,2,0.968444999773055,0.195505581372677,2.30461500026286,10.0063090197999,1,39
1,1,2,1.15105500025675,0.217687074829931,1.5266849999316,9.00567811781995,0,40
1,2,1,0.993305000010878,0.378295230620266,1.28079500002787,10.0063090197999,0,41
1,1,1,0.907145000062883,0.118494866833993,1.50052500003949,11.1181211331111,1,42
1,2,2,1.78529000002891,0.214269516963447,1.27058999985456,11.1181211331111,1,43
1,1,1,0.96421999996528,0.104765642492534,1.16119999997318,10.0063090197999,1,44
1,1,1,0.833360000047833,0.248225370117137,1.39077000040561,10.0063090197999,1,45
1,2,2,0.998465000186116,0,1.40806499961764,9.00567811781995,1,46
1,1,1,1.11881999997422,0.116182758702854,1.37944500008598,9.00567811781995,1,47
1,2,2,1.02877000020817,0.188806033829902,1.45618500001729,8.10511030603796,1,48
1,2,2,0.82505499990657,0.243702657011574,1.21066999994218,8.10511030603796,1,49
1,1,1,0.906169999856502,0.162887143595159,1.33770000003278,7.29459927543416,1,50
1,1,1,0.830844999756664,0.283060567142817,1.17381500033662,7.29459927543416,1,51
1,2,2,0.876219999976456,0.240577433225631,1.24156500026584,6.56513934789075,1,52
1,2,1,1.30824999976903,0.105418878787682,1.75196000002325,6.56513934789075,0,53
1,1,1,0.998670000117272,0.247514741099416,1.23924499982968,7.29459927543416,1,54
1,1,2,0.851925000082701,0.136054421768707,1.23681000014767,7.29459927543416,0,55
1,2,2,0.983609999995679,0.157465851083593,1.44120999984443,8.10511030603796,1,56
1,2,1,0.933720000088215,0.05733250298724,1.7582499999553,8.10511030603796,0,57
1,1,1,1.08254999993369,0.150843988366297,1.36226500011981,9.00567811781995,1,58
1,1,2,0.933484999928623,0.095238095238095,1.18298500031233,9.00567811781995,0,59
1,2,1,0.961790000088513,0.323414679950851,1.54104499984533,10.0063090197999,0,60
1,1,1,0.790500000119209,0.093286462009656,1.91542499978095,11.1181211331111,1,61
1,2,2,0.766749999951571,0.171248881105175,1.26509000035003,11.1181211331111,1,62
1,2,2,0.80885500041768,0.400850100753417,1.31573999999091,10.0063090197999,1,63
1,1,2,0.768215000163764,0.079249356698156,1.61632499983534,10.0063090197999,0,64
1,1,1,0.799004999920726,0.232835408747866,1.21361499978229,11.1181211331111,1,65
1,2,1,0.799580000340939,0.131369311166617,1.11651499988511,11.1181211331111,0,66
1,2,2,0.68644000031054,0.314496226230519,1.16819499991834,12.3534679256789,1,67
1,1,1,0.884219999890774,0.087332303614811,1.24502999987453,12.3534679256789,1,68
1,1,1,1.54960499983281,0.161749839146096,1.24460999993607,11.1181211331111,1,69
1,2,2,0.667265000287443,0.111131356497883,1.31686999974772,11.1181211331111,1,70
1,2,2,0.878539999946952,0.225307731366933,1.14587000012398,10.0063090197999,1,71
1,1,2,1.73576999967918,0,2.16174500016496,10.0063090197999,0,72
1,2,2,0.782424999866635,0.363340276796888,1.30854499991983,11.1181211331111,1,73
1,1,1,1.08868499984965,0.079977406179036,2.36716999998316,11.1181211331111,1,74
1,1,1,1.25694999983534,0.006338178227627,1.28489999985322,10.0063090197999,1,75
