Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,Condition,Accuracy,Visual_search_accuracy
4,1,0,1,0.585341063,0.593940571,0.030205963,6,0,1
4,1,0,1,0.610027156,0.509547163,0.030205963,6,0,1
4,1,0,1,0.743714077,0.702207683,0.030205963,6,0,1
4,1,0,1,0.70233563,0.585185827,0.030205963,6,0,0
4,1,1,0,1.538195495,1.153549683,0.030205963,6,1,1
4,0,0,1,1.053382019,0.694228456,0.030205963,6,1,0
4,0,0,1,0.702371109,0.827188372,0.030205963,6,1,0
4,1,0,1,0.551908131,0.593129853,0.030205963,6,0,1
4,0,0,0,1.337602221,1.086510157,0.029431438,6,1,NaN
4,1,NaN,0,NaN,1.571501965,0.029431438,6,0,1
4,1,1,0,1.655210929,0.752328857,0.029431438,6,1,1
4,1,0,NaN,1.354332186,NaN,0.029431438,6,0,1
4,0,1,1,1.153709948,0.685458906,0.029431438,6,0,0
4,1,1,0,1.337602594,1.471171336,0.029431438,6,1,1
4,1,1,0,0.852801405,0.685459465,0.029431438,6,1,0
4,1,0,0,1.521497287,1.504654642,0.029431438,6,0,1
4,0,0,0,0.719070722,0.484885928,0.029431438,6,1,1
4,1,1,0,0.819367547,0.5517204,0.029431438,6,1,1
4,1,0,1,0.719068022,1.27058886,0.029431438,6,0,1
4,1,0,0,0.969797933,1.170319691,0.029431438,6,0,0
4,0,0,0,0.886216546,1.421017476,0.028915747,2,1,NaN
4,0,0,1,1.070127165,1.203692369,0.028915747,2,1,NaN
4,1,0,1,0.769211545,1.103422083,0.028915747,2,0,NaN
4,0,0,0,1.120270315,1.487921789,0.028915747,2,1,NaN
4,1,1,1,1.053407442,1.37091865,0.028915747,2,1,NaN
4,1,1,0,1.036669746,0.601871746,0.028915747,2,1,NaN
4,0,0,1,0.836056913,1.370897139,0.028915747,2,1,NaN
4,1,0,0,0.769193852,1.721960193,0.028915747,2,0,NaN
4,0,0,0,0.484993579,0.869393177,0.028915747,2,1,NaN
4,0,0,1,0.635456463,0.986375643,0.028915747,2,1,NaN
4,1,1,0,1.220580085,0.75238054,0.028915747,2,1,NaN
4,1,0,1,0.902953962,1.270621266,0.028915747,2,0,NaN
4,0,0,1,0.769188638,0.785803503,0.029431438,4,1,1
4,1,0,0,0.702326694,0.568438447,0.029431438,4,0,1
4,0,1,0,0.936389776,0.501581626,0.029431438,4,0,1
4,0,0,0,1.304177023,0.702176673,0.029431438,4,1,1
4,0,0,0,0.518469342,1.655083817,0.029431438,4,1,1
4,0,0,0,0.836090343,0.518316713,0.029431438,4,1,1
4,0,0,0,0.969824658,0.434724246,0.029431438,4,1,0
4,1,0,0,0.702364129,0.48488062,0.029431438,4,0,0
4,0,1,0,1.855849837,0.652072261,0.029431438,4,0,1
4,1,1,0,0.769293958,0.702236457,0.029431438,4,1,1
4,0,1,1,1.003254978,0.902791835,0.029431438,4,0,0
4,0,0,1,0.802625848,1.655107283,0.029431438,4,1,1
4,0,1,1,1.203836337,0.685516176,0.028915747,3,0,NaN
4,1,1,1,1.019969393,0.652023092,0.028915747,3,1,NaN
4,0,0,0,0.953086218,1.989466538,0.028915747,3,1,NaN
4,1,1,1,0.802628548,1.237136284,0.028915747,3,1,NaN
4,1,0,1,0.752470591,1.421062174,0.028915747,3,0,NaN
4,1,0,0,0.76921378,1.955998318,0.028915747,3,0,NaN
4,1,1,0,0.969824658,1.153551359,0.028915747,3,1,NaN
4,1,0,0,0.802658161,0.585204544,0.028915747,3,0,NaN
4,1,1,0,0.635447059,0.618607952,0.028915747,3,1,NaN
4,0,0,0,1.538187491,1.203750477,0.028915747,3,1,NaN
4,1,1,0,1.153712369,1.872441889,0.028915747,3,1,NaN
4,1,0,1,0.719056753,1.136849236,0.028915747,3,0,NaN
4,0,1,1,0.902930123,0.886093624,0.028915747,1,0,NaN
4,0,0,0,1.15368797,1.337447916,0.028915747,1,1,NaN
4,0,0,0,1.086847446,0.518314758,0.028915747,1,1,NaN
4,1,1,0,0.7023564,0.568456885,0.028915747,1,1,NaN
4,0,1,0,1.320854003,0.835943395,0.028915747,1,0,NaN
4,1,1,1,1.254021859,0.702228915,0.028915747,1,1,NaN
4,0,0,0,1.237294873,0.618592866,0.028915747,1,1,NaN
4,0,0,1,0.468313153,0.70222193,0.028915747,1,1,NaN
4,0,0,0,0.468317531,0.685455554,0.028915747,1,1,NaN
4,1,0,0,0.785935924,0.718895279,0.028915747,1,0,NaN
4,0,1,0,0.702356027,0.702179467,0.028915747,1,0,NaN
4,0,0,0,1.086825935,0.685456671,0.028915747,1,1,NaN
4,0,0,0,0.585302324,0.568490688,0.029431438,5,1,1
4,1,0,0,0.68564599,0.735666963,0.029431438,5,0,1
4,0,0,0,1.78896927,0.618623317,0.029431438,5,1,0
4,0,1,0,0.769195807,0.451434191,0.029431438,5,0,1
4,1,1,1,0.769222626,0.568438726,0.029431438,5,1,1
4,0,1,0,0.568612772,0.635364271,0.029431438,5,0,0
4,0,0,1,0.602057993,0.635304208,0.029431438,5,1,1
4,1,0,0,1.989581173,1.120116942,0.029431438,5,0,0
4,1,1,0,1.371053773,0.752365175,0.029431438,5,1,1
4,1,0,0,0.635454602,0.535026379,0.029431438,5,0,1
4,0,0,0,0.585333333,0.68545723,0.029431438,5,1,1
4,1,NaN,NaN,NaN,NaN,0.029431438,5,0,NaN
4,1,0,0,1.337602221,1.086510157,0.029431438,6,1,NaN
4,1,NaN,0,NaN,1.571501965,0.029431438,6,0,1
4,1,1,0,1.655210929,0.752328857,0.029431438,6,1,1
4,1,0,NaN,1.354332186,NaN,0.029431438,6,0,1
4,1,1,1,1.153709948,0.685458906,0.029431438,6,0,0
4,1,1,0,1.337602594,1.471171336,0.029431438,6,1,1
4,0,1,0,0.852801405,0.685459465,0.029431438,6,1,0
4,1,0,0,1.521497287,1.504654642,0.029431438,6,0,1
4,0,0,0,0.719070722,0.484885928,0.029431438,6,1,1
4,1,1,0,0.819367547,0.5517204,0.029431438,6,1,1
4,0,0,1,0.719068022,1.27058886,0.029431438,6,0,1
4,1,0,0,0.969797933,1.170319691,0.029431438,6,0,0
4,0,0,0,0.886216546,1.421017476,0.028915747,2,1,NaN
4,0,0,1,1.070127165,1.203692369,0.028915747,2,1,NaN
4,1,0,1,0.769211545,1.103422083,0.028915747,2,0,NaN
4,0,0,0,1.120270315,1.487921789,0.028915747,2,1,NaN
4,1,1,1,1.053407442,1.37091865,0.028915747,2,1,NaN
4,0,1,0,1.036669746,0.601871746,0.028915747,2,1,NaN
4,1,0,1,0.836056913,1.370897139,0.028915747,2,1,NaN
4,0,0,0,0.769193852,1.721960193,0.028915747,2,0,NaN
4,0,0,0,0.484993579,0.869393177,0.028915747,2,1,NaN
4,0,0,1,0.635456463,0.986375643,0.028915747,2,1,NaN
4,0,1,0,1.220580085,0.75238054,0.028915747,2,1,NaN
4,0,0,1,0.902953962,1.270621266,0.028915747,2,0,NaN
4,1,0,1,0.769188638,0.785803503,0.029431438,4,1,1
4,0,0,0,0.702326694,0.568438447,0.029431438,4,0,1
4,1,1,0,0.936389776,0.501581626,0.029431438,4,0,1
4,1,0,0,1.304177023,0.702176673,0.029431438,4,1,1
4,1,0,0,0.518469342,1.655083817,0.029431438,4,1,1
4,1,0,0,0.836090343,0.518316713,0.029431438,4,1,1
4,1,0,0,0.969824658,0.434724246,0.029431438,4,1,0
4,0,0,0,0.702364129,0.48488062,0.029431438,4,0,0
4,0,1,0,1.855849837,0.652072261,0.029431438,4,0,1
4,0,1,0,0.769293958,0.702236457,0.029431438,4,1,1
4,0,1,1,1.003254978,0.902791835,0.029431438,4,0,0
4,0,0,1,0.802625848,1.655107283,0.029431438,4,1,1
4,1,1,1,1.203836337,0.685516176,0.028915747,3,0,NaN
4,1,1,1,1.019969393,0.652023092,0.028915747,3,1,NaN
4,1,0,0,0.953086218,1.989466538,0.028915747,3,1,NaN
4,1,1,1,0.802628548,1.237136284,0.028915747,3,1,NaN
4,1,0,1,0.752470591,1.421062174,0.028915747,3,0,NaN
4,0,0,0,0.76921378,1.955998318,0.028915747,3,0,NaN
4,1,1,0,0.969824658,1.153551359,0.028915747,3,1,NaN
4,0,0,0,0.802658161,0.585204544,0.028915747,3,0,NaN
4,1,1,0,0.635447059,0.618607952,0.028915747,3,1,NaN
4,1,0,0,1.538187491,1.203750477,0.028915747,3,1,NaN
4,1,1,0,1.153712369,1.872441889,0.028915747,3,1,NaN
4,0,0,1,0.719056753,1.136849236,0.028915747,3,0,NaN
4,1,1,1,0.902930123,0.886093624,0.028915747,1,0,NaN
4,1,0,0,1.15368797,1.337447916,0.028915747,1,1,NaN
4,1,0,0,1.086847446,0.518314758,0.028915747,1,1,NaN
4,1,1,0,0.7023564,0.568456885,0.028915747,1,1,NaN
4,0,1,0,1.320854003,0.835943395,0.028915747,1,0,NaN
4,0,1,1,1.254021859,0.702228915,0.028915747,1,1,NaN
4,0,0,0,1.237294873,0.618592866,0.028915747,1,1,NaN
4,1,0,1,0.468313153,0.70222193,0.028915747,1,1,NaN
4,1,0,0,0.468317531,0.685455554,0.028915747,1,1,NaN
4,0,0,0,0.785935924,0.718895279,0.028915747,1,0,NaN
4,0,1,0,0.702356027,0.702179467,0.028915747,1,0,NaN
4,0,0,0,1.086825935,0.685456671,0.028915747,1,1,NaN
4,0,0,0,0.585302324,0.568490688,0.029431438,5,1,1
4,1,0,0,0.68564599,0.735666963,0.029431438,5,0,1
4,0,0,0,1.78896927,0.618623317,0.029431438,5,1,0
4,0,1,0,0.769195807,0.451434191,0.029431438,5,0,1
4,0,1,1,0.769222626,0.568438726,0.029431438,5,1,1
4,0,1,0,0.568612772,0.635364271,0.029431438,5,0,0
4,1,0,1,0.602057993,0.635304208,0.029431438,5,1,1
4,0,0,0,1.989581173,1.120116942,0.029431438,5,0,0
4,0,1,0,1.371053773,0.752365175,0.029431438,5,1,1
4,0,0,0,0.635454602,0.535026379,0.029431438,5,0,1
4,0,0,0,0.585333333,0.68545723,0.029431438,5,1,1
4,1,NaN,NaN,NaN,NaN,0.029431438,5,0,NaN
4,0,0,1,1.036704016,1.671563006,0.028915747,1,1,NaN
4,0,0,1,0.953086218,0.752348134,0.028915747,1,1,NaN
4,0,1,0,0.869520384,0.618615494,0.028915747,1,0,NaN
4,0,1,0,1.755546307,1.538068665,0.028915747,1,0,NaN
4,0,0,0,0.785948774,1.354183283,0.028915747,1,1,NaN
4,0,0,1,1.120348631,1.638371916,0.028915747,1,1,NaN
4,0,0,1,1.036692933,0.75238054,0.028915747,1,1,NaN
4,0,0,0,0.535164574,1.404325689,0.028915747,1,1,NaN
4,1,1,0,0.769204188,0.534998722,0.028915747,1,1,NaN
4,1,0,0,0.702338056,0.718932155,0.028915747,1,0,NaN
4,0,0,1,0.735770517,0.585179681,0.028915747,1,1,NaN
4,1,1,0,0.80263991,0.902833181,0.028915747,1,1,NaN
4,1,1,1,1.003230394,0.819249095,0.029431438,6,1,0
4,1,1,1,0.752486608,0.585178843,0.029431438,6,1,1
4,1,0,0,0.668909133,0.769038802,0.029431438,6,0,1
4,0,0,1,0.551884297,0.51830079,0.029431438,6,1,1
4,1,1,0,0.485011273,0.484841789,0.029431438,6,1,1
4,1,1,1,0.568590144,0.551774318,0.029431438,6,1,1
4,1,0,1,0.618738417,0.635328233,0.029431438,6,0,1
4,1,0,1,0.752524881,0.769060593,0.029431438,6,0,1
4,1,1,0,0.836088667,1.588216659,0.029431438,6,1,1
4,1,1,1,0.769235944,1.00311101,0.029431438,6,1,1
4,0,0,1,0.7525165,0.585211249,0.029431438,6,1,0
4,0,0,1,0.652176745,0.769097748,0.029431438,6,1,1
4,0,0,1,0.735771447,0.652054661,0.028915747,3,1,NaN
4,1,0,1,1.00323924,0.702198743,0.028915747,3,0,NaN
4,1,0,1,0.735783274,0.668791704,0.028915747,3,0,NaN
4,0,0,1,0.802647918,0.535002912,0.028915747,3,1,NaN
4,1,0,1,0.919677503,0.852660045,0.028915747,3,0,NaN
4,0,0,1,0.618770264,0.568468898,0.028915747,3,1,NaN
4,1,1,0,1.72208116,0.718894161,0.028915747,3,1,NaN
4,1,1,0,0.719082363,0.785818309,0.028915747,3,1,NaN
4,1,1,1,0.85282031,0.568435653,0.028915747,3,1,NaN
4,1,1,1,0.836078982,0.852626242,0.028915747,3,1,NaN
4,1,0,1,1.922685427,1.103393588,0.028915747,3,0,NaN
4,1,1,0,0.434842233,0.535053477,0.028915747,3,1,NaN
4,0,1,1,0.802655367,0.718917069,0.028915747,2,0,NaN
4,1,1,0,0.551899475,0.75237635,0.028915747,2,1,NaN
4,1,0,0,0.752499086,0.551755041,0.028915747,2,0,NaN
4,1,1,1,0.551895005,0.902780102,0.028915747,2,1,NaN
4,0,0,0,0.986547733,1.487907262,0.028915747,2,1,NaN
4,0,0,0,0.802658161,1.421040384,0.028915747,2,1,NaN
4,1,0,0,0.836066317,0.534985871,0.028915747,2,0,NaN
4,1,0,1,0.652204681,0.501624089,0.028915747,2,0,NaN
4,0,0,1,0.785918511,1.12010912,0.028915747,2,1,NaN
4,0,0,0,0.551870142,0.618589234,0.028915747,2,1,NaN
4,0,0,0,0.719050607,1.303984166,0.028915747,2,1,NaN
4,1,1,0,0.501728761,0.501574641,0.028915747,2,1,NaN
4,1,0,1,0.652200211,1.220463774,0.029431438,5,0,1
4,1,0,0,0.785943467,0.468128212,0.029431438,5,0,1
4,0,0,0,0.535179752,0.601882642,0.029431438,5,1,1
4,1,0,1,0.685635466,0.802531048,0.029431438,5,0,1
4,0,0,1,0.668897585,0.685460024,0.029431438,5,1,1
4,0,0,1,0.585329701,0.952966648,0.029431438,5,1,0
4,0,1,0,1.237274851,0.752354838,0.029431438,5,0,1
4,0,0,1,0.719048931,0.501622134,0.029431438,5,1,1
4,1,0,1,0.719492191,0.551772083,0.029431438,5,0,1
4,1,0,1,1.45462985,0.852662559,0.029431438,5,0,0
4,1,0,1,0.819358515,1.43775396,0.029431438,5,0,1
4,0,0,1,0.485014625,0.418038605,0.029431438,5,1,1
4,0,0,1,0.719083107,0.585152582,0.029431438,4,1,1
4,0,0,1,0.902962996,1.989408151,0.029431438,4,1,1
4,0,0,1,0.869514237,1.304050096,0.029431438,4,1,0
4,0,1,0,0.501744776,0.50156207,0.029431438,4,0,1
4,0,0,0,0.518435445,0.601893257,0.029431438,4,1,1
4,1,0,1,0.434899597,0.401291784,0.029431438,4,0,1
4,0,0,0,1.304155697,1.320768422,0.029431438,4,1,1
4,0,NaN,1,NaN,1.354132718,0.029431438,4,0,1
4,1,1,0,0.535185898,0.468161736,0.029431438,4,1,1
4,0,0,1,0.551893981,0.501614032,0.029431438,4,1,1
4,0,0,1,0.602029218,0.735602989,0.029431438,4,1,0
4,1,1,0,0.752479437,0.802510096,0.029431438,4,1,0
5,1,0,NaN,1.882198348,NaN,0.034988054,6,0,NaN
5,0,0,0,1.213483838,0.886063173,0.034988054,6,1,0
5,0,0,0,1.036696287,1.127240194,0.034988054,6,1,1
5,0,0,0,0.969848495,1.989462348,0.034988054,6,1,1
5,1,0,0,0.845738402,0.661645265,0.034988054,6,0,1
5,1,1,1,1.237304742,0.76906646,0.034988054,6,1,1
5,1,1,1,0.9961862,0.812128636,0.034988054,6,1,1
5,1,1,1,0.711988068,1.855700655,0.034988054,6,1,1
5,1,0,1,1.019994442,1.989438043,0.034988054,6,0,1
5,1,0,1,1.203891089,1.086693421,0.034988054,6,0,1
5,1,0,0,0.802642706,0.936239662,0.034988054,6,0,1
5,1,1,1,0.762144163,0.812123608,0.034988054,6,1,1
5,0,0,1,1.999177921,1.511728725,0.034988054,4,1,1
5,0,1,0,0.785921302,0.902778984,0.034988054,4,0,1
5,1,1,1,0.828975842,1.213348903,0.034988054,4,1,NaN
5,0,0,1,1.07976619,0.986362792,0.034988054,4,1,0
5,0,0,1,1.012867929,0.752347575,0.034988054,4,1,1
5,0,0,1,0.886239735,0.652051029,0.034988054,4,1,1
5,1,0,0,1.387740528,0.695114044,0.034988054,4,0,0
5,0,0,NaN,1.798582314,NaN,0.034988054,4,1,0
5,0,0,1,1.889302224,0.902845194,0.034988054,4,1,1
5,0,0,0,0.828997541,0.594802133,0.034988054,4,1,1
5,0,0,1,0.85282608,0.601927061,0.034988054,4,1,1
5,1,1,0,0.762107386,0.668742256,0.034988054,4,1,0
5,1,0,0,1.999198314,1.153606394,0.027451875,3,0,NaN
5,1,0,0,0.802648194,1.019854758,0.027451875,3,0,NaN
5,1,1,0,0.92928422,0.86937865,0.027451875,3,1,NaN
5,0,1,0,1.086857035,0.46819079,0.027451875,3,0,NaN
5,1,1,1,0.702336098,0.494505028,0.027451875,3,1,NaN
5,1,0,1,0.769207725,1.086704316,0.027451875,3,0,NaN
5,0,1,0,0.912599598,0.518316155,0.027451875,3,0,NaN
5,1,0,1,1.347239575,1.846080996,0.027451875,3,0,NaN
5,1,1,1,0.618775663,0.451453746,0.027451875,3,1,NaN
5,0,0,1,0.936401417,1.220413488,0.027451875,3,1,NaN
5,1,1,0,0.735773588,0.594821688,0.027451875,3,1,NaN
5,1,1,0,0.862427209,0.969683018,0.027451875,3,1,NaN
5,0,0,1,1.337588343,0.761978967,0.027451875,1,1,NaN
5,0,0,1,0.661838492,0.635308119,0.027451875,1,1,NaN
5,0,1,0,1.965743598,0.879001381,0.027451875,1,0,NaN
5,0,1,1,0.778865283,0.695131644,0.027451875,1,0,NaN
5,0,0,0,1.019970606,1.6120303,0.027451875,1,1,NaN
5,1,1,0,1.270723047,1.320716739,0.027451875,1,1,NaN
5,1,0,1,1.2874356,0.635365389,0.027451875,1,0,NaN
5,0,0,1,0.996169811,0.644924145,0.027451875,1,1,NaN
5,0,0,1,0.936390522,1.688528011,0.027451875,1,1,NaN
5,1,1,1,0.535168203,0.601874819,0.027451875,1,1,NaN
5,0,0,1,0.711992259,0.695136952,0.027451875,1,1,NaN
5,0,0,1,0.769207631,0.912451163,0.027451875,1,1,NaN
5,0,0,1,1.187163824,0.835914062,0.034988054,5,1,1
5,1,1,1,1.019962221,0.551717886,0.034988054,5,1,1
5,1,1,1,0.745395107,1.036549059,0.034988054,5,1,1
5,1,0,1,0.80264326,0.752360426,0.034988054,5,0,0
5,0,0,1,0.828969231,0.51828291,0.034988054,5,1,1
5,0,1,0,0.969804728,1.514266478,0.034988054,5,0,1
5,1,0,1,0.886255468,0.494470387,0.034988054,5,0,1
5,1,1,1,0.81935963,0.578087438,0.034988054,5,1,1
5,0,0,1,1.129917721,1.270619311,0.034988054,5,1,1
5,1,0,0,0.895842256,0.494497485,0.034988054,5,0,1
5,0,0,1,0.728668774,0.51831392,0.034988054,5,1,1
5,0,0,0,0.752484091,0.568458002,0.034988054,5,1,1
5,0,0,1,0.661828156,1.320739368,0.027451875,2,1,NaN
5,0,0,1,0.711994214,0.711818122,0.027451875,2,1,NaN
5,0,0,0,0.862450861,0.962552224,0.027451875,2,1,NaN
5,1,1,1,0.845732999,0.812156852,0.027451875,2,1,NaN
5,0,0,1,0.812258448,0.828848918,0.027451875,2,1,NaN
5,0,0,0,0.568582602,0.718944447,0.027451875,2,1,NaN
5,1,1,0,0.585320573,0.668772987,0.027451875,2,1,NaN
5,0,0,1,0.652210738,1.655111474,0.027451875,2,1,NaN
5,1,0,0,1.129916604,1.999034235,0.027451875,2,0,NaN
5,1,1,1,0.668905871,0.835939205,0.027451875,2,1,NaN
5,1,1,0,0.618767193,0.592246501,0.027451875,2,1,NaN
5,1,1,1,0.652166689,0.53503057,0.027451875,2,1,NaN
5,1,1,1,0.769236519,0.800967162,0.034988054,5,1,1
5,0,0,1,0.65218839,0.852622051,0.034988054,5,1,1
5,1,1,0,1.270742995,0.601895772,0.034988054,5,1,1
5,0,0,1,0.711989579,0.81924686,0.034988054,5,1,1
5,0,0,0,0.969817599,0.484882017,0.034988054,5,1,1
5,0,1,1,0.678529739,0.78575657,0.034988054,5,0,1
5,1,1,1,0.652182351,0.568465545,0.034988054,5,1,1
5,0,1,0,0.67854464,0.56849404,0.034988054,5,0,0
5,1,0,1,0.635478458,0.644958787,0.034988054,5,0,1
5,1,1,1,0.551900611,0.902796305,0.034988054,5,1,0
5,0,1,0,0.929292616,1.380506182,0.034988054,5,0,1
5,1,1,1,0.511350391,0.628208334,0.034988054,5,1,1
5,0,0,1,0.668927775,0.769075679,0.027451875,2,1,NaN
5,0,0,1,0.661803406,0.594831466,0.027451875,2,1,NaN
5,1,1,0,0.769228512,0.511190947,0.027451875,2,1,NaN
5,1,1,1,0.802675406,0.494493015,0.027451875,2,1,NaN
5,0,0,1,0.711978219,0.735636792,0.027451875,2,1,NaN
5,0,1,0,1.070146551,0.611490567,0.027451875,2,0,NaN
5,0,0,0,1.070112546,1.879550613,0.027451875,2,1,NaN
5,1,NaN,0,NaN,1.003109613,0.027451875,2,0,NaN
5,1,1,1,0.628369548,0.568425037,0.027451875,2,1,NaN
5,1,1,1,0.836094552,0.695109015,0.027451875,2,1,NaN
5,0,0,1,0.785951308,0.828840816,0.027451875,2,1,NaN
5,1,1,1,0.668934665,0.728543712,0.027451875,2,1,NaN
5,1,1,1,0.752522104,0.45143894,0.027451875,1,1,NaN
5,0,0,1,0.678527784,0.845592666,0.027451875,1,1,NaN
5,1,0,1,0.886246457,1.41391797,0.027451875,1,0,NaN
5,0,0,1,0.652178982,1.320738809,0.027451875,1,1,NaN
5,0,0,1,0.678529181,1.564377875,0.027451875,1,1,NaN
5,0,0,0,1.019952355,1.404362286,0.027451875,1,1,NaN
5,1,1,1,0.628351372,0.852650546,0.027451875,1,1,NaN
5,0,1,0,1.053409228,0.886119884,0.027451875,1,0,NaN
5,0,0,1,0.585337542,0.678378956,0.027451875,1,1,NaN
5,0,0,1,0.912557622,0.802533562,0.027451875,1,1,NaN
5,0,1,0,0.82899056,1.086726386,0.027451875,1,0,NaN
5,0,0,0,1.531148068,1.621690187,0.027451875,1,1,NaN
5,1,1,1,0.585325715,0.668747006,0.027451875,3,1,NaN
5,1,1,1,0.962726474,1.263465887,0.027451875,3,1,NaN
5,0,1,0,0.829007244,0.601900242,0.027451875,3,0,NaN
5,1,1,0,0.74549421,0.769075679,0.027451875,3,1,NaN
5,1,1,1,0.661818586,0.477777483,0.027451875,3,1,NaN
5,1,0,1,0.594979086,0.501622692,0.027451875,3,0,NaN
5,0,0,1,0.895859767,1.528417159,0.027451875,3,1,NaN
5,1,1,1,0.778826565,1.036542633,0.027451875,3,1,NaN
5,1,1,1,0.719053033,0.886056189,0.027451875,3,1,NaN
5,1,1,1,0.611656436,0.64493113,0.027451875,3,1,NaN
5,1,1,1,0.568643616,0.461102179,0.027451875,3,1,NaN
5,0,0,0,0.902947368,0.611488052,0.027451875,3,1,NaN
5,1,1,1,0.769210353,0.57811761,0.034988054,6,1,1
5,0,0,0,0.461220634,0.518312523,0.034988054,6,1,1
5,1,0,0,0.819342221,1.120107444,0.034988054,6,0,1
5,1,1,1,0.645081448,0.644927218,0.034988054,6,1,1
5,1,1,1,0.946036643,1.354181048,0.034988054,6,1,1
5,1,0,0,0.628388919,0.535023027,0.034988054,6,0,0
5,1,1,1,0.578220622,0.769046625,0.034988054,6,1,1
5,0,0,1,0.518497578,0.461039881,0.034988054,6,1,0
5,0,0,1,0.895844045,0.752350648,0.034988054,6,1,1
5,1,1,0,0.544793468,0.427628372,0.034988054,6,1,1
5,1,1,1,0.68564908,0.511251011,0.034988054,6,1,1
5,1,1,1,0.618778664,0.628232918,0.034988054,6,1,1
5,0,0,1,0.645082566,0.444370164,0.034988054,4,1,1
5,0,0,1,0.946013456,0.63536036,0.034988054,4,1,1
5,0,1,0,0.494654509,0.477795921,0.034988054,4,0,0
5,1,1,1,0.702338167,0.518291571,0.034988054,4,1,1
5,0,0,0,1.113181629,0.527938327,0.034988054,4,1,0
5,0,1,0,0.71198874,0.410907252,0.034988054,4,0,1
5,1,1,1,0.544779594,0.401292622,0.034988054,4,1,1
5,0,0,1,0.56153135,0.461059995,0.034988054,4,1,1
5,0,1,0,0.695243862,0.50866856,0.034988054,4,0,1
5,0,0,1,0.585321804,0.57807794,0.034988054,4,1,1
5,1,1,1,0.652210752,0.53502163,0.034988054,4,1,1
5,0,0,1,0.602047023,0.535025262,0.034988054,4,1,1
5,1,0,0,0.991547619,0.521716308,0.015,4,0,NaN
5,0,0,1,0.807614374,0.718889971,0.015,4,1,1
5,0,1,0,0.602011241,0.413045513,0.015,4,0,1
5,0,0,0,1.392763137,0.535030849,0.015,4,1,1
5,0,0,0,0.919675824,0.518319786,0.015,4,1,0
5,0,0,1,0.573586492,1.621656384,0.015,4,1,0
5,0,0,1,0.423160296,0.80748475,0.015,4,1,1
5,0,1,0,1.192152818,0.451471067,0.015,4,0,1
5,0,0,0,1.421208651,1.292292177,0.015,4,1,1
5,1,0,1,0.485021325,0.56846359,0.015,4,0,0
5,0,0,1,0.941364799,1.487906983,0.015,4,1,1
5,1,1,0,0.66890801,0.45143447,0.015,4,1,0
5,0,0,1,0.89123217,0.535034481,0.017494027,2,1,NaN
5,0,0,0,1.86084246,0.907797499,0.017494027,2,1,NaN
5,1,0,1,1.27071597,0.668793939,0.017494027,2,0,NaN
5,1,0,NaN,0.807643334,NaN,0.017494027,2,0,NaN
5,0,1,0,0.518434884,0.551748057,0.017494027,2,0,NaN
5,0,0,1,0.707337289,0.573447463,0.017494027,2,1,NaN
5,1,1,1,0.523461406,0.657032109,0.017494027,2,1,NaN
5,1,1,0,0.907941743,1.237123154,0.017494027,2,1,NaN
5,0,0,1,0.590320836,0.451468273,0.017494027,2,1,NaN
5,1,1,0,0.891213174,0.769100542,0.017494027,2,1,NaN
5,0,0,1,0.958100445,0.673755743,0.017494027,2,1,NaN
5,1,1,1,1.488049458,1.014816688,0.017494027,2,1,NaN
5,1,1,0,1.108540795,0.881135731,0.017494027,1,1,NaN
5,0,0,1,1.476307927,1.308996255,0.017494027,1,1,NaN
5,0,0,1,1.15370715,0.585196443,0.017494027,1,1,NaN
5,0,0,0,1.136979884,1.989434691,0.017494027,1,1,NaN
5,0,1,0,1.994555264,0.769080148,0.017494027,1,0,NaN
5,0,0,1,0.702363753,0.384601674,0.017494027,1,1,NaN
5,1,1,1,0.473279236,0.01677364,0.017494027,1,1,NaN
5,0,0,1,0.953111917,1.003112127,0.017494027,1,1,NaN
5,1,1,1,0.740772918,0.919524688,0.017494027,1,1,NaN
5,0,0,1,0.590331822,1.058274166,0.017494027,1,1,NaN
5,0,0,0,0.690625948,1.292291339,0.017494027,1,1,NaN
5,0,0,1,0.623728154,0.685489078,0.017494027,1,1,NaN
5,1,0,1,0.607016998,0.446449479,0.017494027,3,0,NaN
5,1,1,0,0.54016921,0.585149789,0.017494027,3,1,NaN
5,0,0,1,0.456558395,0.418034415,0.017494027,3,1,NaN
5,0,1,1,0.657159778,0.451438102,0.017494027,3,0,NaN
5,1,0,1,0.919645745,0.518339621,0.017494027,3,0,NaN
5,1,0,0,0.986514858,1.416091151,0.017494027,3,0,NaN
5,1,1,0,0.774207056,0.234097071,0.017494027,3,1,NaN
5,1,1,0,0.635487561,0.790756926,0.017494027,3,1,NaN
5,0,0,1,1.192150768,1.504651569,0.017494027,3,1,NaN
5,1,1,1,0.652192572,0.501560114,0.017494027,3,1,NaN
5,1,1,0,0.707320154,0.372833419,0.017494027,3,1,NaN
5,1,1,1,0.473293392,0.635325719,0.017494027,3,1,NaN
5,0,1,0,0.556895823,0.468110891,0.015,5,0,1
5,1,1,1,0.501736019,0.434702176,0.015,5,1,0
5,0,0,0,0.573595246,0.434733465,0.015,5,1,1
5,0,0,1,0.590303142,0.362859525,0.015,5,1,0
5,1,1,1,0.540176659,0.496612838,0.015,5,1,1
5,0,0,0,0.60702063,0.451472464,0.015,5,1,0
