Subj_idx,Stimulus,Response,Confidence,RT_decConf,Condition,Accuracy,Raw_Response,StimulusType
1,0,1,2,3.389,"big, no feedback",0,5,Word
1,1,1,1,3.684,"big, no feedback",1,4,Word
1,0,0,2,2.097,"big, no feedback",1,2,Word
1,0,0,2,3.871,"big, no feedback",1,2,Word
1,1,1,2,2.575,"big, no feedback",1,5,Word
1,1,1,1,3.423,"big, no feedback",1,4,Word
1,1,1,3,1.529,"big, no feedback",1,6,Word
1,0,0,1,1.768,"big, no feedback",1,3,Word
1,0,1,1,1.572,"big, no feedback",0,4,Word
1,0,0,1,2.474,"big, no feedback",1,3,Word
1,0,1,1,2.662,"big, no feedback",0,4,Word
1,1,1,3,1.093,"big, no feedback",1,6,Word
1,1,1,3,0.913,"big, no feedback",1,6,Word
1,1,0,1,1.798,"big, no feedback",0,3,Word
1,1,1,2,1.553,"big, no feedback",1,5,Word
1,1,1,2,2.148,"big, no feedback",1,5,Word
1,0,0,1,1.515,"big, no feedback",1,3,Word
1,0,0,1,1.909,"big, no feedback",1,3,Word
1,0,0,2,1.034,"big, no feedback",1,2,Word
1,1,1,3,1.474,"big, no feedback",1,6,Word
1,1,0,1,3.104,"big, no feedback",0,3,Word
1,0,0,3,1.461,"big, no feedback",1,1,Word
1,1,0,1,1.764,"big, no feedback",0,3,Word
1,1,0,1,2.812,"big, no feedback",0,3,Word
1,0,1,1,3.326,"big, no feedback",0,4,Word
1,0,1,2,3.199,"big, no feedback",0,5,Word
1,0,0,1,4.089,"big, no feedback",1,3,Word
1,1,1,2,1.099,"big, no feedback",1,5,Word
1,1,1,2,1.679,"big, no feedback",1,5,Word
1,0,0,2,2.028,"big, no feedback",1,2,Word
1,0,1,1,1.273,"big, no feedback",0,4,Word
1,1,0,1,1.381,"big, no feedback",0,3,Word
1,0,0,1,5.092,"big, no feedback",1,3,Word
1,0,1,2,1.276,"big, no feedback",0,5,Word
1,1,1,2,1.86,"big, no feedback",1,5,Word
1,1,1,3,1.836,"big, no feedback",1,6,Word
1,0,0,3,1.92,"big, no feedback",1,1,Word
1,0,0,2,2.664,"big, no feedback",1,2,Word
1,0,0,2,1.956,"big, no feedback",1,2,Word
1,0,0,1,2.025,"big, no feedback",1,3,Word
1,1,0,1,1.664,"big, no feedback",0,3,Word
1,0,1,2,1.185,"big, no feedback",0,5,Word
1,0,1,1,2.579,"big, no feedback",0,4,Word
1,1,1,3,1.117,"big, no feedback",1,6,Word
1,0,1,2,1.419,"big, no feedback",0,5,Word
1,1,1,2,0.942,"big, no feedback",1,5,Word
1,0,0,1,1.331,"big, no feedback",1,3,Word
1,1,0,1,1.783,"big, no feedback",0,3,Word
1,0,1,1,0.975,"big, no feedback",0,4,Word
1,0,1,1,1.763,"big, no feedback",0,4,Word
1,0,0,1,1.503,"big, no feedback",1,3,Word
1,1,1,2,0.854,"big, no feedback",1,5,Word
1,0,1,1,1.999,"big, no feedback",0,4,Word
1,0,0,2,1.168,"big, no feedback",1,2,Word
1,0,0,2,1.752,"big, no feedback",1,2,Word
1,0,0,2,1.592,"big, no feedback",1,2,Word
1,0,0,1,2.467,"big, no feedback",1,3,Word
1,0,1,2,1.464,"big, no feedback",0,5,Word
1,0,1,2,2.315,"big, no feedback",0,5,Word
1,0,0,2,2.281,"big, no feedback",1,2,Word
1,0,0,2,3.806,"big, no feedback",1,2,Word
1,0,0,2,1.881,"big, no feedback",1,2,Word
1,0,0,1,1.586,"big, no feedback",1,3,Word
1,1,1,2,1.416,"big, no feedback",1,5,Word
1,1,1,1,1.33,"big, no feedback",1,4,Word
1,1,1,1,2.302,"big, no feedback",1,4,Word
1,1,1,3,0.92,"big, no feedback",1,6,Word
1,1,1,3,1.183,"big, no feedback",1,6,Word
1,1,1,1,1.552,"big, no feedback",1,4,Word
1,0,0,3,1.533,"big, no feedback",1,1,Word
1,1,0,1,1.867,"big, no feedback",0,3,Word
1,1,1,1,3.66,"big, no feedback",1,4,Word
1,1,1,2,5.576,"big, no feedback",1,5,Word
1,1,1,2,1.158,"big, no feedback",1,5,Word
1,1,1,1,1.288,"big, no feedback",1,4,Word
1,1,1,3,1.161,"big, no feedback",1,6,Word
1,0,1,1,1.16,"big, no feedback",0,4,Word
1,1,1,2,1.042,"big, no feedback",1,5,Word
1,0,0,2,1.692,"big, no feedback",1,2,Word
1,1,0,2,2.607,"big, no feedback",0,2,Word
1,1,0,1,0.965,"big, no feedback",0,3,Word
1,0,0,1,1.69,"big, no feedback",1,3,Word
1,0,0,1,2.224,"big, no feedback",1,3,Word
1,1,1,2,1.361,"big, no feedback",1,5,Word
1,0,0,1,1.428,"big, no feedback",1,3,Word
1,1,1,1,2.244,"big, no feedback",1,4,Word
1,0,0,1,1.614,"big, no feedback",1,3,Word
1,1,1,2,2.085,"big, no feedback",1,5,Word
1,1,1,3,1.076,"big, no feedback",1,6,Word
1,1,1,3,2.196,"big, no feedback",1,6,Word
1,0,1,1,3.922,"big, no feedback",0,4,Word
1,0,0,1,1.515,"big, no feedback",1,3,Word
1,0,0,1,2.429,"big, no feedback",1,3,Word
1,1,1,1,1.822,"big, no feedback",1,4,Word
1,1,1,1,2.923,"big, no feedback",1,4,Word
1,0,0,2,1.392,"big, no feedback",1,2,Word
1,1,1,2,1.182,"big, no feedback",1,5,Word
1,1,1,1,1.613,"big, no feedback",1,4,Word
1,0,0,2,1.897,"big, no feedback",1,2,Word
1,0,0,1,2.966,"big, no feedback",1,3,Word
1,1,1,2,1.292,"big, no feedback",1,5,Word
1,1,1,1,3.316,"big, no feedback",1,4,Word
1,1,0,1,1.104,"big, no feedback",0,3,Word
1,1,0,1,1.546,"big, no feedback",0,3,Word
1,0,0,1,4.965,"big, no feedback",1,3,Word
1,0,1,1,3.97,"big, no feedback",0,4,Word
1,0,0,1,2.007,"big, no feedback",1,3,Word
1,0,1,1,3.67,"big, no feedback",0,4,Word
1,0,1,1,1.693,"big, no feedback",0,4,Word
1,1,1,2,1.081,"big, no feedback",1,5,Word
1,0,1,3,1.11,"big, no feedback",0,6,Word
1,0,1,1,1.034,"big, no feedback",0,4,Word
1,0,1,2,1.151,"big, no feedback",0,5,Word
1,0,1,1,1.167,"big, no feedback",0,4,Word
1,1,1,2,1.158,"big, no feedback",1,5,Word
1,1,0,1,2.632,"big, no feedback",0,3,Word
1,0,0,1,1.931,"big, no feedback",1,3,Word
1,1,0,1,1.397,"big, no feedback",0,3,Word
1,1,0,2,2.179,"big, no feedback",0,2,Word
1,1,1,3,1.014,"big, no feedback",1,6,Word
1,1,1,3,0.958,"big, no feedback",1,6,Word
1,0,1,2,1.78,"big, no feedback",0,5,Word
1,0,0,1,4.476,"big, no feedback",1,3,Word
1,1,1,3,1.81,"big, no feedback",1,6,Word
1,1,1,1,1.321,"big, no feedback",1,4,Word
1,0,1,1,3.89,"big, no feedback",0,4,Word
1,0,1,2,2.108,"big, no feedback",0,5,Word
1,0,1,2,1.152,"big, no feedback",0,5,Word
1,0,0,1,1.473,"big, no feedback",1,3,Word
1,1,0,2,1.023,"big, no feedback",0,2,Word
1,1,1,3,1.121,"big, no feedback",1,6,Word
1,0,1,1,2.722,"big, no feedback",0,4,Word
1,1,1,3,0.986,"big, no feedback",1,6,Word
1,0,0,2,1.329,"big, no feedback",1,2,Word
1,1,0,1,1.28,"big, no feedback",0,3,Word
1,1,1,2,2.29,"big, no feedback",1,5,Word
1,0,0,2,4.019,"big, no feedback",1,2,Word
1,0,0,1,1.229,"big, no feedback",1,3,Word
1,1,1,3,1.585,"big, no feedback",1,6,Word
1,1,0,1,1.713,"big, no feedback",0,3,Word
1,1,1,2,1.849,"big, no feedback",1,5,Word
1,1,1,1,2.534,"big, no feedback",1,4,Word
1,1,0,1,1.662,"big, no feedback",0,3,Word
1,1,0,1,1.017,"big, no feedback",0,3,Word
1,1,1,3,1.703,"big, no feedback",1,6,Word
1,0,0,1,1.826,"big, no feedback",1,3,Word
1,1,1,2,3.055,"big, no feedback",1,5,Word
1,0,0,2,1.251,"big, no feedback",1,2,Word
1,1,1,2,2.089,"big, no feedback",1,5,Word
1,1,1,2,1.47,"big, no feedback",1,5,Word
26,0,0,1,6.428,"big, no feedback",1,3,Word
26,0,0,2,2.293,"big, no feedback",1,2,Word
26,0,0,2,3.253,"big, no feedback",1,2,Word
26,0,0,3,3.49,"big, no feedback",1,1,Word
26,1,1,1,4.968,"big, no feedback",1,4,Word
26,1,1,2,3.243,"big, no feedback",1,5,Word
26,1,1,3,2.177,"big, no feedback",1,6,Word
26,0,1,1,4.401,"big, no feedback",0,4,Word
26,1,1,1,3.943,"big, no feedback",1,4,Word
26,1,0,1,6.682,"big, no feedback",0,3,Word
26,1,1,3,3.174,"big, no feedback",1,6,Word
26,1,1,3,2.426,"big, no feedback",1,6,Word
26,0,0,2,5.687,"big, no feedback",1,2,Word
26,0,0,1,5.045,"big, no feedback",1,3,Word
26,1,1,3,1.97,"big, no feedback",1,6,Word
26,0,0,1,6.978,"big, no feedback",1,3,Word
26,1,1,2,2.341,"big, no feedback",1,5,Word
26,0,1,1,3.5,"big, no feedback",0,4,Word
26,0,0,2,4.321,"big, no feedback",1,2,Word
26,0,1,2,7.145,"big, no feedback",0,5,Word
26,1,1,3,1.816,"big, no feedback",1,6,Word
26,1,1,3,1.424,"big, no feedback",1,6,Word
26,0,1,2,7.212,"big, no feedback",0,5,Word
26,1,1,3,2.187,"big, no feedback",1,6,Word
26,0,0,3,5.037,"big, no feedback",1,1,Word
26,1,1,2,2.525,"big, no feedback",1,5,Word
26,1,1,3,1.805,"big, no feedback",1,6,Word
26,0,0,1,6.647,"big, no feedback",1,3,Word
26,0,0,2,2.506,"big, no feedback",1,2,Word
26,1,1,1,5.305,"big, no feedback",1,4,Word
26,1,1,3,3.538,"big, no feedback",1,6,Word
26,1,1,3,1.416,"big, no feedback",1,6,Word
26,1,1,3,1.564,"big, no feedback",1,6,Word
26,1,1,2,5.546,"big, no feedback",1,5,Word
26,0,0,2,9.643,"big, no feedback",1,2,Word
26,0,0,1,6.201,"big, no feedback",1,3,Word
26,1,1,3,1.938,"big, no feedback",1,6,Word
26,0,0,2,5.772,"big, no feedback",1,2,Word
26,1,1,3,1.7,"big, no feedback",1,6,Word
26,1,1,3,1.643,"big, no feedback",1,6,Word
26,1,1,3,1.184,"big, no feedback",1,6,Word
26,0,0,2,3.736,"big, no feedback",1,2,Word
26,0,1,1,8.106,"big, no feedback",0,4,Word
26,0,0,3,2.259,"big, no feedback",1,1,Word
26,0,0,3,2.98,"big, no feedback",1,1,Word
26,0,1,1,3.975,"big, no feedback",0,4,Word
26,1,1,3,1.36,"big, no feedback",1,6,Word
26,1,1,3,1.36,"big, no feedback",1,6,Word
26,1,1,3,1.475,"big, no feedback",1,6,Word
26,1,1,3,1.42,"big, no feedback",1,6,Word
26,1,0,1,6.834,"big, no feedback",0,3,Word
26,0,0,2,3.242,"big, no feedback",1,2,Word
26,1,1,2,2.032,"big, no feedback",1,5,Word
26,0,0,2,3.746,"big, no feedback",1,2,Word
26,1,0,1,3.14,"big, no feedback",0,3,Word
26,1,1,2,2.682,"big, no feedback",1,5,Word
26,1,1,3,1.192,"big, no feedback",1,6,Word
26,1,1,1,4.994,"big, no feedback",1,4,Word
26,0,0,2,2.064,"big, no feedback",1,2,Word
26,0,1,3,1.595,"big, no feedback",0,6,Word
26,1,1,3,1.087,"big, no feedback",1,6,Word
26,0,0,1,4.149,"big, no feedback",1,3,Word
26,0,0,2,2.822,"big, no feedback",1,2,Word
26,0,0,2,1.466,"big, no feedback",1,2,Word
26,1,1,3,1.37,"big, no feedback",1,6,Word
26,0,0,1,3.969,"big, no feedback",1,3,Word
26,1,1,3,1.313,"big, no feedback",1,6,Word
26,0,0,2,2.832,"big, no feedback",1,2,Word
26,0,0,2,2.768,"big, no feedback",1,2,Word
26,1,1,2,4.191,"big, no feedback",1,5,Word
26,0,0,1,2.967,"big, no feedback",1,3,Word
26,1,1,3,1.32,"big, no feedback",1,6,Word
26,1,1,3,1.155,"big, no feedback",1,6,Word
26,0,1,1,4.864,"big, no feedback",0,4,Word
26,1,0,1,2.911,"big, no feedback",0,3,Word
26,0,0,1,3.118,"big, no feedback",1,3,Word
26,0,0,2,1.88,"big, no feedback",1,2,Word
26,1,1,2,2.148,"big, no feedback",1,5,Word
26,1,1,1,4.116,"big, no feedback",1,4,Word
26,0,0,2,2.513,"big, no feedback",1,2,Word
26,0,1,2,3.434,"big, no feedback",0,5,Word
26,0,1,1,1.917,"big, no feedback",0,4,Word
26,0,1,2,5.052,"big, no feedback",0,5,Word
26,0,1,1,4.397,"big, no feedback",0,4,Word
26,1,1,3,5.65,"big, no feedback",1,6,Word
26,1,1,3,1.202,"big, no feedback",1,6,Word
26,0,0,1,1.623,"big, no feedback",1,3,Word
26,1,1,3,1.99,"big, no feedback",1,6,Word
26,1,1,2,3.065,"big, no feedback",1,5,Word
26,0,0,2,2.156,"big, no feedback",1,2,Word
26,1,1,3,1.909,"big, no feedback",1,6,Word
26,0,1,1,3.871,"big, no feedback",0,4,Word
26,1,1,1,1.8,"big, no feedback",1,4,Word
26,0,0,3,2.99,"big, no feedback",1,1,Word
26,1,1,2,2.027,"big, no feedback",1,5,Word
26,0,0,2,2.066,"big, no feedback",1,2,Word
26,0,0,2,2.47,"big, no feedback",1,2,Word
26,0,1,1,5.32,"big, no feedback",0,4,Word
26,1,1,3,4.149,"big, no feedback",1,6,Word
26,1,1,3,1.131,"big, no feedback",1,6,Word
26,0,0,2,4.021,"big, no feedback",1,2,Word
26,0,0,2,2.097,"big, no feedback",1,2,Word
26,0,0,2,3.527,"big, no feedback",1,2,Word
26,1,1,2,3.523,"big, no feedback",1,5,Word
26,0,0,1,1.749,"big, no feedback",1,3,Word
26,1,0,2,2.406,"big, no feedback",0,2,Word
26,1,1,3,3.27,"big, no feedback",1,6,Word
26,1,0,1,2.686,"big, no feedback",0,3,Word
26,0,0,1,3.147,"big, no feedback",1,3,Word
26,0,0,1,2.597,"big, no feedback",1,3,Word
26,0,0,2,1.939,"big, no feedback",1,2,Word
26,0,0,1,2.377,"big, no feedback",1,3,Word
26,0,1,1,1.954,"big, no feedback",0,4,Word
26,1,1,2,3.287,"big, no feedback",1,5,Word
26,1,1,2,1.741,"big, no feedback",1,5,Word
26,1,1,3,2.113,"big, no feedback",1,6,Word
26,0,0,2,2.242,"big, no feedback",1,2,Word
26,1,1,1,2.839,"big, no feedback",1,4,Word
26,1,1,2,2.481,"big, no feedback",1,5,Word
26,0,0,1,2.408,"big, no feedback",1,3,Word
26,1,1,2,1.859,"big, no feedback",1,5,Word
26,0,0,2,3.791,"big, no feedback",1,2,Word
26,1,1,2,2.465,"big, no feedback",1,5,Word
26,0,0,2,2.833,"big, no feedback",1,2,Word
26,0,1,2,3.955,"big, no feedback",0,5,Word
26,1,1,3,2.332,"big, no feedback",1,6,Word
26,1,1,3,0.976,"big, no feedback",1,6,Word
26,0,1,1,5.462,"big, no feedback",0,4,Word
26,1,1,2,4.143,"big, no feedback",1,5,Word
26,0,0,2,2.706,"big, no feedback",1,2,Word
26,0,1,1,2.976,"big, no feedback",0,4,Word
26,1,1,2,1.935,"big, no feedback",1,5,Word
26,0,0,2,1.858,"big, no feedback",1,2,Word
26,0,0,2,1.9,"big, no feedback",1,2,Word
26,1,1,3,2.275,"big, no feedback",1,6,Word
26,1,1,2,2.126,"big, no feedback",1,5,Word
26,1,1,3,0.991,"big, no feedback",1,6,Word
26,1,1,3,1.816,"big, no feedback",1,6,Word
26,1,1,2,1.601,"big, no feedback",1,5,Word
26,1,1,2,2.357,"big, no feedback",1,5,Word
26,0,0,2,2.972,"big, no feedback",1,2,Word
26,1,1,3,1.772,"big, no feedback",1,6,Word
26,0,0,1,2.195,"big, no feedback",1,3,Word
26,0,1,1,3.773,"big, no feedback",0,4,Word
26,0,0,2,2.45,"big, no feedback",1,2,Word
26,0,0,3,3.137,"big, no feedback",1,1,Word
26,0,1,1,2.44,"big, no feedback",0,4,Word
26,1,1,3,1.441,"big, no feedback",1,6,Word
26,1,1,3,1.334,"big, no feedback",1,6,Word
26,0,0,2,2.569,"big, no feedback",1,2,Word
27,1,1,3,4.038,"big, no feedback",1,6,Word
27,0,0,3,2.168,"big, no feedback",1,1,Word
27,0,0,3,1.507,"big, no feedback",1,1,Word
27,0,0,3,1.753,"big, no feedback",1,1,Word
27,1,1,3,3.132,"big, no feedback",1,6,Word
27,1,1,3,1.103,"big, no feedback",1,6,Word
27,0,0,3,2.102,"big, no feedback",1,1,Word
27,1,1,3,1.897,"big, no feedback",1,6,Word
27,0,1,3,1.251,"big, no feedback",0,6,Word
27,1,1,3,1.916,"big, no feedback",1,6,Word
27,1,1,3,0.935,"big, no feedback",1,6,Word
27,0,1,3,0.747,"big, no feedback",0,6,Word
27,0,0,3,1.212,"big, no feedback",1,1,Word
27,0,0,3,1.367,"big, no feedback",1,1,Word
27,0,0,3,2.015,"big, no feedback",1,1,Word
27,1,1,3,1.476,"big, no feedback",1,6,Word
27,0,0,3,1.803,"big, no feedback",1,1,Word
27,1,0,3,1.286,"big, no feedback",0,1,Word
27,1,1,3,1.337,"big, no feedback",1,6,Word
27,0,1,3,1.232,"big, no feedback",0,6,Word
27,0,0,3,1.914,"big, no feedback",1,1,Word
27,0,0,3,1.471,"big, no feedback",1,1,Word
27,1,1,3,1.24,"big, no feedback",1,6,Word
27,0,1,3,1.242,"big, no feedback",0,6,Word
27,1,1,3,1.088,"big, no feedback",1,6,Word
27,1,0,3,2.794,"big, no feedback",0,1,Word
27,1,1,3,1.275,"big, no feedback",1,6,Word
27,1,1,3,0.829,"big, no feedback",1,6,Word
27,0,0,3,1.103,"big, no feedback",1,1,Word
27,0,0,3,1.246,"big, no feedback",1,1,Word
27,1,0,3,1.975,"big, no feedback",0,1,Word
27,0,1,3,1.004,"big, no feedback",0,6,Word
27,1,1,3,0.959,"big, no feedback",1,6,Word
27,1,1,3,0.782,"big, no feedback",1,6,Word
27,1,1,3,1.086,"big, no feedback",1,6,Word
27,0,0,3,2.271,"big, no feedback",1,1,Word
27,1,1,3,0.933,"big, no feedback",1,6,Word
27,1,1,3,0.834,"big, no feedback",1,6,Word
27,0,1,3,0.758,"big, no feedback",0,6,Word
27,1,1,3,0.669,"big, no feedback",1,6,Word
27,1,1,3,2.113,"big, no feedback",1,6,Word
27,1,1,3,0.947,"big, no feedback",1,6,Word
27,0,0,3,1.138,"big, no feedback",1,1,Word
27,0,0,3,1.085,"big, no feedback",1,1,Word
27,0,0,3,2.41,"big, no feedback",1,1,Word
27,0,1,3,1.296,"big, no feedback",0,6,Word
27,0,1,3,0.876,"big, no feedback",0,6,Word
27,0,1,3,0.983,"big, no feedback",0,6,Word
27,1,1,3,0.625,"big, no feedback",1,6,Word
27,0,1,3,1.308,"big, no feedback",0,6,Word
27,0,0,3,1.517,"big, no feedback",1,1,Word
27,1,1,3,1.44,"big, no feedback",1,6,Word
27,1,1,3,1.634,"big, no feedback",1,6,Word
27,1,1,3,1.052,"big, no feedback",1,6,Word
27,1,1,3,0.758,"big, no feedback",1,6,Word
27,1,1,3,1.33,"big, no feedback",1,6,Word
27,1,1,3,0.74,"big, no feedback",1,6,Word
27,1,1,3,0.648,"big, no feedback",1,6,Word
27,0,0,3,1.183,"big, no feedback",1,1,Word
27,0,1,3,1.304,"big, no feedback",0,6,Word
27,1,0,3,1.446,"big, no feedback",0,1,Word
27,0,0,3,1.317,"big, no feedback",1,1,Word
27,1,1,3,1.047,"big, no feedback",1,6,Word
27,0,0,3,1.179,"big, no feedback",1,1,Word
27,1,1,3,1.252,"big, no feedback",1,6,Word
27,1,1,3,0.748,"big, no feedback",1,6,Word
27,0,1,3,0.969,"big, no feedback",0,6,Word
27,0,0,3,1.235,"big, no feedback",1,1,Word
27,0,1,3,1.17,"big, no feedback",0,6,Word
27,1,1,3,0.713,"big, no feedback",1,6,Word
27,0,0,3,1.08,"big, no feedback",1,1,Word
27,0,0,3,1.257,"big, no feedback",1,1,Word
27,1,1,3,1.054,"big, no feedback",1,6,Word
27,0,1,3,1.131,"big, no feedback",0,6,Word
27,0,0,3,1.857,"big, no feedback",1,1,Word
27,1,1,3,0.934,"big, no feedback",1,6,Word
27,0,1,3,3.279,"big, no feedback",0,6,Word
27,1,1,3,0.941,"big, no feedback",1,6,Word
27,1,1,3,0.932,"big, no feedback",1,6,Word
27,0,0,3,1.723,"big, no feedback",1,1,Word
27,1,1,3,0.941,"big, no feedback",1,6,Word
27,1,1,3,1.373,"big, no feedback",1,6,Word
27,1,1,3,0.758,"big, no feedback",1,6,Word
27,0,1,3,0.882,"big, no feedback",0,6,Word
27,0,1,3,0.572,"big, no feedback",0,6,Word
27,0,0,3,1.274,"big, no feedback",1,1,Word
27,0,0,3,1.471,"big, no feedback",1,1,Word
27,1,1,3,0.959,"big, no feedback",1,6,Word
27,1,1,3,0.829,"big, no feedback",1,6,Word
27,1,1,3,0.857,"big, no feedback",1,6,Word
27,0,1,3,0.826,"big, no feedback",0,6,Word
27,1,1,3,0.917,"big, no feedback",1,6,Word
27,0,1,3,1.402,"big, no feedback",0,6,Word
27,0,1,3,0.629,"big, no feedback",0,6,Word
27,0,1,3,0.542,"big, no feedback",0,6,Word
27,1,0,3,1.209,"big, no feedback",0,1,Word
27,1,1,3,0.953,"big, no feedback",1,6,Word
27,0,0,3,1.152,"big, no feedback",1,1,Word
27,0,0,3,1.362,"big, no feedback",1,1,Word
27,0,0,3,1.304,"big, no feedback",1,1,Word
27,1,1,3,1.45,"big, no feedback",1,6,Word
27,0,0,3,1.118,"big, no feedback",1,1,Word
27,0,0,3,1.109,"big, no feedback",1,1,Word
27,1,1,3,1,"big, no feedback",1,6,Word
27,1,1,3,0.866,"big, no feedback",1,6,Word
27,0,0,3,1.887,"big, no feedback",1,1,Word
27,0,0,3,1.231,"big, no feedback",1,1,Word
27,0,0,3,0.966,"big, no feedback",1,1,Word
27,1,0,3,0.863,"big, no feedback",0,1,Word
27,1,0,3,1.472,"big, no feedback",0,1,Word
27,1,1,3,0.904,"big, no feedback",1,6,Word
27,1,1,3,0.644,"big, no feedback",1,6,Word
27,1,1,3,0.622,"big, no feedback",1,6,Word
27,0,0,3,1.406,"big, no feedback",1,1,Word
27,1,1,3,1.498,"big, no feedback",1,6,Word
27,0,1,3,0.585,"big, no feedback",0,6,Word
27,0,0,3,0.783,"big, no feedback",1,1,Word
27,1,1,3,1.145,"big, no feedback",1,6,Word
27,0,0,3,0.822,"big, no feedback",1,1,Word
27,0,0,3,0.867,"big, no feedback",1,1,Word
27,1,0,3,1.079,"big, no feedback",0,1,Word
27,1,1,3,0.747,"big, no feedback",1,6,Word
27,0,0,3,0.991,"big, no feedback",1,1,Word
27,0,0,3,1.616,"big, no feedback",1,1,Word
27,0,0,3,1.084,"big, no feedback",1,1,Word
27,1,0,3,0.837,"big, no feedback",0,1,Word
27,1,1,3,0.735,"big, no feedback",1,6,Word
27,1,1,3,0.77,"big, no feedback",1,6,Word
27,0,1,3,0.976,"big, no feedback",0,6,Word
27,1,1,3,0.61,"big, no feedback",1,6,Word
27,1,1,3,0.792,"big, no feedback",1,6,Word
27,1,1,3,0.738,"big, no feedback",1,6,Word
27,1,0,3,1.308,"big, no feedback",0,1,Word
27,1,1,3,0.684,"big, no feedback",1,6,Word
27,0,1,3,0.89,"big, no feedback",0,6,Word
27,1,1,3,0.652,"big, no feedback",1,6,Word
27,1,1,3,1.517,"big, no feedback",1,6,Word
27,0,0,3,0.779,"big, no feedback",1,1,Word
27,0,0,3,0.955,"big, no feedback",1,1,Word
27,0,1,3,0.873,"big, no feedback",0,6,Word
27,0,1,3,0.976,"big, no feedback",0,6,Word
27,1,0,3,1.157,"big, no feedback",0,1,Word
27,0,0,3,1.633,"big, no feedback",1,1,Word
27,1,1,3,0.645,"big, no feedback",1,6,Word
27,1,0,3,1.635,"big, no feedback",0,1,Word
27,0,0,3,1.011,"big, no feedback",1,1,Word
27,0,0,3,0.881,"big, no feedback",1,1,Word
27,0,0,3,0.758,"big, no feedback",1,1,Word
27,1,0,3,0.807,"big, no feedback",0,1,Word
27,0,0,3,0.962,"big, no feedback",1,1,Word
43,1,1,3,1.613,"big, no feedback",1,6,Word
43,1,0,1,2.741,"big, no feedback",0,3,Word
43,1,1,2,3.606,"big, no feedback",1,5,Word
43,0,0,2,1.678,"big, no feedback",1,2,Word
43,0,0,1,1.647,"big, no feedback",1,3,Word
43,0,0,3,2.944,"big, no feedback",1,1,Word
43,0,0,2,1.324,"big, no feedback",1,2,Word
43,1,1,1,2.314,"big, no feedback",1,4,Word
43,0,0,2,1.613,"big, no feedback",1,2,Word
43,0,0,1,1.067,"big, no feedback",1,3,Word
43,0,0,1,3.177,"big, no feedback",1,3,Word
43,0,1,1,2.037,"big, no feedback",0,4,Word
43,1,0,1,2.957,"big, no feedback",0,3,Word
43,1,1,2,3.344,"big, no feedback",1,5,Word
43,1,1,1,1.594,"big, no feedback",1,4,Word
43,1,0,1,1.93,"big, no feedback",0,3,Word
43,1,1,3,1.894,"big, no feedback",1,6,Word
43,0,0,1,1.661,"big, no feedback",1,3,Word
43,1,1,1,1.438,"big, no feedback",1,4,Word
43,0,0,2,1.377,"big, no feedback",1,2,Word
43,1,0,2,1.539,"big, no feedback",0,2,Word
43,0,1,2,2.115,"big, no feedback",0,5,Word
43,0,0,1,1.251,"big, no feedback",1,3,Word
43,0,1,1,1.691,"big, no feedback",0,4,Word
43,0,0,1,1.22,"big, no feedback",1,3,Word
43,0,1,1,2.01,"big, no feedback",0,4,Word
43,0,1,2,3.043,"big, no feedback",0,5,Word
43,0,1,1,1.47,"big, no feedback",0,4,Word
43,0,0,1,1.514,"big, no feedback",1,3,Word
43,0,1,2,1.838,"big, no feedback",0,5,Word
43,1,1,3,2.807,"big, no feedback",1,6,Word
43,1,1,2,2.298,"big, no feedback",1,5,Word
43,1,1,2,2.165,"big, no feedback",1,5,Word
43,0,1,1,1.729,"big, no feedback",0,4,Word
43,0,0,1,1.528,"big, no feedback",1,3,Word
43,0,0,1,2.576,"big, no feedback",1,3,Word
43,0,0,2,1.42,"big, no feedback",1,2,Word
43,1,0,2,1.831,"big, no feedback",0,2,Word
43,1,1,1,1.433,"big, no feedback",1,4,Word
43,1,1,3,1.299,"big, no feedback",1,6,Word
43,1,1,2,3.252,"big, no feedback",1,5,Word
43,1,1,3,1.166,"big, no feedback",1,6,Word
43,0,1,1,1.293,"big, no feedback",0,4,Word
43,1,0,2,2.264,"big, no feedback",0,2,Word
43,1,1,1,1.716,"big, no feedback",1,4,Word
43,0,0,3,1.497,"big, no feedback",1,1,Word
43,1,1,2,2.361,"big, no feedback",1,5,Word
43,1,0,1,1.447,"big, no feedback",0,3,Word
43,1,0,1,4.072,"big, no feedback",0,3,Word
43,1,0,2,1.995,"big, no feedback",0,2,Word
43,0,0,2,0.909,"big, no feedback",1,2,Word
43,0,0,2,2.719,"big, no feedback",1,2,Word
43,1,0,1,3.396,"big, no feedback",0,3,Word
43,0,0,3,2.066,"big, no feedback",1,1,Word
43,1,0,2,1.24,"big, no feedback",0,2,Word
43,1,1,3,1.606,"big, no feedback",1,6,Word
43,1,1,3,0.8,"big, no feedback",1,6,Word
43,0,0,1,1.67,"big, no feedback",1,3,Word
43,0,0,1,2.905,"big, no feedback",1,3,Word
43,0,0,2,1,"big, no feedback",1,2,Word
43,1,1,3,1.363,"big, no feedback",1,6,Word
43,1,0,1,2.242,"big, no feedback",0,3,Word
43,1,1,3,1.62,"big, no feedback",1,6,Word
43,1,1,3,1.017,"big, no feedback",1,6,Word
43,1,0,1,1.565,"big, no feedback",0,3,Word
43,1,1,2,2.323,"big, no feedback",1,5,Word
