Subj_idx,Stimulus,Response,Confidence,RT_decConf,Accuracy,Raw_Response,StimulusType
27,1,0,2,9.581,0,2,Word
27,0,0,3,2.544,1,1,Word
27,0,0,1,4.163,1,3,Word
27,1,0,1,2.619,0,3,Word
27,1,1,1,2.494,1,4,Word
27,1,1,2,3.081,1,5,Word
27,0,0,2,1.785,1,2,Word
27,1,0,1,9.924,0,3,Word
27,0,0,2,3.372,1,2,Word
27,0,0,2,5.012,1,2,Word
27,1,1,2,1.78,1,5,Word
27,1,0,2,6.446,0,2,Word
27,1,1,2,2.03,1,5,Word
27,1,1,2,2.795,1,5,Word
27,1,1,1,3.297,1,4,Word
27,0,1,3,3.324,0,6,Word
27,1,1,3,2.556,1,6,Word
27,0,1,1,4.401,0,4,Word
27,0,0,1,8.969,1,3,Word
27,0,0,1,6.145,1,3,Word
27,1,1,1,3.94,1,4,Word
27,1,1,1,1.999,1,4,Word
27,0,0,2,4.66,1,2,Word
27,0,1,1,7.423,0,4,Word
27,1,1,2,8.594,1,5,Word
27,1,1,3,4.288,1,6,Word
27,1,1,1,4.415,1,4,Word
27,0,0,2,1.786,1,2,Word
27,1,1,1,8.759,1,4,Word
27,0,1,3,1.815,0,6,Word
27,1,1,2,4.522,1,5,Word
27,0,1,1,3.578,0,4,Word
27,0,1,1,17.709,0,4,Word
27,0,1,3,2.571,0,6,Word
27,0,1,2,6.275,0,5,Word
27,1,1,3,2.4,1,6,Word
27,0,1,1,1.848,0,4,Word
27,1,1,3,1.296,1,6,Word
27,0,1,3,2.731,0,6,Word
27,0,1,2,1.411,0,5,Word
27,1,1,1,8.626,1,4,Word
27,1,1,2,2.36,1,5,Word
27,0,0,2,1.88,1,2,Word
27,1,0,2,1.432,0,2,Word
27,1,1,1,7.677,1,4,Word
27,0,1,1,1.475,0,4,Word
27,1,1,2,5.728,1,5,Word
27,1,0,2,3.601,0,2,Word
27,0,0,1,3.001,1,3,Word
27,1,1,1,3.193,1,4,Word
27,1,1,2,2.59,1,5,Word
27,0,0,3,6.396,1,1,Word
27,0,1,1,10.001,0,4,Word
27,0,1,2,3.481,0,5,Word
27,0,0,1,2.489,1,3,Word
27,0,1,2,6.466,0,5,Word
27,0,0,2,3.94,1,2,Word
27,0,0,1,9.982,1,3,Word
27,0,1,1,2.385,0,4,Word
27,0,1,2,1.828,0,5,Word
27,0,1,1,5.577,0,4,Word
27,1,0,1,5.484,0,3,Word
27,1,1,1,7.916,1,4,Word
27,0,0,2,2.61,1,2,Word
28,1,0,1,4.996,0,3,Word
28,1,1,2,3.426,1,5,Word
28,0,0,2,2.437,1,2,Word
28,0,0,1,2.322,1,3,Word
28,1,1,3,2.777,1,6,Word
28,0,1,1,5.852,0,4,Word
28,1,1,1,2.231,1,4,Word
28,1,1,2,1.916,1,5,Word
28,1,1,3,2.578,1,6,Word
28,0,1,1,3.388,0,4,Word
28,0,1,2,2.378,0,5,Word
28,0,0,2,6.189,1,2,Word
28,1,1,1,2.666,1,4,Word
28,1,0,2,3.207,0,2,Word
28,1,1,2,1.2,1,5,Word
28,0,1,1,3.128,0,4,Word
28,0,0,2,2.32,1,2,Word
28,0,1,1,2.76,0,4,Word
28,1,0,2,2.184,0,2,Word
28,0,0,2,2.979,1,2,Word
28,1,1,3,2.781,1,6,Word
28,1,0,2,3.296,0,2,Word
28,0,1,1,3.579,0,4,Word
28,1,1,2,5.006,1,5,Word
28,1,0,1,1.31,0,3,Word
28,0,1,2,2.138,0,5,Word
28,0,0,2,3.085,1,2,Word
28,0,0,3,3.821,1,1,Word
28,1,0,2,2.24,0,2,Word
28,0,0,2,1.704,1,2,Word
28,1,0,1,2.323,0,3,Word
28,0,1,1,1.947,0,4,Word
28,0,0,2,2.456,1,2,Word
28,0,0,2,1.851,1,2,Word
28,0,1,1,2.019,0,4,Word
28,0,1,1,2.366,0,4,Word
28,0,0,2,3.454,1,2,Word
28,1,1,2,1.416,1,5,Word
28,1,1,1,3.419,1,4,Word
28,0,0,2,2.686,1,2,Word
28,1,1,2,3.342,1,5,Word
28,0,0,2,2.465,1,2,Word
28,0,1,2,1.652,0,5,Word
28,0,0,3,1.78,1,1,Word
28,0,0,1,1.23,1,3,Word
28,1,0,2,3.18,0,2,Word
28,1,0,2,1.903,0,2,Word
28,0,1,2,1.425,0,5,Word
28,0,1,2,1.124,0,5,Word
28,1,1,2,1.02,1,5,Word
28,0,1,1,1.423,0,4,Word
28,1,0,2,1.137,0,2,Word
28,0,0,1,1.948,1,3,Word
28,1,1,2,1.113,1,5,Word
28,0,0,2,1.614,1,2,Word
28,0,1,2,2.217,0,5,Word
28,1,1,3,1.179,1,6,Word
28,1,1,1,1.806,1,4,Word
28,0,0,1,3.358,1,3,Word
28,0,0,1,3.588,1,3,Word
28,1,1,3,1.193,1,6,Word
28,0,1,1,2.222,0,4,Word
28,1,1,2,1.137,1,5,Word
28,1,1,1,2.46,1,4,Word
28,1,1,2,1.807,1,5,Word
28,1,0,2,1.263,0,2,Word
28,1,0,1,1.825,0,3,Word
28,1,0,1,3.572,0,3,Word
28,0,0,1,1.316,1,3,Word
28,0,1,1,3.202,0,4,Word
28,1,1,1,1.626,1,4,Word
28,0,0,2,1.076,1,2,Word
28,1,1,1,2.898,1,4,Word
28,1,0,1,4.445,0,3,Word
28,0,0,2,1.277,1,2,Word
28,0,0,2,2.658,1,2,Word
28,0,1,1,1.933,0,4,Word
28,1,0,2,3.64,0,2,Word
28,0,0,2,1.832,1,2,Word
28,1,1,1,1.325,1,4,Word
28,0,0,1,2.333,1,3,Word
28,0,1,2,1.256,0,5,Word
28,1,0,3,1.242,0,1,Word
28,1,0,2,2.394,0,2,Word
28,1,1,3,2.399,1,6,Word
28,1,1,2,2.055,1,5,Word
28,1,0,2,0.954,0,2,Word
28,1,0,2,2.415,0,2,Word
28,0,0,3,1.322,1,1,Word
28,0,0,2,1.418,1,2,Word
28,1,1,1,1.821,1,4,Word
28,1,0,2,1.615,0,2,Word
28,1,1,2,1.962,1,5,Word
28,0,0,2,2.394,1,2,Word
28,1,1,1,1.408,1,4,Word
28,0,0,3,1.248,1,1,Word
29,0,1,1,2.91,0,4,Word
29,1,1,3,2.059,1,6,Word
29,1,0,3,2.686,0,1,Word
29,1,1,1,1.822,1,4,Word
29,1,1,3,1.073,1,6,Word
29,0,0,3,1.55,1,1,Word
29,1,1,3,1.5,1,6,Word
29,0,0,1,1.854,1,3,Word
29,0,0,3,1.353,1,1,Word
29,0,0,2,1.662,1,2,Word
29,1,0,3,2.193,0,1,Word
29,1,1,3,1.006,1,6,Word
29,0,0,2,1.326,1,2,Word
29,0,0,1,1.743,1,3,Word
29,0,0,3,1.249,1,1,Word
29,1,1,3,1.233,1,6,Word
29,0,0,3,1.167,1,1,Word
29,0,0,1,1.663,1,3,Word
29,1,1,3,0.849,1,6,Word
29,1,0,1,1.281,0,3,Word
29,1,0,2,1.178,0,2,Word
29,1,1,1,1.516,1,4,Word
29,0,0,3,1.634,1,1,Word
29,0,0,3,1.119,1,1,Word
29,1,1,3,1.268,1,6,Word
29,0,0,1,1.434,1,3,Word
29,1,1,3,0.863,1,6,Word
29,1,1,3,0.61,1,6,Word
29,0,0,2,1.042,1,2,Word
29,1,0,1,1.402,0,3,Word
29,1,1,1,1.53,1,4,Word
29,1,1,3,0.817,1,6,Word
29,0,0,2,1.101,1,2,Word
29,0,0,3,1.758,1,1,Word
29,0,0,3,1.188,1,1,Word
29,1,0,2,1.273,0,2,Word
29,1,1,1,1.071,1,4,Word
29,1,0,1,0.812,0,3,Word
29,1,0,2,0.772,0,2,Word
29,1,1,2,1.268,1,5,Word
29,1,1,3,1.033,1,6,Word
29,0,0,2,1.055,1,2,Word
29,0,1,1,1.209,0,4,Word
29,1,1,3,1.345,1,6,Word
29,0,1,1,1.159,0,4,Word
29,0,0,2,0.967,1,2,Word
29,1,1,3,1.343,1,6,Word
29,1,1,3,0.738,1,6,Word
29,0,0,2,1.068,1,2,Word
29,0,0,2,1.226,1,2,Word
29,0,1,3,1.063,0,6,Word
29,1,1,3,1.794,1,6,Word
29,1,1,3,1.423,1,6,Word
29,1,1,3,0.626,1,6,Word
29,0,0,2,0.999,1,2,Word
29,0,0,1,1.223,1,3,Word
29,1,1,3,0.69,1,6,Word
29,1,1,3,0.594,1,6,Word
29,0,1,3,1.023,0,6,Word
29,0,0,2,1.218,1,2,Word
29,1,1,3,1.181,1,6,Word
29,0,1,3,1.792,0,6,Word
29,0,1,1,1.405,0,4,Word
29,0,0,2,1.069,1,2,Word
29,0,0,3,1.082,1,1,Word
29,1,1,3,0.89,1,6,Word
29,0,1,3,1.618,0,6,Word
29,0,1,3,0.749,0,6,Word
29,0,0,2,1.61,1,2,Word
29,0,0,2,1.251,1,2,Word
29,1,1,2,2.259,1,5,Word
29,1,1,3,0.845,1,6,Word
29,0,1,2,1.341,0,5,Word
29,1,0,1,1.056,0,3,Word
29,0,0,3,1.019,1,1,Word
29,1,0,2,1.277,0,2,Word
29,1,1,3,0.771,1,6,Word
29,0,0,1,1.283,1,3,Word
29,1,1,2,0.939,1,5,Word
29,1,1,3,1.166,1,6,Word
29,1,1,1,1.214,1,4,Word
29,1,1,3,0.76,1,6,Word
29,1,1,1,0.968,1,4,Word
29,1,1,3,1.68,1,6,Word
29,0,1,1,1.032,0,4,Word
29,1,0,1,1.39,0,3,Word
29,0,1,1,1.531,0,4,Word
29,0,1,1,1.331,0,4,Word
29,0,1,2,1.299,0,5,Word
29,0,0,2,0.926,1,2,Word
29,0,0,3,0.942,1,1,Word
29,1,1,3,0.817,1,6,Word
29,0,1,2,2.107,0,5,Word
29,0,1,3,0.745,0,6,Word
29,1,1,3,0.739,1,6,Word
29,0,1,1,0.909,0,4,Word
3,1,1,3,2.753,1,6,Word
3,1,1,3,1.166,1,6,Word
3,1,1,3,1.246,1,6,Word
3,1,1,3,0.958,1,6,Word
3,0,0,3,4.291,1,1,Word
3,1,1,2,2.932,1,5,Word
3,0,0,3,1.748,1,1,Word
3,1,1,2,2.745,1,5,Word
3,1,1,3,1.924,1,6,Word
3,1,1,3,0.812,1,6,Word
3,0,0,3,1.652,1,1,Word
3,0,0,3,0.932,1,1,Word
3,1,1,3,1.124,1,6,Word
3,0,0,3,0.86,1,1,Word
3,0,0,3,1.135,1,1,Word
3,0,0,3,0.937,1,1,Word
3,1,1,3,1.292,1,6,Word
3,1,1,3,0.836,1,6,Word
3,1,1,3,1.01,1,6,Word
3,1,1,3,0.962,1,6,Word
3,1,1,3,0.922,1,6,Word
3,0,0,2,1.93,1,2,Word
3,1,1,3,1.538,1,6,Word
3,0,0,3,1.468,1,1,Word
3,0,0,1,3.306,1,3,Word
3,1,1,3,1.781,1,6,Word
3,1,1,3,0.862,1,6,Word
3,0,0,3,1.826,1,1,Word
3,0,0,3,0.74,1,1,Word
3,0,0,3,0.798,1,1,Word
3,0,0,3,0.644,1,1,Word
3,0,0,3,1.42,1,1,Word
3,1,1,3,1.998,1,6,Word
3,1,1,3,1.46,1,6,Word
3,1,1,3,0.831,1,6,Word
3,1,1,3,2.092,1,6,Word
3,1,1,3,0.788,1,6,Word
3,0,0,2,2.297,1,2,Word
3,0,0,3,1.58,1,1,Word
3,1,1,3,1.167,1,6,Word
3,1,1,3,0.783,1,6,Word
3,0,0,1,2.882,1,3,Word
3,1,1,3,0.73,1,6,Word
3,1,1,3,1.042,1,6,Word
3,0,0,3,1.706,1,1,Word
3,1,0,1,2.599,0,3,Word
3,1,1,3,1.607,1,6,Word
3,1,1,2,3.231,1,5,Word
3,0,0,3,1.165,1,1,Word
3,0,0,3,1.085,1,1,Word
3,0,0,3,0.893,1,1,Word
3,0,0,3,0.743,1,1,Word
3,1,1,3,0.946,1,6,Word
3,0,0,3,1.479,1,1,Word
3,1,1,3,2.263,1,6,Word
3,1,1,3,1.698,1,6,Word
3,1,1,3,0.621,1,6,Word
3,0,0,2,2.256,1,2,Word
3,0,0,3,1.77,1,1,Word
3,1,1,3,1.01,1,6,Word
3,0,0,1,3.058,1,3,Word
3,0,0,3,0.925,1,1,Word
3,0,1,1,6.141,0,4,Word
3,0,1,1,3.904,0,4,Word
3,0,0,2,1.443,1,2,Word
3,1,1,3,3.323,1,6,Word
3,1,1,3,5.051,1,6,Word
3,0,0,3,1.027,1,1,Word
3,0,0,1,6.696,1,3,Word
3,0,0,1,2.25,1,3,Word
3,0,0,2,2.371,1,2,Word
3,0,1,3,2.483,0,6,Word
3,1,0,1,4.442,0,3,Word
3,1,1,2,2.347,1,5,Word
3,0,0,2,1.896,1,2,Word
3,0,0,3,2.139,1,1,Word
3,0,0,3,1.741,1,1,Word
3,0,0,3,1.376,1,1,Word
3,1,1,3,3.515,1,6,Word
3,0,0,2,1.552,1,2,Word
3,0,0,2,3.646,1,2,Word
3,0,0,2,1.214,1,2,Word
3,1,0,1,4.056,0,3,Word
3,0,0,3,1.115,1,1,Word
3,1,1,1,3.473,1,4,Word
3,0,0,3,1.854,1,1,Word
3,1,1,3,1.209,1,6,Word
3,1,0,2,2.737,0,2,Word
3,0,0,1,3.915,1,3,Word
3,0,0,3,1.217,1,1,Word
3,1,1,3,2.044,1,6,Word
3,1,1,3,0.796,1,6,Word
3,1,1,3,2.001,1,6,Word
3,1,1,3,0.681,1,6,Word
3,1,1,1,2.697,1,4,Word
3,0,0,2,1.452,1,2,Word
30,0,1,2,3.222,0,5,Word
30,1,0,1,3.984,0,3,Word
30,1,0,1,2.851,0,3,Word
30,0,0,2,3.283,1,2,Word
30,1,1,1,4.283,1,4,Word
30,1,1,3,2.699,1,6,Word
30,1,1,3,1.086,1,6,Word
30,1,1,2,2.078,1,5,Word
30,0,0,1,1.875,1,3,Word
30,1,1,3,2.129,1,6,Word
30,0,0,2,2.081,1,2,Word
30,1,0,1,3.417,0,3,Word
30,1,1,3,2.156,1,6,Word
30,1,1,3,1.617,1,6,Word
30,0,0,1,1.58,1,3,Word
30,0,0,2,2.863,1,2,Word
30,1,0,1,2.737,0,3,Word
30,1,1,2,4.14,1,5,Word
30,0,0,1,2.703,1,3,Word
30,1,0,1,2.77,0,3,Word
30,0,0,1,1.458,1,3,Word
30,1,0,2,1.916,0,2,Word
30,1,0,1,2.69,0,3,Word
30,0,0,1,3.122,1,3,Word
30,0,0,2,1.866,1,2,Word
30,1,1,2,3.429,1,5,Word
30,1,0,1,1.834,0,3,Word
30,1,0,1,4.303,0,3,Word
30,1,0,1,2.402,0,3,Word
30,0,0,2,1.61,1,2,Word
30,1,1,1,3.586,1,4,Word
30,0,0,1,1.912,1,3,Word
30,1,0,1,1.101,0,3,Word
30,1,1,2,2.576,1,5,Word
30,0,0,1,1.723,1,3,Word
30,1,1,1,1.594,1,4,Word
30,1,1,3,1.919,1,6,Word
30,0,0,1,2.663,1,3,Word
30,1,1,3,1.314,1,6,Word
30,0,0,1,1.199,1,3,Word
30,0,1,1,2.087,0,4,Word
30,1,0,1,2.783,0,3,Word
30,1,0,1,5.41,0,3,Word
30,0,0,1,1.154,1,3,Word
30,0,0,1,0.896,1,3,Word
30,0,0,2,2.17,1,2,Word
30,0,0,2,1.666,1,2,Word
30,0,0,2,2.232,1,2,Word
30,1,0,1,2.909,0,3,Word
30,0,0,2,1.179,1,2,Word
30,0,0,1,1.997,1,3,Word
30,1,0,2,1.859,0,2,Word
30,1,0,1,2.861,0,3,Word
30,0,0,1,2.608,1,3,Word
30,1,0,1,2.576,0,3,Word
30,1,0,2,4.619,0,2,Word
30,1,0,2,0.942,0,2,Word
30,1,0,2,3.632,0,2,Word
30,1,1,3,2.51,1,6,Word
30,1,1,3,1.771,1,6,Word
30,0,0,1,3.379,1,3,Word
30,1,0,1,1.262,0,3,Word
30,0,0,1,3.105,1,3,Word
30,0,0,1,1.843,1,3,Word
30,0,1,3,5.036,0,6,Word
30,0,1,1,5.553,0,4,Word
30,0,0,2,1.934,1,2,Word
30,0,0,1,1.273,1,3,Word
30,0,0,1,0.927,1,3,Word
30,0,0,1,0.895,1,3,Word
30,0,0,1,1.368,1,3,Word
30,0,0,1,1.12,1,3,Word
30,0,0,1,2.216,1,3,Word
30,1,1,3,1.915,1,6,Word
30,0,0,1,1.424,1,3,Word
30,1,1,2,3.411,1,5,Word
30,0,0,1,2.883,1,3,Word
30,0,0,1,11.451,1,3,Word
30,0,0,1,4.212,1,3,Word
30,0,1,2,1.668,0,5,Word
30,0,1,1,2.857,0,4,Word
30,1,1,1,3.532,1,4,Word
30,1,0,1,0.708,0,3,Word
30,1,0,1,1.353,0,3,Word
30,0,0,1,1.327,1,3,Word
30,0,0,1,1.535,1,3,Word
30,0,0,1,0.873,1,3,Word
30,1,1,3,1.167,1,6,Word
30,1,1,1,4.559,1,4,Word
30,0,1,2,1.796,0,5,Word
30,1,1,1,1.538,1,4,Word
30,0,1,1,1.164,0,4,Word
30,1,1,1,1.708,1,4,Word
30,1,0,1,1.322,0,3,Word
30,0,0,1,1.834,1,3,Word
30,1,1,2,5.055,1,5,Word
31,0,0,2,11.504,1,2,Word
31,0,1,3,2.403,0,6,Word
31,1,1,3,1.515,1,6,Word
31,0,1,1,2.145,0,4,Word
31,0,1,2,1.636,0,5,Word
31,0,1,2,1.729,0,5,Word
31,1,0,2,1.793,0,2,Word
31,1,0,3,1.31,0,1,Word
31,1,1,2,2.124,1,5,Word
31,1,1,3,1.612,1,6,Word
31,0,0,1,1.988,1,3,Word
31,1,0,3,1.529,0,1,Word
31,0,0,1,2.193,1,3,Word
31,1,0,2,3.247,0,2,Word
31,1,0,3,1.535,0,1,Word
31,0,1,3,1.321,0,6,Word
31,1,1,3,1.689,1,6,Word
31,1,1,2,1.793,1,5,Word
31,1,0,1,1.518,0,3,Word
31,0,0,2,2.451,1,2,Word
31,0,0,3,1.923,1,1,Word
31,0,0,3,2.652,1,1,Word
31,1,1,2,1.572,1,5,Word
31,0,1,1,1.86,0,4,Word
31,1,1,3,1.214,1,6,Word
31,1,0,2,2.345,0,2,Word
31,1,0,2,2.068,0,2,Word
31,1,1,3,1.177,1,6,Word
31,0,1,2,2.14,0,5,Word
31,1,1,1,1.903,1,4,Word
31,0,0,2,1.409,1,2,Word
31,0,0,1,1.905,1,3,Word
31,1,1,1,2.084,1,4,Word
31,1,1,1,2.684,1,4,Word
31,1,0,3,1.292,0,1,Word
31,0,1,2,1.38,0,5,Word
31,0,0,1,3.519,1,3,Word
31,1,1,1,1.287,1,4,Word
31,1,1,2,1.295,1,5,Word
31,0,1,2,1.274,0,5,Word
31,0,0,2,1.311,1,2,Word
31,1,1,3,1.197,1,6,Word
31,1,1,1,1.73,1,4,Word
31,0,0,2,1.218,1,2,Word
31,0,0,3,1.229,1,1,Word
31,0,1,1,1.274,0,4,Word
31,1,1,2,4.272,1,5,Word
31,1,1,3,1.197,1,6,Word
31,0,1,2,1.378,0,5,Word
31,1,0,2,1.325,0,2,Word
31,0,0,2,1.405,1,2,Word
31,1,0,3,1.037,0,1,Word
31,0,0,3,1.235,1,1,Word
31,0,0,3,1.584,1,1,Word
31,0,0,2,1.539,1,2,Word
31,0,1,2,3.021,0,5,Word
31,0,1,2,1.056,0,5,Word
31,0,0,1,1.819,1,3,Word
31,0,0,2,1.965,1,2,Word
31,0,0,2,1.23,1,2,Word
31,1,1,2,2.826,1,5,Word
31,0,1,3,2.407,0,6,Word
31,1,1,3,1.359,1,6,Word
31,0,1,1,1.607,0,4,Word
31,1,1,1,2.08,1,4,Word
31,1,0,2,1.128,0,2,Word
31,1,1,1,2.992,1,4,Word
31,0,0,1,2.061,1,3,Word
31,0,0,3,1.152,1,1,Word
31,0,0,3,1.581,1,1,Word
31,0,1,3,1.376,0,6,Word
31,1,1,1,1.883,1,4,Word
31,1,0,1,2.075,0,3,Word
31,1,0,1,1.536,0,3,Word
31,0,0,1,1.067,1,3,Word
31,0,1,2,1.64,0,5,Word
31,0,1,2,2.2,0,5,Word
31,1,0,2,2.44,0,2,Word
31,1,0,2,1.928,0,2,Word
31,0,1,1,2.032,0,4,Word
31,1,1,3,1.55,1,6,Word
31,1,0,2,1.851,0,2,Word
31,1,0,3,1.091,0,1,Word
31,0,0,3,0.755,1,1,Word
31,1,1,2,1.649,1,5,Word
31,0,1,3,1.153,0,6,Word
31,1,1,3,0.606,1,6,Word
31,1,0,3,0.894,0,1,Word
31,0,0,2,1.289,1,2,Word
31,1,1,1,2.737,1,4,Word
31,0,0,1,1.484,1,3,Word
31,0,0,1,1.372,1,3,Word
31,1,0,3,1.22,0,1,Word
31,0,1,1,2.222,0,4,Word
31,1,1,1,1.329,1,4,Word
31,1,1,2,1.745,1,5,Word
32,1,1,3,3.445,1,6,Word
32,1,0,2,4.189,0,2,Word
32,0,0,3,1.691,1,1,Word
32,1,1,3,1.411,1,6,Word
32,1,1,3,1.219,1,6,Word
32,0,0,3,1.198,1,1,Word
32,0,0,1,2.819,1,3,Word
32,0,1,1,3.358,0,4,Word
32,0,1,1,2.403,0,4,Word
32,0,0,1,2.795,1,3,Word
32,0,0,3,2.257,1,1,Word
32,0,0,2,1.483,1,2,Word
32,0,0,2,1.883,1,2,Word
32,0,1,1,2.235,0,4,Word
32,0,0,2,1.713,1,2,Word
32,1,1,2,2.798,1,5,Word
32,1,1,3,2.036,1,6,Word
32,1,1,3,1.105,1,6,Word
32,1,1,3,1.108,1,6,Word
32,1,1,2,2.393,1,5,Word
32,1,1,3,1.199,1,6,Word
32,0,0,2,2.036,1,2,Word
32,0,0,3,1.537,1,1,Word
32,1,0,1,2.62,0,3,Word
32,0,1,2,2.159,0,5,Word
32,0,1,1,1.78,0,4,Word
32,0,0,2,1.695,1,2,Word
32,1,1,2,2.122,1,5,Word
32,1,0,2,4.009,0,2,Word
32,0,1,2,1.601,0,5,Word
32,0,0,1,2.025,1,3,Word
32,1,1,3,1.812,1,6,Word
32,1,1,3,1.124,1,6,Word
32,1,1,1,2.396,1,4,Word
32,1,0,1,2.449,0,3,Word
32,0,0,2,3.985,1,2,Word
32,1,1,3,3.956,1,6,Word
32,1,1,3,0.945,1,6,Word
32,1,1,1,4.468,1,4,Word
32,1,1,3,2.65,1,6,Word
32,1,1,2,1.506,1,5,Word
32,1,1,2,2.228,1,5,Word
32,1,0,2,2.202,0,2,Word
32,0,1,3,2.586,0,6,Word
32,1,1,3,0.855,1,6,Word
32,0,1,2,2.138,0,5,Word
32,0,0,3,2.381,1,1,Word
32,1,1,2,2.431,1,5,Word
32,1,0,2,1.933,0,2,Word
32,1,0,3,1.239,0,1,Word
32,0,1,3,1.368,0,6,Word
32,0,0,3,1.376,1,1,Word
32,1,1,3,1.162,1,6,Word
32,0,0,2,1.706,1,2,Word
32,0,0,2,1.928,1,2,Word
32,1,1,3,1.488,1,6,Word
32,1,1,3,2.752,1,6,Word
32,1,1,2,1.933,1,5,Word
32,0,0,1,1.864,1,3,Word
32,0,0,2,3.427,1,2,Word
32,1,1,3,1.096,1,6,Word
32,0,1,1,1.995,0,4,Word
32,1,1,2,2.448,1,5,Word
32,0,0,2,1.744,1,2,Word
32,0,0,2,1.859,1,2,Word
32,1,1,2,2.285,1,5,Word
32,1,1,1,2.125,1,4,Word
32,1,0,1,2.349,0,3,Word
32,0,0,3,1.258,1,1,Word
32,0,0,2,1.501,1,2,Word
32,1,0,2,1.472,0,2,Word
32,0,0,2,1.453,1,2,Word
32,0,1,1,3.896,0,4,Word
32,0,0,2,1.931,1,2,Word
32,0,0,2,1.427,1,2,Word
32,0,1,2,1.336,0,5,Word
32,1,1,3,1.179,1,6,Word
32,1,1,3,0.845,1,6,Word
32,0,0,2,1.469,1,2,Word
32,0,1,3,1.467,0,6,Word
32,0,0,2,4.072,1,2,Word
32,1,1,3,1.806,1,6,Word
32,1,0,2,2.35,0,2,Word
32,1,1,3,1.547,1,6,Word
32,1,1,1,1.8,1,4,Word
32,0,0,3,1.176,1,1,Word
32,0,0,2,1.035,1,2,Word
32,1,0,1,2.529,0,3,Word
32,0,1,1,2.497,0,4,Word
32,0,1,2,1.883,0,5,Word
32,1,1,2,1.547,1,5,Word
32,1,1,1,1.513,1,4,Word
32,1,0,1,5.39,0,3,Word
32,0,0,1,2.316,1,3,Word
32,0,1,2,1.761,0,5,Word
32,0,1,3,1.881,0,6,Word
33,0,0,2,2.371,1,2,Word
33,0,1,3,3.331,0,6,Word
33,1,1,3,1.219,1,6,Word
33,0,0,3,1.918,1,1,Word
33,0,0,3,1.587,1,1,Word
33,1,1,3,1.561,1,6,Word
33,0,0,3,1.929,1,1,Word
33,0,0,3,0.913,1,1,Word
33,0,0,2,2.014,1,2,Word
33,1,1,3,1.561,1,6,Word
33,1,0,1,2.345,0,3,Word
33,1,1,3,1.172,1,6,Word
33,0,0,3,3.316,1,1,Word
33,1,1,3,0.865,1,6,Word
33,0,1,3,1.156,0,6,Word
33,1,1,3,0.529,1,6,Word
33,0,0,1,1.793,1,3,Word
33,0,1,2,3.007,0,5,Word
33,0,0,2,3.231,1,2,Word
33,1,1,3,1.26,1,6,Word
33,1,1,3,0.735,1,6,Word
33,0,0,2,1.562,1,2,Word
33,1,1,3,3.785,1,6,Word
33,0,0,1,1.924,1,3,Word
33,1,1,1,2.94,1,4,Word
33,0,0,1,1.534,1,3,Word
33,0,1,3,4.473,0,6,Word
33,0,0,2,1.919,1,2,Word
33,1,1,3,1.492,1,6,Word
33,0,1,3,1.3,0,6,Word
33,1,1,3,0.911,1,6,Word
33,0,0,2,2.348,1,2,Word
33,0,0,1,1.961,1,3,Word
33,1,1,2,1.481,1,5,Word
33,0,1,3,2.49,0,6,Word
33,0,0,1,3.058,1,3,Word
33,0,1,1,3.148,0,4,Word
33,0,0,1,2.41,1,3,Word
33,0,1,3,1.618,0,6,Word
33,1,1,3,0.781,1,6,Word
33,1,1,3,0.751,1,6,Word
33,1,1,3,0.621,1,6,Word
33,1,1,3,2.671,1,6,Word
33,1,1,3,1.405,1,6,Word
33,1,1,1,1.917,1,4,Word
33,1,1,3,1.186,1,6,Word
33,1,1,3,0.648,1,6,Word
33,0,0,2,1.968,1,2,Word
33,1,1,3,1.6,1,6,Word
33,1,0,1,4.2,0,3,Word
33,1,1,3,1.752,1,6,Word
33,1,0,1,1.389,0,3,Word
33,1,1,3,1.371,1,6,Word
33,0,1,3,0.899,0,6,Word
33,1,0,2,1.501,0,2,Word
33,1,1,3,2.464,1,6,Word
33,0,0,2,1.379,1,2,Word
33,0,0,3,4.525,1,1,Word
33,0,1,1,2.094,0,4,Word
33,1,1,3,1.416,1,6,Word
33,0,0,3,1.739,1,1,Word
33,0,0,3,1.31,1,1,Word
33,0,0,2,1.195,1,2,Word
33,1,0,2,0.848,0,2,Word
33,0,1,2,1.361,0,5,Word
33,0,0,1,1.945,1,3,Word
33,1,1,3,3.554,1,6,Word
33,0,0,3,1.568,1,1,Word
33,0,1,1,3.744,0,4,Word
33,1,1,1,3.299,1,4,Word
33,1,1,2,2.205,1,5,Word
33,1,1,1,1.661,1,4,Word
33,1,1,1,2.736,1,4,Word
33,0,0,1,0.891,1,3,Word
33,0,0,3,1.315,1,1,Word
33,1,1,2,1.264,1,5,Word
33,1,1,2,1.859,1,5,Word
33,0,0,2,2.078,1,2,Word
33,1,1,3,1.699,1,6,Word
33,1,0,2,2.238,0,2,Word
33,1,1,3,1.203,1,6,Word
33,0,0,2,2.203,1,2,Word
33,1,1,3,1.835,1,6,Word
33,1,0,2,1.457,0,2,Word
33,1,1,1,1.435,1,4,Word
33,0,1,1,2.385,0,4,Word
33,1,0,1,1.299,0,3,Word
33,1,0,2,0.878,0,2,Word
33,0,0,3,1.924,1,1,Word
33,1,0,3,1.084,0,1,Word
33,0,0,2,0.796,1,2,Word
33,1,1,3,4.721,1,6,Word
33,0,0,2,3.609,1,2,Word
33,0,1,2,1.841,0,5,Word
