"Subj_idx","Stimulus","Response","RT_dec","Confidence","RT_conf","SOA","Accuracy","Trial"
1,2,1,1.88912499999994,0.354486441535625,1.56725000000006,48.6,0,1
1,1,1,1.13391499999986,0.908135745847589,1.531125,54,1,2
1,1,1,0.903499999999884,0.962726312269893,1.49825000000012,54,1,3
1,2,2,0.612914999999921,1,0.842294999999925,48.6,1,4
1,2,2,0.771210000000079,1,1.19949999999994,48.6,1,5
1,1,1,0.673755000000005,1,0.810619999999995,43.74,1,6
1,1,1,0.745170000000158,0.826906479225854,1.07608000000007,43.74,1,7
1,2,2,0.592795000000042,1,0.923244999999937,39.366,1,8
1,2,2,0.872249999999884,0.988932481256349,1.29620999999996,39.366,1,9
1,1,1,0.753619999999995,0.951028023123052,1.07116999999993,35.4294,1,10
1,1,1,0.669374999999942,0.972228994949729,0.887460000000196,35.4294,1,11
1,2,2,0.665414999999921,1,0.872335000000021,31.88646,1,12
1,1,1,0.844039999999979,0.870565659480022,1.24179499999987,31.88646,1,13
1,2,2,0.604079999999842,0.968404358372406,1.16937500000017,28.697814,1,14
1,2,2,0.642119999999995,0.961658429023162,0.993334999999846,28.697814,1,15
1,1,1,0.700915000000154,1,1.1046649999998,25.8280326,1,16
1,2,2,0.808335000000196,0.984672073746974,1.5083299999999,25.8280326,1,17
1,1,1,0.734709999999905,1,0.8664200000001,23.24522934,1,18
1,2,2,0.5229200000001,1,1.7364150000001,23.24522934,1,19
1,1,1,0.767539999999804,0.795943014563562,0.871505000000063,20.920706406,1,20
1,1,1,0.656880000000005,0.748532970356445,2.03383000000007,20.920706406,1,21
1,2,2,0.702710000000021,0.959939272335207,1.357,18.8286357654,1,22
1,1,2,1.31287999999995,0.477683778611222,1.4147049999999,18.8286357654,0,23
1,2,2,0.724455000000016,0.938176362530394,1.11504500000004,20.920706406,1,24
1,1,1,1.44804000000004,0.497502617659249,1.4277099999999,20.920706406,1,25
1,2,2,0.695039999999863,0.915856964496111,1.32403999999998,18.8286357654,1,26
1,2,2,0.646289999999921,1,0.823125000000116,18.8286357654,1,27
1,1,1,1.12558500000002,0.484544070757487,1.11116499999998,16.94577218886,1,28
1,1,1,0.883915000000095,0.238641493681903,1.58345499999996,16.94577218886,1,29
1,2,2,1.17849500000011,0.049793228006888,1.4465849999999,15.251194969974,1,30
1,2,2,1.82228999999986,0.694319887504818,1.48812500000006,15.251194969974,1,31
1,1,2,0.901585000000079,0.168065166857862,1.23374999999983,13.7260754729766,0,32
1,1,2,0.921919999999984,0,1.0899549999999,15.251194969974,0,33
1,2,2,0.886919999999925,0.796312645193051,1.71562500000006,16.94577218886,1,34
1,2,2,0.694835000000021,1,0.955619999999937,16.94577218886,1,35
1,1,1,1.16341500000004,0.177376933222852,1.90667000000004,15.251194969974,1,36
1,1,1,1.34674999999994,0.07694550233202,1.35416500000021,15.251194969974,1,37
1,2,2,0.687625,0.740658943948529,2.54620999999996,13.7260754729766,1,38
1,1,1,1.20225499999995,0.009256324999985,1.30762499999988,13.7260754729766,1,39
1,2,2,0.709790000000095,0.753709495366889,1.88087999999995,12.3534679256789,1,40
1,2,2,1.40212500000006,0.066706419057814,0.866665000000037,12.3534679256789,1,41
1,1,1,0.968539999999863,0.47764648984987,0.941835000000079,11.1181211331111,1,42
1,2,2,0.627414999999921,0.798379894227372,1.07537500000012,11.1181211331111,1,43
1,1,1,1.06834000000003,0.269648107096477,1.75774499999988,10.0063090197999,1,44
1,2,2,0.678414999999863,1,1.08737500000006,10.0063090197999,1,45
1,1,1,0.835790000000037,0.310277618595398,0.986290000000095,9.00567811781995,1,46
1,2,2,0.604209999999963,0.588870302559175,0.814130000000005,9.00567811781995,1,47
1,1,1,1.22820999999996,0.118848762743827,1.23350000000006,8.10511030603796,1,48
1,2,2,0.736709999999905,0.966007261604079,1.170625,8.10511030603796,1,49
1,1,1,0.669205000000133,0.272331823664411,0.981419999999867,7.29459927543416,1,50
1,1,1,1.1015,0.394730016330077,0.767709999999846,7.29459927543416,1,51
1,2,2,0.601165000000037,0.421932604685382,2.02028999999998,6.56513934789075,1,52
1,2,1,1.12033499999985,0.064374778390854,0.9155450000001,6.56513934789075,0,53
1,1,2,0.873829999999958,0.551020408163265,0.8714650000002,7.29459927543416,0,54
1,1,1,0.886290000000154,0.130778032124064,0.856044999999984,8.10511030603796,1,55
1,2,2,0.539420000000042,0.564265999535399,1.1727900000001,8.10511030603796,1,56
1,2,2,0.785499999999942,0.834582859549352,0.882419999999925,7.29459927543416,1,57
1,1,1,0.518790000000095,0.140988381564966,1.00416999999993,7.29459927543416,1,58
1,1,1,0.691915000000095,0.247988637339407,1.52649999999994,6.56513934789075,1,59
1,2,2,0.641039999999979,1,1.15996000000014,6.56513934789075,1,60
1,2,2,0.7075,0.884714087356173,1.8015,5.90862541310167,1,61
1,1,1,0.776040000000037,0.1340562236333,0.876084999999846,5.90862541310167,1,62
1,1,2,1.29128999999992,0.229308282084079,1.6785,5.3177628717915,0,63
1,2,2,0.689455000000075,0.532636276860212,1.11212499999988,5.90862541310167,1,64
1,1,1,1.04304000000004,0.011371211547682,1.57324999999988,5.90862541310167,1,65
1,2,2,0.567414999999921,0.685763433637251,0.956625000000116,5.3177628717915,1,66
1,2,2,1.05270500000007,0.418810379658993,1.767125,5.3177628717915,1,67
1,1,1,0.718709999999963,0.289798057582526,2.15195499999996,4.78598658461235,1,68
1,2,2,0.602745000000112,0.682069213804209,0.799624999999884,4.78598658461235,1,69
1,1,2,0.678914999999921,0.237730632127873,1.37704500000004,4.30738792615112,0,70
1,2,2,0.810834999999963,0.823272960470594,0.857540000000037,4.78598658461235,1,71
