Subj_idx,Stimulus,Response,Confidence,RT_decConf,Accuracy,Raw_Response,StimulusType
1,1,1,2,6.842,1,5,Painting
1,0,0,2,4.011,1,2,Painting
1,0,0,2,4.179,1,2,Painting
1,1,1,3,1.613,1,6,Painting
1,1,1,3,0.92,1,6,Painting
1,1,1,3,1.608,1,6,Painting
1,1,1,3,1.232,1,6,Painting
1,0,0,2,1.918,1,2,Painting
1,1,1,2,4.099,1,5,Painting
1,0,0,1,3.582,1,3,Painting
1,0,0,2,2.608,1,2,Painting
1,0,0,1,5.696,1,3,Painting
1,0,0,2,2.331,1,2,Painting
1,0,0,2,1.939,1,2,Painting
1,1,1,3,1.598,1,6,Painting
1,1,1,3,1.203,1,6,Painting
1,1,1,3,1.147,1,6,Painting
1,1,1,3,1.417,1,6,Painting
1,0,1,1,3.676,0,4,Painting
1,0,0,1,1.857,1,3,Painting
1,1,0,1,3.676,0,3,Painting
1,0,0,2,2.177,1,2,Painting
1,1,1,3,1.532,1,6,Painting
1,1,1,3,0.82,1,6,Painting
1,1,1,3,0.879,1,6,Painting
1,1,1,3,0.963,1,6,Painting
1,0,0,2,4.236,1,2,Painting
1,1,1,3,1.312,1,6,Painting
1,1,1,2,2.222,1,5,Painting
1,0,0,3,1.696,1,1,Painting
1,0,0,3,1.355,1,1,Painting
1,0,0,3,1.089,1,1,Painting
1,1,1,2,2.529,1,5,Painting
1,1,1,3,1.025,1,6,Painting
1,0,0,3,2.371,1,1,Painting
1,0,0,2,2.835,1,2,Painting
1,0,1,3,1.393,0,6,Painting
1,1,1,3,0.814,1,6,Painting
1,1,1,1,2.377,1,4,Painting
1,0,0,3,1.804,1,1,Painting
1,0,0,3,1.292,1,1,Painting
1,1,1,3,1.636,1,6,Painting
1,1,1,3,0.865,1,6,Painting
1,0,0,2,3.204,1,2,Painting
1,0,0,2,1.276,1,2,Painting
1,1,1,2,2.289,1,5,Painting
1,0,0,2,2.001,1,2,Painting
1,0,0,2,2.073,1,2,Painting
1,0,1,1,3.103,0,4,Painting
1,1,1,1,3.665,1,4,Painting
1,0,1,1,3.812,0,4,Painting
1,0,0,2,2.343,1,2,Painting
1,1,1,3,1.474,1,6,Painting
1,0,0,2,1.951,1,2,Painting
1,0,0,3,1.436,1,1,Painting
1,1,0,1,3.522,0,3,Painting
1,0,0,1,6.042,1,3,Painting
1,1,0,3,1.354,0,1,Painting
1,0,1,2,2.383,0,5,Painting
1,1,1,2,1.794,1,5,Painting
1,0,0,3,1.343,1,1,Painting
1,1,0,2,4.434,0,2,Painting
1,0,0,3,1.568,1,1,Painting
1,0,0,1,3.632,1,3,Painting
1,1,1,3,1.453,1,6,Painting
1,1,1,3,1.128,1,6,Painting
1,1,1,3,3.744,1,6,Painting
1,0,0,2,4.019,1,2,Painting
1,1,1,3,1.485,1,6,Painting
1,1,1,3,0.925,1,6,Painting
1,1,1,3,0.765,1,6,Painting
1,0,0,3,1.629,1,1,Painting
1,0,0,3,0.843,1,1,Painting
1,0,0,3,1.019,1,1,Painting
1,0,0,3,1.374,1,1,Painting
1,0,0,3,1.144,1,1,Painting
1,1,1,3,3.459,1,6,Painting
1,0,0,2,2.91,1,2,Painting
1,1,1,3,1.243,1,6,Painting
1,1,1,3,0.875,1,6,Painting
1,1,1,2,1.76,1,5,Painting
1,0,0,3,1.561,1,1,Painting
1,0,0,3,1.177,1,1,Painting
1,0,0,2,2.587,1,2,Painting
1,1,1,2,2.137,1,5,Painting
1,1,0,2,2.539,0,2,Painting
1,1,1,2,3.534,1,5,Painting
1,1,1,3,1.337,1,6,Painting
1,0,1,3,0.78,0,6,Painting
1,0,0,3,1.918,1,1,Painting
1,1,1,3,1.971,1,6,Painting
1,1,1,3,1.251,1,6,Painting
1,0,0,3,2.963,1,1,Painting
1,1,0,3,4.171,0,1,Painting
1,0,0,3,2.819,1,1,Painting
1,1,0,1,3.022,0,3,Painting
1,1,1,1,4.975,1,4,Painting
1,0,0,2,1.769,1,2,Painting
1,0,0,2,2.385,1,2,Painting
1,0,0,3,1.908,1,1,Painting
1,0,0,1,2.73,1,3,Painting
1,0,1,2,2.098,0,5,Painting
1,1,1,3,1.196,1,6,Painting
1,0,1,3,1.25,0,6,Painting
1,0,0,1,1.97,1,3,Painting
1,0,0,2,1.506,1,2,Painting
1,0,1,3,1.14,0,6,Painting
1,0,0,3,1.327,1,1,Painting
1,1,1,2,2.111,1,5,Painting
1,0,0,2,1.837,1,2,Painting
1,1,1,3,1.154,1,6,Painting
1,1,1,2,1.07,1,5,Painting
1,0,0,2,2.508,1,2,Painting
1,0,0,3,1.705,1,1,Painting
1,1,1,3,1.06,1,6,Painting
1,0,1,2,1.087,0,5,Painting
1,1,0,2,1.135,0,2,Painting
1,1,1,3,1.945,1,6,Painting
1,1,1,2,1.204,1,5,Painting
1,1,1,2,2.236,1,5,Painting
1,0,0,2,2.737,1,2,Painting
1,0,0,2,1.548,1,2,Painting
1,0,0,2,4.601,1,2,Painting
1,1,1,3,7.914,1,6,Painting
1,0,1,2,4.159,0,5,Painting
1,1,1,2,1.383,1,5,Painting
1,1,1,2,0.85,1,5,Painting
1,0,0,3,1.602,1,1,Painting
1,0,0,3,1.13,1,1,Painting
1,1,0,3,0.898,0,1,Painting
1,1,0,2,1.229,0,2,Painting
1,1,1,3,0.97,1,6,Painting
1,1,1,3,1.186,1,6,Painting
1,1,0,3,1.111,0,1,Painting
1,1,1,3,1.613,1,6,Painting
1,1,1,3,1.176,1,6,Painting
1,0,0,3,1.146,1,1,Painting
1,0,0,2,4.04,1,2,Painting
1,1,0,1,2.136,0,3,Painting
1,1,1,1,2.154,1,4,Painting
1,1,0,2,1.488,0,2,Painting
1,0,0,3,1.488,1,1,Painting
1,0,0,2,4.832,1,2,Painting
1,1,1,2,2.109,1,5,Painting
1,1,1,3,1.067,1,6,Painting
1,1,1,3,1.432,1,6,Painting
1,0,0,2,2.125,1,2,Painting
1,1,1,2,2.733,1,5,Painting
1,1,0,2,1.4,0,2,Painting
1,1,1,1,2.472,1,4,Painting
1,1,1,3,1.774,1,6,Painting
1,0,0,1,1.992,1,3,Painting
1,1,1,3,1.086,1,6,Painting
1,1,1,3,2.75,1,6,Painting
1,0,0,2,2.059,1,2,Painting
1,1,1,1,5.278,1,4,Painting
1,0,0,3,3.059,1,1,Painting
1,1,1,2,1.646,1,5,Painting
1,0,0,3,1.086,1,1,Painting
1,0,0,2,1.534,1,2,Painting
1,0,0,2,2.137,1,2,Painting
1,0,0,2,1.084,1,2,Painting
1,1,0,1,3.5,0,3,Painting
1,0,0,3,1.39,1,1,Painting
1,0,0,3,0.924,1,1,Painting
1,0,0,2,2.86,1,2,Painting
1,0,0,1,2.814,1,3,Painting
1,1,0,2,1.481,0,2,Painting
1,0,0,1,1.913,1,3,Painting
1,1,0,2,1.375,0,2,Painting
1,1,0,2,2.425,0,2,Painting
1,0,0,2,2.836,1,2,Painting
1,0,0,2,1.169,1,2,Painting
1,1,1,3,2.178,1,6,Painting
1,0,0,2,2.508,1,2,Painting
1,0,0,3,1.466,1,1,Painting
1,1,0,2,2.644,0,2,Painting
1,0,0,2,1.131,1,2,Painting
1,1,1,3,1.715,1,6,Painting
1,0,0,2,2.321,1,2,Painting
1,0,0,3,1.417,1,1,Painting
1,1,0,2,1.932,0,2,Painting
1,0,0,2,1.588,1,2,Painting
1,1,0,3,1.929,0,1,Painting
1,1,0,2,4.657,0,2,Painting
1,0,0,3,1.532,1,1,Painting
1,0,0,3,0.916,1,1,Painting
1,1,0,1,1.841,0,3,Painting
1,1,1,3,1.561,1,6,Painting
1,0,0,3,2.153,1,1,Painting
1,1,0,2,2.175,0,2,Painting
1,1,0,3,1.145,0,1,Painting
10,0,1,1,2.779,0,4,Painting
10,0,0,3,1.469,1,1,Painting
10,0,0,2,2.315,1,2,Painting
10,1,1,3,1.68,1,6,Painting
10,1,1,3,1.272,1,6,Painting
10,0,1,2,1.95,0,5,Painting
10,0,0,2,1.867,1,2,Painting
10,1,0,1,3.88,0,3,Painting
10,1,0,2,1.864,0,2,Painting
10,0,0,3,1.571,1,1,Painting
10,1,1,1,2.243,1,4,Painting
10,1,1,1,2.139,1,4,Painting
10,0,0,1,1.822,1,3,Painting
10,1,1,3,2.753,1,6,Painting
10,1,1,2,2.094,1,5,Painting
10,1,1,2,2.665,1,5,Painting
10,0,0,2,1.523,1,2,Painting
10,0,1,1,3.324,0,4,Painting
10,0,0,2,1.868,1,2,Painting
10,0,0,2,2.505,1,2,Painting
10,0,0,2,1.732,1,2,Painting
10,1,1,3,1.796,1,6,Painting
10,0,1,1,2.017,0,4,Painting
10,1,1,3,1.852,1,6,Painting
10,1,1,3,1.716,1,6,Painting
10,1,0,2,1.921,0,2,Painting
10,1,0,1,3.577,0,3,Painting
10,1,0,3,1.788,0,1,Painting
10,0,1,2,3.033,0,5,Painting
10,1,0,2,1.823,0,2,Painting
10,0,0,1,1.906,1,3,Painting
10,1,1,1,2.804,1,4,Painting
10,0,0,2,2.172,1,2,Painting
10,0,0,2,2.324,1,2,Painting
10,1,1,2,3.484,1,5,Painting
10,0,0,3,3.325,1,1,Painting
10,1,1,2,2.317,1,5,Painting
10,1,0,2,4.626,0,2,Painting
10,1,0,1,2.037,0,3,Painting
10,1,1,1,2.033,1,4,Painting
10,0,0,3,2.191,1,1,Painting
10,0,1,1,2.332,0,4,Painting
10,1,1,1,2.135,1,4,Painting
10,0,0,2,2.617,1,2,Painting
10,0,0,2,1.82,1,2,Painting
10,1,1,3,1.951,1,6,Painting
10,1,1,1,4.028,1,4,Painting
10,0,0,2,2.17,1,2,Painting
10,0,0,2,2.13,1,2,Painting
10,1,0,1,2.994,0,3,Painting
10,1,0,1,2.607,0,3,Painting
10,1,1,3,2.831,1,6,Painting
10,0,0,2,2.509,1,2,Painting
10,0,0,2,2.362,1,2,Painting
10,1,1,1,2.506,1,4,Painting
10,0,0,2,2.071,1,2,Painting
10,1,0,2,3.053,0,2,Painting
10,1,1,3,2.136,1,6,Painting
10,0,0,3,3.546,1,1,Painting
10,1,1,3,2.088,1,6,Painting
10,0,0,3,2.08,1,1,Painting
10,0,0,1,2.936,1,3,Painting
10,1,0,2,2.155,0,2,Painting
10,0,0,2,1.76,1,2,Painting
10,1,1,3,1.992,1,6,Painting
10,0,0,2,2.621,1,2,Painting
10,0,0,2,2.752,1,2,Painting
10,0,0,2,1.406,1,2,Painting
10,0,0,3,1.294,1,1,Painting
10,0,0,2,2.152,1,2,Painting
10,1,1,1,2.494,1,4,Painting
10,1,1,1,2.504,1,4,Painting
10,1,0,3,1.731,0,1,Painting
10,0,0,1,3.939,1,3,Painting
10,1,1,3,2.542,1,6,Painting
10,1,0,2,2.321,0,2,Painting
10,0,0,2,2.169,1,2,Painting
10,1,1,1,2.081,1,4,Painting
10,0,0,2,2.169,1,2,Painting
10,1,0,1,2.945,0,3,Painting
10,1,1,3,1.956,1,6,Painting
10,0,0,3,1.969,1,1,Painting
10,0,0,2,2.033,1,2,Painting
10,0,0,2,2.19,1,2,Painting
10,0,0,2,1.372,1,2,Painting
10,0,0,3,2.212,1,1,Painting
10,0,0,3,1.7,1,1,Painting
10,0,0,3,1.823,1,1,Painting
10,1,0,3,1.873,0,1,Painting
10,1,1,3,1.455,1,6,Painting
10,1,0,2,2.505,0,2,Painting
10,0,0,3,1.412,1,1,Painting
10,1,1,3,1.748,1,6,Painting
10,1,1,2,2.906,1,5,Painting
10,0,0,2,2.084,1,2,Painting
10,1,1,3,2.044,1,6,Painting
10,0,0,1,3.403,1,3,Painting
10,0,0,2,1.627,1,2,Painting
10,1,1,2,1.849,1,5,Painting
10,1,1,3,1.297,1,6,Painting
10,0,0,3,1.564,1,1,Painting
10,0,0,3,1.34,1,1,Painting
10,1,1,3,1.582,1,6,Painting
10,0,0,2,1.601,1,2,Painting
10,0,0,3,1.353,1,1,Painting
10,0,0,3,1.55,1,1,Painting
10,0,0,3,1.244,1,1,Painting
10,1,1,3,1.388,1,6,Painting
10,0,0,2,1.689,1,2,Painting
10,0,1,1,2.561,0,4,Painting
10,0,0,2,1.753,1,2,Painting
10,1,0,2,1.711,0,2,Painting
10,0,0,3,1.308,1,1,Painting
10,0,0,3,1.305,1,1,Painting
10,1,0,3,1.412,0,1,Painting
10,0,0,3,2.228,1,1,Painting
10,0,0,2,1.85,1,2,Painting
10,0,1,2,2.162,0,5,Painting
10,0,1,1,1.786,0,4,Painting
10,1,1,3,2.02,1,6,Painting
10,0,0,3,1.407,1,1,Painting
10,1,0,2,2.543,0,2,Painting
10,1,1,3,1.346,1,6,Painting
10,1,0,3,1.397,0,1,Painting
10,1,1,3,1.586,1,6,Painting
10,1,1,3,1.317,1,6,Painting
10,1,1,2,4.898,1,5,Painting
10,1,1,3,1.453,1,6,Painting
10,1,1,3,1.271,1,6,Painting
10,1,1,3,1.197,1,6,Painting
10,1,0,1,2.274,0,3,Painting
10,1,0,1,1.392,0,3,Painting
10,1,1,2,1.869,1,5,Painting
10,0,0,2,1.754,1,2,Painting
10,0,0,2,1.36,1,2,Painting
10,1,1,2,1.976,1,5,Painting
10,1,0,2,1.514,0,2,Painting
10,1,1,3,1.776,1,6,Painting
10,0,0,2,1.723,1,2,Painting
10,0,0,2,1.819,1,2,Painting
10,0,0,2,1.261,1,2,Painting
10,1,0,3,1.295,0,1,Painting
10,0,0,2,1.658,1,2,Painting
10,1,1,1,1.9,1,4,Painting
10,0,0,1,1.871,1,3,Painting
10,0,0,1,1.981,1,3,Painting
10,0,0,2,2.047,1,2,Painting
10,0,0,2,1.503,1,2,Painting
10,1,1,1,1.826,1,4,Painting
10,0,0,3,2.167,1,1,Painting
10,1,0,3,1.279,0,1,Painting
10,1,1,3,1.287,1,6,Painting
10,0,0,2,1.44,1,2,Painting
10,1,0,2,1.416,0,2,Painting
10,1,0,1,2.042,0,3,Painting
10,0,0,3,1.642,1,1,Painting
10,1,0,3,1.418,0,1,Painting
10,0,1,2,2.205,0,5,Painting
10,0,0,2,1.517,1,2,Painting
10,0,1,2,2.162,0,5,Painting
10,1,1,2,3.323,1,5,Painting
10,0,0,2,1.323,1,2,Painting
10,0,0,2,1.275,1,2,Painting
10,1,1,3,1.52,1,6,Painting
10,0,0,3,2.344,1,1,Painting
10,1,1,3,1.315,1,6,Painting
10,1,0,2,1.248,0,2,Painting
10,1,1,3,1.744,1,6,Painting
10,1,0,2,2.627,0,2,Painting
10,1,1,2,2.024,1,5,Painting
10,1,1,3,1.779,1,6,Painting
10,1,1,1,1.79,1,4,Painting
10,1,1,3,1.803,1,6,Painting
10,1,1,3,1.243,1,6,Painting
10,1,1,3,1.291,1,6,Painting
10,1,0,2,1.667,0,2,Painting
10,0,0,2,2.441,1,2,Painting
10,1,0,1,1.721,0,3,Painting
10,0,1,2,1.737,0,5,Painting
10,0,0,2,2.523,1,2,Painting
10,0,0,1,2.635,1,3,Painting
10,0,0,2,2.081,1,2,Painting
10,0,0,2,1.945,1,2,Painting
10,1,0,2,1.428,0,2,Painting
10,0,0,3,2.137,1,1,Painting
10,0,0,3,1.292,1,1,Painting
10,1,1,2,1.636,1,5,Painting
10,0,0,2,1.841,1,2,Painting
10,1,1,3,1.481,1,6,Painting
10,1,0,2,1.673,0,2,Painting
10,0,0,3,1.391,1,1,Painting
10,0,0,3,2.172,1,1,Painting
11,1,0,3,2.426,0,1,Painting
11,0,0,3,1.255,1,1,Painting
11,0,0,3,1.37,1,1,Painting
11,1,1,3,1.842,1,6,Painting
11,0,0,3,1.066,1,1,Painting
11,0,1,3,1.367,0,6,Painting
11,0,0,3,1.295,1,1,Painting
11,1,1,2,1.914,1,5,Painting
11,1,1,3,1.151,1,6,Painting
11,0,0,3,0.973,1,1,Painting
11,1,1,3,1.303,1,6,Painting
11,0,0,3,0.85,1,1,Painting
11,0,1,1,2.13,0,4,Painting
11,1,1,3,1.058,1,6,Painting
11,1,1,3,1.053,1,6,Painting
11,0,0,3,1.176,1,1,Painting
11,1,1,3,0.906,1,6,Painting
11,1,1,3,0.792,1,6,Painting
11,1,1,1,1.517,1,4,Painting
11,1,1,3,1.41,1,6,Painting
11,1,0,2,1.682,0,2,Painting
11,0,0,3,0.842,1,1,Painting
11,0,0,2,1.339,1,2,Painting
11,1,0,2,1.565,0,2,Painting
11,1,0,1,2.093,0,3,Painting
11,0,0,3,0.84,1,1,Painting
11,0,1,2,1.08,0,5,Painting
11,0,0,3,1.512,1,1,Painting
11,1,1,3,1.341,1,6,Painting
11,0,0,3,1.056,1,1,Painting
11,0,1,1,1.659,0,4,Painting
11,1,1,2,1.966,1,5,Painting
11,0,0,3,0.766,1,1,Painting
11,0,0,2,1.758,1,2,Painting
11,0,0,2,1.203,1,2,Painting
11,1,1,3,1.083,1,6,Painting
11,1,1,1,2.235,1,4,Painting
11,0,0,3,1.632,1,1,Painting
11,0,0,1,1.246,1,3,Painting
11,1,1,2,1.198,1,5,Painting
11,1,1,3,1.107,1,6,Painting
11,0,0,2,1.001,1,2,Painting
11,1,0,2,1.401,0,2,Painting
11,0,0,3,0.985,1,1,Painting
11,1,1,3,0.819,1,6,Painting
11,1,0,3,0.75,0,1,Painting
11,0,0,3,1.771,1,1,Painting
11,1,1,3,1.171,1,6,Painting
11,1,0,3,0.819,0,1,Painting
11,1,0,3,0.83,0,1,Painting
11,1,1,3,1.324,1,6,Painting
11,1,1,2,0.844,1,5,Painting
11,1,0,3,1.356,0,1,Painting
11,0,0,3,1.329,1,1,Painting
11,1,1,3,0.881,1,6,Painting
11,0,0,3,1.065,1,1,Painting
11,1,0,2,1.156,0,2,Painting
11,0,0,2,0.961,1,2,Painting
11,0,0,3,3.353,1,1,Painting
11,0,1,2,2.095,0,5,Painting
11,1,1,3,2.312,1,6,Painting
11,1,1,3,1.454,1,6,Painting
11,0,0,3,1.704,1,1,Painting
11,1,1,3,1.379,1,6,Painting
11,1,0,3,1.006,0,1,Painting
11,0,0,2,1.246,1,2,Painting
11,0,0,3,0.974,1,1,Painting
11,1,0,2,1.033,0,2,Painting
11,1,1,3,1.038,1,6,Painting
11,0,0,3,1.091,1,1,Painting
11,0,0,3,0.915,1,1,Painting
11,0,1,1,3.345,0,4,Painting
11,0,0,3,0.995,1,1,Painting
11,1,1,3,1.233,1,6,Painting
11,0,0,3,1.134,1,1,Painting
11,1,0,3,1.385,0,1,Painting
11,0,0,3,1.524,1,1,Painting
11,1,1,3,1.02,1,6,Painting
11,1,0,3,1.614,0,1,Painting
11,0,0,3,0.793,1,1,Painting
11,0,0,3,0.766,1,1,Painting
11,1,0,3,0.782,0,1,Painting
11,0,0,3,0.817,1,1,Painting
11,0,0,3,1.212,1,1,Painting
11,1,0,2,0.676,0,2,Painting
11,0,0,2,1.025,1,2,Painting
11,0,0,3,1.364,1,1,Painting
11,0,0,2,2.236,1,2,Painting
11,0,0,2,1.361,1,2,Painting
11,1,1,3,1.305,1,6,Painting
11,1,1,2,2.276,1,5,Painting
11,1,0,3,1.121,0,1,Painting
11,0,0,3,0.697,1,1,Painting
11,0,0,3,1.5,1,1,Painting
11,1,1,2,1.503,1,5,Painting
11,1,1,2,1.586,1,5,Painting
11,1,1,3,5.243,1,6,Painting
11,1,1,3,0.683,1,6,Painting
11,0,0,3,0.683,1,1,Painting
11,0,0,3,1.211,1,1,Painting
11,0,0,3,0.851,1,1,Painting
11,1,1,3,2.227,1,6,Painting
11,0,0,3,1.017,1,1,Painting
11,1,1,3,0.732,1,6,Painting
11,1,1,3,0.884,1,6,Painting
11,1,0,3,0.796,0,1,Painting
11,0,0,3,1.345,1,1,Painting
11,0,0,3,0.788,1,1,Painting
11,0,0,3,0.761,1,1,Painting
11,1,1,2,2.089,1,5,Painting
11,0,1,1,1.681,0,4,Painting
11,1,1,3,0.665,1,6,Painting
11,1,1,2,1.812,1,5,Painting
11,0,0,3,1.108,1,1,Painting
11,0,1,2,1.561,0,5,Painting
11,0,0,3,0.665,1,1,Painting
11,1,0,3,2.068,0,1,Painting
11,1,1,3,1.097,1,6,Painting
11,0,0,3,1.276,1,1,Painting
11,1,1,3,0.753,1,6,Painting
11,1,0,3,0.703,0,1,Painting
11,1,1,2,1.505,1,5,Painting
11,1,1,3,0.884,1,6,Painting
11,1,0,3,0.748,0,1,Painting
11,1,1,3,0.954,1,6,Painting
11,0,0,3,1.183,1,1,Painting
11,0,0,3,0.962,1,1,Painting
11,1,1,3,0.954,1,6,Painting
11,0,1,3,0.831,0,6,Painting
11,0,0,3,1.404,1,1,Painting
11,0,1,3,1.164,0,6,Painting
11,0,0,3,0.876,1,1,Painting
11,1,1,3,0.914,1,6,Painting
11,1,0,3,0.895,0,1,Painting
11,1,1,3,0.458,1,6,Painting
11,1,1,3,0.909,1,6,Painting
11,0,0,3,0.714,1,1,Painting
11,0,0,3,0.783,1,1,Painting
11,0,0,2,1.282,1,2,Painting
11,1,0,2,1.21,0,2,Painting
11,1,0,3,0.722,0,1,Painting
11,1,1,3,0.81,1,6,Painting
11,1,1,3,0.658,1,6,Painting
11,0,0,3,0.764,1,1,Painting
11,1,1,3,1.1,1,6,Painting
11,0,0,3,0.639,1,1,Painting
11,0,0,3,0.676,1,1,Painting
11,0,0,3,1.201,1,1,Painting
11,0,1,3,1.13,0,6,Painting
11,0,0,3,0.721,1,1,Painting
11,1,1,3,0.969,1,6,Painting
11,0,0,3,0.593,1,1,Painting
11,0,0,3,0.671,1,1,Painting
11,1,0,3,0.844,0,1,Painting
11,0,0,3,0.684,1,1,Painting
11,1,1,3,0.7,1,6,Painting
11,1,0,3,0.559,0,1,Painting
11,0,0,3,0.567,1,1,Painting
11,0,0,3,0.591,1,1,Painting
11,1,0,3,0.636,0,1,Painting
11,1,0,3,0.962,0,1,Painting
11,1,0,3,0.698,0,1,Painting
11,0,0,3,1.148,1,1,Painting
11,1,1,3,1.274,1,6,Painting
11,0,0,3,0.735,1,1,Painting
11,0,0,3,0.97,1,1,Painting
11,1,1,2,1.25,1,5,Painting
11,0,0,3,0.834,1,1,Painting
11,0,0,3,0.943,1,1,Painting
11,1,1,2,1.538,1,5,Painting
11,1,1,3,1.389,1,6,Painting
11,0,0,3,0.602,1,1,Painting
11,1,1,2,1.322,1,5,Painting
11,1,0,3,1.05,0,1,Painting
11,1,1,2,1.378,1,5,Painting
11,0,1,1,1.229,0,4,Painting
11,1,1,3,1.002,1,6,Painting
11,0,0,3,1.306,1,1,Painting
11,1,1,3,0.935,1,6,Painting
11,1,1,2,1.466,1,5,Painting
11,1,1,3,1.432,1,6,Painting
11,0,0,3,0.941,1,1,Painting
11,0,0,3,0.688,1,1,Painting
11,0,0,3,0.784,1,1,Painting
11,0,1,3,0.978,0,6,Painting
11,1,1,3,0.877,1,6,Painting
11,0,0,3,0.802,1,1,Painting
11,0,1,2,0.938,0,5,Painting
11,1,1,3,1.309,1,6,Painting
11,0,0,2,1.882,1,2,Painting
11,0,0,3,1.946,1,1,Painting
11,1,1,3,1.336,1,6,Painting
12,1,1,2,6.538,1,5,Painting
12,1,1,3,2.221,1,6,Painting
12,1,1,3,1.055,1,6,Painting
12,0,0,3,2.266,1,1,Painting
12,0,0,3,1.256,1,1,Painting
12,0,0,3,1.546,1,1,Painting
12,0,1,2,3.096,0,5,Painting
12,1,0,3,1.866,0,1,Painting
12,1,1,3,2.568,1,6,Painting
12,0,0,2,2.528,1,2,Painting
12,0,1,1,2.32,0,4,Painting
12,1,1,3,1.448,1,6,Painting
12,1,1,3,0.992,1,6,Painting
12,1,1,3,0.637,1,6,Painting
12,1,0,3,1.923,0,1,Painting
12,0,0,3,1.883,1,1,Painting
12,0,1,2,2.171,0,5,Painting
12,1,1,3,1.315,1,6,Painting
12,1,1,3,0.896,1,6,Painting
12,0,0,3,1.291,1,1,Painting
12,0,1,1,2.643,0,4,Painting
12,1,1,3,0.811,1,6,Painting
12,0,0,3,1.315,1,1,Painting
12,0,1,2,3.056,0,5,Painting
12,1,0,3,1.339,0,1,Painting
12,0,0,3,0.702,1,1,Painting
12,1,0,3,1.025,0,1,Painting
12,0,0,3,1.811,1,1,Painting
12,1,1,3,1.011,1,6,Painting
12,1,1,3,0.914,1,6,Painting
12,0,0,3,0.976,1,1,Painting
12,1,1,3,1.386,1,6,Painting
12,0,0,3,0.856,1,1,Painting
12,1,1,3,2.794,1,6,Painting
12,0,0,3,2.16,1,1,Painting
12,0,0,3,0.744,1,1,Painting
12,1,1,3,1.059,1,6,Painting
12,1,1,3,1.373,1,6,Painting
12,1,1,3,1.064,1,6,Painting
12,0,0,3,1.315,1,1,Painting
12,0,1,2,2.4,0,5,Painting
12,1,1,2,2.2,1,5,Painting
12,0,0,3,1.32,1,1,Painting
12,0,0,3,0.728,1,1,Painting
12,1,1,3,1.232,1,6,Painting
12,0,0,3,1.694,1,1,Painting
12,1,1,3,1.864,1,6,Painting
12,0,0,3,1.235,1,1,Painting
12,1,1,1,2.544,1,4,Painting
12,1,1,3,0.947,1,6,Painting
12,1,0,2,2.873,0,2,Painting
12,0,0,3,0.926,1,1,Painting
12,0,0,3,1.038,1,1,Painting
12,0,1,3,2.339,0,6,Painting
12,0,0,3,1.038,1,1,Painting
12,0,1,3,1.043,0,6,Painting
12,0,0,3,0.987,1,1,Painting
12,0,0,3,0.729,1,1,Painting
12,1,0,3,0.753,0,1,Painting
12,0,0,3,0.686,1,1,Painting
12,1,1,3,1.118,1,6,Painting
12,1,0,3,1.636,0,1,Painting
12,1,0,3,0.769,0,1,Painting
12,0,0,3,0.609,1,1,Painting
12,0,0,3,2.049,1,1,Painting
12,1,1,3,0.785,1,6,Painting
12,1,1,3,0.74,1,6,Painting
12,0,0,3,0.99,1,1,Painting
12,1,1,3,1.9,1,6,Painting
12,0,0,3,0.991,1,1,Painting
12,0,0,3,0.796,1,1,Painting
12,0,0,3,0.561,1,1,Painting
12,1,1,3,0.809,1,6,Painting
12,0,0,3,0.785,1,1,Painting
12,1,0,3,0.948,0,1,Painting
12,0,0,3,0.569,1,1,Painting
12,1,0,3,0.593,0,1,Painting
12,1,1,3,1.087,1,6,Painting
12,1,0,3,1.343,0,1,Painting
12,0,1,3,0.657,0,6,Painting
12,1,0,3,1.452,0,1,Painting
12,1,1,3,0.948,1,6,Painting
12,1,1,3,1.402,1,6,Painting
12,1,0,3,0.81,0,1,Painting
12,1,1,3,1.25,1,6,Painting
12,1,0,3,0.77,0,1,Painting
12,1,1,3,1.074,1,6,Painting
12,0,0,3,0.607,1,1,Painting
12,1,1,3,1.871,1,6,Painting
12,0,0,3,0.78,1,1,Painting
12,0,0,3,1.231,1,1,Painting
12,0,1,2,1.533,0,5,Painting
12,0,0,3,1.109,1,1,Painting
12,1,1,3,0.858,1,6,Painting
12,0,0,3,0.797,1,1,Painting
12,0,0,3,1.378,1,1,Painting
12,1,0,1,4.681,0,3,Painting
12,1,1,3,1.497,1,6,Painting
12,1,1,3,0.603,1,6,Painting
12,1,1,3,0.62,1,6,Painting
12,1,1,3,0.542,1,6,Painting
12,0,0,3,0.929,1,1,Painting
12,0,0,3,0.593,1,1,Painting
12,1,0,3,1.55,0,1,Painting
12,1,1,3,0.891,1,6,Painting
12,0,0,3,0.724,1,1,Painting
12,0,0,3,1.435,1,1,Painting
12,1,1,3,0.641,1,6,Painting
12,0,0,3,0.809,1,1,Painting
12,0,0,3,0.849,1,1,Painting
12,1,1,3,0.769,1,6,Painting
12,0,0,3,1.137,1,1,Painting
12,1,1,3,0.812,1,6,Painting
12,0,0,2,2.612,1,2,Painting
12,0,0,3,1.14,1,1,Painting
12,1,1,3,0.59,1,6,Painting
12,0,0,2,1.964,1,2,Painting
12,0,0,3,1.58,1,1,Painting
12,0,0,3,0.623,1,1,Painting
12,0,0,3,1.009,1,1,Painting
12,1,0,3,1.025,0,1,Painting
