Subj_idx,Stimulus,Response,Confidence,Awareness,RT_dec,RT_conf,RT_aware,Trial_count,Block_count,Accuracy
ah,1,1,1,2,0.399510582,0.493421623,0.36477433200000003,19,1,1
ah,2,2,2,2,0.7877632520000001,0.575812176,0.635363885,20,1,1
ah,2,2,3,2,0.56425319,0.575822571,0.8118333409999999,21,1,1
ah,2,2,1,2,0.670255678,0.622829682,0.6469232570000001,22,1,1
ah,1,2,3,1,0.693672029,0.32872560100000003,0.400095019,23,1,0
ah,1,1,3,2,0.657646399,0.529456878,0.6354143210000001,24,1,1
ah,2,2,3,2,0.681883195,0.422807198,0.282471944,25,1,1
ah,1,1,3,1,0.411298262,0.469955605,0.494196636,26,1,1
ah,1,1,2,2,0.552463585,0.328089959,0.282460779,27,1,1
ah,2,2,3,2,0.564165024,0.705209071,0.76480929,28,1,1
ah,1,1,1,2,0.470205858,0.458063205,0.388322355,29,1,1
ah,1,1,2,2,0.48205744799999994,0.422606611,0.282525074,30,1,1
ah,1,1,1,2,0.399613764,0.375717696,0.6118447370000001,31,1,1
ah,2,2,1,2,0.552428165,1.21107981,0.36482746200000005,32,1,1
ah,1,1,2,1,0.470180448,0.422934249,0.400117349,33,1,1
ah,2,2,2,1,2.164155476,1.069685409,0.964788654,34,1,1
ah,2,2,2,1,0.999490639,1.164008019,0.835363654,35,1,1
ah,1,1,3,1,0.458278422,0.45826494700000003,1.070620585,36,1,1
ah,2,2,2,1,1.140672133,1.399309225,0.553011062,37,1,1
ah,2,2,1,2,0.834605195,0.328925803,1.717723638,38,1,1
ah,1,1,3,1,0.352535042,0.387516156,0.6001390639999999,39,1,1
ah,1,2,1,1,0.658350572,0.352260919,0.5294179929999999,40,1,0
ah,2,1,1,1,0.611288021,0.399383916,1.5411660169999999,41,1,0
ah,2,2,1,2,0.45823684200000003,0.399460917,0.258933931,42,1,1
ah,2,2,2,1,1.0231691790000002,1.57570091,1.364652285,43,1,1
ah,2,2,2,1,1.1289040890000002,0.6934571970000001,1.058839835,44,1,1
ah,2,2,1,2,0.611279936,0.669931504,0.588314039,45,1,1
ah,1,1,2,2,0.481883811,0.37579277200000005,0.28247001899999996,46,1,1
ah,1,1,1,1,0.423043591,0.38759508200000004,0.317786471,47,1,1
ah,1,1,3,2,0.305059766,0.269924266,0.306309105,48,1,1
ah,1,1,2,2,0.716923214,2.5286229590000002,1.329613421,49,1,1
ah,1,2,1,1,0.752317438,0.469579841,0.7765561590000001,0,2,0
ah,1,1,2,2,0.540738277,0.7169108940000001,0.37661052100000003,1,2,1
ah,1,1,1,2,0.576020849,0.446521158,0.37654892100000004,2,2,1
ah,2,2,3,2,0.552550211,0.528674934,0.235403232,3,2,1
ah,2,2,2,1,0.7642433340000001,0.7875823000000001,1.541140991,4,2,1
ah,1,1,3,2,0.575957708,0.39928651,0.30605846800000003,5,2,1
ah,1,1,3,2,0.352468051,0.44643453200000005,0.25895587600000003,6,2,1
ah,2,2,1,1,1.67000735,0.36402742299999996,0.5178001,7,2,1
ah,2,2,3,1,0.587591386,0.29361358600000004,0.64718429,8,2,1
ah,2,2,2,1,0.481901521,0.528745775,0.41184111799999995,9,2,1
ah,1,1,2,2,0.45835465299999995,0.669905324,0.376603206,10,2,1
ah,1,2,1,1,0.658402933,0.505794124,0.8353297740000001,11,2,0
ah,2,2,2,2,0.564272825,0.740500113,0.400079234,12,2,1
ah,1,1,2,2,0.49365455,2.846183817,0.517728875,13,2,1
ah,2,2,2,2,0.658345567,0.66998733,0.541282673,14,2,1
ah,2,2,1,2,0.776015998,0.9169349179999999,0.741220841,15,2,1
ah,1,1,1,2,0.42290691399999997,0.822833301,0.317883492,16,2,1
ah,2,2,2,2,0.5641450029999999,0.6463727,0.5530718920000001,17,2,1
ah,1,1,2,2,0.4348305,0.9876301940000001,0.28248772899999997,18,2,1
ah,2,2,2,2,0.623052215,0.6111155389999999,0.564791041,19,2,1
ah,1,1,3,2,0.399514817,1.011045006,0.341269814,20,2,1
ah,1,1,1,1,0.44654733799999996,0.587568285,0.564796816,21,2,1
ah,2,2,1,2,1.1054307559999998,0.49338620200000005,0.611828567,22,2,1
ah,1,1,3,1,0.552751184,0.422498424,0.49426632200000004,23,2,1
ah,2,2,2,2,0.834913584,0.505279758,0.7175184309999999,24,2,1
ah,1,1,3,2,0.42310596100000003,0.7875002940000001,0.282442298,25,2,1
ah,2,2,3,1,1.105520077,0.481302839,0.30605230699999997,26,2,1
ah,2,2,2,1,1.023011327,1.152232275,0.611882852,27,2,1
ah,2,2,1,2,1.29356392,0.458193721,0.8118649109999999,28,2,1
ah,1,1,1,2,0.41131520200000005,0.705285687,0.447176051,29,2,1
ah,1,1,2,2,0.46950592,0.68230901,0.5412037470000001,30,2,1
ah,1,1,3,2,0.328848417,0.6817596090000001,0.25895549100000004,31,2,1
ah,1,1,1,1,0.74066682,0.458134815,2.223540092,32,2,1
ah,2,2,2,2,0.9171151009999999,0.516421015,0.658916143,33,2,1
ah,2,1,1,2,0.458335018,1.1404830959999999,0.5059835460000001,34,2,0
ah,2,2,3,1,0.5289382770000001,0.49343509799999996,1.141230004,35,2,1
ah,1,1,1,1,0.5995446170000001,0.340475935,0.37660012600000004,36,2,1
ah,2,2,2,1,0.7407388159999999,0.410904017,0.294213808,37,2,1
ah,2,2,2,1,0.8346779609999999,0.446486893,0.306065013,38,2,1
ah,1,1,1,1,0.340670362,0.434632608,0.8119026420000001,39,2,1
ah,2,2,2,1,0.634825264,0.646345365,0.42366229299999997,40,2,1
ah,1,1,1,1,0.681898595,0.37582703799999995,1.00001309,41,2,1
ah,1,1,1,1,0.317146979,0.37584474799999995,0.658927693,42,2,1
ah,1,1,1,1,0.328943898,0.352333685,0.917700307,43,2,1
ah,2,2,2,1,0.705401573,0.8934773709999999,1.047101437,44,2,1
ah,1,1,2,2,0.352491537,0.834608275,0.87056961,45,2,1
ah,2,2,3,1,1.317107708,1.316993747,0.6118447370000001,46,2,1
ah,2,2,1,1,0.7052618159999999,0.316962947,0.7531282570000001,47,2,1
ah,2,2,2,1,0.5409019039999999,0.9640925659999999,1.22337993,48,2,1
ah,1,1,1,2,0.705327652,0.552278783,0.6942453009999999,49,2,1
ah,2,2,2,1,0.8581740090000001,0.657802326,0.49422705200000006,0,3,1
ah,1,1,1,2,0.68185432,0.37583974299999995,0.553065732,1,3,1
ah,2,1,1,1,0.811274699,0.528741925,0.6118855470000001,2,3,0
ah,1,1,1,2,0.564238944,0.49344549299999996,0.235382057,3,3,1
ah,2,2,2,1,0.775971722,1.128722752,0.40005805899999997,4,3,1
ah,1,1,1,1,0.35255737200000004,0.49333538200000004,0.576565245,5,3,1
ah,1,2,1,2,0.69374056,0.37578507200000005,0.9998848840000001,6,3,0
ah,1,1,1,2,0.30527498399999997,0.328603939,0.8120720440000001,7,3,1
ah,2,1,2,1,0.5289991079999999,0.34046708,0.81179946,8,3,0
ah,2,2,1,1,0.435155444,0.563674528,0.5882870889999999,9,3,1
ah,1,1,3,1,0.540712866,0.90522578,1.270619199,10,3,1
ah,1,1,1,1,0.49365070000000005,0.469905555,0.470707904,11,3,1
ah,2,2,3,2,0.7524575790000001,1.846256198,0.38834892,12,3,1
ah,1,1,2,2,0.43480201,0.364053988,0.31777761600000004,13,3,1
ah,2,2,1,2,0.728939201,0.364018183,0.294198792,14,3,1
ah,2,1,3,1,0.34066343200000004,0.317013382,0.753041631,15,3,0
ah,1,1,3,1,0.470082272,0.516408309,0.7412139109999999,16,3,1
ah,1,1,1,2,1.5640849430000001,0.43474964899999996,0.35312140399999997,17,3,1
ah,2,2,2,2,0.5171829379999999,0.7287316840000001,0.517734265,18,3,1
ah,2,1,2,2,0.434798545,0.399405091,0.235400152,19,3,0
ah,2,1,2,2,0.458420489,0.411083429,0.258933161,20,3,0
ah,1,1,2,2,0.423015485,0.363516522,0.070683725,21,3,1
ah,1,1,1,2,0.528929422,0.399350806,0.023671995,22,3,1
ah,1,2,1,2,0.905333196,0.446435687,0.635378515,23,3,0
ah,1,1,1,2,0.446507683,0.41113579,0.7883873440000001,24,3,1
ah,2,1,2,2,0.375996824,0.434660713,0.34128713899999996,25,3,0
ah,2,1,2,2,0.5406597360000001,0.517006221,0.447151795,26,3,0
ah,2,2,3,2,0.75248222,0.5875756,0.600111343,27,3,1
ah,1,1,2,2,0.38788114,0.552277628,0.200107955,28,3,1
ah,2,2,2,2,0.670122466,0.658151525,0.600061678,29,3,1
ah,2,1,3,2,0.446583529,0.787550344,0.329506005,30,3,0
ah,2,1,2,2,0.375913664,0.493571004,0.25888465,31,3,0
ah,1,1,2,2,0.375931759,0.59940255,0.294227668,32,3,1
ah,2,1,2,2,0.37600491,1.105182044,0.32951332,33,3,0
ah,2,2,3,1,0.764213303,0.611077808,0.353032853,34,3,1
ah,1,1,2,2,0.328958143,0.45817177600000003,0.294242298,35,3,1
ah,1,1,2,1,0.42300971,1.1404946459999998,0.364833622,36,3,1
ah,2,1,1,1,0.3760334,0.36401009799999995,0.8236164,37,3,0
ah,1,1,1,1,0.25834140899999997,0.24648789399999999,0.364824382,38,3,1
ah,1,1,2,1,0.493767356,0.46985088399999997,0.32950793,39,3,1
ah,2,2,2,2,0.646626803,0.669910714,0.37656971100000003,40,3,1
ah,2,1,2,2,0.634810634,0.811135713,0.35304632799999996,41,3,0
ah,2,2,2,2,0.952454653,0.5758044760000001,0.76479004,42,3,1
ah,1,1,2,2,0.48177755,0.8817385870000001,0.306053462,43,3,1
ah,1,1,3,2,0.38783609399999996,0.716996365,0.258891195,44,3,1
ah,2,1,1,2,0.505419514,0.999226141,0.753083981,45,3,0
ah,1,2,2,2,0.7289076309999999,0.52874077,1.423505596,46,3,0
ah,2,2,3,1,0.55247013,0.36403281299999996,1.4118230230000002,47,3,1
ah,1,1,1,2,0.481873416,0.293456889,0.294303899,48,3,1
ah,1,1,1,2,0.446653215,0.363980838,0.564794506,49,3,1
ah,1,1,2,2,0.352022601,0.516673577,0.341299074,0,4,1
ah,1,2,3,1,0.69369359,0.834582095,0.8118233309999999,1,4,0
ah,1,1,3,1,0.39957025799999996,0.364067849,0.470631673,2,4,1
ah,2,2,2,1,0.787759787,0.611117079,0.858902437,3,4,1
ah,2,1,1,2,0.528982168,0.293420699,0.35302669299999995,4,4,0
ah,2,2,2,1,0.517181398,0.48165665799999996,0.447149485,5,4,1
ah,1,1,1,2,0.32892503300000003,0.45820219100000004,0.294216118,6,4,1
ah,2,1,2,2,0.305303859,0.505375624,0.211807854,7,4,0
ah,2,2,3,1,0.658325932,0.540474549,0.35305672299999996,8,4,1
ah,1,1,2,2,0.328946978,0.564039512,0.36478973200000003,9,4,1
ah,1,1,1,2,0.35248499200000005,0.4699121,0.49420395100000003,10,4,1
ah,2,2,2,1,0.446625494,0.44637793600000003,0.317762986,11,4,1
ah,2,2,1,1,0.552478985,0.7758331209999999,0.070686035,12,4,1
ah,2,1,2,2,0.352494617,0.469947135,0.25893277600000003,13,4,0
ah,2,2,1,1,1.6700266,0.669888383,0.917711087,14,4,1
ah,1,1,2,2,0.376038405,0.422815283,0.329483289,15,4,1
ah,1,1,2,1,0.505500365,0.575805631,0.529515784,16,4,1
ah,2,2,2,2,0.75248453,1.12856952,0.882406185,17,4,1
ah,1,1,1,2,0.528961763,0.446314796,0.35306211299999996,18,4,1
ah,1,2,3,1,0.528915947,0.65818117,0.364785882,19,4,0
ah,2,2,2,1,0.62305337,0.49346089299999996,0.623605081,20,4,1
ah,1,1,3,2,0.270119078,0.328778346,0.282469249,21,4,1
ah,2,2,3,2,0.30543091,0.269909636,0.458962575,22,4,1
ah,1,1,2,2,0.45830267700000005,0.37578353200000003,0.282526614,23,4,1
ah,2,2,2,1,1.011177832,0.658099164,0.353139114,24,4,1
ah,2,2,3,1,1.305217618,0.36418566,0.35303593299999997,25,4,1
ah,1,1,2,2,0.505400649,0.434591412,0.9647905790000001,26,4,1
ah,1,1,2,2,0.5760062189999999,0.35226515399999997,0.44717258600000004,27,4,1
ah,1,1,2,2,0.376031475,0.7875372540000001,0.317757981,28,4,1
ah,2,2,3,1,0.658473003,0.6462009879999999,0.43536873600000003,29,4,1
ah,2,1,2,2,0.317219745,0.5052223920000001,0.30593526600000004,30,4,0
ah,1,1,2,1,0.45829998200000005,1.128758942,1.447125615,31,4,1
ah,1,2,3,1,0.68183738,0.31697449699999997,0.364833622,32,4,0
ah,2,1,1,1,0.7642494940000001,0.305288459,0.564801051,33,4,0
ah,1,1,2,2,0.45831114700000003,0.564025652,0.34132255899999997,34,4,1
ah,2,2,3,2,0.68189513,0.422220066,0.776474538,35,4,1
ah,2,1,1,1,0.48181143,0.399273035,0.529592785,36,4,0
ah,1,1,1,2,0.445856641,0.376756053,0.517509807,37,4,1
ah,2,2,3,2,0.5289848629999999,0.411053784,0.30695552800000003,38,4,1
ah,1,1,2,1,0.32884225699999997,0.328778346,0.31783074699999997,39,4,1
ah,2,2,3,2,0.481861866,0.611098983,0.329506005,40,4,1
ah,2,2,3,1,0.5524863010000001,0.269845725,1.176529132,41,4,1
ah,2,1,2,1,0.305446696,0.5521432620000001,0.329664627,42,4,0
ah,1,1,3,1,0.364271131,0.32880144699999997,0.40003418799999996,43,4,1
ah,1,1,2,1,0.36428345100000004,0.505161561,0.44715603,44,4,1
ah,1,2,3,1,0.7171942570000001,0.375776987,0.517728105,45,4,0
ah,2,1,2,1,0.470149262,0.493490153,0.517710009,46,4,0
ah,2,2,3,2,0.658380602,0.43463645799999995,0.43536334600000004,47,4,1
ah,1,1,2,2,0.364283066,0.7404754729999999,0.729482827,48,4,1
ah,1,1,1,2,0.3641949,0.48170593899999997,0.48245977799999995,49,4,1
ah,2,2,1,2,0.399321545,0.293322522,0.27066308899999997,0,5,1
ah,2,2,1,2,0.72886374,0.26992657600000003,0.294283108,1,5,1
ah,1,2,1,2,0.658329782,0.317014537,0.505989706,2,5,0
ah,1,2,1,1,0.48184377100000003,0.881658121,0.223688319,3,5,0
ah,1,1,3,1,0.269601247,0.39985400600000004,0.223647123,4,5,1
ah,1,1,2,1,0.25838491399999997,0.516961946,0.11776129199999999,5,5,1
ah,2,1,2,1,0.211332758,0.71693977,0.5412699679999999,6,5,0
ah,2,2,2,2,0.599204658,0.434938686,1.282384163,7,5,1
ah,2,2,2,1,0.505394104,0.52871613,0.352970867,8,5,1
ah,1,2,2,1,0.45834156299999995,0.552262613,0.44720338600000004,9,5,0
ah,2,1,3,1,0.31721243,0.258149292,0.282453464,10,5,0
ah,1,1,1,2,0.540703626,0.458159456,0.38832813,11,5,1
ah,1,2,2,1,0.458363123,0.858140899,0.23539861199999998,12,5,0
ah,2,2,3,1,0.505416819,0.434655323,0.329508315,13,5,1
ah,2,2,1,1,0.5283215,0.576345022,0.247182827,14,5,1
ah,1,1,2,1,0.270146028,0.328767181,0.25883883399999996,15,5,1
ah,2,2,3,1,0.552497466,0.411091129,0.22361824800000002,16,5,1
ah,1,2,1,2,0.634672417,1.081883503,0.270736625,17,5,0
ah,1,1,3,2,0.576022389,0.328704041,0.223654054,18,5,1
ah,2,2,3,2,0.552452805,0.8346213659999999,0.482442452,19,5,1
ah,1,2,2,1,0.47009613200000006,0.681703783,0.258931621,20,5,0
ah,1,1,2,2,0.423356984,0.457108394,0.388245739,21,5,1
ah,2,2,2,2,0.446616254,0.575713615,0.776564629,22,5,1
ah,2,2,2,2,0.670079346,0.540539229,0.6000739979999999,23,5,1
ah,1,1,2,2,0.376068435,0.46978658799999995,0.36481013700000003,24,5,1
ah,2,2,2,2,0.7761380440000001,0.387534636,0.564444152,25,5,1
ah,1,1,1,2,0.35245111100000004,0.481682839,0.36485056200000004,26,5,1
ah,2,2,2,1,0.446559659,0.517032787,0.176422485,27,5,1
ah,2,2,1,1,0.364239561,0.481733274,0.14127197,28,5,1
ah,1,1,1,2,0.293666331,0.305297699,0.247156646,29,5,1
ah,2,2,1,1,0.45824415700000004,0.411120775,0.02370857,30,5,1
ah,1,1,2,2,0.328852267,0.611056248,0.270797456,31,5,1
ah,1,2,1,1,0.423037816,0.7287016540000001,0.42360415700000004,32,5,0
ah,1,2,2,1,0.470092667,0.72881292,0.42363688200000005,33,5,0
ah,2,2,1,1,0.37584975299999995,0.6101218420000001,0.341426126,34,5,1
ah,1,2,1,1,0.42309017600000004,0.928681787,0.31775721100000004,35,5,0
ah,2,1,2,1,0.317182784,0.340547931,0.10599401800000001,36,5,0
ah,1,1,2,1,0.481887661,0.6346485470000001,0.41184804799999997,37,5,1
ah,2,2,3,2,0.728894156,0.316999137,0.600082853,38,5,1
ah,2,2,2,1,0.9171316559999999,0.64637116,0.44718798600000004,39,5,1
ah,2,2,2,2,0.775971722,0.38758237700000003,0.258927385,40,5,1
ah,2,2,1,2,0.658278961,0.25831561399999997,0.800072227,41,5,1
ah,1,1,3,2,0.39952174799999995,0.364068234,0.282488499,42,5,1
ah,1,1,3,2,0.49366533,0.563442755,0.32951563,43,5,1
ah,2,2,2,1,0.9171270359999999,0.7640365859999999,0.482457853,44,5,1
ah,1,1,2,2,0.44648419799999994,0.422888434,0.24725251199999998,45,5,1
ah,1,1,2,2,0.481784865,0.387590462,0.35309868899999997,46,5,1
ah,2,2,2,2,0.5877577079999999,0.364044363,0.306011882,47,5,1
ah,2,2,2,1,0.705424673,0.41110037,0.3177241,48,5,1
ah,1,1,2,2,0.36436314700000005,0.44641220200000004,0.305845945,49,5,1
ah,1,1,2,2,0.353249995,0.281415492,0.258013385,0,6,1
ah,2,2,2,2,0.587796208,0.41111423,0.317722175,1,6,1
ah,2,2,3,2,0.375986429,0.845777253,0.835392914,2,6,1
ah,2,2,3,2,0.505404114,0.540538459,0.411878078,3,6,1
ah,1,1,3,2,0.399584118,0.305245723,0.294189937,4,6,1
ah,1,1,3,2,0.446660145,0.352179298,0.305994942,5,6,1
ah,2,2,3,2,0.599516897,0.293431479,0.36485364299999995,6,6,1
ah,2,2,3,2,0.799450445,0.28169154,0.294276563,7,6,1
ah,1,1,3,2,0.481875341,0.375789307,0.258933161,8,6,1
ah,1,1,3,2,0.37600491,0.43460065200000003,0.25891853,9,6,1
ah,2,2,3,2,0.705406578,0.305224548,0.37653852600000004,10,6,1
ah,1,1,3,2,0.41127747200000003,0.29354698,0.294222278,11,6,1
ah,2,2,3,2,0.5877584779999999,0.293471904,0.658905748,12,6,1
ah,2,2,2,2,0.599533067,0.317033403,1.18826445,13,6,1
ah,2,2,2,2,0.47008881700000005,0.799351884,1.329448639,14,6,1
ah,2,2,1,2,0.47013963700000005,0.411086894,0.42364034700000003,15,6,1
ah,1,1,3,2,0.470169283,0.421895508,0.270683109,16,6,1
ah,1,1,2,2,0.352483837,0.340542155,0.27068079899999997,17,6,1
ah,1,1,2,2,0.505403729,0.28174852100000003,0.24714047600000003,18,6,1
ah,1,1,2,2,0.39893423100000003,0.317539298,0.211924895,19,6,1
ah,2,2,3,2,0.54056695,0.3286332,0.317988598,20,6,1
ah,1,1,3,2,0.42309325600000003,0.44640719700000003,0.294201102,21,6,1
ah,2,2,3,2,0.340679602,0.293520415,0.341291759,22,6,1
ah,2,2,3,2,0.328943513,0.258173162,0.42360454200000003,23,6,1
ah,1,1,3,2,0.717124572,0.516991591,0.306002257,24,6,1
ah,1,1,3,2,0.50544454,0.39931500000000003,0.305978772,25,6,1
ah,2,2,3,2,0.505429524,0.317044568,1.1765041059999999,26,6,1
ah,1,1,3,2,0.34108963200000003,0.316589493,0.211895635,27,6,1
ah,1,1,3,2,0.375923674,0.269832635,0.282185501,28,6,1
ah,2,2,3,2,0.24658453,0.23464323399999998,0.5295435039999999,29,6,1
ah,1,1,3,2,0.376098851,0.540361742,0.294246148,30,6,1
ah,2,2,3,2,0.45838699299999996,0.26989,0.306031132,31,6,1
ah,1,1,2,2,0.318015934,0.316962947,0.258074986,32,6,1
ah,1,1,3,2,0.293510405,0.646519002,0.200139911,33,6,1
ah,2,2,3,2,0.328934658,0.211101756,0.37651658,34,6,1
ah,2,2,2,1,0.8112716190000001,0.634625062,0.988302797,35,6,1
ah,1,1,2,2,0.41129441200000005,0.8346725709999999,0.36538995399999996,36,6,1
ah,2,2,2,2,0.48193655700000004,0.446338281,0.7294789770000001,37,6,1
ah,1,1,3,2,0.423081706,0.36351459700000005,0.282430748,38,6,1
ah,2,2,3,2,0.352445721,0.222895595,0.38836201,39,6,1
ah,2,2,2,1,1.387710583,0.90519113,0.376568171,40,6,1
ah,1,1,3,1,0.48191499600000004,0.646411971,0.458918299,41,6,1
ah,1,1,1,2,0.39954176799999996,0.375812022,0.37657433100000004,42,6,1
ah,1,1,2,1,0.36422031,0.622910533,0.294180697,43,6,1
ah,2,2,3,1,0.575978883,0.317014537,0.400125049,44,6,1
ah,2,2,3,1,0.658334402,0.258164692,0.400105799,45,6,1
ah,1,1,3,1,0.41127323600000004,0.375776602,0.43546460200000003,46,6,1
ah,2,2,2,2,0.45833309299999997,0.470292869,0.35306211299999996,47,6,1
ah,2,2,2,2,0.540741742,0.587641436,0.788269532,48,6,1
ah,1,1,2,2,0.34122014799999995,0.7164315640000001,0.5759157429999999,49,6,1
ah,1,1,2,2,0.434596802,0.48144105600000003,0.376597046,0,7,1
ah,1,1,2,1,0.387797209,0.78758769,0.505986626,1,7,1
ah,1,1,3,1,0.45837236299999995,0.269965461,0.341272124,2,7,1
ah,1,1,2,2,0.387732143,0.375879398,0.141337036,3,7,1
ah,2,2,3,2,0.528900932,0.246418208,0.376568556,4,7,1
ah,2,2,3,1,1.046602471,0.34035850799999995,0.36486288299999997,5,7,1
ah,2,2,2,2,0.517191023,0.41111731,0.705823153,6,7,1
ah,2,2,3,2,0.305416665,0.24639164300000002,0.376524665,7,7,1
ah,2,2,3,2,0.446635889,0.175740643,0.36477163700000004,8,7,1
ah,1,1,2,2,0.55153303,0.553262469,0.35305402799999996,9,7,1
ah,2,2,2,2,0.30544823600000004,0.634645852,0.623580826,10,7,1
ah,1,1,3,2,0.399519823,0.7406206190000001,0.09422250900000001,11,7,1
ah,1,1,3,1,0.34069731200000003,0.340556401,0.494226282,12,7,1
ah,1,1,3,1,0.481868026,0.258162767,0.658881878,13,7,1
ah,2,2,2,2,0.42304667100000004,0.39981820100000004,0.5647879610000001,14,7,1
ah,2,1,2,1,0.36425265100000004,0.39930884,0.458933315,15,7,0
ah,1,1,3,1,0.987727985,0.458201806,0.6706911179999999,16,7,1
ah,2,2,3,1,0.74070917,0.398819115,0.270674639,17,7,1
ah,2,2,3,1,0.6347817579999999,0.811042927,1.4000426590000001,18,7,1
