Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Ease
1,1,1,4,3.26,6.353,0.08
1,2,2,5,2.115,6.227,0.08
1,1,1,4,2.621,5.757,0.075
1,1,1,5,2.053,3.965,0.075
1,2,2,4,2.248,3.935,0.07
1,1,1,5,2.089,3.569,0.07
1,2,1,5,2.072,3.896,0.065
1,2,2,5,1.884,3.996,0.07
1,1,1,4,3.016,5.936,0.07
1,1,1,5,2.961,8.257,0.065
1,2,2,5,2.788,4.86,0.065
1,1,2,4,1.9,7.316,0.065
1,2,2,5,1.917,4.462,0.07
1,2,2,5,2.062,3.846,0.07
1,2,2,5,1.913,2.361,0.065
1,1,1,4,2.247,2.623,0.065
1,1,1,3,4.775,7.631,0.06
1,1,1,4,2.401,5.48,0.06
1,2,1,5,2.608,5.176,0.055
1,1,1,5,2.059,2.986,0.06
1,1,1,5,2.272,6.088,0.06
1,1,1,4,2.395,3.691,0.055
1,2,2,5,2.077,3.437,0.055
1,2,2,3,3.831,5.535,0.05
1,2,2,4,1.856,3.249,0.05
1,1,1,5,2.356,3.932,0.045
1,1,1,5,2.277,2.917,0.045
1,2,1,4,2.012,3.469,0.04
1,1,1,5,2.144,3.073,0.045
1,1,1,4,1.615,3.999,0.045
1,1,1,5,2.005,4.117,0.04
1,2,2,5,2.425,3.288,0.04
1,2,2,5,1.871,3.366,0.035
1,2,2,5,1.755,3.171,0.035
1,2,2,5,1.757,3.957,0.03
1,1,2,4,2.186,3.601,0.03
1,2,2,5,2.048,2.6,0.035
1,1,1,5,2.632,3.68,0.035
1,1,1,4,2.222,3.822,0.03
1,1,1,2,3.512,4.44,0.03
1,2,2,4,2.043,3.675,0.025
1,1,1,4,2.166,5.526,0.025
1,1,1,4,3.12,6.592,0.02
1,2,1,3,4.871,11.256,0.02
1,2,1,5,3.972,6.228,0.025
1,2,2,3,5.101,8.445,0.03
1,2,1,3,5.437,7.957,0.03
1,2,1,2,7.557,14.557,0.035
1,2,2,5,4.074,5.937,0.04
1,1,1,4,3.791,6.399,0.04
1,1,1,4,2.446,3.918,0.035
1,2,1,4,4.504,6.64,0.035
1,2,2,5,3.325,5.62,0.04
1,2,2,3,5.406,7.646,0.04
1,2,2,4,2.683,6.115,0.035
1,2,2,5,3.092,5.899,0.035
1,1,1,5,2.057,3.817,0.03
1,1,1,4,3.118,4.59,0.03
1,1,1,4,3.871,6.519,0.025
1,2,2,3,2.818,5.875,0.025
1,2,1,2,3.617,7.865,0.02
1,2,2,5,2.503,4.063,0.025
1,1,1,5,2.064,3.705,0.025
1,1,1,4,4.822,7.405,0.02
1,2,2,5,2.519,4.904,0.02
1,1,1,4,3.515,5.115,0.02
1,1,1,2,4.21,6.803,0.02
1,2,2,4,2.933,5.318,0.02
1,1,1,3,2.857,7.473,0.02
1,2,1,1,24.195,24.716,0.02
1,1,1,5,2.654,4.526,0.025
1,1,1,3,2.574,4.47,0.025
1,1,1,5,2.493,4.422,0.02
1,2,1,5,3.106,8.546,0.02
1,1,1,4,2.597,5.429,0.025
1,2,2,3,2.606,4.718,0.025
1,1,1,4,2.443,4.523,0.02
1,2,1,4,3.068,6.893,0.02
1,1,1,3,3.127,37.431,0.025
1,1,1,4,1.76,3.545,0.08
1,2,1,5,3.287,5.134,0.08
1,2,2,5,2.129,4.529,0.085
1,2,1,4,2.952,4.511,0.085
1,2,2,5,2.146,3.834,0.09
1,2,2,5,2.108,4.451,0.09
1,2,2,5,2.51,4.357,0.085
1,2,2,5,2.113,3.762,0.085
1,1,2,5,3.848,5.224,0.08
1,2,2,5,1.951,6.855,0.085
1,1,1,5,2.259,3.563,0.085
1,1,1,5,2.526,8.277,0.08
1,1,1,5,2.037,3.493,0.08
1,2,2,3,3.269,5.036,0.075
1,1,1,5,3.85,6.234,0.075
1,2,2,4,2.037,7.437,0.07
1,1,1,5,2.539,4.651,0.07
1,1,1,4,2.813,6.893,0.065
1,1,1,4,2.878,9.35,0.065
1,2,1,4,2.736,3.889,0.06
1,1,1,5,2.14,3.62,0.065
1,2,2,4,2.599,6.063,0.065
1,2,1,5,2.98,5.077,0.06
1,1,1,5,1.996,4.588,0.065
1,2,1,4,3.744,5.368,0.065
1,1,1,3,3.611,6.154,0.07
1,2,2,5,2.48,3.864,0.07
1,1,1,5,1.636,3.108,0.065
1,1,1,5,1.595,2.931,0.065
1,1,1,5,2.125,3.933,0.06
1,2,1,5,1.991,4.064,0.06
1,1,1,4,2.79,4.967,0.065
1,1,2,4,3.413,5.813,0.065
1,2,2,5,2.766,4.302,0.07
1,1,1,4,2.809,4.601,0.07
1,2,2,5,2.234,4.595,0.065
1,2,2,5,2.342,3.967,0.065
1,1,2,4,2.316,6.155,0.06
1,1,1,5,2.832,5.103,0.065
1,2,2,4,1.476,57.108,0.065
1,2,2,5,2.714,4.913,0.06
1,2,1,5,4.797,8.326,0.06
1,2,2,4,3.592,7.127,0.065
1,1,1,2,2.934,4.59,0.065
1,2,2,5,2.09,3.306,0.06
1,2,2,4,1.779,2.594,0.06
1,1,1,4,3.267,3.932,0.055
1,2,2,4,1.523,4.171,0.055
1,1,1,4,2.198,5.398,0.05
1,1,1,4,1.882,4.362,0.05
1,1,1,5,1.515,2.747,0.045
1,2,1,5,1.94,3.243,0.045
1,1,1,4,1.512,4.112,0.05
1,1,1,4,1.343,5.631,0.05
1,1,2,3,3.243,5.683,0.045
1,2,1,2,5.402,6.387,0.05
1,2,2,5,2.501,4.085,0.055
1,1,1,4,1.691,3.29,0.055
1,1,1,4,2.332,3.62,0.05
1,1,1,4,1.487,3.191,0.05
1,1,1,4,1.959,3.439,0.045
1,2,1,3,2.799,4.591,0.045
1,1,1,4,1.554,4.179,0.05
1,2,1,4,2.688,3.472,0.05
1,1,1,3,3.051,5.242,0.055
1,1,1,4,2.045,3.789,0.055
1,2,2,5,1.624,2.688,0.05
1,2,2,5,1.118,2.23,0.05
1,1,1,5,3.071,4.526,0.045
1,2,1,4,4.418,5.61,0.045
1,1,1,5,2.053,3.574,0.05
1,1,1,5,1.414,2.527,0.05
1,2,1,4,4.39,7.197,0.045
1,1,1,4,2.503,3.342,0.05
1,2,2,5,2.059,3.218,0.05
1,1,1,4,1.774,3.126,0.045
1,2,1,3,1.88,4.968,0.045
1,2,1,4,1.933,3.284,0.05
1,2,2,5,1.886,2.79,0.055
1,2,1,4,3.115,4.252,0.055
1,1,1,4,2.006,4.995,0.08
1,1,1,5,2.866,4.53,0.08
1,1,1,4,2.773,4.965,0.075
1,2,2,4,2.845,5.74,0.075
1,1,1,4,3.956,6.155,0.07
1,1,1,4,3.974,5.782,0.07
1,2,2,5,2.306,4.785,0.065
1,1,1,5,1.933,3.988,0.065
1,2,2,5,2.153,4.865,0.06
1,2,2,5,2.18,3.476,0.06
1,1,1,4,4.662,5.814,0.055
1,2,2,5,2.118,3.246,0.055
1,2,2,5,4.842,6.098,0.05
1,2,2,4,2.1,7.604,0.05
1,1,1,4,3.38,6.195,0.045
1,1,1,3,3.094,5.35,0.045
1,1,1,3,2.771,4.459,0.04
1,2,2,4,3.409,5.257,0.04
1,1,1,3,2.916,8.004,0.035
1,2,2,3,2.13,3.793,0.035
1,2,2,4,2.584,5.361,0.03
1,1,1,4,2.743,5.207,0.03
1,2,1,4,2.445,4.989,0.025
1,1,1,4,2.605,5.029,0.03
1,2,1,3,1.873,3.881,0.03
1,2,2,4,2.015,4.519,0.035
1,1,1,4,3.206,5.463,0.035
1,2,2,4,2.489,8.913,0.03
1,2,2,5,2.362,6.442,0.03
1,2,2,4,3.807,5.343,0.025
1,2,2,4,2.937,8.088,0.025
1,1,2,3,2.387,3.579,0.02
1,2,2,2,5.967,9.255,0.025
1,1,1,4,1.934,3.758,0.025
1,2,1,3,4.718,6.438,0.02
1,2,2,4,2.432,4.264,0.025
1,1,1,4,2.555,3.611,0.025
1,1,1,3,3.515,6.267,0.02
1,2,2,4,2.314,8.298,0.02
1,1,1,3,2.259,4.923,0.02
1,2,2,4,1.859,3.587,0.02
1,1,1,4,1.83,3.35,0.02
1,1,1,4,1.896,3.456,0.02
1,2,2,4,2.695,5.119,0.02
1,2,2,4,3.046,5.342,0.02
1,1,1,4,1.614,3.671,0.02
1,2,1,2,4.606,6.111,0.02
1,2,2,5,2.078,5.029,0.025
1,1,1,2,6.966,7.933,0.025
1,1,2,3,3.004,4.428,0.02
1,1,1,4,2.381,3.325,0.025
1,1,1,4,1.948,6.3,0.025
1,2,2,4,1.933,3.326,0.02
1,2,2,4,1.854,2.958,0.02
1,1,1,4,2.262,4.229,0.02
1,2,2,3,2.113,4.121,0.02
1,1,1,4,2.153,4.201,0.02
1,2,2,3,3.971,8.314,0.02
1,1,1,4,2.24,3.88,0.02
1,1,1,4,1.934,3.27,0.02
1,2,2,3,2.383,4.503,0.02
1,1,1,3,1.836,5.22,0.02
1,2,1,4,1.661,2.941,0.02
1,2,2,4,2.013,3.189,0.025
1,2,1,3,2.128,5.208,0.025
1,1,1,4,1.445,2.245,0.03
1,1,1,4,3.575,8.335,0.03
1,2,1,3,2.018,4.585,0.025
1,2,2,5,2.154,4.538,0.03
1,1,1,4,1.731,3.987,0.03
1,2,1,5,2.402,4.537,0.025
1,1,2,2,5.722,6.706,0.03
1,2,1,4,2.498,4.002,0.035
1,1,1,4,2.241,3.017,0.04
1,2,2,4,2.411,6.844,0.04
1,1,1,3,2.11,3.854,0.035
1,1,1,2,2.385,4.377,0.035
1,2,1,4,4.158,5.165,0.03
1,1,1,4,2.151,3.239,0.035
1,1,1,4,1.543,2.815,0.035
2,1,2,3,1.155,1.712,0.08
2,2,2,3,0.797,2.093,0.085
2,2,1,3,0.725,1.732,0.085
2,2,2,3,1.328,1.863,0.09
2,2,2,1,2.145,3.297,0.09
2,2,1,2,0.815,1.343,0.085
2,1,1,3,0.806,2.054,0.09
2,1,1,3,1.363,1.851,0.09
2,2,2,4,0.994,1.803,0.085
2,1,1,4,0.719,1.52,0.085
2,2,2,3,1.302,2.229,0.08
2,2,2,3,0.848,1.319,0.08
2,1,1,4,0.814,1.59,0.075
2,1,1,3,1.048,1.584,0.075
2,1,1,3,0.751,1.304,0.07
2,2,1,3,0.817,1.289,0.07
2,2,2,2,1.262,1.655,0.075
2,1,1,1,2.192,2.552,0.075
2,2,2,2,1.114,2.37,0.07
2,2,2,2,1.331,2.868,0.07
2,1,1,2,0.989,1.852,0.065
2,2,2,1,1.605,2.237,0.065
2,2,2,1,1.396,1.996,0.06
2,1,1,2,1.59,2.125,0.06
2,2,2,2,1.813,2.549,0.055
2,2,1,2,1.26,1.772,0.055
2,1,1,4,1.317,2.221,0.065
2,1,1,3,0.826,1.85,0.065
2,1,1,3,0.748,1.3,0.06
2,1,1,3,0.652,1.507,0.06
2,2,1,1,1.202,1.569,0.055
2,1,1,3,0.667,1.65,0.06
2,2,1,3,0.744,1.416,0.06
2,1,1,4,0.725,1.341,0.065
2,2,2,1,0.968,1.607,0.065
2,2,2,2,0.958,1.35,0.06
2,2,2,1,1.128,1.663,0.06
2,1,2,2,0.878,1.214,0.055
2,2,1,3,0.797,1.125,0.06
2,2,2,3,1.273,2.082,0.065
2,1,1,2,1.051,1.602,0.065
2,1,1,4,1.194,2.363,0.06
2,1,1,3,0.96,1.521,0.06
2,1,1,4,0.789,1.773,0.055
2,1,1,5,1.399,2.326,0.055
2,1,1,3,1.349,3.238,0.05
2,2,2,3,1.181,1.797,0.05
2,2,2,3,1.068,1.788,0.045
2,2,2,2,1.267,2.107,0.045
2,1,2,2,1.007,1.423,0.04
2,1,2,2,0.81,1.242,0.045
2,1,1,3,0.848,1.344,0.05
2,2,2,3,1.165,1.726,0.05
2,1,1,3,0.702,1.262,0.045
2,2,2,1,1.749,1.997,0.045
2,1,1,2,1.805,2.133,0.04
2,2,2,1,0.725,1.166,0.04
2,2,2,1,1.021,1.412,0.035
2,2,2,2,1.684,1.987,0.035
2,2,2,2,0.834,1.498,0.03
2,1,2,1,1.694,2.126,0.03
2,2,1,1,1.371,1.675,0.035
2,2,1,1,1.082,1.41,0.04
2,1,1,1,0.784,1.095,0.045
2,1,1,2,1.017,1.618,0.045
2,2,1,1,1.09,1.459,0.04
2,1,1,1,0.48,0.784,0.045
2,1,1,1,0.566,0.902,0.045
2,1,1,1,0.327,0.638,0.04
2,1,1,1,0.544,0.856,0.04
2,1,1,1,0.516,0.861,0.035
2,2,1,1,0.535,0.847,0.035
2,2,1,1,0.671,0.959,0.04
2,2,1,1,0.922,1.234,0.045
2,1,1,1,0.744,1.112,0.05
2,2,1,1,0.577,0.865,0.05
2,1,1,1,0.692,1.02,0.055
2,2,1,1,0.32,0.624,0.055
2,2,1,1,0.348,0.661,0.06
2,1,1,3,1.107,1.579,0.065
2,1,1,3,0.649,1.066,0.065
2,2,1,1,1.449,1.818,0.06
2,2,1,1,3.079,3.423,0.065
2,1,1,2,1.786,2.266,0.07
2,1,1,2,2.135,2.607,0.07
2,1,1,1,0.633,1.601,0.065
2,2,2,2,1.764,2.685,0.065
2,1,1,4,0.816,1.64,0.06
2,1,1,3,0.744,1.136,0.06
2,2,2,4,1.14,2.497,0.08
2,2,2,3,1.283,3.194,0.08
2,2,2,2,1.52,2.831,0.075
2,2,2,2,2.915,4.131,0.075
2,1,1,2,3.384,4.312,0.07
2,1,2,3,1.806,3.238,0.07
2,2,2,3,0.958,1.983,0.075
2,2,2,2,1.449,2.457,0.075
2,1,2,3,2.049,3.082,0.07
2,1,2,3,1.762,2.851,0.075
2,2,2,3,1.284,2.58,0.08
2,2,1,2,2.139,3.147,0.08
2,2,2,2,1.193,2.385,0.085
2,2,2,3,0.925,1.932,0.085
2,1,1,3,1.056,1.984,0.08
2,2,2,3,1.095,1.727,0.08
2,2,2,3,0.703,1.406,0.075
2,1,2,2,1.731,2.843,0.075
2,2,2,2,2.904,3.415,0.08
2,2,1,3,1.933,3.19,0.08
2,1,1,3,0.831,1.92,0.085
2,1,2,2,1.829,2.365,0.085
2,1,1,4,0.856,2.257,0.09
2,1,1,3,2.631,3.527,0.09
2,1,1,3,1.732,2.429,0.085
2,1,1,3,0.919,1.431,0.085
2,1,1,3,1.395,1.89,0.08
2,1,1,3,0.908,1.499,0.08
2,2,2,4,1.749,3.197,0.075
2,2,2,3,1.4,2.225,0.075
2,2,2,4,1.024,2.152,0.07
2,1,2,3,1.256,2.12,0.07
2,1,1,3,0.816,1.4,0.075
2,1,1,4,0.776,1.944,0.075
2,1,1,3,0.748,1.572,0.07
2,1,1,3,1.06,1.675,0.07
2,2,2,2,2.269,3.109,0.065
2,2,2,3,1.086,2.646,0.065
2,1,2,2,1.205,2.094,0.06
2,2,2,2,1.313,2.08,0.065
2,1,1,3,1.568,2.385,0.065
2,2,2,3,1.238,2.373,0.06
2,1,1,2,1.775,2.271,0.06
2,1,2,1,1.685,2.509,0.055
2,1,1,3,1.032,1.976,0.06
2,1,1,1,2.073,3.216,0.06
2,2,2,2,1.31,2.583,0.055
2,2,2,4,0.674,2.163,0.055
2,2,2,2,1.064,2.008,0.05
2,1,2,3,0.811,1.571,0.05
2,1,1,3,0.683,1.323,0.055
2,1,1,3,0.919,1.455,0.055
2,2,2,3,1.273,1.848,0.05
2,2,2,3,1.854,2.998,0.05
2,2,2,2,1.575,2.175,0.045
2,2,2,1,1.813,2.485,0.045
2,2,1,1,3.022,3.31,0.04
2,1,2,1,1.66,2.132,0.045
2,2,2,2,1.129,2.145,0.05
2,1,1,2,1.754,2.306,0.05
2,1,2,2,1.522,2.057,0.045
2,2,2,2,1.502,2.061,0.05
2,2,2,1,0.882,1.786,0.05
2,1,2,1,1.063,4.184,0.045
2,2,1,1,1.372,1.827,0.05
2,1,2,2,1.783,2.254,0.055
2,1,2,2,0.888,2.32,0.06
2,1,1,2,1.055,1.815,0.065
2,1,1,4,0.679,1.775,0.065
2,1,1,2,1.433,2.506,0.06
2,1,1,3,1.011,2.612,0.06
2,1,1,3,0.852,1.412,0.055
2,2,2,3,1.092,2.243,0.06
2,2,2,3,1.239,2.142,0.06
2,1,1,2,0.656,2.455,0.055
2,2,2,3,2.087,3.134,0.055
2,2,2,3,0.864,1.384,0.05
2,1,2,2,2.127,2.822,0.05
2,1,1,3,0.792,1.287,0.055
2,2,2,4,1.053,3.005,0.055
2,2,2,2,1.647,3.862,0.05
2,2,2,1,2.41,2.946,0.05
2,2,1,3,0.921,1.921,0.045
2,2,2,2,1.309,2.829,0.05
2,1,1,3,0.8,2.136,0.05
2,1,1,2,1.053,2.413,0.045
2,2,2,2,1.407,2.622,0.045
2,1,1,3,1.317,1.853,0.04
2,2,2,2,0.83,2.085,0.04
2,2,2,3,1.435,2.034,0.08
2,1,1,3,0.641,1.057,0.08
2,2,2,3,1.176,1.921,0.075
2,1,1,4,0.732,2.189,0.075
2,1,1,4,0.703,1.799,0.07
2,1,1,4,0.924,1.491,0.07
2,2,2,2,1.169,2.913,0.07
2,1,1,3,0.82,1.332,0.07
2,1,1,3,0.785,1.233,0.065
2,2,2,1,2.872,3.384,0.065
2,1,1,3,0.912,2.104,0.06
2,1,1,4,1.046,1.789,0.06
2,2,2,3,1.221,2.157,0.055
2,1,1,3,1.341,1.837,0.055
2,1,1,4,0.962,1.722,0.05
2,1,1,3,0.876,1.309,0.05
2,2,2,1,2.413,3.038,0.045
2,2,2,1,1.519,2.567,0.045
2,1,1,1,2.194,3.058,0.04
2,2,2,1,1.441,1.825,0.04
2,2,2,1,1.479,2.135,0.035
2,2,2,2,1.394,2.033,0.035
2,1,2,1,1.622,2.47,0.03
2,2,1,1,1.63,3.278,0.035
2,2,2,1,1.673,2.249,0.04
2,2,2,1,1.63,2.246,0.04
2,2,2,1,1.008,1.415,0.035
2,1,1,1,1.075,1.403,0.035
2,2,2,1,1.846,2.286,0.03
2,2,1,1,1.263,1.575,0.03
2,2,1,1,0.978,1.243,0.035
2,1,2,1,1.854,2.51,0.04
2,2,2,1,1.966,2.486,0.045
2,1,2,1,1.542,2.67,0.045
2,2,2,2,1.161,1.874,0.05
2,2,2,1,0.836,2.924,0.05
2,2,2,1,1.41,2.298,0.045
2,2,2,2,1.353,2.146,0.045
2,1,1,1,0.822,2.094,0.04
2,2,1,1,1.35,1.624,0.04
2,2,2,1,1.059,2.091,0.045
2,2,1,1,2.355,2.626,0.045
2,2,2,1,0.823,1.399,0.05
2,1,1,3,1.147,1.948,0.05
2,2,1,1,1.426,2.185,0.045
2,1,2,1,1.566,2.455,0.05
2,1,1,3,0.813,1.333,0.055
2,2,2,3,1.31,1.758,0.055
2,2,1,2,1.514,2.626,0.05
2,1,1,3,0.813,1.124,0.055
2,2,2,3,1.043,1.538,0.055
2,1,1,1,1.673,3.393,0.05
2,1,1,2,1.121,1.473,0.05
2,1,1,3,0.761,1.114,0.045
2,1,1,2,1.216,2.855,0.045
2,2,2,2,1.802,2.146,0.04
2,1,1,1,1.34,2.283,0.04
2,1,2,1,1.718,2.455,0.035
2,2,1,2,0.974,1.343,0.04
2,1,1,1,1.812,2.387,0.045
2,1,1,3,0.778,1.561,0.045
2,1,1,2,0.841,1.401,0.04
2,1,1,2,0.775,1.615,0.04
2,1,2,1,1.72,2.48,0.035
2,2,2,2,1.136,1.479,0.04
2,2,1,2,1.059,1.796,0.04
2,1,1,2,1.229,2.157,0.045
2,2,1,2,1.112,1.52,0.045
2,2,2,2,0.765,1.141,0.05
2,1,1,3,0.885,1.325,0.05
2,2,2,2,0.977,1.642,0.045
2,2,2,2,1.281,2.13,0.045
2,1,1,2,0.863,1.255,0.04
2,1,1,3,0.633,1.089,0.04
2,2,2,1,1.291,1.948,0.035
2,2,1,2,1.095,1.447,0.035
2,1,1,2,0.901,1.268,0.04
2,1,1,1,0.876,1.883,0.04
2,1,1,1,1.238,1.71,0.035
2,1,2,2,0.947,1.291,0.035
2,2,2,3,1.462,1.934,0.04
2,1,2,1,1.086,1.703,0.04
2,2,1,2,1.723,2.299,0.045
2,1,1,2,1.175,1.463,0.05
2,1,1,2,1.317,1.812,0.05
2,1,2,1,1.182,1.718,0.045
2,2,1,1,1.359,1.607,0.05
2,2,2,2,1.481,2.177,0.055
2,1,1,2,1.683,2.234,0.055
3,1,1,5,1.375,2.03,0.08
3,1,1,4,1.087,1.463,0.08
3,1,1,4,0.872,1.224,0.075
3,2,1,4,1.09,1.482,0.075
3,1,1,4,1.097,1.449,0.08
3,1,1,5,1.033,1.467,0.08
3,2,1,4,1.324,1.653,0.075
3,1,1,4,0.956,1.283,0.08
3,1,1,4,0.939,1.332,0.08
3,1,1,4,0.808,1.096,0.075
3,2,1,4,1.177,1.401,0.075
3,1,1,5,1.777,2.209,0.08
3,1,1,4,1.002,1.242,0.085
3,1,1,4,1.03,1.359,0.085
3,1,1,4,0.727,1.007,0.08
3,2,2,4,0.842,1.289,0.08
3,1,1,4,0.832,1.224,0.075
3,2,2,4,2.471,2.959,0.075
3,2,1,2,2.942,3.646,0.07
3,2,2,2,1.371,2.771,0.075
3,2,1,4,1.147,1.515,0.075
3,1,1,3,1.416,1.935,0.08
3,1,1,1,5.767,5.951,0.08
3,1,1,2,1.571,1.795,0.075
3,1,1,1,0.084,0.703,0.075
3,2,2,2,1.863,2.087,0.07
3,2,2,3,1.524,1.892,0.07
3,2,2,2,1.011,1.259,0.065
3,2,2,2,0.735,0.959,0.065
3,2,1,3,1.648,1.998,0.065
3,2,1,3,1.938,2.306,0.07
3,1,1,3,0.834,1.082,0.075
3,2,1,3,0.864,1.505,0.075
3,1,1,3,1.593,1.905,0.08
3,1,1,4,1.544,2,0.08
3,2,2,2,1.732,2.124,0.075
3,2,2,4,2.124,2.573,0.075
3,1,1,3,0.934,1.261,0.07
3,1,1,3,1.004,1.349,0.07
3,1,1,3,0.896,1.329,0.065
3,1,2,1,2.471,2.927,0.065
3,1,2,4,1.521,1.913,0.07
3,2,2,2,3.351,4.079,0.075
3,1,1,3,0.786,1.074,0.075
3,1,1,3,0.823,1.127,0.07
3,1,1,3,0.829,1.117,0.07
3,1,1,4,1.082,1.434,0.065
3,1,1,5,1.246,1.574,0.065
3,1,1,5,0.792,1.184,0.06
3,2,1,3,2.288,2.696,0.06
3,1,1,5,0.841,1.217,0.065
3,2,2,5,1.954,2.299,0.065
3,1,1,4,1.041,1.369,0.06
3,1,1,1,1.119,20.743,0.06
3,2,2,4,1.137,1.553,0.055
3,1,2,4,2.096,2.448,0.055
3,2,2,4,1.415,1.767,0.06
3,1,2,4,1.499,1.771,0.06
3,2,2,4,0.913,1.177,0.065
3,2,2,4,1.129,1.457,0.065
3,2,2,4,1.366,1.655,0.06
3,2,2,4,0.751,1.223,0.06
3,2,2,4,0.826,1.339,0.055
3,2,2,4,1.081,1.369,0.055
3,1,2,4,0.843,1.316,0.05
3,1,1,4,0.99,1.703,0.055
3,2,2,4,1.758,2.071,0.055
3,2,2,4,0.877,1.189,0.05
3,2,2,3,1.253,1.541,0.05
3,2,2,4,1.058,1.298,0.045
3,2,2,4,1.073,1.346,0.045
3,2,2,4,1.193,1.417,0.04
3,2,1,4,1.487,1.824,0.04
3,1,2,4,1.111,1.359,0.045
3,2,2,4,0.672,0.904,0.05
3,1,1,4,1.036,1.308,0.05
3,1,1,4,0.847,1.12,0.045
3,1,1,4,0.795,1.043,0.045
3,1,1,5,1.015,1.415,0.04
3,1,1,4,1.134,1.525,0.04
3,2,1,1,2.457,7.649,0.035
3,2,1,4,1.836,2.164,0.04
3,1,1,4,1.087,1.374,0.045
3,2,1,4,1.177,1.425,0.045
3,1,1,4,0.754,1.026,0.05
3,2,1,1,1.013,1.284,0.05
3,1,1,4,0.842,1.129,0.055
3,2,1,3,0.854,1.093,0.055
3,2,1,4,1.438,1.711,0.06
3,2,2,1,1.304,1.492,0.08
3,1,1,4,0.821,1.542,0.08
3,1,2,4,1.113,1.377,0.075
3,1,2,5,1.518,1.91,0.08
3,1,2,5,1.687,2.015,0.085
3,2,2,4,1.395,1.723,0.09
3,1,2,4,0.948,1.244,0.09
3,1,1,5,0.891,1.307,0.095
3,1,2,4,0.894,1.35,0.095
3,2,2,5,1.277,1.709,0.1
3,1,1,5,0.895,1.551,0.1
3,1,1,5,0.632,1.233,0.095
3,1,1,4,0.812,1.268,0.095
3,2,2,5,1.429,1.813,0.09
3,1,1,6,1.282,1.954,0.09
3,2,2,5,1.122,1.594,0.085
3,2,2,5,1.17,1.578,0.085
3,1,1,6,0.723,1.22,0.08
3,1,1,4,0.942,1.334,0.08
3,2,1,5,0.987,1.307,0.075
3,1,1,5,1.336,1.76,0.08
3,1,1,5,0.759,1.112,0.08
3,1,1,5,0.498,0.89,0.075
3,1,1,5,0.754,1.161,0.075
3,1,1,4,0.847,1.094,0.07
3,2,1,5,0.584,0.992,0.07
3,1,1,5,0.828,1.219,0.075
3,1,1,4,0.956,1.308,0.075
3,2,1,5,0.81,1.098,0.07
3,2,2,5,1.06,1.492,0.075
3,2,1,4,0.72,0.969,0.075
3,1,1,5,0.903,1.248,0.08
3,2,1,4,0.918,1.27,0.08
3,2,2,5,0.749,1.18,0.085
3,2,2,4,0.982,1.471,0.085
3,1,1,4,0.89,1.178,0.08
3,1,1,5,0.772,1.308,0.08
3,2,1,5,0.797,1.269,0.075
3,2,1,5,0.605,1.324,0.08
3,2,1,6,1.195,1.892,0.085
3,1,2,5,1.207,1.535,0.09
3,2,2,5,0.92,1.247,0.095
3,1,1,5,1.149,1.764,0.095
3,1,1,6,0.633,1.065,0.09
3,1,2,3,3.296,3.504,0.09
3,2,2,5,1.263,1.567,0.095
3,2,1,5,1.817,2.169,0.095
3,1,1,4,0.95,1.326,0.1
3,1,1,3,0.743,1.095,0.1
3,2,1,5,0.737,1.329,0.095
3,2,2,5,0.871,1.319,0.1
3,1,2,5,0.905,1.257,0.1
3,2,1,5,1.189,1.558,0.105
3,2,2,5,0.908,1.3,0.11
3,2,2,5,1.254,1.686,0.11
3,2,2,5,1.767,2.102,0.105
3,1,1,5,0.989,1.237,0.105
3,2,2,5,0.786,1.235,0.1
3,2,2,5,2.469,2.981,0.1
3,1,2,4,1.114,1.506,0.095
3,2,2,5,0.992,1.264,0.1
3,1,1,4,0.942,1.19,0.1
3,1,1,5,0.925,1.42,0.095
3,1,1,6,0.642,1.114,0.095
3,1,1,6,0.684,1.156,0.09
3,1,1,6,0.521,0.937,0.09
3,1,1,6,0.524,1.22,0.085
3,1,1,6,0.693,1.149,0.085
3,1,1,1,0.653,5.125,0.08
3,1,1,6,0.711,1.04,0.08
3,2,1,3,2.012,2.356,0.075
3,1,1,4,0.658,1.058,0.08
3,2,1,4,2.138,2.45,0.08
3,2,2,5,1.124,1.437,0.085
3,1,1,4,0.704,1.032,0.085
3,2,2,4,2.425,2.689,0.08
3,2,2,5,1.512,1.76,0.08
3,2,2,3,2.025,2.369,0.075
3,2,2,2,1.08,1.351,0.075
3,2,2,3,0.929,1.161,0.07
3,2,2,2,1.2,1.448,0.07
3,2,2,2,0.776,1.04,0.065
3,2,2,2,0.8,1.088,0.065
3,1,1,1,1.663,1.95,0.06
3,2,2,2,1.16,1.345,0.06
3,2,2,2,0.991,5.11,0.055
3,2,2,5,0.847,1.174,0.055
3,2,2,4,1.371,2.034,0.05
3,2,1,4,1.083,1.347,0.05
3,1,1,6,0.961,1.592,0.055
3,1,1,5,1.127,1.755,0.08
3,2,2,5,1.142,1.718,0.08
3,1,1,5,0.926,1.526,0.075
3,1,2,5,1.029,1.581,0.075
3,2,2,6,1.561,2.193,0.08
3,1,1,5,0.855,1.312,0.08
3,1,1,6,0.789,1.308,0.075
3,1,1,5,0.801,1.378,0.075
3,2,2,6,0.831,1.487,0.07
3,1,2,6,1.855,2.471,0.07
3,2,2,6,0.816,1.433,0.075
3,2,2,5,1.101,1.653,0.075
3,1,1,6,0.781,1.381,0.07
