Subj_idx,Trial,Block,Stimulus,Response,Error,Confidence,ErrorDirectionJudgment,RT_conf,RT_directionJudgment,trialFilter,madFilter
6,15,1,466.807611,345.0317125,-121.7758985,2,1,1.344749468,3.13202984,1,1
6,16,1,466.807611,345.0317125,-121.7758985,2,-1,1.319284238,17.91679598,1,1
6,17,1,466.807611,284.1437632,-182.6638478,3,-1,1.028219571,1.39531989,1,1
6,18,1,669.7674419,405.9196617,-263.8477801,2,1,1.076202327,1.734984912,1,1
6,19,1,466.807611,223.255814,-243.551797,1,-1,1.42384465,1.36713654,1,1
6,20,1,669.7674419,405.9196617,-263.8477801,2,-1,2.384576317,1.754384638,1,1
6,21,1,669.7674419,365.3276956,-304.4397463,1,1,1.17166254,0.803228072,1,1
6,22,1,304.4397463,202.9598309,-101.4799154,3,-1,1.306471587,0.999216791,1,1
6,23,1,304.4397463,243.551797,-60.88794926,2,-1,1.212083148,1.294028736,1,1
6,24,1,466.807611,345.0317125,-121.7758985,2,-1,0.969119991,1.013431723,1,1
6,25,1,669.7674419,507.3995772,-162.3678647,1,1,1.197218882,0.701304318,1,1
6,26,1,669.7674419,20.29598309,-649.4714588,1,-1,3.311274946,0.997022334,0,1
6,27,1,304.4397463,263.8477801,-40.59196617,2,-1,1.174057906,1.103854891,1,1
6,28,1,669.7674419,304.4397463,-365.3276956,2,1,1.296766419,1.878257773,1,1
6,29,1,304.4397463,223.255814,-81.18393235,1,-1,1.646243338,0.620113751,1,1
6,30,1,669.7674419,365.3276956,-304.4397463,2,1,1.55960969,0.822091819,1,1
6,31,1,466.807611,284.1437632,-182.6638478,2,-1,1.351819162,0.844706843,1,1
6,32,1,466.807611,324.7357294,-142.0718816,2,-1,1.699580836,0.411044428,1,1
6,33,1,669.7674419,405.9196617,-263.8477801,3,-1,1.097856239,1.215649959,1,1
6,34,1,669.7674419,547.9915433,-121.7758985,2,-1,1.09426607,0.881509703,1,1
6,35,1,304.4397463,243.551797,-60.88794926,2,1,1.416744821,1.693921635,1,1
6,36,1,669.7674419,426.2156448,-243.551797,2,-1,1.216886077,0.896093451,1,1
6,37,1,466.807611,345.0317125,-121.7758985,2,-1,1.627882447,1.981757558,1,1
6,38,1,669.7674419,365.3276956,-304.4397463,3,-1,16.4247766,1.322033468,1,1
6,39,1,304.4397463,223.255814,-81.18393235,2,-1,1.064594216,1.110435359,1,1
6,40,1,669.7674419,588.5835095,-81.18393235,2,1,0.439734392,1.968918107,1,1
6,41,1,304.4397463,243.551797,-60.88794926,1,-1,0.882878259,0.899604016,1,1
6,42,1,466.807611,324.7357294,-142.0718816,1,-1,1.497515762,1.373028106,1,1
6,43,1,466.807611,304.4397463,-162.3678647,3,-1,1.465782644,1.773223241,1,1
6,44,1,669.7674419,527.6955603,-142.0718816,2,-1,1.214850163,1.653546432,1,1
6,45,1,466.807611,385.6236786,-81.18393235,1,1,0.761660046,1.219054255,1,1
6,46,1,669.7674419,588.5835095,-81.18393235,2,1,1.411589488,1.407430599,1,1
6,47,1,466.807611,405.9196617,-60.88794926,1,-1,1.066046451,1.118771409,1,1
6,48,1,466.807611,263.8477801,-202.9598309,2,1,1.1749654,1.019744263,1,1
6,49,1,304.4397463,101.4799154,-202.9598309,1,-1,0.429839112,0.953002236,1,0
6,50,1,669.7674419,365.3276956,-304.4397463,3,1,1.790626547,1.547288987,1,1
6,51,1,466.807611,324.7357294,-142.0718816,2,-1,2.959720707,1.272307624,1,1
6,52,1,669.7674419,446.5116279,-223.255814,2,1,2.769044624,1.257996634,1,1
6,53,1,304.4397463,243.551797,-60.88794926,1,-1,1.413211529,0.856772933,1,1
6,54,1,304.4397463,243.551797,-60.88794926,1,1,1.57068775,0.651912936,1,1
6,55,1,466.807611,223.255814,-243.551797,3,-1,0.740394955,0.771698015,1,1
6,56,1,466.807611,284.1437632,-182.6638478,2,1,1.18469075,1.422619455,1,1
6,57,1,669.7674419,345.0317125,-324.7357294,2,1,1.109090344,0.925040373,1,1
6,58,1,669.7674419,304.4397463,-365.3276956,2,-1,1.271365886,1.072425736,1,1
6,59,1,466.807611,324.7357294,-142.0718816,2,-1,1.2497957,2.608894025,1,1
6,60,1,304.4397463,243.551797,-60.88794926,2,-1,2.258311823,1.924735959,1,1
6,61,1,466.807611,263.8477801,-202.9598309,1,1,1.717197717,0.872369396,1,1
6,62,1,466.807611,263.8477801,-202.9598309,2,-1,0.912064896,0.720148944,1,1
6,63,1,669.7674419,365.3276956,-304.4397463,2,-1,1.064108132,1.025587736,1,1
6,64,1,466.807611,304.4397463,-162.3678647,2,-1,1.144375046,1.64656354,1,1
6,65,1,466.807611,223.255814,-243.551797,1,1,1.006309446,0.838536519,1,1
6,66,1,466.807611,243.551797,-223.255814,3,-1,1.29664336,1.439101385,1,1
6,67,1,669.7674419,81.18393235,-588.5835095,1,1,1.05817494,1.124621311,1,0
6,68,1,669.7674419,284.1437632,-385.6236786,3,1,1.210768323,1.270055802,1,1
6,69,1,669.7674419,385.6236786,-284.1437632,1,-1,2.037695298,1.284524522,1,1
6,70,1,466.807611,284.1437632,-182.6638478,2,-1,1.863772993,1.920073248,1,1
6,71,1,669.7674419,324.7357294,-345.0317125,2,-1,1.64017578,1.623112918,1,1
6,72,1,466.807611,345.0317125,-121.7758985,2,-1,2.089948993,7.070026149,1,1
6,73,1,304.4397463,243.551797,-60.88794926,1,1,3.080059561,0.971060988,1,1
6,74,1,304.4397463,263.8477801,-40.59196617,2,-1,1.664433742,0.75889857,1,1
6,75,1,466.807611,304.4397463,-162.3678647,1,1,1.363289864,1.419327182,1,1
6,76,1,304.4397463,243.551797,-60.88794926,2,-1,1.253210209,1.043509223,1,1
6,77,1,304.4397463,223.255814,-81.18393235,2,1,1.234678275,1.139808424,1,1
6,78,1,669.7674419,304.4397463,-365.3276956,1,1,0.979022519,0.64419622,1,1
6,79,1,304.4397463,243.551797,-60.88794926,3,-1,1.008709756,0.919776379,1,1
6,80,1,669.7674419,426.2156448,-243.551797,2,1,1.074317654,1.007841742,1,1
6,81,1,466.807611,345.0317125,-121.7758985,1,-1,0.897746893,1.051886916,1,1
6,82,1,669.7674419,690.0634249,20.29598309,1,1,0.487833138,0.952309482,1,1
6,83,1,466.807611,304.4397463,-162.3678647,2,-1,0.888297623,0.634528079,1,1
6,84,1,466.807611,466.807611,-6.25E-13,2,-1,2.3199201,1.94948292,1,0
6,85,1,304.4397463,223.255814,-81.18393235,1,-1,0.998725932,0.838613662,1,1
6,86,1,466.807611,385.6236786,-81.18393235,2,1,1.466864134,1.460698183,1,1
6,87,1,669.7674419,365.3276956,-304.4397463,1,1,0.967296646,0.726799279,1,1
6,88,1,304.4397463,223.255814,-81.18393235,3,-1,1.211128744,1.263580385,1,1
6,89,1,466.807611,263.8477801,-202.9598309,2,1,1.048175178,1.118906868,1,1
6,90,1,304.4397463,243.551797,-60.88794926,3,1,0.918381458,1.246734534,1,1
6,91,1,669.7674419,304.4397463,-365.3276956,1,-1,0.857676218,0.720217522,1,1
6,92,1,304.4397463,202.9598309,-101.4799154,2,-1,0.831002929,2.019022851,1,1
6,93,1,466.807611,223.255814,-243.551797,2,-1,1.847079793,0.78666343,1,1
6,94,1,304.4397463,202.9598309,-101.4799154,1,-1,2.820735096,0.880538421,1,1
6,95,1,466.807611,284.1437632,-182.6638478,2,1,1.147650054,1.206112195,1,1
6,96,1,669.7674419,405.9196617,-263.8477801,2,1,1.119470723,1.103347421,1,1
6,97,1,304.4397463,263.8477801,-40.59196617,1,-1,1.210938792,0.861969933,1,1
6,98,1,466.807611,324.7357294,-142.0718816,2,-1,1.39654159,0.707614038,1,1
6,99,1,669.7674419,953.9112051,284.1437632,1,1,0.972063008,0.6844147,1,0
6,100,1,466.807611,405.9196617,-60.88794926,2,-1,0.82944934,0.823860639,1,1
6,101,1,466.807611,466.807611,-6.25E-13,1,1,0.983540939,1.018532445,1,0
6,102,1,466.807611,405.9196617,-60.88794926,3,-1,1.221735088,1.089842633,1,1
6,103,1,304.4397463,284.1437632,-20.29598309,2,1,1.314108774,1.133218299,1,1
6,104,1,466.807611,263.8477801,-202.9598309,1,-1,1.30455448,0.323870881,1,1
6,105,1,669.7674419,385.6236786,-284.1437632,1,-1,0.325801514,1.912132037,1,1
6,106,1,466.807611,385.6236786,-81.18393235,2,1,1.158144855,1.195328619,1,1
6,107,1,466.807611,385.6236786,-81.18393235,2,1,1.103290751,1.343689299,1,1
6,108,1,466.807611,324.7357294,-142.0718816,2,-1,1.0334944,1.802125481,1,1
6,109,1,304.4397463,243.551797,-60.88794926,1,-1,1.775120128,1.45484438,1,1
6,110,1,466.807611,345.0317125,-121.7758985,1,-1,2.463298851,0.840269255,1,1
6,111,1,669.7674419,446.5116279,-223.255814,2,1,1.553789014,1.07408882,1,1
6,112,1,304.4397463,202.9598309,-101.4799154,1,-1,5.687361146,0.95439548,1,1
6,113,1,669.7674419,446.5116279,-223.255814,1,1,1.724732195,1.777731811,1,1
6,114,1,304.4397463,324.7357294,20.29598309,2,1,1.326753341,1.400921706,1,1
6,115,1,466.807611,365.3276956,-101.4799154,2,-1,1.002704605,0.767847258,1,1
6,116,1,466.807611,345.0317125,-121.7758985,2,1,1.226549036,1.104367737,1,1
6,117,1,304.4397463,182.6638478,-121.7758985,2,-1,0.916360966,0.916345973,1,1
6,118,1,304.4397463,263.8477801,-40.59196617,1,-1,0.117334145,2.581462258,1,1
6,119,1,304.4397463,223.255814,-81.18393235,2,-1,2.46387687,1.306239218,1,1
6,120,1,304.4397463,263.8477801,-40.59196617,2,-1,1.759467902,1.035597603,1,1
6,121,2,466.807611,345.0317125,-121.7758985,1,1,0.575827596,1.09299162,1,1
6,122,2,304.4397463,263.8477801,-40.59196617,2,1,1.130494396,1.562434854,1,1
6,123,2,304.4397463,223.255814,-81.18393235,2,-1,0.943921616,0.919031296,1,1
6,124,2,669.7674419,405.9196617,-263.8477801,1,-1,1.184582756,1.030481438,1,1
6,125,2,304.4397463,223.255814,-81.18393235,1,-1,1.387931722,0.581836937,1,1
6,126,2,669.7674419,466.807611,-202.9598309,1,1,0.872863467,0.478484339,1,1
6,127,2,669.7674419,588.5835095,-81.18393235,2,-1,0.913969375,1.173953573,1,1
6,128,2,669.7674419,568.2875264,-101.4799154,1,-1,0.888738219,0.800993913,1,1
6,129,2,466.807611,304.4397463,-162.3678647,1,1,0.424979125,0.535774292,1,1
6,130,2,304.4397463,284.1437632,-20.29598309,1,-1,0.455811658,0.90101879,1,1
6,131,2,304.4397463,243.551797,-60.88794926,2,-1,1.572800364,0.405846111,1,1
6,132,2,466.807611,304.4397463,-162.3678647,2,-1,1.486746503,7.809368935,1,1
6,133,2,304.4397463,263.8477801,-40.59196617,1,-1,1.63771443,1.38005105,1,1
6,134,2,669.7674419,426.2156448,-243.551797,1,-1,0.80739454,0.612559491,1,1
6,135,2,304.4397463,223.255814,-81.18393235,2,-1,0.506209511,0.509076025,1,1
6,136,2,466.807611,263.8477801,-202.9598309,2,1,0.60802208,0.397113954,1,1
6,137,2,466.807611,304.4397463,-162.3678647,3,1,0.716283068,1.299216153,1,1
6,138,2,304.4397463,243.551797,-60.88794926,2,-1,0.410072816,0.376521994,1,1
6,139,2,669.7674419,263.8477801,-405.9196617,1,-1,0.776156456,0.709032286,1,1
6,140,2,669.7674419,345.0317125,-324.7357294,2,1,0.589688142,1.137135605,1,1
6,141,2,466.807611,304.4397463,-162.3678647,1,-1,0.759729652,0.416155531,1,1
6,142,2,304.4397463,304.4397463,-3.98E-13,2,-1,0.668779379,0.370156804,1,1
6,143,2,669.7674419,426.2156448,-243.551797,2,1,1.124399034,0.48104565,1,1
6,144,2,669.7674419,487.1035941,-182.6638478,1,1,0.543418329,0.428626476,1,1
6,145,2,466.807611,385.6236786,-81.18393235,2,-1,0.479682851,0.35157644,1,1
6,146,2,466.807611,324.7357294,-142.0718816,1,-1,0.498693819,0.715300839,1,1
6,147,2,466.807611,324.7357294,-142.0718816,3,-1,1.10114168,0.884841851,1,1
6,148,2,304.4397463,284.1437632,-20.29598309,1,-1,0.977465033,1.722104214,1,1
6,149,2,466.807611,324.7357294,-142.0718816,2,1,1.745009206,1.108305229,1,1
6,150,2,304.4397463,263.8477801,-40.59196617,1,-1,0.425124685,0.435563469,1,1
6,151,2,304.4397463,263.8477801,-40.59196617,2,1,1.292491578,0.402339714,1,1
6,152,2,669.7674419,405.9196617,-263.8477801,1,1,0.40685877,1.065299399,1,1
6,153,2,466.807611,385.6236786,-81.18393235,2,-1,0.633456929,0.584412607,1,1
6,154,2,304.4397463,202.9598309,-101.4799154,2,-1,0.651937675,0.37354343,1,1
6,155,2,466.807611,304.4397463,-162.3678647,2,1,0.382765585,0.91804622,1,1
6,156,2,466.807611,385.6236786,-81.18393235,2,-1,0.731723657,0.486726935,1,1
6,157,2,304.4397463,202.9598309,-101.4799154,1,-1,0.603739366,0.644484853,1,1
6,158,2,304.4397463,345.0317125,40.59196617,2,1,1.165178027,0.444277976,1,1
6,159,2,466.807611,345.0317125,-121.7758985,1,-1,0.572764191,0.453432576,1,1
6,160,2,466.807611,304.4397463,-162.3678647,1,-1,0.395290764,0.359205331,1,1
6,161,2,669.7674419,487.1035941,-182.6638478,2,1,1.065349825,0.511146044,1,1
6,162,2,669.7674419,182.6638478,-487.1035941,1,-1,1.287810008,1.922821298,1,1
6,163,2,669.7674419,547.9915433,-121.7758985,1,-1,1.100443792,2.044344571,1,1
6,164,2,669.7674419,223.255814,-446.5116279,1,1,0.561093287,1.162085275,1,1
6,165,2,669.7674419,507.3995772,-162.3678647,1,1,0.648542861,0.46454441,1,1
6,166,2,304.4397463,263.8477801,-40.59196617,1,-1,0.382361637,1.077884217,1,1
6,167,2,304.4397463,223.255814,-81.18393235,2,-1,1.146106552,0.8765649,1,1
6,168,2,669.7674419,365.3276956,-304.4397463,2,1,1.085817911,1.201825296,1,1
6,169,2,669.7674419,405.9196617,-263.8477801,1,-1,6.512476081,0.931616808,1,1
6,170,2,304.4397463,284.1437632,-20.29598309,1,-1,0.777548524,0.354595892,1,1
6,171,2,466.807611,304.4397463,-162.3678647,1,1,0.5873084,1.191608291,1,1
6,172,2,466.807611,284.1437632,-182.6638478,1,-1,1.415864786,0.45195852,1,1
6,173,2,466.807611,304.4397463,-162.3678647,2,1,0.37041569,0.448301978,1,1
6,174,2,466.807611,324.7357294,-142.0718816,1,1,1.273359247,0.639759077,1,1
6,175,2,669.7674419,365.3276956,-304.4397463,1,-1,0.375763207,1.223078169,1,1
6,176,2,304.4397463,243.551797,-60.88794926,1,-1,0.993573926,0.345601109,1,1
6,177,2,466.807611,304.4397463,-162.3678647,2,1,0.992968659,1.176154434,1,1
6,178,2,466.807611,324.7357294,-142.0718816,1,-1,0.93279256,0.622583101,1,1
6,179,2,466.807611,284.1437632,-182.6638478,2,-1,0.972204226,0.647986855,1,1
6,180,2,669.7674419,426.2156448,-243.551797,2,-1,1.445754332,0.817978999,1,1
6,181,2,304.4397463,223.255814,-81.18393235,1,-1,0.855057639,0.783626128,1,1
6,182,2,669.7674419,527.6955603,-142.0718816,2,-1,1.150372458,0.466047837,1,1
6,183,2,669.7674419,568.2875264,-101.4799154,1,-1,1.083245557,0.439752138,1,1
6,184,2,669.7674419,487.1035941,-182.6638478,2,1,0.58545809,1.017877093,1,1
6,185,2,466.807611,263.8477801,-202.9598309,1,1,0.88309838,0.656143118,1,1
6,186,2,304.4397463,202.9598309,-101.4799154,2,-1,0.659819495,0.43627856,1,1
6,187,2,669.7674419,446.5116279,-223.255814,2,1,0.919362245,1.063282598,1,1
6,188,2,466.807611,405.9196617,-60.88794926,2,-1,1.367067931,1.1550546,1,1
6,189,2,669.7674419,365.3276956,-304.4397463,2,1,1.208584782,1.051618678,1,1
6,190,2,304.4397463,345.0317125,40.59196617,2,-1,1.26444342,0.95221908,1,1
6,191,2,669.7674419,487.1035941,-182.6638478,2,-1,1.279924035,1.186206545,1,1
6,192,2,669.7674419,284.1437632,-385.6236786,1,1,0.870420316,0.390184719,1,1
6,193,2,304.4397463,223.255814,-81.18393235,2,-1,0.63786132,0.482062349,1,1
6,194,2,304.4397463,223.255814,-81.18393235,2,-1,1.989922857,0.337989647,1,1
6,195,2,669.7674419,466.807611,-202.9598309,2,1,3.120028766,0.284783763,1,1
6,196,2,304.4397463,182.6638478,-121.7758985,2,1,0.870805072,0.6626268,1,1
6,197,2,304.4397463,284.1437632,-20.29598309,1,-1,1.126924705,1.413605713,1,1
6,198,2,669.7674419,405.9196617,-263.8477801,2,1,0.653189245,0.560329029,1,1
6,199,2,466.807611,324.7357294,-142.0718816,2,-1,1.104596823,0.443099192,1,1
6,200,2,466.807611,284.1437632,-182.6638478,2,-1,0.89494538,0.40635103,1,1
6,201,2,304.4397463,243.551797,-60.88794926,2,-1,1.172464544,0.30901735,1,1
6,202,2,304.4397463,284.1437632,-20.29598309,1,-1,1.25652318,0.591775342,1,1
6,203,2,304.4397463,182.6638478,-121.7758985,2,-1,0.849982517,1.051732943,1,1
6,204,2,304.4397463,162.3678647,-142.0718816,1,1,0.944282666,0.402300816,1,1
6,205,2,466.807611,223.255814,-243.551797,2,-1,0.92220141,0.343071589,1,1
6,206,2,304.4397463,243.551797,-60.88794926,2,-1,1.095150999,0.389418604,1,1
6,207,2,304.4397463,223.255814,-81.18393235,2,-1,0.542005835,0.367658007,1,1
6,208,2,669.7674419,405.9196617,-263.8477801,1,-1,0.775827465,0.340128682,1,1
6,209,2,304.4397463,284.1437632,-20.29598309,2,1,0.864154783,0.349789828,1,1
6,210,2,304.4397463,243.551797,-60.88794926,2,-1,1.081829483,0.332736941,1,1
6,211,2,304.4397463,223.255814,-81.18393235,1,-1,0.99550888,0.297068942,1,1
6,212,2,669.7674419,426.2156448,-243.551797,1,1,1.025332554,0.455846006,1,1
6,213,2,304.4397463,426.2156448,121.7758985,2,-1,0.961848304,1.921095525,1,0
6,214,2,669.7674419,852.4312896,182.6638478,1,1,0.4860026,0.562202553,1,0
6,215,2,466.807611,345.0317125,-121.7758985,1,-1,0.648191883,0.510695836,1,1
6,216,2,304.4397463,263.8477801,-40.59196617,2,-1,0.41641698,0.337279028,1,1
6,217,2,669.7674419,507.3995772,-162.3678647,2,-1,0.227211731,0.357029295,1,1
6,218,2,669.7674419,466.807611,-202.9598309,1,-1,0.855779597,0.678979718,1,1
6,219,2,304.4397463,243.551797,-60.88794926,3,-1,0.983236821,0.810984549,1,1
6,220,2,304.4397463,385.6236786,81.18393235,2,-1,0.935658582,1.110252699,1,0
6,221,2,304.4397463,121.7758985,-182.6638478,1,-1,0.407949944,0.330198941,1,0
6,222,2,669.7674419,345.0317125,-324.7357294,2,-1,1.087963158,0.791146594,1,1
6,223,2,669.7674419,426.2156448,-243.551797,1,1,1.12299179,0.561072666,1,1
6,224,2,466.807611,304.4397463,-162.3678647,1,1,0.706406801,0.969172014,1,1
6,225,2,304.4397463,243.551797,-60.88794926,1,-1,0.592309926,0.706608881,1,1
6,226,2,304.4397463,243.551797,-60.88794926,1,-1,0.655187203,0.438795796,1,1
6,227,2,466.807611,304.4397463,-162.3678647,2,1,0.46438621,0.345892796,1,1
6,228,2,304.4397463,263.8477801,-40.59196617,2,1,0.680329788,0.45008917,1,1
6,229,2,304.4397463,223.255814,-81.18393235,3,1,0.609714948,1.529769929,1,1
6,230,2,669.7674419,304.4397463,-365.3276956,2,-1,0.905484419,1.175152101,1,1
6,231,2,466.807611,405.9196617,-60.88794926,2,-1,3.002826963,1.18965151,1,1
6,232,2,669.7674419,426.2156448,-243.551797,2,-1,1.116663633,0.719237667,1,1
6,233,2,304.4397463,324.7357294,20.29598309,3,-1,1.408692992,1.067421304,1,1
6,234,2,304.4397463,263.8477801,-40.59196617,1,-1,1.005364016,0.493644854,1,1
6,235,2,669.7674419,324.7357294,-345.0317125,2,-1,1.475308704,0.985530404,1,1
6,236,2,466.807611,324.7357294,-142.0718816,3,-1,1.160030802,1.316341781,1,1
6,237,2,304.4397463,263.8477801,-40.59196617,1,1,1.016685095,0.48969542,1,1
6,238,2,669.7674419,507.3995772,-162.3678647,1,-1,0.847531531,0.535284586,1,1
6,239,2,669.7674419,629.1754757,-40.59196617,2,1,0.945498573,0.419841743,1,1
6,240,2,304.4397463,365.3276956,60.88794926,2,-1,0.574157927,0.332093743,1,0
7,1,1,304.4397463,20.29598309,-284.1437632,3,-1,2.450591861,5.55376361,0,1
7,2,1,304.4397463,162.3678647,-142.0718816,1,-1,2.339167091,3.154478895,1,1
7,3,1,466.807611,345.0317125,-121.7758985,1,1,2.16663562,2.924825794,1,1
7,4,1,466.807611,405.9196617,-60.88794926,1,1,2.473015839,2.512478174,1,1
7,5,1,304.4397463,223.255814,-81.18393235,1,-1,1.485906917,1.055010449,1,1
7,6,1,466.807611,385.6236786,-81.18393235,1,1,1.231524975,1.902261316,1,1
7,7,1,669.7674419,608.8794926,-60.88794926,1,1,1.119597685,1.636432812,1,1
7,8,1,304.4397463,142.0718816,-162.3678647,1,-1,1.888732601,2.054593887,1,1
7,9,1,669.7674419,405.9196617,-263.8477801,1,-1,1.10595639,0.742380489,1,1
7,10,1,466.807611,345.0317125,-121.7758985,1,-1,1.492366833,2.021032113,1,1
7,11,1,466.807611,324.7357294,-142.0718816,1,-1,1.375142677,1.097891782,1,1
7,12,1,669.7674419,466.807611,-202.9598309,1,-1,1.094940727,1.486540563,1,1
7,13,1,669.7674419,507.3995772,-162.3678647,1,-1,1.256353534,0.994469698,1,1
7,14,1,304.4397463,324.7357294,20.29598309,1,-1,1.041821838,1.360910494,1,1
7,15,1,466.807611,426.2156448,-40.59196617,1,-1,0.953246267,0.306174875,1,1
7,16,1,466.807611,405.9196617,-60.88794926,1,-1,0.922872885,0.448006209,1,1
7,17,1,669.7674419,426.2156448,-243.551797,1,-1,1.829365454,0.462386196,1,1
7,18,1,466.807611,365.3276956,-101.4799154,1,-1,0.893203748,0.47790957,1,1
7,19,1,466.807611,345.0317125,-121.7758985,2,1,1.662279422,1.559401008,1,1
7,20,1,304.4397463,304.4397463,-3.98E-13,1,-1,1.244926559,0.536997989,1,1
7,21,1,669.7674419,608.8794926,-60.88794926,2,-1,1.275267624,0.619260851,1,1
7,22,1,466.807611,263.8477801,-202.9598309,2,-1,0.670775027,0.55298326,1,1
7,23,1,466.807611,405.9196617,-60.88794926,2,-1,1.351464296,0.494394495,1,1
7,24,1,466.807611,324.7357294,-142.0718816,1,-1,1.016637376,0.681230806,1,1
7,25,1,304.4397463,345.0317125,40.59196617,2,-1,1.064657371,0.694661808,1,1
7,26,1,466.807611,385.6236786,-81.18393235,2,-1,1.230891764,0.662308031,1,1
7,27,1,466.807611,385.6236786,-81.18393235,2,-1,0.819028096,0.665882966,1,1
7,28,1,304.4397463,405.9196617,101.4799154,2,-1,0.775224983,0.872729302,1,0
7,29,1,466.807611,304.4397463,-162.3678647,2,-1,1.135923825,1.975012824,1,1
7,30,1,304.4397463,101.4799154,-202.9598309,1,-1,0.223988523,1.703622966,1,1
7,31,1,466.807611,142.0718816,-324.7357294,1,-1,0.679957344,0.365293027,1,0
7,32,1,466.807611,345.0317125,-121.7758985,1,-1,0.67101756,0.589213696,1,1
7,33,1,669.7674419,446.5116279,-223.255814,1,-1,0.639596459,0.735163233,1,1
7,34,1,669.7674419,345.0317125,-324.7357294,1,-1,0.448333944,0.312188055,1,1
7,35,1,466.807611,385.6236786,-81.18393235,1,-1,0.56221708,0.26917624,1,1
7,36,1,669.7674419,446.5116279,-223.255814,1,-1,0.395323328,0.291906531,1,1
7,37,1,466.807611,385.6236786,-81.18393235,1,-1,0.49089307,0.305641569,1,1
7,38,1,304.4397463,284.1437632,-20.29598309,1,-1,0.226626125,0.974875486,1,1
7,39,1,669.7674419,162.3678647,-507.3995772,1,-1,0.401769375,0.314744995,1,1
7,40,1,466.807611,324.7357294,-142.0718816,1,-1,0.406859199,0.286961551,1,1
7,41,1,304.4397463,223.255814,-81.18393235,1,-1,0.344946011,0.328738365,1,1
7,42,1,669.7674419,426.2156448,-243.551797,1,-1,0.292816049,0.292641556,1,1
7,43,1,304.4397463,202.9598309,-101.4799154,1,-1,0.320232598,0.302706916,1,1
7,44,1,304.4397463,223.255814,-81.18393235,1,-1,0.215931197,0.278713518,1,1
7,45,1,304.4397463,202.9598309,-101.4799154,1,-1,0.261244413,0.297514579,1,1
7,46,1,466.807611,446.5116279,-20.29598309,1,-1,0.234727553,0.274068829,1,1
7,47,1,466.807611,345.0317125,-121.7758985,1,-1,0.244428357,0.307132345,1,1
7,48,1,669.7674419,405.9196617,-263.8477801,1,-1,0.340884041,0.297678285,1,1
7,49,1,304.4397463,304.4397463,-3.98E-13,1,-1,0.232870586,0.278553198,1,1
7,50,1,304.4397463,263.8477801,-40.59196617,1,-1,0.196092272,0.311536764,1,1
7,51,1,669.7674419,345.0317125,-324.7357294,1,-1,0.253193928,0.564805121,1,1
7,52,1,304.4397463,284.1437632,-20.29598309,1,-1,0.218759243,0.336357915,1,1
7,53,1,466.807611,324.7357294,-142.0718816,1,-1,0.250318393,0.27927002,1,1
7,54,1,304.4397463,223.255814,-81.18393235,1,-1,0.262529073,0.252478288,1,1
7,55,1,304.4397463,182.6638478,-121.7758985,1,-1,0.260939974,0.295151136,1,1
7,56,1,669.7674419,426.2156448,-243.551797,1,-1,0.259175321,0.286901684,1,1
7,57,1,669.7674419,385.6236786,-284.1437632,1,-1,0.252762813,0.257143052,1,1
7,58,1,304.4397463,182.6638478,-121.7758985,1,-1,0.336290088,0.361790733,1,1
7,59,1,669.7674419,446.5116279,-223.255814,1,-1,0.35626317,0.338482043,1,1
7,60,1,304.4397463,182.6638478,-121.7758985,1,-1,0.245069277,0.269238375,1,1
7,61,1,304.4397463,324.7357294,20.29598309,1,-1,0.25833868,0.396885912,1,1
7,62,1,669.7674419,446.5116279,-223.255814,1,-1,0.254893369,0.278711969,1,1
7,63,1,304.4397463,202.9598309,-101.4799154,1,-1,0.23909102,0.27126222,1,1
7,64,1,466.807611,284.1437632,-182.6638478,1,-1,0.853580269,0.323440419,1,1
7,65,1,304.4397463,243.551797,-60.88794926,1,-1,0.689645899,0.519728738,1,1
7,66,1,669.7674419,405.9196617,-263.8477801,1,-1,0.24221409,0.37536752,1,1
7,67,1,304.4397463,182.6638478,-121.7758985,1,-1,0.228222457,0.291848118,1,1
7,68,1,669.7674419,426.2156448,-243.551797,1,-1,0.229277326,0.310866565,1,1
7,69,1,466.807611,466.807611,-6.25E-13,1,-1,0.293061511,0.481491073,1,1
7,70,1,669.7674419,487.1035941,-182.6638478,1,-1,0.293635942,0.313204407,1,1
7,71,1,304.4397463,223.255814,-81.18393235,1,-1,0.421088217,0.405135618,1,1
7,72,1,304.4397463,263.8477801,-40.59196617,1,-1,0.247694117,0.64122105,1,1
7,73,1,304.4397463,223.255814,-81.18393235,1,-1,0.335974939,0.343725288,1,1
7,74,1,304.4397463,202.9598309,-101.4799154,1,-1,0.307496845,0.310873299,1,1
7,75,1,304.4397463,284.1437632,-20.29598309,1,-1,0.335143563,0.3350616,1,1
7,76,1,466.807611,446.5116279,-20.29598309,1,-1,0.243160857,0.272575711,1,1
7,77,1,669.7674419,405.9196617,-263.8477801,1,-1,0.248551698,0.31733122,1,1
7,78,1,304.4397463,223.255814,-81.18393235,1,-1,0.21560711,0.284486685,1,1
7,79,1,669.7674419,547.9915433,-121.7758985,1,-1,0.219712019,0.310328468,1,1
7,80,1,304.4397463,202.9598309,-101.4799154,1,-1,0.239730806,0.669330627,1,1
7,81,1,304.4397463,263.8477801,-40.59196617,1,-1,0.271120752,0.286062135,1,1
7,82,1,304.4397463,243.551797,-60.88794926,1,-1,0.222216503,0.230760305,1,1
