"Subj_idx","Stimulus","Response","RT_dec","Confidence","RT_conf","SOA","Accuracy","Trial"
1,2,1,0.851354999933392,0.164547578984898,1.4383300000336,48.6,0,1
1,1,2,1.99413500004448,0.721195558198892,0.926970000145957,54,0,2
1,2,1,0.884730000048876,0.316112320909741,0.950044999830425,60,0,3
1,1,1,0.74087500013411,1,1.26413999986835,66.6666666666667,1,4
1,1,2,1.24365500011481,0,0.75918999989517,66.6666666666667,0,5
1,2,1,0.688280000118539,0.302863870772276,0.782914999872446,74.0740740740741,0,6
1,2,1,0.761960000032559,0.571136966715751,0.622964999871328,82.3045267489712,0,7
1,1,1,0.677415000041947,1,1.27937000012025,91.4494741655236,1,8
1,1,1,0.669785000151023,0.824589296144754,0.815244999947026,91.4494741655236,1,9
1,2,2,1.50392999988981,0.560986189914006,0.799800000153482,82.3045267489712,1,10
1,1,1,0.538235000101849,0.92248025601128,0.972639999818057,82.3045267489712,1,11
1,2,1,0.748429999919608,1,0.943880000151694,74.0740740740741,0,12
1,2,2,0.704355000052601,0.831358071750108,0.91852999990806,82.3045267489712,1,13
1,1,1,0.503899999894202,1,0.870905000017956,82.3045267489712,1,14
1,1,1,0.566610000096262,1,0.93197499983944,74.0740740740741,1,15
1,2,1,0.645294999936596,0.918454557728239,1.44742999994196,74.0740740740741,0,16
1,2,1,0.810904999962077,0.929925717890996,2.15890499996021,82.3045267489712,0,17
1,1,1,0.570084999781102,1,0.727560000028461,91.4494741655236,1,18
1,2,2,0.707854999927804,1,0.991930000018328,91.4494741655236,1,19
1,1,1,0.628449999960139,1,1.13615999999456,82.3045267489712,1,20
1,1,1,0.898795000044629,0.994967865417963,0.77445499994792,82.3045267489712,1,21
1,2,2,0.620009999955073,1,0.839159999974072,74.0740740740741,1,22
1,1,1,0.606769999954849,1,0.815179999917746,74.0740740740741,1,23
1,2,2,1.06049000006169,1,0.87923499988392,66.6666666666667,1,24
1,2,2,0.985690000001341,1,0.806979999877512,66.6666666666667,1,25
1,1,1,0.870205000042915,1,0.706909999949858,60,1,26
1,2,2,0.837174999993294,1,0.774549999972805,60,1,27
1,1,1,0.682954999851063,1,0.64526000013575,54,1,28
1,1,1,0.696220000041649,1,0.625869999872521,54,1,29
1,2,2,0.660655000014231,1,0.644975000061095,48.6,1,30
1,2,2,0.667055000085384,1,0.606189999962226,48.6,1,31
1,1,1,0.668310000095516,1,0.647279999917373,43.74,1,32
1,1,1,0.627179999835789,1,0.550604999996722,43.74,1,33
1,2,2,0.688794999849051,1,0.462814999977127,39.366,1,34
1,2,2,0.778055000118911,1,0.495764999883249,39.366,1,35
1,1,1,0.595470000058413,1,0.546094999881461,35.4294,1,36
1,1,1,0.717414999846369,1,0.527960000094026,35.4294,1,37
1,2,2,0.687875000061467,1,0.558859999990091,31.88646,1,38
1,1,1,0.73518000007607,1,0.575465000001714,31.88646,1,39
1,2,2,0.650290000019595,1,0.683859999990091,28.697814,1,40
1,2,2,0.815925000002608,1,0.525295000057667,28.697814,1,41
1,1,2,0.959219999844208,1,1.03124500019476,25.8280326,0,42
1,1,1,0.578860000008717,1,0.583115000044927,28.697814,1,43
1,2,2,0.702670000027865,0.47783291125492,1.38060000003316,28.697814,1,44
1,2,2,0.733140000142157,0.306328544740657,0.598830000031739,25.8280326,1,45
1,1,2,0.796794999856502,0.38766788049919,0.702964999945834,25.8280326,0,46
1,2,1,0.605804999824613,0.42045581316082,0.511325000086799,28.697814,0,47
1,1,1,0.568759999936447,0.121837774943451,0.491919999942183,31.88646,1,48
1,1,1,0.860679999925196,0.484322752196795,0.798304999945685,31.88646,1,49
1,2,2,0.556730000069365,0.882279294709948,0.511159999994561,28.697814,1,50
1,2,1,0.173265000106767,0.824971893990153,0.902889999793842,28.697814,0,51
1,1,1,0.567989999894053,0.920306095788284,0.501669999910519,31.88646,1,52
1,2,2,0.671174999792129,1,0.550645000068471,31.88646,1,53
1,1,1,0.642674999777228,1,0.543430000077933,28.697814,1,54
1,1,2,0.882394999964163,1,0.621425000019372,28.697814,0,55
1,2,2,0.787149999989197,1,0.536044999957085,31.88646,1,56
1,2,2,0.752555000130087,1,0.662984999828041,31.88646,1,57
1,1,1,0.677385000046343,0.936055279614657,0.735885000089183,28.697814,1,58
1,1,2,0.739250000100583,0.810131001776999,0.630579999880865,28.697814,0,59
1,2,2,0.720525000011548,0.818735817220526,0.598800000036135,31.88646,1,60
1,1,2,0.713789999950677,0.836285800398497,0.582790000131354,31.88646,0,61
1,2,2,0.729879999998957,0.873028526808136,0.8148499999661,35.4294,1,62
1,2,2,0.672225000103936,0.905953911480777,0.600039999932051,35.4294,1,63
1,1,2,0.683230000082403,0.953922099879464,0.65292500006035,31.88646,0,64
1,2,2,1.40261500002816,0.38412327637726,1.88638000003994,35.4294,1,65
1,1,1,0.672610000008717,0.627023366029665,0.59950999985449,35.4294,1,66
1,2,2,0.770724999951199,0.811950261742734,0.539990000193939,31.88646,1,67
1,1,2,0.980440000072122,0.696114481269161,0.487500000046566,31.88646,0,68
1,2,2,0.702124999836087,0.532293647662558,0.519425000064075,35.4294,1,69
1,1,1,0.878079999936745,0.448666740362676,0.494909999892116,35.4294,1,70
1,1,2,0.689815000165254,0.192759085266503,0.436014999868348,31.88646,0,71
1,2,2,0.653720000060275,0.136386064649983,0.422624999890104,35.4294,1,72
1,2,2,1.19941500015557,0.029239600553381,0.589374999981374,35.4294,1,73
1,1,1,0.626330000115559,0.707482993197278,0.614999999990687,31.88646,1,74
1,1,2,0.708480000030249,0.46353971967528,0.423225000035018,31.88646,0,75
1,2,2,0.75730499997735,0.662626400849833,0.463100000051782,35.4294,1,76
1,1,1,0.798409999813884,0.492095885147103,0.509455000050366,35.4294,1,77
1,2,2,1.04240000015125,0.595010780382419,0.479384999955073,31.88646,1,78
1,2,2,0.776450000004843,0.738902527173492,0.607134999940172,31.88646,1,79
1,1,1,0.936895000049844,0.588364179416885,0.932980000041425,28.697814,1,80
1,1,1,1.88926999992691,1,0.638620000099763,28.697814,1,81
1,2,2,1.62525500007905,1,0.807090000016615,25.8280326,1,82
1,1,2,0.71570000005886,0.230131159854784,0.887425000080839,25.8280326,0,83
1,2,2,0.698835000162944,0.364082527266693,0.459989999886602,28.697814,1,84
1,1,1,0.778244999935851,0.267186710733836,0.991180000128224,28.697814,1,85
1,2,2,0.74386000004597,0.430562210840127,0.479009999893606,25.8280326,1,86
1,1,2,0.855645000003278,0.513393924543358,0.495594999985769,25.8280326,0,87
1,2,2,0.653149999910966,0.272122783305509,0.43652500002645,28.697814,1,88
1,2,2,0.664580000098795,0.316578414160244,0.470094999996945,28.697814,1,89
1,1,1,0.770784999942407,0.186653774387302,0.470860000001267,25.8280326,1,90
1,2,2,0.68152999994345,0.211684730325534,0.583069999935105,25.8280326,1,91
1,1,2,0.614569999976084,0.158945330978001,0.660685000009835,23.24522934,0,92
1,2,2,0.748385000042617,0.181843654211784,0.471439999993891,25.8280326,1,93
1,1,1,0.743084999965504,0.356216458644538,0.592699999921024,25.8280326,1,94
1,1,1,0.713914999971166,0.722272743358831,0.600585000123829,23.24522934,1,95
1,2,1,0.750830000033602,0.239504802338246,0.653644999954849,23.24522934,0,96
2,1,1,0.694415000000037,1,1.256125,48.6,1,1
2,2,2,0.697299999999988,1,1.48015000000002,48.6,1,2
2,2,2,0.636934999999998,1,0.994000000000029,43.74,1,3
2,1,1,0.667690000000002,1,0.757110000000015,43.74,1,4
2,2,2,0.641460000000021,1,1.22066,39.366,1,5
2,1,1,0.636795000000013,1,1.65892000000001,39.366,1,6
2,1,1,0.700075000000041,1,1.00126000000001,35.4294,1,7
2,2,2,0.732934999999998,1,1.18282999999996,35.4294,1,8
2,1,1,0.929385000000009,1,0.631445000000007,31.88646,1,9
2,2,2,0.743090000000055,1,0.97301999999996,31.88646,1,10
2,2,2,0.997799999999988,1,0.63899000000002,28.697814,1,11
2,1,1,0.836504999999976,1,0.747910000000003,28.697814,1,12
2,1,2,0.867429999999993,1,0.86402999999997,25.8280326,0,13
2,2,2,1.31541999999998,1,0.760700000000041,28.697814,1,14
2,2,2,0.876235000000015,1,1.23014499999999,28.697814,1,15
