Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,BlockNumber,BlockType,ConfCollected
7,0,0,2,0.572588531,0.502793815,0.059688853,8,1,1
7,1,1,3,0.464350479,0.623937147,0.059688853,8,1,1
7,0,0,1,1.005205298,0.432631998,0.059688853,8,1,1
7,1,1,3,0.402614087,0.303991686,0.059688853,8,1,1
7,1,1,4,0.510534061,0.128148908,0.059688853,8,1,1
7,0,1,2,1.060614346,0.463383969,0.059688853,8,1,1
7,0,0,1,0.945039809,0.42337108,0.059688853,8,1,1
7,1,1,3,0.549980086,0.278979683,0.059688853,8,1,1
7,0,1,1,0.826679718,0.311977199,0.059688853,8,1,1
7,0,0,2,0.607771961,0.367567812,0.059688853,8,1,1
7,0,0,2,0.636369939,0.231380629,0.059688853,8,1,1
7,0,1,2,1.049602881,0.455871232,0.059688853,8,1,1
7,0,1,3,0.557877849,0.271215606,0.059688853,8,1,1
7,0,0,1,0.770306625,0.295699959,0.059688853,8,1,1
7,0,0,3,0.471637005,0.479145151,0.059688853,8,1,1
7,1,1,1,0.676562489,0.391104207,0.059688853,8,1,1
7,0,0,1,0.576735872,0.94451836,0.059688853,8,1,1
7,1,1,2,0.48595455,0.271331439,0.059688853,8,1,1
7,0,0,2,0.539317253,0.471664496,0.059688853,8,1,1
7,1,0,1,0.799381583,0.143932709,0.059688853,8,1,1
7,1,1,1,0.579653673,0.23273969,0.059688853,8,1,1
7,0,0,2,0.600769827,0.328773266,0.059688853,8,1,1
7,1,1,2,0.557646424,0.240090593,0.059688853,8,1,1
7,0,0,3,0.4350984,0.287804536,0.059688853,8,1,1
7,0,1,1,0.848142396,0.207342625,0.059688853,8,1,1
7,1,1,3,0.54072079,0.231778531,0.059688853,8,1,1
7,0,0,3,0.505690306,0.263173459,0.059688853,8,1,1
7,1,1,4,0.92671472,0.158744701,0.059688853,8,1,1
7,1,1,4,0.459212437,0.311285181,0.059688853,8,1,1
7,1,1,2,0.559046517,0.201207528,0.059688853,8,1,1
7,1,1,3,0.501001541,0.76804849,0.059688853,8,1,1
7,0,0,1,0.633593919,0.17610549,0.059688853,8,1,1
7,0,0,3,0.830439862,0.895473579,0.059688853,8,1,1
7,1,1,4,0.507118181,0.159689205,0.059688853,8,1,1
7,0,0,3,0.488435578,0.278982312,0.059688853,8,1,1
7,1,1,3,0.49272421,0.431257644,0.059688853,8,1,1
7,0,0,3,0.401095197,0.248882122,0.059688853,8,1,1
7,0,0,1,0.574245943,0.28792801,0.059688853,8,1,1
7,1,1,3,0.62755697,0.26324929,0.059688853,8,1,1
7,0,0,3,0.455381806,0.26396065,0.059688853,8,1,1
7,1,1,1,0.508529469,0.439966932,0.059688853,8,1,1
7,0,0,1,0.617869563,0.31111256,0.059688853,8,1,1
7,0,0,3,0.39059046,0.287906103,0.059688853,8,1,1
7,1,0,1,0.314597053,1.121077503,0.059688853,8,1,1
7,1,1,3,0.479534303,0.448830017,0.059688853,8,1,1
7,1,1,1,0.660624336,0.296259406,0.059688853,8,1,1
7,1,1,4,0.889577018,0.215580103,0.059688853,8,1,1
7,0,0,1,0.822192952,1.064667328,0.059688853,8,1,1
7,1,NaN,NaN,NaN,NaN,0.059688853,8,1,1
7,1,1,3,0.525666616,1.175814346,0.059688853,8,1,1
7,0,0,3,0.45111907,0.335921063,0.059688853,8,1,1
7,1,1,4,0.415860806,0.159970334,0.059688853,8,1,1
7,0,0,1,0.604718581,0.239383746,0.059688853,8,1,1
7,0,0,2,0.720763383,0.488425162,0.059688853,8,1,1
7,0,0,2,0.789753002,0.407877134,0.059688853,8,1,1
7,1,1,4,0.48220349,0.192857922,0.059688853,8,1,1
7,1,1,3,0.463672526,0.207818764,0.059688853,8,1,1
7,1,1,2,0.899926591,0.231861955,0.059688853,8,1,1
7,0,0,3,0.529150792,0.66444038,0.059688853,8,1,1
7,0,1,2,0.574055295,0.432102683,0.059688853,8,1,1
7,0,0,1,0.499486929,0.199270868,0.059688853,8,1,1
7,0,0,1,0.64820385,0.168075612,0.059688853,8,1,1
7,1,0,1,0.612745472,0.128387391,0.059688853,8,1,1
7,1,1,1,0.536961532,0.456833541,0.059688853,8,1,1
7,0,0,2,0.534357616,0.383394051,0.059688853,8,1,1
7,1,1,3,0.458630033,0.20820685,0.059688853,8,1,1
7,1,1,3,0.447389433,0.176635617,0.059688853,8,1,1
7,0,0,1,0.492311107,0.20028691,0.059688853,8,1,1
7,1,1,3,0.817727441,0.264258976,0.059688853,8,1,1
7,0,1,1,0.758254963,0.159541408,0.059688853,8,1,1
7,0,0,1,0.450626557,0.352929518,0.059688853,8,1,1
7,0,0,3,0.559280861,0.288136783,0.059688853,8,1,1
7,0,0,4,0.597374605,0.615161361,0.059688853,8,1,1
7,1,1,4,0.577859887,0.27142303,0.059688853,8,1,1
7,0,0,4,0.534091169,0.424250368,0.059688853,8,1,1
7,1,0,1,1.019302415,0.232449045,0.059688853,8,1,1
7,0,0,3,0.535415282,0.224437643,0.059688853,8,1,1
7,1,1,4,0.412760122,0.160535048,0.059688853,8,1,1
7,1,1,4,0.361870998,0.135450517,0.059688853,8,1,1
7,1,1,4,0.454708068,0.120419584,0.059688853,8,1,1
7,0,0,2,0.506946418,0.664096537,0.059688853,8,1,1
7,1,1,2,0.455846972,0.375635454,0.059688853,8,1,1
7,0,0,1,0.964965732,0.272107218,0.059688853,8,1,1
7,1,1,1,0.594165123,0.271347076,0.059688853,8,1,1
7,0,0,1,0.631038833,0.710884773,0.059688853,8,1,1
7,1,1,2,1.059817372,0.143928871,0.059688853,8,1,1
7,0,1,4,0.648235598,0.191958723,0.059688853,8,1,1
7,1,1,4,0.660984884,0.200406653,0.059688853,8,1,1
7,0,0,1,0.458518739,0.81538352,0.059688853,8,1,1
7,1,1,2,0.590888845,0.351900124,0.059688853,8,1,1
7,0,0,1,0.21116818,1.287855038,0.059688853,8,1,1
7,1,0,NaN,0.685319181,NaN,0.059688853,9,0,0
7,0,1,NaN,0.650758333,NaN,0.059688853,9,0,0
7,0,0,NaN,0.543640207,NaN,0.059688853,9,0,0
7,0,1,NaN,0.812198387,NaN,0.059688853,9,0,0
7,1,1,NaN,0.497074904,NaN,0.059688853,9,0,0
7,1,1,NaN,0.516905812,NaN,0.059688853,9,0,0
7,1,1,NaN,0.586255397,NaN,0.059688853,9,0,0
7,0,0,NaN,0.415079194,NaN,0.059688853,9,0,0
7,1,1,NaN,0.492167173,NaN,0.059688853,9,0,0
7,1,1,NaN,0.401328963,NaN,0.059688853,9,0,0
7,1,1,NaN,0.621560465,NaN,0.059688853,9,0,0
7,1,1,NaN,0.458317859,NaN,0.059688853,9,0,0
7,0,1,NaN,0.511935475,NaN,0.059688853,9,0,0
7,1,0,NaN,0.324657545,NaN,0.059688853,9,0,0
7,0,1,NaN,0.545315094,NaN,0.059688853,9,0,0
7,1,1,NaN,0.469080471,NaN,0.059688853,9,0,0
7,0,1,NaN,1.050648439,NaN,0.059688853,9,0,0
7,1,1,NaN,0.615881092,NaN,0.059688853,9,0,0
7,0,0,NaN,0.411835629,NaN,0.059688853,9,0,0
7,1,1,NaN,0.649192691,NaN,0.059688853,9,0,0
7,0,0,NaN,0.589767848,NaN,0.059688853,9,0,0
7,1,1,NaN,0.69037301,NaN,0.059688853,9,0,0
7,1,1,NaN,0.543490337,NaN,0.059688853,9,0,0
7,1,1,NaN,0.507928563,NaN,0.059688853,9,0,0
7,1,1,NaN,0.496563279,NaN,0.059688853,9,0,0
7,1,1,NaN,0.478453922,NaN,0.059688853,9,0,0
7,1,1,NaN,0.443396426,NaN,0.059688853,9,0,0
7,0,1,NaN,0.287969283,NaN,0.059688853,9,0,0
7,0,0,NaN,0.516815507,NaN,0.059688853,9,0,0
7,0,0,NaN,0.457499738,NaN,0.059688853,9,0,0
7,0,0,NaN,0.646233516,NaN,0.059688853,9,0,0
7,1,1,NaN,1.067117891,NaN,0.059688853,9,0,0
7,0,1,NaN,1.719050287,NaN,0.059688853,9,0,0
7,0,1,NaN,0.740252523,NaN,0.059688853,9,0,0
7,1,1,NaN,0.593940291,NaN,0.059688853,9,0,0
7,0,0,NaN,0.501575431,NaN,0.059688853,9,0,0
7,0,1,NaN,1.331616644,NaN,0.059688853,9,0,0
7,0,0,NaN,0.487277552,NaN,0.059688853,9,0,0
7,0,0,NaN,0.508737292,NaN,0.059688853,9,0,0
7,0,0,NaN,0.481122581,NaN,0.059688853,9,0,0
7,1,0,NaN,0.582186791,NaN,0.059688853,9,0,0
7,0,0,NaN,0.443223819,NaN,0.059688853,9,0,0
7,1,1,NaN,0.535683304,NaN,0.059688853,9,0,0
7,1,1,NaN,0.684747954,NaN,0.059688853,9,0,0
7,1,1,NaN,0.689633045,NaN,0.059688853,9,0,0
7,0,0,NaN,0.51832922,NaN,0.059688853,9,0,0
7,0,0,NaN,0.491403139,NaN,0.059688853,9,0,0
7,0,0,NaN,0.480065757,NaN,0.059688853,9,0,0
7,0,0,NaN,0.549257244,NaN,0.059688853,9,0,0
7,1,1,NaN,0.873380282,NaN,0.059688853,9,0,0
7,1,0,1,0.710817023,0.480106684,0.059688853,9,0,1
7,0,0,2,0.771853318,0.287549691,0.059688853,9,0,1
7,1,1,3,0.37581418,0.360464934,0.059688853,9,0,1
7,0,0,4,0.436764663,0.192376055,0.059688853,9,0,1
7,1,1,4,0.473743586,0.479527365,0.059688853,9,0,1
7,0,1,1,1.118661201,0.159234088,0.059688853,9,0,1
7,1,1,3,0.555862492,0.279922784,0.059688853,9,0,1
7,0,0,4,0.43164985,0.575873218,0.059688853,9,0,1
7,0,0,4,0.436825578,0.344659427,0.059688853,9,0,1
7,0,0,4,0.441882066,0.184465727,0.059688853,9,0,1
7,1,1,3,0.454998114,0.238949486,0.059688853,9,0,1
7,0,0,3,0.459896858,0.295311104,0.059688853,9,0,1
7,0,0,4,0.488574117,0.567860542,0.059688853,9,0,1
7,1,1,1,0.692752014,0.216089509,0.059688853,9,0,1
7,0,0,1,0.482440486,0.791570921,0.059688853,9,0,1
7,1,1,2,0.678267255,0.208281023,0.059688853,9,0,1
7,1,0,1,0.508037214,0.199308202,0.059688853,9,0,1
7,0,0,4,0.479959348,0.304829409,0.059688853,9,0,1
7,0,0,4,0.645351992,0.183578282,0.059688853,9,0,1
7,1,1,1,0.417316569,0.42442421,0.059688853,9,0,1
7,1,1,1,0.839402743,0.279304158,0.059688853,9,0,1
7,1,0,2,0.571082886,0.376707755,0.059688853,9,0,1
7,0,0,3,0.568032445,0.464473742,0.059688853,9,0,1
7,1,0,1,0.828741968,0.168209365,0.059688853,9,0,1
7,0,1,1,0.754436413,0.151863809,0.059688853,9,0,1
7,1,0,1,0.718905303,0.296514991,0.059688853,9,0,1
7,1,1,1,0.468251306,0.264090379,0.059688853,9,0,1
7,1,1,2,1.168183263,0.776182807,0.059688853,9,0,1
7,1,1,2,0.781221634,0.168709185,0.059688853,9,0,1
7,0,0,4,0.562695423,0.215055158,0.059688853,9,0,1
7,1,1,1,1.639315918,0.119860109,0.059688853,9,0,1
7,1,1,1,0.683662301,0.12753625,0.059688853,9,0,1
7,0,0,3,0.592220814,0.199783428,0.059688853,9,0,1
7,0,0,3,0.540862117,0.144719568,0.059688853,9,0,1
7,0,0,3,0.674047061,0.144879545,0.059688853,9,0,1
7,0,0,4,0.143769477,0.743587591,0.059688853,9,0,1
7,1,1,4,0.515260101,0.200297278,0.059688853,9,0,1
7,1,1,2,0.608357959,0.256536234,0.059688853,9,0,1
7,0,0,2,0.348979729,0.616482462,0.059688853,9,0,1
7,1,1,3,0.401872127,0.319993868,0.059688853,9,0,1
7,0,0,1,1.015851461,0.167633568,0.059688853,9,0,1
7,0,1,3,0.756296332,0.319929808,0.059688853,9,0,1
7,1,1,3,0.553435712,0.222710864,0.059688853,9,0,1
7,1,1,4,0.509120914,0.344253278,0.059688853,9,0,1
7,0,0,1,0.458451615,0.216254569,0.059688853,9,0,1
7,0,0,3,0.494988255,0.27268914,0.059688853,9,0,1
7,1,1,1,0.628608279,0.199341807,0.059688853,9,0,1
7,0,0,2,0.600831455,0.431932613,0.059688853,9,0,1
7,0,0,2,0.509496008,0.552210747,0.059688853,9,0,1
7,1,1,1,0.626407372,0.207710564,0.059688853,9,0,1
7,0,0,1,0.84511754,0.623818223,0.059688853,10,1,1
7,1,1,2,0.689351656,0.207718891,0.059688853,10,1,1
7,0,0,3,0.549945964,0.288022113,0.059688853,10,1,1
7,0,0,1,0.531162525,0.392371134,0.059688853,10,1,1
7,1,1,2,0.599261084,0.576591648,0.059688853,10,1,1
7,1,1,3,0.916519128,0.576451776,0.059688853,10,1,1
7,0,0,3,0.584908743,0.201035183,0.059688853,10,1,1
7,1,1,4,0.525706151,0.264134517,0.059688853,10,1,1
7,1,1,4,0.491417267,0.143034775,0.059688853,10,1,1
7,0,1,1,1.296244035,0.176138012,0.059688853,10,1,1
7,0,0,3,0.405104212,0.271466922,0.059688853,10,1,1
7,1,1,2,0.681868804,0.544164954,0.059688853,10,1,1
7,0,0,1,0.678672666,0.175966368,0.059688853,10,1,1
7,0,0,3,0.43482414,0.248754099,0.059688853,10,1,1
7,1,1,1,0.559790609,0.320640751,0.059688853,10,1,1
7,1,1,3,0.540741159,0.191845803,0.059688853,10,1,1
7,1,1,3,0.562256311,0.311452124,0.059688853,10,1,1
7,1,1,1,0.478259937,0.424539319,0.059688853,10,1,1
7,0,0,3,0.451064921,0.200570524,0.059688853,10,1,1
7,1,1,4,0.440642648,0.190973519,0.059688853,10,1,1
7,1,1,3,0.524435404,0.200311222,0.059688853,10,1,1
7,0,1,3,0.401867321,0.599310215,0.059688853,10,1,1
7,1,1,4,0.41518843,0.222970763,0.059688853,10,1,1
7,1,1,4,0.426927728,0.368092692,0.059688853,10,1,1
7,1,1,3,0.568715805,0.29546615,0.059688853,10,1,1
7,0,0,4,0.372711774,0.296688914,0.059688853,10,1,1
7,0,0,4,0.425214425,0.137149292,0.059688853,10,1,1
7,1,1,3,0.455263476,0.151176794,0.059688853,10,1,1
7,0,0,4,0.443775397,0.150968285,0.059688853,10,1,1
7,1,1,4,0.504620335,0.176063458,0.059688853,10,1,1
7,1,1,3,0.540474606,0.2807271,0.059688853,10,1,1
7,1,1,1,1.290590726,0.127307289,0.059688853,10,1,1
7,0,0,2,0.574468674,0.272196952,0.059688853,10,1,1
7,1,1,3,0.603094985,0.296225009,0.059688853,10,1,1
7,0,1,3,0.744937931,0.176018523,0.059688853,10,1,1
7,1,1,4,0.565231579,0.448241275,0.059688853,10,1,1
7,1,1,1,1.009467861,0.21602175,0.059688853,10,1,1
7,1,1,4,0.687169167,0.239231418,0.059688853,10,1,1
7,0,0,2,0.587578058,0.272674248,0.059688853,10,1,1
7,0,0,2,1.255918502,0.383965582,0.059688853,10,1,1
7,1,1,3,0.476668748,0.192773091,0.059688853,10,1,1
7,0,1,1,0.729660811,0.361093481,0.059688853,10,1,1
7,0,0,1,0.335352855,0.494979019,0.059688853,10,1,1
7,1,1,3,0.42786465,0.199292813,0.059688853,10,1,1
7,0,1,1,0.496806955,0.391115638,0.059688853,10,1,1
7,0,0,1,0.637030812,0.224805185,0.059688853,10,1,1
7,0,0,2,0.682703284,0.423182911,0.059688853,10,1,1
7,0,1,1,0.847305403,0.44005653,0.059688853,10,1,1
7,0,1,1,0.811687049,0.57627171,0.059688853,10,1,1
7,0,0,1,0.720695404,0.864547558,0.059688853,10,1,1
7,0,0,3,0.701668416,0.463969112,0.059688853,10,1,1
7,0,1,2,0.818391775,0.455742387,0.059688853,10,1,1
7,0,0,1,0.711441446,0.679657669,0.059688853,10,1,1
7,1,1,3,0.635943685,0.44810524,0.059688853,10,1,1
7,0,1,1,0.75235704,0.760699601,0.059688853,10,1,1
7,0,0,3,0.517367575,0.448013719,0.059688853,10,1,1
7,1,1,4,0.569996608,0.223938961,0.059688853,10,1,1
7,0,1,1,0.750790896,0.51211299,0.059688853,10,1,1
7,0,0,3,0.50853785,0.719441683,0.059688853,10,1,1
7,0,0,4,0.905144655,0.239880478,0.059688853,10,1,1
7,1,1,3,1.085201252,0.784649695,0.059688853,10,1,1
7,1,0,1,0.746569858,1.168235423,0.059688853,10,1,1
7,1,1,4,0.526715113,0.336777067,0.059688853,10,1,1
7,0,1,4,0.611766367,0.231764293,0.059688853,10,1,1
7,1,1,3,0.552317713,0.640857416,0.059688853,10,1,1
7,0,1,3,0.382093336,0.567816036,0.059688853,10,1,1
7,1,1,4,0.523063968,0.384063634,0.059688853,10,1,1
7,0,1,1,0.662985184,0.144521784,0.059688853,10,1,1
7,0,1,1,0.635710566,0.160187167,0.059688853,10,1,1
7,0,0,2,0.832457419,0.3128002,0.059688853,10,1,1
7,1,1,4,0.502339764,0.199338649,0.059688853,10,1,1
7,0,0,3,0.56219664,0.425142168,0.059688853,10,1,1
7,0,NaN,NaN,NaN,NaN,0.059688853,10,1,1
7,1,1,4,0.466441015,0.263210909,0.059688853,10,1,1
7,0,0,2,0.687404788,0.280110197,0.059688853,10,1,1
7,1,1,4,0.40381166,0.303628694,0.059688853,10,1,1
7,1,1,3,0.504440875,0.66397182,0.059688853,10,1,1
7,0,0,3,0.502087949,0.31885548,0.059688853,10,1,1
7,0,0,1,0.56994367,0.327720249,0.059688853,10,1,1
7,0,0,2,0.5834287,0.607406852,0.059688853,10,1,1
7,1,1,3,0.555571891,0.272427555,0.059688853,10,1,1
7,1,1,1,1.392415699,0.176663169,0.059688853,10,1,1
7,1,1,4,0.444929525,0.224228481,0.059688853,10,1,1
7,0,0,4,0.538516207,0.200180348,0.059688853,10,1,1
7,1,1,2,0.479110976,0.360260106,0.059688853,10,1,1
7,0,1,1,0.675595545,0.200601881,0.059688853,10,1,1
7,0,0,1,0.696360968,0.264131659,0.059688853,10,1,1
7,1,1,4,0.47773203,0.175260876,0.059688853,10,1,1
7,1,1,1,0.674182627,0.184349076,0.059688853,10,1,1
7,1,1,1,0.527549832,0.247554517,0.059688853,10,1,1
7,1,1,2,0.556556667,0.303255024,0.059688853,10,1,1
7,0,0,1,0.936746636,0.159873287,0.059688853,10,1,1
7,0,0,1,0.661083572,0.176382019,0.059688853,10,1,1
7,1,1,1,0.811235262,0.287648219,0.059688853,10,1,1
7,1,1,2,0.462935424,0.304144887,0.059688853,10,1,1
7,0,0,3,0.460806925,0.271059021,0.059688853,10,1,1
7,1,0,1,0.57651699,0.384963399,0.059688853,10,1,1
7,1,1,4,0.405979247,0.215757712,0.059688853,10,1,1
7,1,1,4,0.442169625,0.200358097,0.059688853,10,1,1
7,1,1,3,0.518981124,0.336595703,0.059688853,10,1,1
8,0,NaN,NaN,NaN,NaN,0.070099541,1,0,0
8,0,0,NaN,0.603641241,NaN,0.070099541,1,0,0
8,1,1,NaN,0.520204352,NaN,0.070099541,1,0,0
8,0,0,NaN,0.780970012,NaN,0.070099541,1,0,0
8,0,0,NaN,0.497380397,NaN,0.070099541,1,0,0
8,0,0,NaN,0.622274226,NaN,0.070099541,1,0,0
8,1,1,NaN,0.594960099,NaN,0.070099541,1,0,0
8,1,1,NaN,0.848105919,NaN,0.070099541,1,0,0
8,0,1,NaN,1.045604504,NaN,0.070099541,1,0,0
8,1,1,NaN,0.673719301,NaN,0.070099541,1,0,0
8,0,0,NaN,0.599121016,NaN,0.070099541,1,0,0
8,0,0,NaN,0.938884755,NaN,0.070099541,1,0,0
8,1,1,NaN,0.704291962,NaN,0.070099541,1,0,0
8,1,1,NaN,0.669116455,NaN,0.070099541,1,0,0
8,0,1,NaN,1.13821334,NaN,0.070099541,1,0,0
8,1,1,NaN,0.615088514,NaN,0.070099541,1,0,0
8,1,1,NaN,0.554870335,NaN,0.070099541,1,0,0
8,0,1,NaN,0.527606379,NaN,0.070099541,1,0,0
8,0,0,NaN,0.604569407,NaN,0.070099541,1,0,0
8,1,1,NaN,0.545420915,NaN,0.070099541,1,0,0
8,0,0,NaN,0.671036786,NaN,0.070099541,1,0,0
8,1,1,NaN,0.762873668,NaN,0.070099541,1,0,0
8,1,1,NaN,0.568179807,NaN,0.070099541,1,0,0
8,0,0,NaN,0.949233606,NaN,0.070099541,1,0,0
8,0,0,NaN,0.561156203,NaN,0.070099541,1,0,0
8,1,0,NaN,0.670997219,NaN,0.070099541,1,0,0
8,1,0,NaN,1.03526877,NaN,0.070099541,1,0,0
8,0,0,NaN,0.64052246,NaN,0.070099541,1,0,0
8,1,1,NaN,1.020664104,NaN,0.070099541,1,0,0
8,1,1,NaN,0.498065061,NaN,0.070099541,1,0,0
8,0,1,NaN,0.638329095,NaN,0.070099541,1,0,0
8,1,1,NaN,0.547556152,NaN,0.070099541,1,0,0
8,0,0,NaN,0.927254807,NaN,0.070099541,1,0,0
8,1,1,NaN,0.564424615,NaN,0.070099541,1,0,0
8,0,0,NaN,0.505570456,NaN,0.070099541,1,0,0
8,1,0,NaN,1.006125196,NaN,0.070099541,1,0,0
8,0,0,NaN,0.498787857,NaN,0.070099541,1,0,0
8,1,1,NaN,0.599148224,NaN,0.070099541,1,0,0
8,0,0,NaN,0.52494412,NaN,0.070099541,1,0,0
8,0,0,NaN,0.393177423,NaN,0.070099541,1,0,0
8,1,1,NaN,0.613640886,NaN,0.070099541,1,0,0
8,1,0,NaN,0.66740962,NaN,0.070099541,1,0,0
8,1,1,NaN,0.535274088,NaN,0.070099541,1,0,0
8,0,0,NaN,0.556738751,NaN,0.070099541,1,0,0
8,0,0,NaN,0.585487689,NaN,0.070099541,1,0,0
8,0,0,NaN,0.574530095,NaN,0.070099541,1,0,0
8,1,1,NaN,0.674876757,NaN,0.070099541,1,0,0
8,0,0,NaN,0.567929224,NaN,0.070099541,1,0,0
8,1,0,NaN,0.532224664,NaN,0.070099541,1,0,0
8,1,0,NaN,0.409759335,NaN,0.070099541,1,0,0
8,0,0,NaN,0.471234055,NaN,0.070099541,1,0,1
8,1,1,3,0.720188896,0.296264901,0.070099541,1,0,1
8,1,1,3,0.72450276,0.176882801,0.070099541,1,0,1
8,0,0,4,0.481953585,0.343835515,0.070099541,1,0,1
8,0,0,3,0.3748476,0.255686981,0.070099541,1,0,1
8,1,1,3,0.603191791,0.192452787,0.070099541,1,0,1
8,0,1,2,0.807712118,0.199738435,0.070099541,1,0,1
8,0,0,2,0.428138801,0.367899992,0.070099541,1,0,1
8,1,1,3,0.705967206,0.206883162,0.070099541,1,0,1
8,1,1,3,0.694726529,0.255768203,0.070099541,1,0,1
8,1,1,NaN,0.650812444,NaN,0.070099541,1,0,1
8,1,1,4,0.546250489,0.264334772,0.070099541,1,0,1
8,0,0,4,0.7514363,0.184314452,0.070099541,1,0,1
8,0,0,4,0.388023411,0.159894671,0.070099541,1,0,1
8,0,0,3,1.112830107,0.183634451,0.070099541,1,0,1
8,1,0,3,0.461903849,0.375290137,0.070099541,1,0,1
8,0,0,3,0.594206954,0.288718986,0.070099541,1,0,1
8,0,0,3,0.527672041,0.264084585,0.070099541,1,0,1
8,0,0,3,0.420313374,0.279672533,0.070099541,1,0,1
8,0,0,3,0.552532543,0.199581863,0.070099541,1,0,1
8,0,0,3,0.397426455,0.42385466,0.070099541,1,0,1
8,0,0,3,0.450351644,0.263443683,0.070099541,1,0,1
8,1,1,3,0.591213796,0.30341773,0.070099541,1,0,1
8,0,1,3,0.699208246,0.27219165,0.070099541,1,0,1
8,1,1,3,0.488731296,0.311826046,0.070099541,1,0,1
8,1,1,4,0.436895432,0.296952702,0.070099541,1,0,1
8,1,1,3,0.609683574,0.257118434,0.070099541,1,0,1
8,0,1,3,0.61544702,0.271210342,0.070099541,1,0,1
8,1,1,3,0.499803019,0.271687599,0.070099541,1,0,1
8,0,1,4,0.656896696,0.199248464,0.070099541,1,0,1
8,0,0,4,0.725395193,0.255431897,0.070099541,1,0,1
8,1,1,3,0.865836754,0.271906896,0.070099541,1,0,1
8,1,1,4,0.655439649,0.567336358,0.070099541,1,0,1
8,1,1,1,1.172002578,0.247277456,0.070099541,1,0,1
8,1,1,1,0.744523504,0.239924438,0.070099541,1,0,1
8,1,1,4,0.733620233,0.248164123,0.070099541,1,0,1
8,1,1,4,0.793769752,0.303960183,0.070099541,1,0,1
8,0,0,2,0.702731896,0.296547507,0.070099541,1,0,1
8,0,1,4,1.083009548,0.176341526,0.070099541,1,0,1
8,0,0,3,0.65580053,0.376529005,0.070099541,1,0,1
8,1,1,NaN,0.981795557,NaN,0.070099541,1,0,1
8,1,1,4,0.655699276,0.239343406,0.070099541,1,0,1
8,0,1,4,0.555541607,0.20085268,0.070099541,1,0,1
8,0,0,4,0.464298716,0.488956073,0.070099541,1,0,1
8,1,1,3,0.741499431,0.39160086,0.070099541,1,0,1
8,0,0,4,0.562036137,0.368804466,0.070099541,1,0,1
8,0,0,4,0.70351997,0.335341706,0.070099541,1,0,1
8,1,0,4,0.443833092,0.263784276,0.070099541,1,0,1
8,1,0,4,0.641178143,0.327218296,0.070099541,1,0,1
8,1,0,4,0.517161759,0.279617885,0.070099541,1,0,1
8,0,1,4,0.709310825,0.184473733,0.070099541,2,1,1
8,1,1,4,0.642379124,0.240092655,0.070099541,2,1,1
8,1,1,3,0.582329069,0.192711334,0.070099541,2,1,1
8,1,1,4,0.523150433,0.248189203,0.070099541,2,1,1
8,0,0,2,0.824418148,0.296058606,0.070099541,2,1,1
8,1,1,3,0.677795286,0.263302599,0.070099541,2,1,1
8,1,1,4,0.77788286,0.231683955,0.070099541,2,1,1
8,1,1,4,0.519389189,0.215519655,0.070099541,2,1,1
8,0,0,4,0.516003116,0.431541865,0.070099541,2,1,1
8,0,0,3,0.688363622,0.344323668,0.070099541,2,1,1
8,1,1,3,0.749298159,0.247229914,0.070099541,2,1,1
8,1,1,3,0.793484022,0.240671821,0.070099541,2,1,1
8,1,1,4,0.750713129,0.343429032,0.070099541,2,1,1
8,0,1,3,0.667930455,0.207032387,0.070099541,2,1,1
8,1,1,4,0.6397284,0.208454096,0.070099541,2,1,1
8,0,1,3,0.629028077,0.232343727,0.070099541,2,1,1
8,1,1,3,0.65738103,0.256124285,0.070099541,2,1,1
8,0,0,3,0.559013219,0.288112726,0.070099541,2,1,1
8,1,1,3,0.691389562,0.239482432,0.070099541,2,1,1
8,0,1,3,0.688769109,0.215866007,0.070099541,2,1,1
8,1,1,4,0.548453604,0.248688622,0.070099541,2,1,1
8,0,0,3,0.873572778,0.44077027,0.070099541,2,1,1
8,0,NaN,NaN,NaN,NaN,0.070099541,2,1,1
8,0,1,3,0.569250463,0.192009202,0.070099541,2,1,1
8,1,NaN,NaN,NaN,NaN,0.070099541,2,1,1
8,1,1,4,0.566114429,0.223438696,0.070099541,2,1,1
8,0,0,4,0.618721627,0.207972562,0.070099541,2,1,1
8,1,1,3,0.823323439,0.248178197,0.070099541,2,1,1
8,1,1,3,0.684300908,0.215398192,0.070099541,2,1,1
8,0,1,3,0.832389907,0.192324416,0.070099541,2,1,1
8,1,1,3,0.701809059,0.223989245,0.070099541,2,1,1
8,1,1,3,0.826573854,0.18397468,0.070099541,2,1,1
8,0,0,3,0.903081761,0.200909727,0.070099541,2,1,1
8,1,1,4,0.55574639,0.272954249,0.070099541,2,1,1
8,1,1,3,0.600794864,0.288683685,0.070099541,2,1,1
8,0,0,4,0.565680531,0.264479335,0.070099541,2,1,1
8,0,1,3,0.778749595,0.279734643,0.070099541,2,1,1
8,1,1,3,0.622914165,0.207807544,0.070099541,2,1,1
8,0,0,3,0.596419637,0.272233729,0.070099541,2,1,1
8,0,1,3,0.737467952,0.159586378,0.070099541,2,1,1
8,0,1,NaN,0.54945739,NaN,0.070099541,2,1,1
8,0,0,2,0.640186254,0.464034655,0.070099541,2,1,1
8,0,0,2,0.500874972,0.239447702,0.070099541,2,1,1
8,0,0,2,0.489429989,0.279766652,0.070099541,2,1,1
