Subj_idx,Block,Trial,Stimulus,Response,RT_dec,Confidence,RT_conf,ErrorDirectionJudgment,RT_directionJudgment
3,1,169,4,4,0.900827859994024,3,0.399596659990493,-1,1.44951630901778
3,1,170,11,15,3.13653326203348,3,0.878145485010464,-1,0.796738730976358
3,1,171,22,21,3.47081547300331,2,6.68075955001405,1,0.43325930001447
3,1,172,15,14,3.28716491197702,2,0.723548587004188,-1,0.456781688029878
3,1,173,24,21,1.43498269101838,3,0.425180346006528,-1,0.723041213001125
3,1,174,7,9,3.25405600201339,3,0.365288623026572,-1,0.51303909503622
3,1,175,11,11,1.95248975703726,3,0.483496885048226,1,0.0268856550101191
3,1,176,4,4,2.52087153500179,3,0.192805812985171,1,6.91729742701864
3,1,177,9,9,1.2007633530302,3,0.467886433005333,-1,0.434927171969321
3,1,178,7,8,1.53415317100007,3,0.943574164994061,-1,0.0177788650034927
3,1,179,27,24,2.97064202401089,2,1.13055639097001,-1,0.0165540050365962
3,1,180,7,8,2.87058914697263,3,1.04729502904229,-1,0.678429264982697
3,1,181,17,25,2.83543158997782,2,1.34835540596396,-1,0.0328281270340085
3,1,182,14,16,1.53555935597979,2,2.22853344300529,-1,2.06042022904148
3,1,183,4,4,2.31973033602117,3,0.210967970022466,-1,1.0454541160143
3,1,184,7,8,1.50127009500284,3,0.855655056016985,-1,0.846031173015945
3,1,185,22,23,2.18656922300579,3,1.44362262997311,-1,0.924132763990201
3,1,186,7,9,2.83650287700584,3,0.388387385988608,-1,0.688221101008821
3,1,187,27,16,8.90921072999481,2,1.24064201896545,-1,0.721264405990951
3,1,188,9,12,3.43812410597457,3,2.95892464596545,-1,0.598305915016681
3,1,189,16,18,1.58468855597312,3,0.470106831053272,-1,0.0788957769982517
3,1,190,16,19,2.66878827300388,2,1.51235911500407,1,1.05442407605005
3,1,191,4,4,1.11759765696479,3,0.17712724203011,-1,1.46764293097658
3,1,192,14,16,3.4204179829685,3,1.06913245498436,-1,0.276237612997647
3,1,193,20,25,1.43431615503505,3,2.37135805300204,-1,1.4296560260118
3,1,194,22,26,4.37159735301975,2,1.04513877397403,-1,0.174125837977044
3,1,195,26,25,4.15436060598586,2,0.636306885979138,-1,0.229540397995152
3,1,196,7,11,1.75191185699077,3,0.644922674051486,1,0.46265104203485
3,1,197,6,6,1.3516267130035,3,0.603140868013725,1,2.0527609300334
3,1,198,22,16,4.68857742002001,2,0.67524329101434,-1,0.674902897968423
3,1,199,16,21,2.16850363701815,3,0.488482128013857,-1,2.63119186402764
3,1,200,7,7,3.92189703200711,3,0.794812979002018,-1,0.0166256690281443
3,1,201,9,9,1.88569730904419,3,0.71222011995269,-1,0.66192752198549
3,1,202,11,13,2.93662868399406,3,0.61384404101409,-1,0.470700730977114
3,1,203,9,13,1.65135606500553,3,1.11048346699681,-1,0.972115116019268
3,1,204,20,22,1.95175046299119,3,0.704215255973395,-1,0.748751705978066
3,1,205,12,15,1.73591736500384,3,0.473268122994341,-1,0.752486206009053
