Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,RT_decConf,mean,sd,Condition,Training
15,1,0,40.1961,NaN,NaN,1.5887,0.485,0.1,-1,1
15,0,1,23.4475,NaN,NaN,0.99983,0.515,0.0333,-1,1
15,0,0,38.235,NaN,NaN,0.83561,0.515,0.1,-1,1
15,1,1,13.235,NaN,NaN,1.5894,0.485,0.1,-1,1
15,0,0,34.314,NaN,NaN,0.76505,0.515,0.0333,-1,1
15,1,1,27.5325,NaN,NaN,0.57595,0.485,0.0333,-1,1
15,1,0,34.314,NaN,NaN,0.46991,0.485,0.1,-1,1
15,0,0,34.314,NaN,NaN,0.89453,0.53,0.0333,-1,1
15,1,1,31.6175,NaN,NaN,1.5299,0.47,0.0333,-1,1
15,0,0,38.235,NaN,NaN,0.78794,0.53,0.1,-1,1
15,0,1,23.4475,NaN,NaN,0.57638,0.515,0.0333,-1,1
15,1,1,19.3625,NaN,NaN,0.85922,0.47,0.1,-1,1
15,1,1,17.32,NaN,NaN,0.80029,0.47,0.1,-1,1
15,1,0,38.235,NaN,NaN,0.56472,0.47,0.1,-1,1
15,1,1,27.5325,NaN,NaN,0.88227,0.47,0.0333,-1,1
15,1,0,36.275,NaN,NaN,0.56409,0.47,0.1,-1,1
15,0,0,32.353,NaN,NaN,0.58769,0.53,0.1,-1,1
15,1,1,25.49,NaN,NaN,0.95337,0.47,0.1,-1,1
15,0,0,38.235,NaN,NaN,0.77678,0.53,0.1,-1,1
15,1,1,27.5325,NaN,NaN,0.95275,0.485,0.1,-1,1
15,1,1,27.5325,NaN,NaN,0.75329,0.485,0.0333,-1,1
15,0,0,44.1176,NaN,NaN,0.39927,0.515,0.1,-1,1
15,0,0,30.392,NaN,NaN,0.47064,0.53,0.1,-1,1
15,1,1,33.66,NaN,NaN,0.59947,0.47,0.1,-1,1
15,0,0,46.0784,NaN,NaN,0.51714,0.53,0.1,-1,1
15,1,1,35.7025,NaN,NaN,0.76434,0.485,0.0333,-1,1
15,1,1,27.5325,NaN,NaN,0.61132,0.485,0.0333,-1,1
15,1,1,33.66,NaN,NaN,0.55239,0.47,0.0333,-1,1
15,1,1,45.915,NaN,NaN,0.56466,0.485,0.0333,-1,1
15,0,0,50,NaN,NaN,0.44697,0.53,0.0333,-1,1
15,0,0,34.314,NaN,NaN,0.57595,0.53,0.0333,-1,1
15,1,1,29.575,NaN,NaN,0.51707,0.485,0.0333,-1,1
15,1,1,25.49,NaN,NaN,0.55297,0.47,0.0333,-1,1
15,0,0,24.51,NaN,NaN,0.48168,0.515,0.0333,-1,1
15,1,1,31.6175,NaN,NaN,2.4839,0.485,0.1,-1,1
15,1,1,37.745,NaN,NaN,3.591,0.47,0.0333,-1,1
15,0,0,36.275,NaN,NaN,0.41101,0.53,0.0333,-1,1
15,0,0,36.275,NaN,NaN,0.47052,0.515,0.1,-1,1
15,0,0,36.275,NaN,NaN,0.99993,0.53,0.1,-1,1
15,0,0,32.353,NaN,NaN,0.49409,0.53,0.0333,-1,1
15,1,0,28.431,NaN,NaN,0.45815,0.47,0.1,-1,1
15,1,0,36.275,NaN,NaN,1.0235,0.47,0.1,-1,1
15,1,1,29.575,NaN,NaN,0.69423,0.47,0.0333,-1,1
15,0,0,16.667,NaN,NaN,0.61123,0.53,0.1,-1,1
15,1,1,31.6175,NaN,NaN,0.42284,0.485,0.0333,-1,1
15,1,1,23.4475,NaN,NaN,0.50524,0.485,0.0333,-1,1
15,1,1,35.7025,NaN,NaN,1.0354,0.47,0.1,-1,1
15,0,0,38.235,NaN,NaN,0.58833,0.53,0.1,-1,1
15,1,1,31.6175,NaN,NaN,1.0122,0.47,0.1,-1,1
15,1,1,41.83,NaN,NaN,0.81206,0.485,0.1,-1,1
15,0,0,34.314,NaN,NaN,0.84682,0.515,0.1,-1,1
15,0,0,42.1569,NaN,NaN,0.69382,0.515,0.0333,-1,1
15,1,0,38.235,NaN,NaN,0.8121,0.485,0.1,-1,1
15,1,1,50,NaN,NaN,0.98821,0.47,0.1,-1,1
15,0,0,50,NaN,NaN,0.56416,0.515,0.1,-1,1
15,1,1,50,NaN,NaN,0.56463,0.485,0.1,-1,1
15,1,0,48.0392,NaN,NaN,0.91804,0.485,0.0333,-1,1
15,1,1,50,NaN,NaN,0.38748,0.47,0.0333,-1,1
15,1,0,34.314,NaN,NaN,0.48224,0.485,0.1,-1,1
15,0,0,40.1961,NaN,NaN,0.69384,0.515,0.0333,-1,1
15,1,0,34.314,NaN,NaN,0.5289,0.485,0.0333,-1,1
15,1,0,28.431,NaN,NaN,0.69362,0.47,0.0333,-1,1
15,0,0,34.314,NaN,NaN,0.58763,0.53,0.1,-1,1
15,0,0,30.392,NaN,NaN,0.54117,0.53,0.1,-1,1
15,0,0,40.1961,NaN,NaN,0.65838,0.515,0.0333,-1,1
15,0,0,34.314,NaN,NaN,0.62317,0.515,0.0333,-1,1
15,0,0,36.275,NaN,NaN,0.30562,0.53,0.0333,-1,1
15,1,1,35.7025,NaN,NaN,0.61183,0.47,0.0333,-1,1
15,0,1,25.49,NaN,NaN,0.90564,0.515,0.0333,-1,1
15,1,0,50,NaN,NaN,0.47054,0.485,0.1,-1,1
15,1,1,50,NaN,NaN,0.45819,0.47,0.0333,-1,1
15,1,1,50,NaN,NaN,0.82331,0.485,0.0333,-1,1
15,0,0,50,NaN,NaN,0.3292,0.515,0.1,-1,1
15,0,1,19.3625,NaN,NaN,0.72905,0.515,0.1,-1,1
15,0,0,50,NaN,NaN,0.71728,0.53,0.0333,-1,1
15,1,1,50,NaN,NaN,0.39984,0.485,0.0333,-1,1
15,0,1,15.2775,NaN,NaN,1.5418,0.515,0.0333,-1,1
15,0,1,0.979999999999997,NaN,NaN,2.7077,0.515,0.0333,-1,1
15,0,0,30.392,NaN,NaN,1.1653,0.53,0.1,-1,1
15,0,1,25.49,NaN,NaN,1.9545,0.53,0.0333,-1,1
15,1,1,19.3625,NaN,NaN,1.1771,0.47,0.1,-1,1
15,0,0,32.353,NaN,NaN,0.28148,0.515,0.0333,-1,1
15,0,0,24.51,NaN,NaN,0.47,0.53,0.1,-1,1
15,1,1,23.4475,NaN,NaN,0.61183,0.485,0.0333,-1,1
15,0,1,25.49,NaN,NaN,0.57653,0.53,0.1,-1,1
15,1,1,23.4475,NaN,NaN,0.57595,0.485,0.1,-1,1
15,1,1,25.49,NaN,NaN,0.44645,0.47,0.1,-1,1
15,1,0,36.275,NaN,NaN,2.0011,0.485,0.1,-1,1
15,1,1,23.4475,NaN,NaN,0.50528,0.485,0.0333,-1,1
15,0,0,38.235,NaN,NaN,0.37619,0.53,0.0333,-1,1
15,1,1,43.8725,NaN,NaN,0.39918,0.47,0.1,-1,1
15,0,0,50,NaN,NaN,0.58834,0.515,0.1,-1,1
15,1,1,19.3625,NaN,NaN,0.75267,0.485,0.1,-1,1
15,0,0,26.471,NaN,NaN,0.34035,0.53,0.0333,-1,1
15,0,0,46.0784,NaN,NaN,0.6348,0.515,0.1,-1,1
15,0,1,33.66,NaN,NaN,1.2355,0.515,0.1,-1,1
15,1,1,39.7875,NaN,NaN,0.95327,0.47,0.0333,-1,1
15,1,1,23.4475,NaN,NaN,0.57652,0.47,0.0333,-1,1
15,0,0,42.1569,NaN,NaN,0.37574,0.53,0.0333,-1,1
15,1,0,50,NaN,NaN,4.4156,0.4838,0.0333,3,1
15,1,0,46.0784,NaN,NaN,1.8493,0.47,0.1,1,1
15,1,0,40.1961,NaN,NaN,0.76593,0.47,0.1,0,1
15,0,0,46.0784,NaN,NaN,0.94185,0.5162,0.1,1,1
15,0,0,42.1569,NaN,NaN,0.68346,0.5162,0.0333,0,1
15,1,1,31.6175,NaN,NaN,0.61265,0.47,0.0333,1,1
15,1,0,30.392,NaN,NaN,0.56557,0.4838,0.1,1,1
15,1,1,33.66,NaN,NaN,0.73054,0.47,0.0333,1,1
15,0,0,30.392,NaN,NaN,0.60104,0.53,0.0333,0,1
15,0,0,32.353,NaN,NaN,0.84837,0.53,0.0333,0,1
15,0,0,40.1961,NaN,NaN,0.70705,0.53,0.0333,0,1
15,1,1,35.7025,NaN,NaN,0.58929,0.47,0.1,0,1
15,0,1,39.7875,NaN,NaN,0.55386,0.5162,0.1,1,1
15,0,0,50,NaN,NaN,0.83647,0.53,0.0333,1,1
15,0,0,44.1176,NaN,NaN,1.6485,0.53,0.1,3,1
15,1,1,21.405,NaN,NaN,0.88368,0.47,0.1,0,1
15,1,1,33.66,NaN,NaN,0.49502,0.4838,0.0333,0,1
15,0,0,38.235,NaN,NaN,0.37716,0.5162,0.1,0,1
15,1,1,50,NaN,NaN,0.48315,0.4838,0.0333,1,1
15,1,1,39.7875,NaN,NaN,0.55398,0.47,0.1,0,1
15,1,1,50,NaN,NaN,0.48302,0.47,0.1,1,1
15,1,1,3.02249999999999,NaN,NaN,1.8848,0.47,0.0333,0,1
15,0,0,50,NaN,NaN,0.90649,0.5162,0.1,3,1
15,0,0,50,NaN,NaN,0.5304,0.5162,0.1,0,1
15,1,1,43.8725,NaN,NaN,0.50674,0.4838,0.0333,1,1
15,1,1,37.745,NaN,NaN,0.68337,0.4838,0.0333,0,1
15,1,1,29.575,NaN,NaN,1.4836,0.47,0.1,3,1
15,0,0,46.0784,NaN,NaN,0.44796,0.53,0.1,0,1
15,1,1,35.7025,NaN,NaN,0.6246,0.4838,0.0333,0,1
15,1,1,35.7025,NaN,NaN,0.55374,0.4838,0.1,1,1
15,0,0,46.0784,NaN,NaN,0.47134,0.53,0.0333,1,1
15,0,0,38.235,NaN,NaN,0.58915,0.53,0.0333,1,1
15,0,1,13.235,NaN,NaN,0.58932,0.5162,0.0333,0,1
15,0,0,42.1569,NaN,NaN,0.53038,0.53,0.1,0,1
15,1,1,29.575,NaN,NaN,0.48314,0.47,0.1,1,1
15,1,1,7.10749999999999,NaN,NaN,1.2605,0.4838,0.0333,1,1
15,0,0,30.392,NaN,NaN,0.74222,0.53,0.1,1,1
15,1,1,25.49,NaN,NaN,1.4129,0.47,0.0333,3,1
15,0,0,34.314,NaN,NaN,0.71863,0.5162,0.1,1,1
15,0,0,50,NaN,NaN,0.5891,0.5162,0.0333,1,1
15,1,1,19.3625,NaN,NaN,0.49508,0.47,0.0333,0,1
15,1,1,15.2775,NaN,NaN,0.51852,0.47,0.0333,1,1
15,0,1,25.49,NaN,NaN,1.0367,0.53,0.1,1,1
15,1,0,50,NaN,NaN,0.44811,0.4838,0.1,1,1
15,0,0,20.588,NaN,NaN,0.43601,0.5162,0.0333,1,1
15,1,1,50,NaN,NaN,0.71884,0.47,0.0333,0,1
15,1,0,50,NaN,NaN,0.47152,0.4838,0.1,0,1
15,0,0,42.1569,NaN,NaN,0.50658,0.53,0.0333,1,1
15,0,0,32.353,NaN,NaN,0.60095,0.5162,0.1,0,1
15,0,0,34.314,NaN,NaN,0.44788,0.53,0.0333,0,1
15,1,0,48.0392,NaN,NaN,0.45974,0.4838,0.1,0,1
15,1,1,31.6175,NaN,NaN,0.43614,0.4838,0.1,0,1
15,1,0,44.1176,NaN,NaN,0.48331,0.4838,0.0333,0,1
15,0,0,32.353,NaN,NaN,0.57735,0.5162,0.0333,1,1
15,0,0,44.1176,NaN,NaN,0.68333,0.5162,0.0333,1,1
15,0,0,40.1961,NaN,NaN,0.43614,0.5162,0.0333,0,1
15,1,0,32.353,NaN,NaN,0.62464,0.4838,0.1,0,1
15,1,1,50,NaN,NaN,0.53019,0.4838,0.1,1,1
15,1,1,29.575,NaN,NaN,0.50681,0.47,0.0333,0,1
15,0,0,50,NaN,NaN,0.57753,0.5162,0.0333,0,1
15,0,1,15.2775,NaN,NaN,0.54191,0.53,0.1,1,1
15,0,0,30.392,NaN,NaN,0.50667,0.53,0.1,0,1
15,0,1,25.49,NaN,NaN,0.51852,0.53,0.1,0,1
15,0,0,38.235,NaN,NaN,0.45964,0.5162,0.1,0,1
15,0,0,50,NaN,NaN,2.849,0.53,0.0333,-1,1
15,1,1,45.915,NaN,NaN,1.5892,0.4838,0.1,-1,1
15,0,0,38.235,NaN,NaN,0.81207,0.5162,0.1,-1,1
15,0,0,38.235,NaN,NaN,0.61119,0.5162,0.0333,-1,1
15,1,0,34.314,NaN,NaN,0.6824,0.47,0.1,-1,1
15,1,1,39.7875,NaN,NaN,0.55301,0.47,0.0333,-1,1
15,0,0,28.431,NaN,NaN,0.60002,0.53,0.1,-1,1
15,1,1,29.575,NaN,NaN,0.54055,0.4838,0.0333,-1,1
15,1,1,29.575,NaN,NaN,0.78954,0.47,0.0333,0,0
15,0,0,48.0392,NaN,NaN,0.76584,0.5162,0.1,1,0
15,1,0,44.1176,NaN,NaN,0.94242,0.4838,0.1,1,0
15,1,1,37.745,NaN,NaN,1.507,0.47,0.0333,3,0
15,0,0,44.1176,NaN,NaN,0.64805,0.53,0.0333,1,0
15,1,1,27.5325,NaN,NaN,0.67088,0.47,0.0333,3,0
15,1,1,29.575,NaN,NaN,1.3187,0.47,0.0333,3,0
15,0,0,50,NaN,NaN,0.75418,0.53,0.0333,0,0
15,0,0,50,NaN,NaN,0.55398,0.5162,0.1,0,0
15,1,1,27.5325,NaN,NaN,0.45974,0.4838,0.0333,0,0
15,1,1,13.235,NaN,NaN,0.6599,0.4838,0.0333,0,0
15,0,0,40.1961,NaN,NaN,0.74158,0.53,0.1,3,0
15,0,0,30.392,NaN,NaN,0.51783,0.5162,0.0333,3,0
15,0,0,28.431,NaN,NaN,0.43621,0.53,0.1,0,0
15,1,0,30.392,NaN,NaN,0.60103,0.4838,0.1,0,0
15,1,1,23.4475,NaN,NaN,1.7421,0.4838,0.1,3,0
15,1,1,23.4475,NaN,NaN,0.48326,0.4838,0.0333,0,0
15,0,0,38.235,NaN,NaN,0.40076,0.53,0.0333,0,0
15,0,0,34.314,NaN,NaN,0.63639,0.53,0.1,0,0
15,1,1,11.1925,NaN,NaN,0.33009,0.47,0.0333,0,0
15,0,0,32.353,NaN,NaN,0.76514,0.5162,0.1,3,0
15,1,1,33.66,NaN,NaN,0.70702,0.47,0.1,0,0
15,0,0,30.392,NaN,NaN,0.38898,0.53,0.0333,1,0
15,0,0,34.314,NaN,NaN,0.8122,0.5162,0.0333,3,0
15,0,0,30.392,NaN,NaN,0.56573,0.5162,0.0333,0,0
15,1,1,37.745,NaN,NaN,0.73049,0.4838,0.1,1,0
15,0,0,28.431,NaN,NaN,0.43603,0.5162,0.0333,0,0
15,1,1,33.66,NaN,NaN,0.63556,0.47,0.1,3,0
15,1,1,25.49,NaN,NaN,0.52896,0.4838,0.0333,3,0
15,0,0,50,NaN,NaN,0.58848,0.5162,0.0333,3,0
15,0,1,29.575,NaN,NaN,0.71806,0.5162,0.1,3,0
15,0,0,42.1569,NaN,NaN,0.53037,0.53,0.0333,0,0
15,0,0,20.588,NaN,NaN,1.4247,0.53,0.0333,3,0
15,1,1,37.745,NaN,NaN,0.50604,0.4838,0.0333,3,0
15,0,1,29.575,NaN,NaN,0.45965,0.5162,0.1,0,0
15,0,0,50,NaN,NaN,0.40059,0.5162,0.1,1,0
15,1,1,37.745,NaN,NaN,0.48246,0.4838,0.0333,3,0
15,1,1,33.66,NaN,NaN,0.48315,0.47,0.1,1,0
15,1,1,37.745,NaN,NaN,0.77755,0.4838,0.1,1,0
15,0,0,50,NaN,NaN,0.55398,0.53,0.1,0,0
15,1,1,37.745,NaN,NaN,0.40072,0.47,0.1,1,0
15,0,0,36.275,NaN,NaN,0.37718,0.53,0.1,1,0
15,1,1,33.66,NaN,NaN,0.60103,0.4838,0.1,0,0
15,0,0,26.471,NaN,NaN,0.47148,0.5162,0.0333,0,0
15,1,1,27.5325,NaN,NaN,0.41264,0.47,0.0333,0,0
15,0,0,18.627,NaN,NaN,0.40087,0.5162,0.1,0,0
15,0,0,28.431,NaN,NaN,0.63554,0.53,0.1,3,0
15,1,1,25.49,NaN,NaN,0.38893,0.47,0.1,0,0
15,1,1,29.575,NaN,NaN,0.58843,0.4838,0.0333,3,0
15,0,0,46.0784,NaN,NaN,0.37643,0.5162,0.0333,3,0
15,1,1,35.7025,NaN,NaN,0.49509,0.47,0.0333,0,0
15,0,0,50,NaN,NaN,0.53017,0.53,0.1,1,0
15,1,1,37.745,NaN,NaN,0.38909,0.4838,0.0333,0,0
15,0,0,50,NaN,NaN,0.47142,0.53,0.0333,1,0
15,1,1,41.83,NaN,NaN,0.57752,0.4838,0.1,0,0
15,1,1,37.745,NaN,NaN,0.63503,0.47,0.0333,3,0
15,1,0,42.1569,NaN,NaN,0.47152,0.47,0.1,0,0
15,1,1,37.745,NaN,NaN,0.65993,0.47,0.1,0,0
15,0,0,40.1961,NaN,NaN,0.96619,0.53,0.1,0,0
15,0,0,34.314,NaN,NaN,0.48318,0.5162,0.0333,0,0
15,0,0,48.0392,NaN,NaN,0.9308,0.5162,0.1,0,0
15,1,0,38.235,NaN,NaN,0.49506,0.4838,0.1,0,0
15,1,0,36.275,NaN,NaN,0.42424,0.47,0.1,1,0
15,0,0,34.314,NaN,NaN,0.49494,0.53,0.0333,0,0
15,1,1,50,NaN,NaN,4.0268,0.47,0.1,-1,1
15,1,0,50,NaN,NaN,0.76486,0.4843,0.1,-1,1
15,1,1,50,NaN,NaN,0.85921,0.47,0.0333,-1,1
15,0,0,40.1961,NaN,NaN,0.65844,0.53,0.1,-1,1
15,0,0,30.392,NaN,NaN,0.72914,0.53,0.0333,-1,1
15,1,1,37.745,NaN,NaN,0.52933,0.4843,0.0333,-1,1
15,0,0,30.392,NaN,NaN,0.68209,0.5157,0.1,-1,1
15,0,0,22.549,NaN,NaN,0.60009,0.5157,0.0333,-1,1
15,1,1,50,NaN,NaN,0.55308,0.4843,0.0333,3,0
15,1,1,25.49,NaN,NaN,0.44791,0.47,0.0333,0,0
15,0,0,32.353,NaN,NaN,0.37723,0.5157,0.1,0,0
15,1,1,23.4475,NaN,NaN,0.42442,0.4843,0.1,0,0
15,0,0,32.353,NaN,NaN,0.51782,0.53,0.0333,3,0
15,1,1,35.7025,NaN,NaN,0.50686,0.4843,0.1,0,0
15,1,1,39.7875,NaN,NaN,0.49491,0.47,0.0333,0,0
15,0,0,50,NaN,NaN,0.58906,0.53,0.1,1,0
15,1,1,19.3625,NaN,NaN,0.34192,0.4843,0.0333,0,0
15,1,1,19.3625,NaN,NaN,0.53041,0.47,0.1,0,0
15,0,0,30.392,NaN,NaN,0.49495,0.53,0.1,1,0
15,1,1,29.575,NaN,NaN,0.42407,0.47,0.0333,1,0
15,0,0,30.392,NaN,NaN,0.56432,0.5157,0.1,3,0
15,0,0,28.431,NaN,NaN,0.43598,0.53,0.0333,1,0
15,1,1,31.6175,NaN,NaN,1.7308,0.4843,0.1,3,0
15,1,1,23.4475,NaN,NaN,0.70626,0.4843,0.1,3,0
15,0,0,28.431,NaN,NaN,0.55317,0.53,0.1,3,0
15,1,1,29.575,NaN,NaN,0.51848,0.47,0.0333,1,0
15,0,0,42.1569,NaN,NaN,0.58843,0.53,0.0333,3,0
15,0,0,24.51,NaN,NaN,0.4347,0.5157,0.0333,3,0
15,1,1,25.49,NaN,NaN,0.42422,0.4843,0.0333,1,0
15,1,1,35.7025,NaN,NaN,0.58841,0.47,0.1,3,0
15,1,1,23.4475,NaN,NaN,0.45971,0.47,0.1,0,0
15,1,1,29.575,NaN,NaN,0.5054,0.47,0.1,3,0
15,1,0,24.51,NaN,NaN,0.8358,0.4843,0.1,3,0
15,0,0,36.275,NaN,NaN,0.51853,0.53,0.1,0,0
15,0,0,30.392,NaN,NaN,0.57672,0.5157,0.0333,3,0
15,0,0,28.431,NaN,NaN,0.41264,0.53,0.1,0,0
15,0,0,34.314,NaN,NaN,0.50677,0.53,0.1,0,0
15,1,0,32.353,NaN,NaN,0.67161,0.4843,0.1,0,0
15,0,1,23.4475,NaN,NaN,0.43612,0.5157,0.0333,0,0
15,0,1,33.66,NaN,NaN,0.32992,0.5157,0.1,1,0
15,1,1,25.49,NaN,NaN,0.47151,0.47,0.1,0,0
15,0,0,40.1961,NaN,NaN,0.47149,0.53,0.0333,0,0
15,0,0,32.353,NaN,NaN,0.4949,0.53,0.0333,1,0
15,0,0,28.431,NaN,NaN,0.94251,0.5157,0.0333,0,0
15,0,0,36.275,NaN,NaN,0.52899,0.5157,0.0333,3,0
15,0,0,26.471,NaN,NaN,0.31838,0.5157,0.1,0,0
15,1,1,31.6175,NaN,NaN,0.61205,0.47,0.1,3,0
15,1,1,25.49,NaN,NaN,0.60107,0.47,0.0333,0,0
15,0,0,30.392,NaN,NaN,0.45948,0.5157,0.0333,1,0
15,0,0,26.471,NaN,NaN,0.47149,0.5157,0.1,0,0
15,0,0,28.431,NaN,NaN,0.49492,0.53,0.0333,0,0
15,1,1,31.6175,NaN,NaN,0.37719,0.47,0.1,0,0
15,0,0,44.1176,NaN,NaN,0.62455,0.53,0.0333,0,0
15,1,1,29.575,NaN,NaN,0.4243,0.4843,0.0333,0,0
15,1,1,25.49,NaN,NaN,0.43616,0.4843,0.1,0,0
15,1,1,31.6175,NaN,NaN,0.45962,0.47,0.0333,1,0
15,0,0,40.1961,NaN,NaN,0.53034,0.53,0.0333,0,0
15,1,1,21.405,NaN,NaN,0.94257,0.4843,0.0333,0,0
15,1,1,29.575,NaN,NaN,0.47153,0.47,0.0333,0,0
15,0,0,50,NaN,NaN,0.30645,0.53,0.1,1,0
15,0,0,24.51,NaN,NaN,0.54136,0.5157,0.1,3,0
15,0,0,22.549,NaN,NaN,0.43619,0.5157,0.1,0,0
15,0,0,28.431,NaN,NaN,0.42441,0.53,0.1,0,0
15,1,1,43.8725,NaN,NaN,0.61203,0.47,0.0333,3,0
15,1,1,27.5325,NaN,NaN,0.47138,0.4843,0.1,1,0
15,1,1,25.49,NaN,NaN,0.68271,0.4843,0.0333,3,0
15,1,1,21.405,NaN,NaN,0.50605,0.47,0.1,3,0
15,1,1,31.6175,NaN,NaN,0.3773,0.4843,0.0333,0,0
15,0,1,27.5325,NaN,NaN,0.40083,0.5157,0.0333,0,0
15,1,1,35.7025,NaN,NaN,0.48244,0.4843,0.0333,3,0
15,0,0,46.0784,NaN,NaN,0.41181,0.5157,0.1,3,0
15,0,0,32.353,NaN,NaN,0.42438,0.5157,0.0333,0,0
15,0,0,50,NaN,NaN,1.5535,0.53,0.0333,-1,1
15,0,0,50,NaN,NaN,0.89436,0.53,0.1,-1,1
15,1,1,43.8725,NaN,NaN,0.61127,0.47,0.1,-1,1
15,0,1,29.575,NaN,NaN,0.62308,0.5162,0.1,-1,1
15,1,1,17.32,NaN,NaN,0.88268,0.4838,0.0333,-1,1
15,0,0,38.235,NaN,NaN,0.71733,0.5162,0.0333,-1,1
15,1,1,37.745,NaN,NaN,0.61132,0.47,0.0333,-1,1
15,1,0,34.314,NaN,NaN,0.44647,0.4838,0.1,-1,1
15,0,0,36.275,NaN,NaN,1.5896,0.53,0.0333,3,0
15,1,1,35.7025,NaN,NaN,0.4237,0.47,0.1,3,0
15,0,0,32.353,NaN,NaN,1.2598,0.5162,0.0333,3,0
15,0,0,22.549,NaN,NaN,0.40084,0.5162,0.0333,0,0
15,1,0,26.471,NaN,NaN,0.38891,0.47,0.1,1,0
15,1,1,27.5325,NaN,NaN,0.31766,0.47,0.0333,1,0
15,1,1,19.3625,NaN,NaN,0.70565,0.4838,0.1,3,0
15,0,1,17.32,NaN,NaN,1.979,0.5162,0.0333,0,0
15,1,1,37.745,NaN,NaN,0.72976,0.4838,0.0333,3,0
15,0,0,50,NaN,NaN,0.48316,0.53,0.0333,1,0
15,1,1,50,NaN,NaN,0.36524,0.47,0.0333,1,0
15,1,0,50,NaN,NaN,0.53038,0.4838,0.1,0,0
15,0,0,50,NaN,NaN,0.49489,0.5162,0.1,1,0
15,0,0,50,NaN,NaN,0.70677,0.53,0.1,1,0
15,0,0,50,NaN,NaN,0.37722,0.5162,0.1,0,0
15,0,0,50,NaN,NaN,0.67175,0.53,0.1,0,0
15,1,1,50,NaN,NaN,0.69451,0.4838,0.1,3,0
15,0,0,50,NaN,NaN,0.5642,0.5162,0.1,3,0
15,1,1,50,NaN,NaN,0.51861,0.47,0.0333,0,0
15,0,0,50,NaN,NaN,0.55387,0.53,0.1,1,0
15,0,0,44.1176,NaN,NaN,0.58929,0.53,0.1,0,0
15,1,1,50,NaN,NaN,0.44785,0.4838,0.0333,1,0
15,1,1,50,NaN,NaN,0.50687,0.4838,0.0333,0,0
15,0,0,50,NaN,NaN,0.52949,0.5162,0.1,3,0
15,1,1,50,NaN,NaN,0.36547,0.47,0.0333,0,0
15,1,1,39.7875,NaN,NaN,1.4835,0.4838,0.1,3,0
15,1,1,45.915,NaN,NaN,0.49366,0.4838,0.1,3,0
15,0,0,26.471,NaN,NaN,0.43619,0.53,0.0333,0,0
15,0,0,14.706,NaN,NaN,0.50667,0.53,0.0333,1,0
15,1,1,35.7025,NaN,NaN,0.41243,0.47,0.1,0,0
15,1,0,22.549,NaN,NaN,0.67165,0.4838,0.1,0,0
15,1,1,37.745,NaN,NaN,0.3064,0.47,0.1,1,0
15,1,0,18.627,NaN,NaN,0.47153,0.4838,0.0333,0,0
15,1,1,19.3625,NaN,NaN,0.40088,0.47,0.0333,0,0
15,0,0,16.667,NaN,NaN,0.42426,0.53,0.0333,0,0
15,0,0,20.588,NaN,NaN,0.34184,0.5162,0.1,1,0
15,1,1,37.745,NaN,NaN,0.35363,0.47,0.0333,0,0
15,0,0,50,NaN,NaN,0.40086,0.5162,0.0333,0,0
15,0,0,50,NaN,NaN,0.50666,0.53,0.0333,1,0
15,1,1,23.4475,NaN,NaN,0.37729,0.47,0.1,0,0
15,0,0,28.431,NaN,NaN,0.36553,0.53,0.1,0,0
15,1,1,25.49,NaN,NaN,0.63558,0.4838,0.0333,3,0
15,1,1,19.3625,NaN,NaN,0.50684,0.47,0.1,0,0
15,1,0,22.549,NaN,NaN,0.50681,0.47,0.1,0,0
15,0,1,21.405,NaN,NaN,0.58915,0.5162,0.0333,1,0
15,0,0,32.353,NaN,NaN,0.40076,0.53,0.0333,0,0
15,0,0,24.51,NaN,NaN,0.58845,0.53,0.1,3,0
15,1,1,21.405,NaN,NaN,0.37721,0.4838,0.0333,0,0
15,1,0,14.706,NaN,NaN,0.42449,0.4838,0.1,0,0
15,0,0,28.431,NaN,NaN,0.97775,0.5162,0.0333,1,0
15,0,1,21.405,NaN,NaN,0.42437,0.5162,0.1,0,0
15,0,0,36.275,NaN,NaN,0.50688,0.53,0.0333,0,0
15,0,1,41.83,NaN,NaN,0.41263,0.5162,0.1,0,0
15,0,0,50,NaN,NaN,0.51851,0.53,0.1,0,0
15,0,1,5.065,NaN,NaN,2.0849,0.53,0.1,1,0
15,1,1,50,NaN,NaN,0.7887,0.47,0.1,3,0
15,1,1,50,NaN,NaN,0.71893,0.4838,0.0333,0,0
15,0,0,50,NaN,NaN,0.4353,0.5162,0.0333,3,0
15,1,1,41.83,NaN,NaN,0.35367,0.4838,0.1,0,0
15,1,1,29.575,NaN,NaN,0.29471,0.47,0.0333,1,0
15,0,1,5.065,NaN,NaN,0.31841,0.5162,0.0333,0,0
15,0,0,44.1176,NaN,NaN,0.94262,0.5162,0.1,0,0
15,1,1,25.49,NaN,NaN,0.4236,0.47,0.0333,3,0
15,1,1,17.32,NaN,NaN,0.7292,0.4838,0.0333,3,0
15,0,0,38.235,NaN,NaN,2.5781,0.53,0.1,-1,1
15,1,1,29.575,NaN,NaN,0.69414,0.47,0.1,-1,1
15,1,1,23.4475,NaN,NaN,0.682,0.4813,0.0333,-1,1
15,1,1,17.32,NaN,NaN,0.58817,0.47,0.0333,-1,1
15,0,0,38.235,NaN,NaN,0.67027,0.53,0.0333,-1,1
15,1,0,34.314,NaN,NaN,0.52939,0.4813,0.1,-1,1
