Subj_idx,Block,Trial_in_block,Trial,Stimulus,RT_start,Response,Confidence,RT_conf,ErrorDirection,RT_error
1,3,13,105,3,0.76866,3.6963,2,1.5479,0,0.51409
1,3,14,106,3,0.60496,3.1867,3,1.0904,0,0.61145
1,3,15,107,6,0.60278,6.7717,3,1.4599,1,0.51385
1,3,16,108,3,0.66086,4.017,3,4.9756,0,0.74007
1,3,17,109,6,0.63874,6.3369,2,1.8983,1,0.6872
1,3,18,110,3,0.67953,2.8936,2,1.9484,0,0.77495
1,3,19,111,6,0.62882,4.5438,2,1.2561,1,0.5598
1,3,20,112,3,0.60511,4.737,2,2.1726,0,0.54454
1,3,21,113,6,0.56253,5.0685,3,2.6989,0,0.50385
1,3,22,114,6,1.578,5.8909,3,1.2507,1,0.81893
1,3,23,115,3,0.85559,2.8739,3,1.1818,0,0.70296
1,3,24,116,3,0.65139,2.5576,3,1.9838,0,1.3391
1,3,25,117,6,0.62942,5.02,3,1.5249,1,0.96195
1,3,26,118,3,0.68097,2.8539,3,1.2655,0,0.4542
1,3,27,119,3,0.77103,3.5234,2,1.1921,1,0.66401
1,3,28,120,6,0.77216,4.8983,2,2.2088,1,0.59841
1,3,29,121,3,0.56509,3.2429,3,1.1326,0,0.52953
1,3,30,122,3,0.50398,3.5496,3,2.4507,0,0.71473
1,3,31,123,3,0.57267,3.5378,3,1.1772,0,0.56409
1,3,32,124,6,0.58578,5.3713,3,2.2144,1,1.4653
1,3,33,125,6,0.54347,4.8047,3,2.1976,0,0.50457
1,3,34,126,6,0.36185,4.5942,2,1.6192,1,0.85442
1,3,35,127,3,0.63644,2.6973,3,1.8903,0,0.62093
1,3,36,128,3,0.62147,2.7869,2,1.3163,0,0.5912
1,3,37,129,3,0.84148,2.5888,2,9.7072,0,0.74088
1,3,38,130,6,0.70486,5.1608,3,1.3296,1,2.1794
1,3,39,131,6,1.1431,4.8519,3,2.2624,0,0.96429
1,3,40,132,3,0.69167,3.1524,3,1.013,0,0.85238
1,3,41,133,3,0.54607,3.9695,3,1.3358,0,0.72023
1,3,42,134,3,0.54495,4.4556,1,1.2386,1,0.88472
1,3,43,135,6,0.99113,4.9376,3,2.651,0,0.75319
1,3,44,136,6,0.86875,6.1331,2,1.8315,0,1.2004
1,3,45,137,6,0.69156,5.6274,3,1.1021,0,0.68149
1,3,46,138,3,1.1953,3.2024,3,1.2655,0,0.6773
1,3,47,139,6,0.76101,6.6178,3,1.268,1,0.58138
1,3,48,140,3,0.84794,4.3462,3,1.2576,1,0.73675
1,3,49,141,6,6.3422,4.3526,1,1.039,0,0.78729
1,3,50,142,6,0.84598,5.6311,1,1.3308,1,0.86541
1,3,51,143,3,0.69722,4.8071,3,1.1011,0,0.55582
1,3,52,144,3,3.1513,3.3803,3,2.6991,0,0.95419
1,3,53,145,3,1.3089,3.2501,3,3.8611,0,0.64617
1,3,54,146,3,0.69577,2.7569,3,0.89428,0,3.3788
1,3,55,147,6,0.97468,6.0761,3,1.0994,0,1.129
1,3,56,148,3,1.5536,2.6068,3,1.2326,0,1.6282
1,3,57,149,6,0.86288,5.4809,3,1.2196,0,0.71886
1,3,58,150,6,0.57492,4.9653,3,1.3094,1,0.56339
1,3,59,151,6,0.5917,5.4284,2,1.3284,1,0.74065
1,3,60,152,6,0.57361,7.4887,2,1.2454,1,0.91748
1,3,61,153,3,0.68788,2.2113,3,0.88682,0,0.62152
1,3,62,154,3,0.87341,4.1373,3,1.7868,0,0.55657
1,3,63,155,3,0.6575,3.6884,2,1.7142,0,0.64293
1,3,64,156,3,0.80529,3.8245,1,1.9541,0,0.70765
1,3,65,157,3,2.1893,3.632,3,1.4883,0,0.57069
1,3,66,158,6,0.61739,4.9447,3,1.4038,0,0.60846
1,3,67,159,3,0.72382,3.9509,3,1.0012,0,0.9066
1,3,68,160,6,0.88594,4.7198,2,1.4393,1,1.0977
1,3,69,161,3,0.71285,3.8811,2,1.2361,1,0.60854
1,3,70,162,6,0.77045,6.06,3,1.2879,1,2.5091
1,3,71,163,6,1.0483,4.8953,3,1.6814,1,0.76338
1,3,72,164,6,0.63587,6.1344,2,1.2331,1,0.87944
1,3,73,165,6,0.52096,4.9614,2,1.1678,0,0.79346
1,3,74,166,6,1.111,5.0905,3,1.0253,0,1.0897
1,3,75,167,3,0.67805,2.4681,3,1.0767,0,0.64092
1,3,76,168,6,0.70193,5.458,3,1.2132,0,0.7138
1,3,77,169,3,0.76273,3.3562,3,1.1792,0,0.95061
1,3,78,170,6,0.72792,5.7688,3,1.0599,1,1.3634
1,3,79,171,6,0.70726,6.0382,3,1.2492,1,0.70368
1,3,80,172,6,1.2413,4.9626,2,1.6055,1,0.63489
1,3,81,173,6,0.89884,5.3285,3,0.91679,0,1.6067
1,3,82,174,6,0.79154,6.8645,3,1.0895,1,0.56071
1,3,83,175,6,0.69419,4.1418,3,1.0293,0,0.58947
1,3,84,176,6,0.55429,5.485,3,1.0858,1,0.91955
1,3,85,177,3,0.68196,3.2421,2,1.2071,0,0.46238
1,3,86,178,6,0.96638,7.3421,1,1.562,1,0.65372
1,3,87,179,3,0.99272,3.252,3,1.076,0,0.51395
1,3,88,180,3,1.1725,2.8741,3,1.8311,0,0.54313
1,3,89,181,6,0.8668,5.6931,3,1.8269,0,0.8258
1,3,90,182,6,1.2274,5.0398,3,1.3256,1,0.63851
1,3,91,183,3,1.1474,2.6934,3,1.1855,0,0.59406
1,3,92,184,3,0.78667,3.0602,3,1.5586,0,0.58774
2,1,1,1,3,1.6963,2.3529,3,1.1678,0,1.7175
2,1,2,2,3,2.328,2.6383,2,1.7181,0,3.304
2,1,3,3,3,2.1086,3.0237,1,2.7306,0,3.9389
2,1,4,4,3,2.4843,2.4814,3,2.052,0,1.5676
2,1,5,5,3,3.2961,2.7737,3,1.6199,1,1.2059
2,1,6,6,3,2.4829,2.9415,3,1.2955,0,1.1545
2,1,7,7,3,3.0618,4.0486,2,2.3125,1,2.7892
2,1,8,8,3,1.9958,3.2147,2,2.0896,1,1.8077
2,1,9,9,3,1.5777,2.8775,3,5.6098,1,5.4897
2,1,10,10,3,1.7844,2.9801,1,1.2744,0,6.7631
2,1,11,11,3,3.8192,2.9147,1,2.5859,0,4.6163
2,1,12,12,3,1.4405,1.0368,2,1.7465,1,1.2039
2,1,13,13,3,2.4411,2.3214,1,1.7186,1,3.7426
2,1,14,14,3,2.1073,2.0093,3,1.424,0,4.0622
2,1,15,15,3,1.562,2.8527,2,1.4155,0,5.1781
2,1,16,16,3,1.9126,3.6522,1,2.212,0,4.5763
2,1,17,17,3,5.095,2.4918,2,1.2851,1,1.1559
2,1,18,18,3,2.1641,2.5401,3,1.609,0,3.8371
2,1,19,19,3,1.9055,3.1082,2,3.4692,0,6.9304
2,1,20,20,3,2.1432,3.1493,3,1.5023,1,4.6074
2,1,21,21,3,1.4053,3.0718,2,1.3544,0,13.16
2,1,22,22,3,1.1443,2.7155,1,3.7998,0,3.7143
2,1,23,23,3,1.4473,2.6181,2,1.1518,1,3.1688
2,1,24,24,3,1.562,2.8277,2,1.2357,0,2.6452
2,1,25,25,3,1.4472,2.8815,3,1.013,0,2.0904
2,1,26,26,3,1.2137,2.281,2,1.4618,0,1.2519
2,1,27,27,3,1.2087,1.7381,2,2.171,1,2.2561
2,1,28,28,3,1.0361,2.3334,3,1.3398,1,2.7858
2,1,29,29,3,1.1819,3.1822,1,2.0141,0,2.3412
2,1,30,30,3,2.232,1.6908,2,1.9738,1,2.2722
2,1,31,31,3,1.1034,2.1967,2,1.6781,0,0.92661
2,1,32,32,3,1.1103,3.6775,2,1.6712,0,4.5201
2,1,33,33,3,1.3112,2.9147,1,6.8638,1,6.0398
2,1,34,34,3,1.6832,3.2955,2,1.9857,1,1.2799
2,1,35,35,3,1.1171,2.6053,1,1.2814,0,0.98969
2,1,36,36,3,1.4067,2.9617,2,1.8489,0,2.1013
2,1,37,37,3,1.2351,3.0563,2,1.7807,0,3.6172
2,1,38,38,3,2.3116,3.8636,1,1.4977,1,1.4896
2,1,39,39,3,1.5003,4.1549,2,1.4138,1,2.5132
2,1,40,40,3,1.1925,3.4893,1,4.2173,0,2.3758
2,1,41,41,3,0.95739,4.0126,2,1.135,1,1.0437
2,1,42,42,3,1.2013,2.3309,2,1.5497,0,2.4912
2,1,43,43,3,1.2052,3.6718,1,2.1523,1,1.0676
2,1,44,44,3,1.1155,2.3835,2,1.3267,0,0.85123
2,1,45,45,3,1.3476,3.8322,2,2.8124,0,1.962
2,1,46,46,3,0.91216,2.5302,3,1.3258,1,1.6761
2,2,1,47,6,2.1747,5.6481,2,1.2926,1,0.83911
2,2,2,48,6,1.9749,6.474,2,1.6621,0,0.97675
2,2,3,49,6,1.6924,6.1501,3,0.98189,0,1.0914
2,2,4,50,6,1.5132,7.218,3,1.2544,1,1.6216
2,2,5,51,6,1.3301,5.4817,3,1.0693,0,0.89432
2,2,6,52,6,1.4312,6.6937,2,1.0152,0,7.4798
2,2,7,53,6,1.0413,7.5634,2,1.5501,1,0.96642
2,2,8,54,6,1.4622,5.4036,3,1.3389,0,1.147
2,2,9,55,6,1.3035,6.8207,2,1.7704,1,3.0581
2,2,10,56,6,0.86116,6.243,2,1.0362,1,0.82103
2,2,11,57,6,0.89534,4.1303,1,0.9848,0,0.81906
2,2,12,58,6,1.3957,4.5671,1,1.0235,1,0.98715
2,2,13,59,6,0.9117,5.0427,1,2.1022,0,1.3048
2,2,14,60,6,0.80594,6.3869,2,1.2103,1,1.3393
2,2,15,61,6,0.83596,5.996,2,1.0035,0,0.82124
2,2,16,62,6,0.98669,5.8583,2,1.4124,0,1.9291
2,2,17,63,6,0.90292,5.4849,3,0.95933,1,2.2033
2,2,18,64,6,0.74655,6.1688,3,1.1089,0,2.4516
2,2,19,65,6,1.0244,5.7505,1,2.7461,0,2.188
2,2,20,66,6,0.98644,5.3219,2,1.4029,0,1.2433
2,2,21,67,6,0.74501,5.9551,1,1.463,1,0.7158
2,2,22,68,6,1.1201,6.209,2,0.97301,1,0.76221
2,2,23,69,6,0.80481,6.1356,2,1.0967,0,0.8894
2,2,24,70,6,1.0896,5.0869,2,0.9498,0,2.4055
2,2,25,71,6,1.2464,5.3178,2,2.3856,1,1.8914
2,2,26,72,6,1.284,7.0427,3,2.9381,1,2.7303
2,2,27,73,6,0.9252,4.1391,2,1.2517,0,0.78192
2,2,28,74,6,0.85085,7.982,2,1.2004,0,1.0422
2,2,29,75,6,0.76821,7.9457,1,1.1383,1,0.99718
2,2,30,76,6,0.97412,3.9125,2,2.159,0,0.92316
2,2,31,77,6,1.6063,7.3981,2,1.526,0,3.6127
2,2,32,78,6,1.3424,5.964,3,1.0666,0,1.5792
2,2,33,79,6,0.85478,7.1859,2,1.4305,1,0.85166
2,2,34,80,6,0.82863,5.3184,3,1.5358,1,1.3934
2,2,35,81,6,0.64854,4.2062,2,1.3508,0,0.8059
2,2,36,82,6,0.84304,6.7648,2,2.491,1,0.88383
2,2,37,83,6,1.0028,7.6338,2,2.2145,0,1.742
2,2,38,84,6,0.90436,5.9983,3,3.6683,1,2.0155
2,2,39,85,6,1.1679,4.9436,1,1.0671,0,0.7172
2,2,40,86,6,1.0997,6.1916,1,1.039,1,0.83699
2,2,41,87,6,1.8104,8.4888,3,1.3167,0,1.2045
2,2,42,88,6,0.94238,5.94,1,1.0636,0,1.4898
2,2,43,89,6,0.83249,5.6432,2,1.4384,0,1.0209
2,2,44,90,6,2.0206,8.4819,1,2.1769,0,0.91247
2,2,45,91,6,0.89389,6.7774,2,1.2002,1,0.80467
2,2,46,92,6,1.151,6.4436,3,1.0505,1,3.0806
2,3,1,93,6,1.0577,6.4132,2,1.8151,0,1.3639
2,3,2,94,6,1.1419,4.8,2,1.674,0,0.97277
2,3,3,95,6,1.0934,7.2896,3,1.398,0,1.5021
2,3,4,96,6,1.1357,5.6697,3,2.3738,0,1.1463
2,3,5,97,3,0.86002,3.4027,2,0.8389,0,0.54939
2,3,6,98,3,0.8417,4.5641,3,1.2344,0,0.63085
2,3,7,99,6,0.88359,7.8199,2,1.8667,1,2.3409
2,3,8,100,3,0.7631,2.3317,3,1.1615,0,1.6037
2,3,9,101,3,0.88959,4.0249,2,0.91729,1,0.88106
2,3,10,102,3,0.85453,3.0481,3,0.83964,0,1.512
2,3,11,103,3,0.81807,3.407,3,0.90569,0,0.93609
2,3,12,104,6,0.91242,6.6676,3,1.2689,1,2.1817
2,3,13,105,6,0.68393,5.2197,2,2.213,0,1.4767
2,3,14,106,3,1.1107,3.1776,3,1.335,0,1.5435
2,3,15,107,6,0.91085,6.4396,3,1.6755,0,1.75
2,3,16,108,6,0.87627,6.7525,3,1.7068,0,1.4475
2,3,17,109,6,1.0529,7.3213,2,0.85741,1,0.96331
2,3,18,110,6,1.0456,6.5916,3,2.9392,0,3.9074
2,3,19,111,6,0.93169,6.7829,2,1.3924,0,1.4382
2,3,20,112,3,0.91784,2.1327,2,1.0386,1,1.0232
2,3,21,113,3,0.8089,3.8891,2,1.0398,1,1.024
2,3,22,114,6,0.83677,6.6849,1,1.0808,1,0.96534
2,3,23,115,3,0.76537,1.7545,2,1.1076,1,0.80048
2,3,24,116,3,0.73917,3.288,2,1.0278,0,1.0915
2,3,25,117,6,0.67661,8.1407,2,1.3342,1,0.80528
2,3,26,118,3,0.71241,2.2321,2,1.1122,0,0.60554
2,3,27,119,6,0.623,6.3891,1,1.0982,0,0.96674
2,3,28,120,3,0.72204,3.6621,2,2.3224,0,1.2067
2,3,29,121,6,0.85247,5.4214,2,2.6628,1,5.426
2,3,30,122,6,0.57854,7.0933,1,1.0633,0,0.8402
2,3,31,123,3,0.6425,2.8165,2,0.97447,1,0.96385
2,3,32,124,3,0.7069,2.1513,3,0.98971,1,1.4252
2,3,33,125,3,0.63571,2.6466,3,2.4639,0,0.55072
2,3,34,126,6,1.1523,5.894,2,1.2273,1,0.83922
2,3,35,127,3,0.76749,1.5445,3,1.5127,0,1.7011
2,3,36,128,6,0.67657,5.5288,2,0.99198,1,0.86423
2,3,37,129,3,0.69379,3.2548,2,0.95316,0,0.83336
2,3,38,130,6,0.51475,4.6687,1,1.1,0,3.0048
2,3,39,131,6,0.63856,5.4108,2,1.3151,1,1.3039
2,3,40,132,6,0.65053,6.1564,2,3.4754,0,3.3197
2,3,41,133,6,0.28848,5.313,1,1.4303,0,0.88873
2,3,42,134,6,0.55888,7.1532,2,1.6079,1,1.4363
2,3,43,135,6,0.61576,4.1176,1,0.97687,0,0.80316
2,3,44,136,3,0.71722,2.1565,2,1.3201,1,0.69659
2,3,45,137,3,0.6668,3.1939,2,2.1466,0,0.8406
2,3,46,138,6,0.70935,6.7534,1,0.94606,1,1.1139
2,3,47,139,6,0.67129,5.3613,1,3.5526,0,0.95455
2,3,48,140,6,0.6279,7.3553,1,1.0698,1,0.72127
2,3,49,141,3,0.57342,3.763,2,1.5115,0,2.0392
2,3,50,142,3,0.69391,3.767,1,1.1765,1,1.0018
2,3,51,143,6,0.93016,5.5688,2,1.8479,0,1.7423
2,3,52,144,3,1.7457,3.152,2,1.801,0,1.2425
2,3,53,145,3,0.91852,3.6578,2,3.5792,0,2.1232
2,3,54,146,3,0.58239,3.08,2,1.4001,0,1.3168
2,3,55,147,6,0.66716,4.8581,1,1.5633,1,2.0051
2,3,56,148,3,0.7294,3.2312,3,1.4254,0,0.58743
2,3,57,149,3,0.98305,3.9181,3,1.6382,0,0.57114
2,3,58,150,6,0.94164,6.2771,3,0.99931,1,0.69211
2,3,59,151,6,1.0008,5.868,3,1.7584,1,1.5742
2,3,60,152,6,0.77224,6.3369,3,0.97219,1,1.2851
2,3,61,153,3,0.721,3.1849,3,1.1388,0,1.1598
2,3,62,154,3,0.64935,3.4691,3,1.1379,1,1.4464
2,3,63,155,3,0.88977,3.7501,2,0.8759,0,0.5901
2,3,64,156,3,0.61998,2.9838,3,0.8501,0,0.54336
2,3,65,157,6,0.88925,5.7999,3,0.99441,1,1.7299
2,3,66,158,3,0.61723,2.8702,3,1.0777,0,0.55463
2,3,67,159,6,0.5905,5.8386,3,1.2256,0,1.189
2,3,68,160,3,0.6692,3.1967,3,1.4128,0,0.75424
2,3,69,161,6,0.56158,6.3554,3,1.1238,1,0.82564
2,3,70,162,3,0.55409,3.311,3,1.3093,0,1.2771
2,3,71,163,6,0.51699,6.3319,2,0.85538,1,0.77305
2,3,72,164,3,0.64284,2.6535,3,0.84196,1,0.75128
2,3,73,165,3,0.51332,2.8704,3,0.9031,0,0.52147
2,3,74,166,6,0.59141,6.0896,3,1.0125,0,1.0514
2,3,75,167,3,0.51309,3.3957,3,0.74709,1,1.191
2,3,76,168,3,0.5194,3.4979,3,2.3746,0,1.1718
2,3,77,169,6,0.56218,6.3556,2,0.81249,1,0.95073
2,3,78,170,3,0.57134,3.4742,2,1.167,0,0.60596
2,3,79,171,6,0.86375,6.0809,2,3.142,1,2.2334
2,3,80,172,3,0.61651,2.7443,2,1.0108,0,0.62807
2,3,81,173,3,0.47067,3.5239,3,2.3173,0,1.7895
2,3,82,174,6,0.55269,5.4844,3,0.85904,1,0.87629
2,3,83,175,3,0.54873,1.8056,2,1.2086,0,0.57641
2,3,84,176,6,0.55164,5.9076,3,1.0151,0,0.84138
2,3,85,177,6,0.5284,5.7304,3,1.1798,1,0.80202
2,3,86,178,3,0.65199,3.0954,3,1.7484,1,2.427
2,3,87,179,6,0.54153,6.2776,2,1.1001,1,0.76809
2,3,88,180,6,0.55751,6.0774,2,1.3007,0,0.693
2,3,89,181,3,0.65973,3.1778,3,0.82388,0,1.3747
2,3,90,182,3,0.52925,3.5059,1,0.87906,1,0.80178
2,3,91,183,6,0.60428,6.6119,2,2.7993,0,1.1043
2,3,92,184,3,0.7309,3.7322,2,0.58771,1,0.67313
3,1,1,1,3,2.0688,3.2168,2,3.0487,0,1.7894
3,1,2,2,3,1.2224,3.2722,2,1.3795,1,2.2414
3,1,3,3,3,1.2481,2.8575,2,1.056,1,3.0612
3,1,4,4,3,0.88001,3.095,3,1.2108,0,1.6275
3,1,5,5,3,0.79186,3.1525,3,0.88824,0,2.1363
3,1,6,6,3,3.2761,3.8959,2,1.3961,1,1.2296
3,1,7,7,3,0.96849,3.0446,2,0.96089,1,0.56589
3,1,8,8,3,0.82999,3.9064,2,1.1534,1,0.57016
3,1,9,9,3,0.89423,3.953,2,1.0132,1,1.3021
3,1,10,10,3,0.69122,3.6888,2,1.0152,1,0.59143
3,1,11,11,3,5.7666,2.8337,2,0.77413,1,0.80134
3,1,12,12,3,1.2797,3.3419,2,0.69524,1,0.66345
3,1,13,13,3,0.78445,3.108,2,0.68127,1,0.55497
3,1,14,14,3,0.83595,2.6827,3,1.1241,1,0.87624
3,1,15,15,3,0.8502,3.7059,3,0.64008,1,0.5505
3,1,16,16,3,1.8272,2.9133,3,1.4018,1,0.61753
3,1,17,17,3,0.72369,3.3634,3,0.79903,1,0.55393
3,1,18,18,3,0.7538,2.423,3,0.64549,1,0.53908
3,1,19,19,3,0.76428,2.4827,2,0.38693,1,0.71109
3,1,20,20,3,0.68694,2.8973,3,0.83851,1,0.6121
3,1,21,21,3,0.64181,3.8277,3,1.0829,1,0.2042
3,1,22,22,3,0.62431,2.8005,3,0.30056,1,0.22144
3,1,23,23,3,0.52662,2.7429,3,1.0097,1,0.20018
3,1,24,24,3,1.6993,3.1069,3,1.4434,1,0.2258
3,1,25,25,3,0.54807,3.3802,3,0.88633,1,0.1968
3,1,26,26,3,1.6266,4.2891,3,1.3891,1,0.28516
3,1,27,27,3,0.62348,3.2754,3,0.25705,1,0.22745
3,1,28,28,3,0.55476,3.3109,3,0.37186,1,0.60018
3,1,29,29,3,0.67148,3.7729,3,0.76589,1,0.56841
3,1,30,30,3,0.73107,3.209,3,0.37051,1,0.6973
3,1,31,31,3,0.51886,3.2218,3,0.69123,1,0.66394
3,1,32,32,3,0.50289,3.3227,3,0.87966,1,0.90218
3,1,33,33,3,1.5852,3.1799,3,0.86287,1,0.60107
3,1,34,34,3,0.73351,3.6821,3,0.662,1,0.35176
3,1,35,35,3,0.61664,3.9306,3,0.79843,1,1.0173
3,1,36,36,3,0.74031,3.6009,3,0.67743,1,0.56751
3,1,37,37,3,0.80592,4.1003,3,0.912,1,1.2646
3,1,38,38,3,2.914,3.8882,3,4.9518,1,5.0243
3,1,39,39,3,0.68606,4.0225,3,1.2145,1,0.63964
3,1,40,40,3,0.57362,4.1002,3,0.85102,1,0.68222
3,1,41,41,3,1.2096,4.3278,3,1.1183,1,0.63249
3,1,42,42,3,0.99929,3.1045,2,1.2784,0,2.3906
3,1,43,43,3,0.75767,3.5756,3,0.75645,1,0.57496
